,allocated,dispatched,difference_RT,difference_RT_perc
69,261397.1354,261397.1354,7.56699591875e-10,0.0
70,261397.1354,261397.1354,-1.0768417269e-09,0.0
71,261397.1354,261397.1354,7.27595761418e-10,0.0
72,261397.1354,261397.1354,-7.27595761418e-10,0.0
73,261397.1354,261397.1354,4.36557456851e-10,0.0
74,261397.1354,261397.1354,-4.36557456851e-10,0.0
75,298191.2079,298191.2079,2.91038304567e-10,0.0
76,298191.2079,298191.2079,-3.49245965481e-10,0.0
77,298191.2079,298191.2079,4.07453626394e-10,0.0
78,298191.2079,298191.2079,-6.40284270048e-10,0.0
79,298191.2079,298191.2079,5.23868948221e-10,0.0
80,298191.2079,298191.2079,-5.82076609135e-10,0.0
81,298191.2079,298191.2079,7.56699591875e-10,0.0
82,301986.0222,301986.0222,-6.40284270048e-10,0.0
83,301986.0222,301986.0222,9.31322574615e-10,0.0
84,301986.0222,301986.0222,-6.40284270048e-10,0.0
85,301986.0222,301986.0222,3.49245965481e-10,0.0
86,301986.0222,301986.0222,-5.82076609135e-11,0.0
87,301986.0222,301986.0222,-5.82076609135e-11,0.0
88,301986.0222,301986.0222,-5.82076609135e-11,0.0
89,292957.944,292957.944,2.32830643654e-10,0.0
90,292957.944,292957.944,0.0,0.0
91,292957.944,292957.944,1.7462298274e-10,0.0
92,292957.944,292957.944,-1.7462298274e-10,0.0
93,292957.944,292957.944,5.82076609135e-11,0.0
94,292957.944,292957.944,5.82076609135e-11,0.0
95,292957.944,292957.944,-5.82076609135e-11,0.0
96,280972.8271,280972.8271,1.7462298274e-10,0.0
97,280972.8271,280972.8271,-2.32830643654e-10,0.0
98,280972.8271,280972.8271,2.32830643654e-10,0.0
99,280972.8271,280972.8271,-5.82076609135e-11,0.0
100,280972.8271,280972.8271,5.82076609135e-11,0.0
101,280972.8271,280972.8271,-5.82076609135e-11,0.0
102,280972.8271,280972.8271,-1.16415321827e-10,0.0
103,251686.7791,251686.7791,1.45519152284e-10,0.0
104,251686.7791,251686.7791,0.0,0.0
105,251686.7791,251686.7791,2.32830643654e-10,0.0
106,251686.7791,251686.7791,-4.36557456851e-10,0.0
107,251686.7791,251686.7791,4.07453626394e-10,0.0
108,251686.7791,251686.7791,-4.07453626394e-10,0.0
109,251686.7791,251686.7791,2.03726813197e-10,0.0
110,284891.2893,284891.2893,-1.16415321827e-10,0.0
111,284891.2893,284891.2893,-1.16415321827e-10,0.0
112,284891.2893,284891.2893,-5.82076609135e-11,0.0
113,284891.2893,284891.2893,0.0,0.0
114,284891.2893,284891.2893,5.82076609135e-11,0.0
115,284891.2893,284891.2893,-5.82076609135e-11,0.0
116,284891.2893,284891.2893,1.7462298274e-10,0.0
117,268017.5598,268017.5598,-3.49245965481e-10,0.0
118,268017.5598,268017.5598,2.32830643654e-10,0.0
119,268017.5598,268017.5598,-2.91038304567e-10,0.0
120,268017.5598,268017.5598,2.91038304567e-10,0.0
121,268017.5598,268017.5598,-1.16415321827e-10,0.0
122,268017.5598,268017.5598,5.82076609135e-11,0.0
123,268017.5598,268017.5598,5.82076609135e-11,0.0
124,218306.5493,218306.5493,1.16415321827e-10,0.0
125,218306.5493,218306.5493,-1.16415321827e-10,0.0
126,218306.5493,218306.5493,3.49245965481e-10,0.0
127,218306.5493,218306.5493,-4.36557456851e-10,0.0
128,218306.5493,218306.5493,4.94765117764e-10,0.0
129,218306.5493,218306.5493,-6.98491930962e-10,0.0
130,218306.5493,218306.5493,5.82076609135e-10,0.0
131,254765.2808,254765.2808,-6.11180439591e-10,0.0
132,254765.2808,254765.2808,5.52972778678e-10,0.0
133,254765.2808,254765.2808,-4.36557456851e-10,0.0
134,254765.2808,254765.2808,5.52972778678e-10,0.0
135,254765.2808,254765.2808,-5.23868948221e-10,0.0
136,254765.2808,254765.2808,8.14907252789e-10,0.0
137,254765.2808,254765.2808,-8.14907252789e-10,0.0
138,244283.8917,244283.8917,7.85803422332e-10,0.0
139,244283.8917,244283.8917,-9.60426405072e-10,0.0
140,244283.8917,244283.8917,9.02218744159e-10,0.0
141,244283.8917,244283.8917,-7.56699591875e-10,0.0
142,244283.8917,244283.8917,5.52972778678e-10,0.0
143,244283.8917,244283.8917,-5.82076609135e-10,0.0
144,244283.8917,244283.8917,6.11180439591e-10,0.0
145,202362.283,202362.283,-6.40284270048e-10,0.0
146,202362.283,202362.283,7.56699591875e-10,0.0
147,202362.283,202362.283,-6.11180439591e-10,0.0
148,202362.283,202362.283,7.85803422332e-10,0.0
149,202362.283,202362.283,-6.40284270048e-10,0.0
150,202362.283,202362.283,5.82076609135e-10,0.0
151,202362.283,202362.283,-5.82076609135e-10,0.0
152,201026.0086,201026.0086,8.14907252789e-10,0.0
153,201026.0086,201026.0086,-8.14907252789e-10,0.0
154,201026.0086,201026.0086,7.56699591875e-10,0.0
155,201026.0086,201026.0086,-7.56699591875e-10,0.0
156,201026.0086,201026.0086,9.02218744159e-10,0.0
157,201026.0086,201026.0086,-1.0768417269e-09,0.0
158,201026.0086,201026.0086,9.60426405072e-10,0.0
159,209714.29,209714.29,-1.0768417269e-09,0.0
160,209714.29,209714.29,1.04773789644e-09,0.0
161,209714.29,209714.29,-8.73114913702e-10,0.0
162,209714.29,209714.29,9.89530235529e-10,0.0
163,209714.29,209714.29,-1.0768417269e-09,0.0
164,209714.29,209714.29,1.04773789644e-09,0.0
165,209714.29,209714.29,-1.13504938781e-09,0.0
166,186178.7521,186178.7521,1.10594555736e-09,0.0
167,186178.7521,186178.7521,-9.02218744159e-10,0.0
168,186178.7521,186178.7521,7.27595761418e-10,0.0
169,186178.7521,186178.7521,-9.02218744159e-10,0.0
170,186178.7521,186178.7521,7.85803422332e-10,0.0
171,186178.7521,186178.7521,-6.69388100505e-10,0.0
172,186178.7521,186178.7521,7.56699591875e-10,0.0
173,229119.8441,229119.8441,-8.44011083245e-10,0.0
174,229119.8441,229119.8441,7.56699591875e-10,0.0
175,229119.8441,229119.8441,-5.23868948221e-10,0.0
176,229119.8441,229119.8441,6.69388100505e-10,0.0
177,229119.8441,229119.8441,-5.52972778678e-10,0.0
178,229119.8441,229119.8441,4.07453626394e-10,0.0
179,229119.8441,229119.8441,-4.94765117764e-10,0.0
180,211962.8541,211962.8541,3.20142135024e-10,0.0
181,211962.8541,211962.8541,-4.94765117764e-10,0.0
182,211962.8541,211962.8541,5.82076609135e-10,0.0
183,211962.8541,211962.8541,-6.69388100505e-10,0.0
184,211962.8541,211962.8541,6.11180439591e-10,0.0
185,211962.8541,211962.8541,-6.98491930962e-10,0.0
186,211962.8541,211962.8541,8.14907252789e-10,0.0
187,182505.9246,182505.9246,-8.44011083245e-10,0.0
188,182505.9246,182505.9246,9.02218744159e-10,0.0
189,182505.9246,182505.9246,-5.23868948221e-10,0.0
190,182505.9246,182505.9246,4.65661287308e-10,0.0
191,182505.9246,182505.9246,-4.94765117764e-10,0.0
192,182505.9246,182505.9246,5.52972778678e-10,0.0
193,182505.9246,182505.9246,-6.40284270048e-10,0.0
194,189660.4149,189660.4149,3.78349795938e-10,0.0
195,189660.4149,189660.4149,-1.7462298274e-10,0.0
196,189660.4149,189660.4149,1.45519152284e-10,0.0
197,189660.4149,189660.4149,-1.7462298274e-10,0.0
198,189660.4149,189660.4149,1.45519152284e-10,0.0
199,189660.4149,189660.4149,-2.03726813197e-10,0.0
200,189660.4149,189660.4149,1.16415321827e-10,0.0
201,228664.8884,228664.8884,-2.91038304567e-11,0.0
202,228664.8884,228664.8884,-2.03726813197e-10,0.0
203,228664.8884,228664.8884,-1.7462298274e-10,0.0
204,228664.8884,228664.8884,3.49245965481e-10,0.0
205,228664.8884,228664.8884,-2.32830643654e-10,0.0
206,228664.8884,228664.8884,3.20142135024e-10,0.0
207,228664.8884,228664.8884,-1.7462298274e-10,0.0
208,309420.0391,309420.0391,1.7462298274e-10,0.0
209,309420.0391,309420.0391,-5.82076609135e-11,0.0
210,309420.0391,309420.0391,0.0,0.0
211,309420.0391,309420.0391,1.16415321827e-10,0.0
212,309420.0391,309420.0391,-5.82076609135e-11,0.0
213,309420.0391,309420.0391,0.0,0.0
214,309420.0391,309420.0391,5.82076609135e-11,0.0
215,338130.6329,338130.6329,-5.82076609135e-11,0.0
216,338130.6329,338130.6329,-5.82076609135e-11,0.0
217,338130.6329,338130.6329,-5.82076609135e-11,0.0
218,338130.6329,338130.6329,5.82076609135e-11,0.0
219,338130.6329,338130.6329,-2.32830643654e-10,0.0
220,338130.6329,338130.6329,1.7462298274e-10,0.0
221,338130.6329,338130.6329,-2.32830643654e-10,0.0
222,368000.6334,368000.6334,-5.82076609135e-11,0.0
223,368000.6334,368000.6334,3.49245965481e-10,0.0
224,368000.6334,368000.6334,-7.56699591875e-10,0.0
225,368000.6334,368000.6334,5.23868948221e-10,0.0
226,368000.6334,368000.6334,-1.7462298274e-10,0.0
227,368000.6334,368000.6334,5.23868948221e-10,0.0
228,368000.6334,368000.6334,-1.7462298274e-10,0.0
229,393383.3491,393383.3491,0.0,0.0
230,393383.3491,393383.3491,-1.16415321827e-10,0.0
231,393383.3491,393383.3491,-1.16415321827e-10,0.0
232,393383.3491,393383.3491,0.0,0.0
233,393383.3491,393383.3491,-1.7462298274e-10,0.0
234,393383.3491,393383.3491,2.91038304567e-10,0.0
235,393383.3491,393383.3491,-5.82076609135e-11,0.0
236,341923.9289,341923.9289,0.0,0.0
237,341923.9289,341923.9289,0.0,0.0
238,341923.9289,341923.9289,5.82076609135e-11,0.0
239,341923.9289,341923.9289,-5.82076609135e-11,0.0
240,341923.9289,341923.9289,5.82076609135e-11,0.0
241,341923.9289,341923.9289,-1.16415321827e-10,0.0
242,341923.9289,341923.9289,2.32830643654e-10,0.0
243,345856.856,345856.856,-4.07453626394e-10,0.0
244,345856.856,345856.856,3.49245965481e-10,0.0
245,345856.856,345856.856,-6.40284270048e-10,0.0
246,345856.856,345856.856,5.23868948221e-10,0.0
247,345856.856,345856.856,-5.23868948221e-10,0.0
248,345856.856,345856.856,4.07453626394e-10,0.0
249,345856.856,345856.856,-4.65661287308e-10,0.0
250,399665.2181,399665.2181,5.82076609135e-11,0.0
251,399665.2181,399665.2181,0.0,0.0
252,399665.2181,399665.2181,0.0,0.0
253,399665.2181,399665.2181,1.16415321827e-10,0.0
254,399665.2181,399665.2181,-1.7462298274e-10,0.0
255,399665.2181,399665.2181,4.07453626394e-10,0.0
256,399665.2181,399665.2181,-4.65661287308e-10,0.0
257,407519.6994,407519.6994,5.23868948221e-10,0.0
258,407519.6994,407519.6994,-4.07453626394e-10,0.0
259,407519.6994,407519.6994,4.07453626394e-10,0.0
260,407519.6994,407519.6994,0.0,0.0
261,407519.6994,407519.6994,0.0,0.0
262,407519.6994,407519.6994,2.32830643654e-10,0.0
263,407519.6994,407519.6994,-3.49245965481e-10,0.0
264,445861.6527,445861.6527,1.7462298274e-10,0.0
265,445861.6527,445861.6527,-6.98491930962e-10,0.0
266,445861.6527,445861.6527,7.56699591875e-10,0.0
267,445861.6527,445861.6527,-8.14907252789e-10,0.0
268,445861.6527,445861.6527,8.14907252789e-10,0.0
269,445861.6527,445861.6527,-5.82076609135e-10,0.0
270,445861.6527,445861.6527,4.65661287308e-10,0.0
271,400779.9559,400779.9559,-5.82076609135e-11,0.0
272,400779.9559,400779.9559,1.7462298274e-10,0.0
273,400779.9559,400779.9559,-5.82076609135e-11,0.0
274,400779.9559,400779.9559,5.82076609135e-11,0.0
275,400779.9559,400779.9559,-2.91038304567e-10,0.0
276,400779.9559,400779.9559,-5.82076609135e-11,0.0
277,400779.9559,400779.9559,-5.82076609135e-11,0.0
278,334529.8148,334529.8148,-2.32830643654e-10,0.0
279,334529.8148,334529.8148,2.32830643654e-10,0.0
280,334529.8148,334529.8148,-3.49245965481e-10,0.0
281,334529.8148,334529.8148,4.07453626394e-10,0.0
282,334529.8148,334529.8148,-5.23868948221e-10,0.0
283,334529.8148,334529.8148,7.56699591875e-10,0.0
284,334529.8148,334529.8148,-6.40284270048e-10,0.0
285,314069.1178,314069.1178,5.82076609135e-10,0.0
286,314069.1178,314069.1178,-8.14907252789e-10,0.0
287,314069.1178,314069.1178,1.04773789644e-09,0.0
288,314069.1178,314069.1178,-8.14907252789e-10,0.0
289,314069.1178,314069.1178,6.98491930962e-10,0.0
290,314069.1178,314069.1178,-8.14907252789e-10,0.0
291,314069.1178,314069.1178,8.73114913702e-10,0.0
292,255723.4188,255723.4188,-8.14907252789e-10,0.0
293,255723.4188,255723.4188,1.0768417269e-09,0.0
294,255723.4188,255723.4188,-1.10594555736e-09,0.0
295,255723.4188,255723.4188,1.01863406599e-09,0.0
296,255723.4188,255723.4188,-9.02218744159e-10,0.0
297,255723.4188,255723.4188,6.98491930962e-10,0.0
298,255723.4188,255723.4188,-5.23868948221e-10,0.0
299,215951.5282,215951.5282,3.20142135024e-10,0.0
300,215951.5282,215951.5282,-6.11180439591e-10,0.0
301,215951.5282,215951.5282,4.94765117764e-10,0.0
302,215951.5282,215951.5282,-6.40284270048e-10,0.0
303,215951.5282,215951.5282,5.23868948221e-10,0.0
304,215951.5282,215951.5282,-5.23868948221e-10,0.0
305,215951.5282,215951.5282,5.82076609135e-10,0.0
306,255628.5482,255628.5482,-3.49245965481e-10,0.0
307,255628.5482,255628.5482,2.61934474111e-10,0.0
308,255628.5482,255628.5482,-3.49245965481e-10,0.0
309,255628.5482,255628.5482,2.91038304567e-10,0.0
310,255628.5482,255628.5482,-2.03726813197e-10,0.0
311,255628.5482,255628.5482,-2.91038304567e-11,0.0
312,255628.5482,255628.5482,2.91038304567e-11,0.0
313,235412.9885,235412.9885,-1.16415321827e-10,0.0
314,235412.9885,235412.9885,3.20142135024e-10,0.0
315,235412.9885,235412.9885,-2.91038304567e-11,0.0
316,235412.9885,235412.9885,-5.82076609135e-11,0.0
317,235412.9885,235412.9885,8.73114913702e-11,0.0
318,235412.9885,235412.9885,-1.7462298274e-10,0.0
319,235412.9885,235412.9885,2.61934474111e-10,0.0
320,212381.0008,212381.0008,-1.45519152284e-10,0.0
321,212381.0008,212381.0008,3.49245965481e-10,0.0
322,212381.0008,212381.0008,-2.32830643654e-10,0.0
323,212381.0008,212381.0008,4.07453626394e-10,0.0
324,212381.0008,212381.0008,-2.32830643654e-10,0.0
325,212381.0008,212381.0008,3.20142135024e-10,0.0
326,212381.0008,212381.0008,-3.78349795938e-10,0.0
327,252301.1658,252301.1658,2.91038304567e-10,0.0
328,252301.1658,252301.1658,-2.61934474111e-10,0.0
329,252301.1658,252301.1658,0.0,0.0
330,252301.1658,252301.1658,1.7462298274e-10,0.0
331,252301.1658,252301.1658,-5.82076609135e-11,0.0
332,252301.1658,252301.1658,1.45519152284e-10,0.0
333,252301.1658,252301.1658,-2.91038304567e-11,0.0
334,248382.1845,248382.1845,-8.73114913702e-11,0.0
335,248382.1845,248382.1845,1.7462298274e-10,0.0
336,248382.1845,248382.1845,1.16415321827e-10,0.0
337,248382.1845,248382.1845,-2.61934474111e-10,0.0
338,248382.1845,248382.1845,2.32830643654e-10,0.0
339,248382.1845,248382.1845,-3.20142135024e-10,0.0
340,248382.1845,248382.1845,2.91038304567e-10,0.0
341,225227.5098,225227.5098,-3.49245965481e-10,0.0
342,225227.5098,225227.5098,4.36557456851e-10,0.0
343,225227.5098,225227.5098,-1.45519152284e-10,0.0
344,225227.5098,225227.5098,1.45519152284e-10,0.0
345,225227.5098,225227.5098,0.0,0.0
346,225227.5098,225227.5098,5.82076609135e-11,0.0
347,225227.5098,225227.5098,-2.61934474111e-10,0.0
348,185108.2948,185108.2948,0.0,0.0
349,185108.2948,185108.2948,-1.45519152284e-10,0.0
350,185108.2948,185108.2948,2.03726813197e-10,0.0
351,185108.2948,185108.2948,-2.03726813197e-10,0.0
352,185108.2948,185108.2948,2.61934474111e-10,0.0
353,185108.2948,185108.2948,-1.45519152284e-10,0.0
354,185108.2948,185108.2948,2.03726813197e-10,0.0
355,212347.0733,212347.0733,-1.7462298274e-10,0.0
356,212347.0733,212347.0733,3.49245965481e-10,0.0
357,212347.0733,212347.0733,-4.36557456851e-10,0.0
358,212347.0733,212347.0733,4.36557456851e-10,0.0
359,212347.0733,212347.0733,-3.49245965481e-10,0.0
360,212347.0733,212347.0733,3.49245965481e-10,0.0
361,212347.0733,212347.0733,-3.20142135024e-10,0.0
362,216175.629,216175.629,3.78349795938e-10,0.0
363,216175.629,216175.629,-3.49245965481e-10,0.0
364,216175.629,216175.629,2.61934474111e-10,0.0
365,216175.629,216175.629,-2.03726813197e-10,0.0
