Timepoint,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,netload,netnetload,Bat-Storage-Energy-MWh
1,1396.73355,2295.33513,3430.0,748.413,0.0,52872.9078343,0.0,0.0,0.0,234669,181796.092166,173925.610486,60000.0
2,1396.73355,2295.33513,3430.0,748.413,0.0,51219.012105,0.0,0.0,0.0,230127,178907.987895,171037.506215,60000.0
3,1396.73355,2295.33513,3430.0,748.413,0.0,49278.6900157,0.0,0.0,0.0,230589,181310.309984,173439.828304,60000.0
4,1396.73355,2295.33513,3430.0,748.413,0.0,45838.732914,0.0,0.0,0.0,232488,186649.267086,178778.785406,60000.0
5,1396.73355,2295.33513,3430.0,748.413,0.0,42557.8091016,6674.33292941,0.0,0.0,237568,195010.190898,180465.376289,53325.6670706
6,1396.73355,2295.33513,3430.0,748.413,0.0,41028.104261,15747.03777,0.0,0.0,245111,204082.895739,180465.376289,37578.6293006
7,1396.73355,2295.33513,3430.0,748.413,0.0,40804.0089443,30000.0,0.0,0.0,254385,213580.991056,175710.509376,7578.62930061
8,23673.45,2295.33513,3430.0,748.413,5251.38181767,40748.4144627,7578.62930061,0.0,0.0,264191,218191.20372,180465.376289,0.0
9,19310.9008288,2295.33513,3430.0,748.413,31647.1330068,38135.3448258,0.0,0.0,0.0,272083,202300.522167,176515.873209,0.0
10,1396.73355,2295.33513,3430.0,748.413,58872.0949769,35967.0503421,0.0,0.0,0.0,277079,182239.854681,174369.373001,0.0
11,1396.73355,2295.33513,3430.0,748.413,81000.4942534,38330.8023067,0.0,0.0,0.0,276365,157033.70344,149163.22176,0.0
12,1396.73355,2295.33513,3430.0,748.413,94356.7096518,39701.5993571,0.0,-17177.6142518,0.0,272813,138754.690991,148061.823563,14600.972114
13,1396.73355,2295.33513,3430.0,748.413,99603.6050245,38648.9812846,0.0,-30000.0,0.0,267932,129679.413691,151808.932011,40100.972114
14,1396.73355,2295.33513,3430.0,748.413,95853.1798316,33643.2976486,0.0,-22595.7827232,0.0,262833,133336.52252,148061.823563,59307.3874287
15,1396.73355,2295.33513,3430.0,748.413,88476.1509124,31333.4464755,0.0,-17361.9026308,0.0,258380,138570.402612,148061.823563,74065.0046649
16,1396.73355,2295.33513,3430.0,748.413,71946.5956152,33186.5070644,0.0,0.0,0.0,257096,151962.89732,144092.41564,74065.0046649
17,1396.73355,2295.33513,3430.0,748.413,43278.8086509,36364.5787658,0.0,0.0,0.0,258851,179207.612583,171337.130903,74065.0046649
18,23673.45,2295.33513,3430.0,748.413,5651.22676754,36179.2080273,6386.45700108,0.0,0.0,261378,219547.565205,183013.910074,67678.5476638
19,23673.45,2295.33513,3430.0,748.413,0.0,41417.3441321,7678.54766383,0.0,0.0,262257,220839.655868,183013.910074,60000.0
20,23673.45,2295.33513,3430.0,748.413,0.0,51015.3262713,0.0,0.0,0.0,260974,209958.673729,179811.475599,60000.0
21,16747.7396269,2295.33513,3430.0,748.413,0.0,56784.6390345,0.0,0.0,0.0,256522,199737.360966,176515.873209,60000.0
22,8343.7545943,2295.33513,3430.0,748.413,0.0,57407.6240671,0.0,0.0,0.0,248741,191333.375933,176515.873209,60000.0
23,1396.73355,2295.33513,3430.0,748.413,0.0,55194.4416405,0.0,0.0,0.0,240388,185193.55836,177323.07668,60000.0
24,1396.73355,2295.33513,3430.0,748.413,0.0,51060.7014114,0.0,0.0,0.0,233841,182780.298589,174909.816909,60000.0
25,1361.223375,2280.89906,3430.0,748.413,0.0,46460.7077524,0.0,0.0,0.0,229061,182600.292248,174779.756813,60000.0
26,1361.223375,2280.89906,3430.0,748.413,0.0,43023.7658334,0.0,0.0,0.0,225498,182474.234167,174653.698732,60000.0
27,1361.223375,2280.89906,3430.0,748.413,0.0,40170.2611733,0.0,0.0,0.0,224343,184172.738827,176352.203392,60000.0
28,1361.223375,2280.89906,3430.0,748.413,0.0,36129.4142124,0.0,0.0,0.0,226650,190520.585788,182700.050353,60000.0
29,1361.223375,2280.89906,3430.0,748.413,0.0,33042.863387,0.0,0.0,0.0,232470,199427.136613,191606.601178,60000.0
30,1361.223375,2280.89906,3430.0,748.413,0.0,31352.1538684,0.0,0.0,0.0,240934,209581.846132,201761.310697,60000.0
