Timepoint,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Coal,Gas-CCGT,Gas-CT,Diesel,Other,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,Bat-Storage-Energy-MWh
1,1396.73355,2295.33513,3430.0,748.413,0.0,52872.9078343,173644.510486,253.8,8.1,19.2,0.0,0.0,0.0,0.0,234669,60000.0
2,1396.73355,2295.33513,3430.0,748.413,0.0,51219.012105,170756.406215,253.8,8.1,19.2,0.0,0.0,0.0,0.0,230127,60000.0
3,1396.73355,2295.33513,3430.0,748.413,0.0,49278.6900157,173158.728304,253.8,8.1,19.2,0.0,0.0,0.0,0.0,230589,60000.0
4,1396.73355,2295.33513,3430.0,748.413,0.0,45838.732914,178497.685406,253.8,8.1,19.2,0.0,0.0,0.0,0.0,232488,60000.0
5,9233.21976841,2295.33513,3430.0,748.413,0.0,42557.8091016,179022.123,253.8,8.1,19.2,0.0,0.0,0.0,0.0,237568,60000.0
6,14981.0257607,2295.33513,3430.0,748.413,0.0,41028.104261,179022.123,253.8,8.1,19.2,0.0,3324.89884826,0.0,0.0,245111,56675.1011517
7,23673.45,2295.33513,3430.0,748.413,0.0,40804.0089443,179022.123,253.8,8.1,19.2,0.0,4130.56992573,0.0,0.0,254385,52544.531226
8,23673.45,2295.33513,3430.0,748.413,5251.38181767,40748.4144627,179022.123,253.8,176.4,19.2,0.0,8572.48258961,0.0,0.0,264191,43972.0486364
9,16523.5510374,2295.33513,3430.0,748.413,31647.1330068,38135.3448258,179022.123,253.8,8.1,19.2,0.0,0.0,0.0,0.0,272083,43972.0486364
10,1396.73355,2295.33513,3430.0,748.413,58872.0949769,35967.0503421,174088.273001,253.8,8.1,19.2,0.0,0.0,0.0,0.0,277079,43972.0486364
11,1396.73355,2295.33513,3430.0,748.413,81000.4942534,38330.8023067,149009.02176,126.9,8.1,19.2,0.0,0.0,0.0,0.0,276365,43972.0486364
12,1396.73355,2295.33513,3430.0,748.413,94356.7096518,39701.5993571,147656.898,126.9,8.1,19.2,0.0,0.0,-16926.8886888,0.0,272813,58359.9040219
13,1396.73355,2295.33513,3430.0,748.413,99603.6050245,38648.9812846,147656.898,126.9,8.1,19.2,0.0,0.0,-26002.1659892,0.0,267932,80461.7451127
14,1396.73355,2295.33513,3430.0,748.413,95853.1798316,33643.2976486,147656.898,126.9,8.1,19.2,0.0,0.0,-22345.0571602,0.0,262833,99455.0436989
15,1396.73355,2295.33513,3430.0,748.413,88476.1509124,31333.4464755,147656.898,126.9,8.1,19.2,0.0,0.0,-17111.1770678,0.0,258380,113999.544207
16,1396.73355,2295.33513,3430.0,748.413,71946.5956152,33186.5070644,147656.898,126.9,8.1,19.2,0.0,0.0,-3718.68235964,0.0,257096,117160.424212
17,1396.73355,2295.33513,3430.0,748.413,43278.8086509,36364.5787658,171056.030903,253.8,8.1,19.2,0.0,0.0,0.0,0.0,258851,117160.424212
18,23673.45,2295.33513,3430.0,748.413,5651.22676754,36179.2080273,179022.123,253.8,176.4,19.2,0.0,9928.84407515,0.0,0.0,261378,107231.580137
19,5061.33203349,2295.33513,3430.0,748.413,0.0,41417.3441321,179022.123,253.8,9.45270440329,19.2,0.0,30000.0,0.0,0.0,262257,77231.5801371
20,23673.45,2295.33513,3430.0,748.413,0.0,51015.3262713,179022.123,253.8,8.1,19.2,0.0,508.252598718,0.0,0.0,260974,76723.3275384
21,1396.73355,2295.33513,3430.0,748.413,0.0,56784.6390345,179022.123,253.8,8.1,19.2,0.0,12563.6562855,0.0,0.0,256522,64159.6712529
22,1396.73355,2295.33513,3430.0,748.413,0.0,57407.6240671,179022.123,253.8,8.1,19.2,0.0,4159.67125289,0.0,0.0,248741,60000.0
23,1396.73355,2295.33513,3430.0,748.413,0.0,55194.4416405,177041.97668,253.8,8.1,19.2,0.0,0.0,0.0,0.0,240388,60000.0
24,1396.73355,2295.33513,3430.0,748.413,0.0,51060.7014114,174628.716909,253.8,8.1,19.2,0.0,0.0,0.0,0.0,233841,60000.0
25,1361.223375,2280.89906,3430.0,748.413,0.0,46460.7077524,181659.573,697.185,8.1,19.2,0.0,0.0,-7604.30118744,0.0,229061,66463.6560093
26,1361.223375,2280.89906,3430.0,748.413,0.0,43023.7658334,181575.38237,697.185,8.1,19.2,0.0,0.0,-7646.16863882,0.0,225498,72962.8993523
27,1361.223375,2280.89906,3430.0,748.413,0.0,40170.2611733,175627.718392,697.185,8.1,19.2,0.0,0.0,0.0,0.0,224343,72962.8993523
28,1361.223375,2280.89906,3430.0,748.413,0.0,36129.4142124,181975.565353,697.185,8.1,19.2,0.0,0.0,0.0,0.0,226650,72962.8993523
29,1361.223375,2280.89906,3430.0,748.413,0.0,33042.863387,190724.616178,854.685,8.1,19.2,0.0,0.0,0.0,0.0,232470,72962.8993523
30,1361.223375,2280.89906,3430.0,748.413,0.0,31352.1538684,193021.173,1140.57,176.4,19.2,0.0,7403.96769659,0.0,0.0,240934,65558.9316557
31,1361.223375,2280.89906,3430.0,748.413,0.0,30129.3924703,193021.173,1140.57,176.4,19.2,0.0,18593.7290947,0.0,0.0,250901,46965.202561
32,1361.223375,2280.89906,3430.0,748.413,5112.60667358,28979.8450529,193021.173,1140.57,176.4,19.2,0.0,24945.6698385,0.0,0.0,261216,22019.5327225
33,1361.223375,2280.89906,3430.0,748.413,32290.2247175,24882.598115,193021.173,1140.57,176.4,19.2,0.0,10895.2987325,0.0,0.0,270246,11124.23399
34,1361.223375,2280.89906,3430.0,748.413,60215.1207037,21172.2350616,185461.6238,697.185,8.1,19.2,0.0,0.0,0.0,0.0,275394,11124.23399
35,1361.223375,2280.89906,3430.0,748.413,81452.763591,20795.9275164,163721.188458,570.285,8.1,19.2,0.0,0.0,0.0,0.0,274388,11124.23399
