Timepoint,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,netload,netnetload,Bat-Storage-Energy-MWh
1,1396.73355,2295.33513,3430.0,748.413,0.0,19002.7462453,0.0,0.0,0.0,234669,215666.253755,207795.772075,120000.0
2,1396.73355,2295.33513,3430.0,748.413,0.0,18582.1408525,0.0,0.0,0.0,230127,211544.859147,203674.377467,120000.0
3,1396.73355,2295.33513,3430.0,748.413,0.0,17737.2159078,0.0,0.0,0.0,230589,212851.784092,204981.302412,120000.0
4,1396.73355,2295.33513,3430.0,748.413,0.0,16529.1196412,0.0,0.0,0.0,232488,215958.880359,208088.398679,120000.0
5,7243.73126124,2295.33513,3430.0,748.413,0.0,15274.6435826,0.0,0.0,0.0,237568,222293.356417,208575.877026,120000.0
6,15278.5264742,2295.33513,3430.0,748.413,0.0,14782.8483697,0.0,0.0,0.0,245111,230328.15163,208575.877026,120000.0
7,9948.20888863,2295.33513,3430.0,748.413,0.0,14609.8918643,14777.274091,0.0,0.0,254385,239775.108136,208575.877026,105222.725909
8,23673.45,2295.33513,3430.0,748.413,5251.38181767,14859.3013323,5357.24169393,0.0,0.0,264191,244080.31685,208575.877026,99865.4842151
9,11641.1496999,2295.33513,3430.0,748.413,31647.1330068,13745.0921372,0.0,0.0,0.0,272083,226690.774856,208575.877026,99865.4842151
10,1396.73355,2295.33513,3430.0,748.413,58872.0949769,12922.210751,0.0,0.0,0.0,277079,205284.694272,197414.212592,99865.4842151
11,1396.73355,2295.33513,3430.0,748.413,81000.4942534,14007.1057671,0.0,0.0,0.0,276365,181357.399979,173486.918299,99865.4842151
12,1396.73355,2295.33513,3430.0,748.413,94356.7096518,14909.1756859,0.0,-14112.8624899,0.0,272813,163547.114662,169789.495472,111861.417332
13,1396.73355,2295.33513,3430.0,748.413,99603.6050245,14464.5316565,0.0,-23796.1138333,0.0,267932,153863.863319,169789.495472,132088.11409
14,1396.73355,2295.33513,3430.0,748.413,95853.1798316,12411.2461481,0.0,-23091.4031319,0.0,262833,154568.57402,169789.495472,151715.806752
15,1396.73355,2295.33513,3430.0,748.413,88476.1509124,11500.8553204,0.0,-19256.983385,0.0,258380,158402.993767,169789.495472,168084.242629
16,1396.73355,2295.33513,3430.0,748.413,71946.5956152,11902.7836177,0.0,-4413.35638516,0.0,257096,173246.620767,169789.495472,171835.595557
17,1396.73355,2295.33513,3430.0,748.413,43278.8086509,12846.8992759,0.0,0.0,0.0,258851,202725.292073,194854.810393,171835.595557
18,23673.45,2295.33513,3430.0,748.413,5651.22676754,12632.9367197,4370.76135663,0.0,0.0,261378,243093.836513,208575.877026,167464.8342
19,23673.45,2295.33513,3430.0,748.413,0.0,14474.6131461,9059.31169777,0.0,0.0,262257,247782.386854,208575.877026,158405.522502
20,1396.73355,2295.33513,3430.0,748.413,0.0,18048.132402,26479.5088918,0.0,0.0,260974,242925.867598,208575.877026,131926.01361
21,21324.2893446,2295.33513,3430.0,748.413,0.0,20148.0854993,0.0,0.0,0.0,256522,236373.914501,208575.877026,131926.01361
22,1396.73355,2295.33513,3430.0,748.413,0.0,20368.6276835,11926.0136104,0.0,0.0,248741,228372.372317,208575.877026,120000.0
23,5433.4064815,2295.33513,3430.0,748.413,0.0,19904.9683624,0.0,0.0,0.0,240388,220483.031638,208575.877026,120000.0
