Timepoint,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,netload,netnetload,Bat-Storage-Energy-MWh
1,1396.73355,2295.33513,3430.0,748.413,0.0,128105.186583,0.0,-26228.870733,0.0,234669,106563.813417,124922.20247,142294.540123
2,1396.73355,2295.33513,3430.0,748.413,0.0,123348.731986,0.0,-26014.4161363,0.0,230127,106778.268014,124922.20247,164406.793839
3,1396.73355,2295.33513,3430.0,748.413,0.0,118558.981609,0.0,-20762.6657594,0.0,230589,112030.018391,124922.20247,182055.059734
4,1396.73355,2295.33513,3430.0,748.413,0.0,109609.293262,0.0,-9913.97741234,0.0,232488,122878.706738,124922.20247,190481.940535
5,1396.73355,2295.33513,3430.0,748.413,0.0,102850.67631,0.0,0.0,0.0,237568,134717.32369,126846.84201,190481.940535
6,1396.73355,2295.33513,3430.0,748.413,0.0,99038.2096664,0.0,0.0,0.0,245111,146072.790334,138202.308654,190481.940535
7,1396.73355,2295.33513,3430.0,748.413,0.0,97114.7346087,0.0,0.0,0.0,254385,157270.265391,149399.783711,190481.940535
8,5989.37688914,2295.33513,3430.0,748.413,0.0,95937.0485451,0.0,0.0,0.0,264191,168253.951455,155790.826436,190481.940535
9,19553.4659198,2295.33513,3430.0,748.413,0.0,86867.3781001,3397.58141432,0.0,0.0,272083,185215.6219,155790.826436,187084.359121
10,23673.45,2295.33513,3430.0,748.413,0.0,81634.8014068,9506.1740274,0.0,0.0,277079,195444.198593,155790.826436,177578.185093
11,1396.73355,2295.33513,3430.0,748.413,0.0,86634.0012148,26069.6906694,0.0,0.0,276365,189730.998785,155790.826436,151508.494424
12,23673.45,2295.33513,3430.0,748.413,0.0,86100.0686382,774.906796007,0.0,0.0,272813,186712.931362,155790.826436,150733.587628
13,1396.73355,2295.33513,3430.0,748.413,0.0,80923.1334568,23347.5584274,0.0,0.0,267932,187008.866543,155790.826436,127386.0292
14,23673.45,2295.33513,3430.0,748.413,0.0,70543.7431164,6351.23231781,0.0,0.0,262833,192289.256884,155790.826436,121034.796883
15,23673.45,2295.33513,3430.0,748.413,0.0,65979.9422493,6462.03318496,0.0,0.0,258380,192400.057751,155790.826436,114572.763698
16,1396.73355,2295.33513,3430.0,748.413,0.0,70718.3802498,22716.3116345,0.0,0.0,257096,186377.61975,155790.826436,91856.4520631
17,1396.73355,2295.33513,3430.0,748.413,0.0,79415.9874621,15773.7044222,0.0,0.0,258851,179435.012538,155790.826436,76082.747641
18,18859.552241,2295.33513,3430.0,748.413,0.0,80253.8731932,0.0,0.0,0.0,261378,181124.126807,155790.826436,76082.747641
19,1396.73355,2295.33513,3430.0,748.413,0.0,93744.8822654,4850.80961886,0.0,0.0,262257,168512.117735,155790.826436,71231.9380221
20,1396.73355,2295.33513,3430.0,748.413,0.0,118251.601389,0.0,0.0,0.0,260974,142722.398611,134851.916931,71231.9380221
21,1396.73355,2295.33513,3430.0,748.413,0.0,132047.860516,0.0,-8318.54466655,0.0,256522,124474.139484,124922.20247,78302.7009887
22,1396.73355,2295.33513,3430.0,748.413,0.0,131966.163385,0.0,-16017.8475355,0.0,248741,116774.836615,124922.20247,91917.8713939
23,1396.73355,2295.33513,3430.0,748.413,0.0,126012.678026,0.0,-18417.3621761,0.0,240388,114375.321974,124922.20247,107572.629244
24,1396.73355,2295.33513,3430.0,748.413,0.0,115668.752034,0.0,-14620.436184,0.0,233841,118172.247966,124922.20247,120000.0
25,1361.223375,2280.89906,3430.0,748.413,0.0,105674.115909,0.0,-42091.8747172,0.0,229061,123386.884091,157658.223373,155778.09351
26,1361.223375,2280.89906,3430.0,748.413,0.0,97699.1366963,0.0,-37679.8955042,0.0,225498,127798.863304,157658.223373,187806.004688
27,1361.223375,2280.89906,3430.0,748.413,0.0,91744.1404199,0.0,-32879.8992277,0.0,224343,132598.85958,157658.223373,215753.919032
28,1361.223375,2280.89906,3430.0,748.413,0.0,82330.7169361,0.0,-21159.475744,0.0,226650,144319.283064,157658.223373,233739.473414
29,1361.223375,2280.89906,3430.0,748.413,0.0,74356.5665873,0.0,-7365.32539519,0.0,232470,158113.433413,157658.223373,240000.0
30,1361.223375,2280.89906,3430.0,748.413,0.0,70049.7812373,0.0,0.0,0.0,240934,170884.218763,163063.683328,240000.0
31,1361.223375,2280.89906,3430.0,748.413,0.0,66629.4905854,0.0,0.0,0.0,250901,184271.509415,176450.97398,240000.0
32,1361.223375,2280.89906,3430.0,748.413,0.0,63216.3652886,0.0,0.0,0.0,261216,197999.634711,190179.099276,240000.0
33,1361.223375,2280.89906,3430.0,748.413,0.0,53158.222643,9290.78758417,0.0,0.0,270246,217087.777357,199976.454338,230709.212416
34,1361.223375,2280.89906,3430.0,748.413,0.0,44848.6795033,22748.3307239,0.0,0.0,275394,230545.320497,199976.454338,207960.881692
35,23673.45,2280.89906,3430.0,748.413,0.0,43941.1979789,337.585623225,0.0,0.0,274388,230446.802021,199976.454338,207623.296069
36,19971.39465,2280.89906,3430.0,748.413,0.0,34007.4249712,10299.413981,0.0,0.0,270714,236706.575029,199976.454338,197323.882088
37,23673.45,2280.89906,3430.0,748.413,0.0,23781.3413111,12521.442291,0.0,0.0,266412,242630.658689,199976.454338,184802.439797
38,1361.223375,2280.89906,3430.0,748.413,0.0,18222.9241672,37176.08606,0.0,0.0,263196,244973.075833,199976.454338,147626.353737
39,23673.45,2280.89906,3430.0,748.413,0.0,16476.9036611,15159.8799411,0.0,0.0,261746,245269.096339,199976.454338,132466.473796
40,23673.45,2280.89906,3430.0,748.413,0.0,20438.3250474,12677.4585547,0.0,0.0,263225,242786.674953,199976.454338,119789.015241
41,23673.45,2280.89906,3430.0,748.413,0.0,27669.2141979,10157.5694042,0.0,0.0,267936,240266.785802,199976.454338,109631.445837
42,1361.223375,2280.89906,3430.0,748.413,0.0,36561.9313301,28015.0788971,0.0,0.0,272374,235812.06867,199976.454338,81616.3669396
43,1361.223375,2280.89906,3430.0,748.413,0.0,56239.1285947,9492.88163246,0.0,0.0,273529,217289.871405,199976.454338,72123.4853072
44,1361.223375,2280.89906,3430.0,748.413,0.0,82769.9405733,0.0,0.0,0.0,272414,189644.059427,181823.523992,72123.4853072
45,1361.223375,2280.89906,3430.0,748.413,0.0,101310.714972,0.0,-3890.23659412,0.0,267721,166410.285028,162479.986187,75430.1864122
