Timepoint,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,netload,netnetload,Bat-Storage-Energy-MWh
1,3783.20732264,2295.33513,3430.0,748.413,0.0,99476.6458242,0.0,0.0,0.0,234669,135192.354176,124935.398723,120000.0
2,1396.73355,2295.33513,3430.0,748.413,0.0,96145.1478967,1175.97170008,0.0,0.0,230127,133981.852103,124935.398723,118824.0283
3,2115.85030017,2295.33513,3430.0,748.413,0.0,92267.2718607,4796.73098597,0.0,0.0,230589,138321.728139,124935.398723,114027.297314
4,15410.934791,2295.33513,3430.0,748.413,0.0,85667.9183559,0.0,0.0,0.0,232488,146820.081644,124935.398723,114027.297314
5,23673.45,2295.33513,3430.0,748.413,0.0,79973.0529136,2512.35023326,0.0,0.0,237568,157594.947086,124935.398723,111514.947081
6,1396.73355,2295.33513,3430.0,748.413,0.0,77275.5907879,35029.5288089,0.0,0.0,245111,167835.409212,124935.398723,76485.4182718
7,23673.45,2295.33513,3430.0,748.413,0.0,76035.0004198,23267.402727,0.0,0.0,254385,178349.99958,124935.398723,53218.0155448
8,1396.73355,2295.33513,3430.0,748.413,9775.30977135,75427.9852543,46181.8245712,0.0,0.0,264191,178987.704974,124935.398723,7036.19097359
9,1396.73355,2295.33513,3430.0,748.413,63092.775029,69148.1535943,7036.19097359,0.0,0.0,272083,139842.071377,124935.398723,0.0
10,1396.73355,2295.33513,3430.0,748.413,116477.487303,65048.928681,0.0,0.0,0.0,277079,95552.5840158,87682.1023358,0.0
11,1396.73355,2295.33513,3430.0,748.413,159348.673134,68768.0580924,0.0,-31636.4080933,0.0,276365,48248.2687736,72014.1951869,26890.9468793
12,1396.73355,2295.33513,3430.0,748.413,185724.110269,69203.7392629,0.0,-60000.0,0.0,272813,17885.1504684,70014.6687884,77890.9468793
13,1396.73355,2295.33513,3430.0,748.413,195900.148636,66244.1861566,0.0,-60000.0,0.0,267932,5787.66520717,57917.1835272,128890.946879
14,1396.73355,2295.33513,3430.0,748.413,188281.003327,58073.2091657,0.0,-60000.0,0.0,262833,16478.7875075,68608.3058275,179890.946879
15,1396.73355,2295.33513,3430.0,748.413,173364.743914,54446.927935,0.0,-49316.348716,0.0,258380,30568.3281509,72014.1951869,221809.843288
16,1396.73355,2295.33513,3430.0,748.413,140879.097429,57732.4100711,0.0,-21400.1843672,0.0,257096,58484.4924998,72014.1951869,240000.0
17,1396.73355,2295.33513,3430.0,748.413,83530.9975599,64415.3820784,0.0,0.0,0.0,258851,110904.620362,103034.138682,240000.0
18,23673.45,2295.33513,3430.0,748.413,11016.2574316,64953.3955068,30325.7502085,0.0,0.0,261378,185408.347062,124935.398723,209674.249791
19,7620.5878662,2295.33513,3430.0,748.413,929.785164449,75117.5068879,47179.9732282,0.0,0.0,262257,186209.707948,124935.398723,162494.276563
20,23673.45,2295.33513,3430.0,748.413,494.334850568,93607.4245937,11789.6437026,0.0,0.0,260974,166872.240556,124935.398723,150704.632861
21,1396.73355,2295.33513,3430.0,748.413,0.0,104305.424713,19410.6948837,0.0,0.0,256522,152216.575287,124935.398723,131293.937977
22,1396.73355,2295.33513,3430.0,748.413,0.0,104641.18162,11293.937977,0.0,0.0,248741,144099.81838,124935.398723,120000.0
23,8932.06326999,2295.33513,3430.0,748.413,0.0,100046.789877,0.0,0.0,0.0,240388,140341.210123,124935.398723,120000.0
24,10729.95215,2295.33513,3430.0,748.413,0.0,91701.9009968,0.0,0.0,0.0,233841,142139.099003,124935.398723,120000.0
25,1361.223375,2280.89906,3430.0,748.413,0.0,83757.1527712,0.0,0.0,0.0,229061,145303.847229,137483.311794,120000.0
26,1361.223375,2280.89906,3430.0,748.413,0.0,77189.5376915,0.0,0.0,0.0,225498,148308.462309,140487.926874,120000.0
27,1361.223375,2280.89906,3430.0,748.413,0.0,72543.1237714,0.0,0.0,0.0,224343,151799.876229,143979.340794,120000.0
28,1361.223375,2280.89906,3430.0,748.413,0.0,64973.4615596,1036.85661793,0.0,0.0,226650,161676.53844,152819.146388,118963.143382
29,1361.223375,2280.89906,3430.0,748.413,0.0,58874.6665719,12955.6516056,0.0,0.0,232470,173595.333428,152819.146388,106007.491776
30,1361.223375,2280.89906,3430.0,748.413,0.0,55521.376496,24772.9416815,0.0,0.0,240934,185412.623504,152819.146388,81234.5500949
31,1361.223375,2280.89906,3430.0,748.413,0.0,53072.2302836,37189.0878938,0.0,0.0,250901,197828.769716,152819.146388,44045.462201
32,1361.223375,2280.89906,3430.0,748.413,9319.28273098,50396.6213063,40860.4141402,0.0,0.0,261216,201500.095963,152819.146388,3185.04806086
33,1361.223375,2280.89906,3430.0,748.413,63431.7995061,42989.4706105,3185.04806086,0.0,0.0,270246,163824.729883,152819.146388,0.0
34,1361.223375,2280.89906,3430.0,748.413,116196.810332,36342.3955184,0.0,0.0,0.0,275394,122854.794149,115034.258714,0.0
35,1361.223375,2280.89906,3430.0,748.413,158795.233922,35070.3859242,0.0,-37304.5877294,0.0,274388,80522.3801537,110006.432448,31708.89957
36,1361.223375,2280.89906,3430.0,748.413,186981.344201,27342.3581865,0.0,-60000.0,0.0,270714,56390.2976127,108569.762178,82708.89957
37,1361.223375,2280.89906,3430.0,748.413,195497.956344,19048.6479856,0.0,-60000.0,0.0,266412,51865.3956705,104044.860235,133708.89957
38,1361.223375,2280.89906,3430.0,748.413,193123.807431,14230.5401714,0.0,-60000.0,0.0,263196,55841.6523973,108021.116962,184708.89957
39,1361.223375,2280.89906,3430.0,748.413,180631.195847,12561.6815152,0.0,-49273.8452451,0.0,261746,68553.122638,110006.432448,226591.668028
