Timepoint,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,netload,netnetload,Bat-Storage-Energy-MWh
1,17243.2882051,2295.33513,3430.0,748.413,0.0,0.0,0.0,0.0,0.0,234669,234669.0,210951.963665,120000.0
2,1396.73355,2295.33513,3430.0,748.413,0.0,0.0,11304.5546551,0.0,0.0,230127,230127.0,210951.963665,108695.445345
3,1396.73355,2295.33513,3430.0,748.413,0.0,0.0,11766.5546551,0.0,0.0,230589,230589.0,210951.963665,96928.8906898
4,15062.2882051,2295.33513,3430.0,748.413,0.0,0.0,0.0,0.0,0.0,232488,232488.0,210951.963665,96928.8906898
5,1396.73355,2295.33513,3430.0,748.413,0.0,0.0,18745.5546551,0.0,0.0,237568,237568.0,210951.963665,78183.3360347
6,1396.73355,2295.33513,3430.0,748.413,0.0,0.0,26288.5546551,0.0,0.0,245111,245111.0,210951.963665,51894.7813795
7,1396.73355,2295.33513,3430.0,748.413,0.0,0.0,35562.5546551,0.0,0.0,254385,254385.0,210951.963665,16332.2267244
8,7099.37988633,2295.33513,3430.0,748.413,23333.6815944,0.0,16332.2267244,0.0,0.0,264191,240857.318406,210951.963665,0.0
9,1396.73355,2295.33513,3430.0,748.413,130174.00665,0.0,0.0,0.0,0.0,272083,141908.99335,134038.51167,0.0
10,1396.73355,2295.33513,3430.0,748.413,234340.650862,0.0,0.0,0.0,0.0,277079,42738.3491376,34867.8674576,0.0
11,1396.73355,2295.33513,3430.0,748.413,318244.520885,0.0,0.0,-49750.0025652,0.0,276365,-41879.5208852,-5.09317032993e-11,42287.5021804
12,1396.73355,2295.33513,3430.0,748.413,324942.51832,0.0,0.0,-60000.0,43820.0,272813,-52129.51832,0.0,93287.5021804
13,1396.73355,2295.33513,3430.0,748.413,320061.51832,0.0,0.0,-60000.0,67891.0,267932,-52129.51832,0.0,144287.50218
14,1396.73355,2295.33513,3430.0,748.413,314962.51832,0.0,0.0,-60000.0,56925.0,262833,-52129.51832,-5.82076609135e-11,195287.50218
15,1396.73355,2295.33513,3430.0,748.413,303112.456931,0.0,0.0,-52602.9386113,34446.0,258380,-44732.4569313,-4.36557456851e-11,240000.0
16,1396.73355,2295.33513,3430.0,748.413,249225.51832,0.0,0.0,0.0,15533.0,257096,7870.48168,0.0,240000.0
17,1396.73355,2295.33513,3430.0,748.413,147728.169827,0.0,0.0,0.0,0.0,258851,111122.830173,103252.348493,240000.0
18,1396.73355,2295.33513,3430.0,748.413,17309.7924073,0.0,25245.7622478,0.0,0.0,261378,244068.207593,210951.963665,214754.237752
19,23673.45,2295.33513,3430.0,748.413,929.785625061,0.0,20228.0525801,0.0,0.0,262257,261327.214375,210951.963665,194526.185172
20,23673.45,2295.33513,3430.0,748.413,0.0,0.0,19874.8382051,0.0,0.0,260974,260974.0,210951.963665,174651.346967
21,7105.33409833,2295.33513,3430.0,748.413,0.0,0.0,31990.9541068,0.0,0.0,256522,256522.0,210951.963665,142660.39286
22,23673.45,2295.33513,3430.0,748.413,0.0,0.0,7641.83820512,0.0,0.0,248741,248741.0,210951.963665,135018.554655
23,22962.2882051,2295.33513,3430.0,748.413,0.0,0.0,0.0,0.0,0.0,240388,240388.0,210951.963665,135018.554655
24,1396.73355,2295.33513,3430.0,748.413,0.0,0.0,15018.5546551,0.0,0.0,233841,233841.0,210951.963665,120000.0
25,1361.223375,2280.89906,3430.0,748.413,0.0,0.0,10411.9469864,0.0,0.0,229061,229061.0,210828.517579,109588.053014
26,1361.223375,2280.89906,3430.0,748.413,0.0,0.0,6848.94698636,0.0,0.0,225498,225498.0,210828.517579,102739.106027
27,1361.223375,2280.89906,3430.0,748.413,0.0,0.0,5693.94698636,0.0,0.0,224343,224343.0,210828.517579,97045.1590409
28,1361.223375,2280.89906,3430.0,748.413,0.0,0.0,8000.94698636,0.0,0.0,226650,226650.0,210828.517579,89044.2120546
29,1361.223375,2280.89906,3430.0,748.413,0.0,0.0,13820.9469864,0.0,0.0,232470,232470.0,210828.517579,75223.2650682
30,1361.223375,2280.89906,3430.0,748.413,0.0,0.0,22284.9469864,0.0,0.0,240934,240934.0,210828.517579,52938.3180818
31,1361.223375,2280.89906,3430.0,748.413,0.0,0.0,32251.9469864,0.0,0.0,250901,250901.0,210828.517579,20686.3710955
32,1361.223375,2280.89906,3430.0,748.413,21880.5758909,0.0,20686.3710955,0.0,0.0,261216,239335.424109,210828.517579,0.0
33,1361.223375,2280.89906,3430.0,748.413,129160.176682,0.0,0.0,0.0,0.0,270246,141085.823318,133265.287883,0.0
34,1361.223375,2280.89906,3430.0,748.413,231090.612633,0.0,0.0,0.0,0.0,275394,44303.3873674,36482.8519324,0.0
35,1361.223375,2280.89906,3430.0,748.413,312137.207208,0.0,0.0,-45569.7426426,0.0,274388,-37749.2072076,-7.27595761418e-12,38734.2812462
36,1361.223375,2280.89906,3430.0,748.413,319676.663099,0.0,0.0,-56783.1985339,42612.0,270714,-48962.6630989,7.27595761418e-12,87000.0
37,1361.223375,2280.89906,3430.0,748.413,318591.464565,0.0,0.0,-60000.0,64918.0,266412,-52179.464565,0.0,138000.0
38,1361.223375,2280.89906,3430.0,748.413,315375.464565,0.0,0.0,-60000.0,60881.0,263196,-52179.464565,0.0,189000.0
39,1361.223375,2280.89906,3430.0,748.413,313925.464565,0.0,0.0,-60000.0,34572.0,261746,-52179.464565,-5.82076609135e-11,240000.0
40,1361.223375,2280.89906,3430.0,748.413,255404.464565,0.0,0.0,0.0,22063.0,263225,7820.535435,-5.82076609135e-11,240000.0
41,1361.223375,2280.89906,3430.0,748.413,156345.41043,0.0,0.0,0.0,0.0,267936,111590.58957,103770.054135,240000.0
42,19971.39465,2280.89906,3430.0,748.413,17907.7354281,0.0,11494.1776309,0.0,0.0,272374,254466.264572,216541.380231,228505.822369
43,23673.45,2280.89906,3430.0,748.413,902.550510273,0.0,25952.3071988,0.0,0.0,273529,272626.44949,216541.380231,202553.51517
44,23673.45,2280.89906,3430.0,748.413,0.0,0.0,25739.8577091,0.0,0.0,272414,272414.0,216541.380231,176813.657461
45,23673.45,2280.89906,3430.0,748.413,0.0,0.0,21046.8577091,0.0,0.0,267721,267721.0,216541.380231,155766.799752
46,23673.45,2280.89906,3430.0,748.413,0.0,0.0,12413.8577091,0.0,0.0,259088,259088.0,216541.380231,143352.942043
47,23673.45,2280.89906,3430.0,748.413,0.0,0.0,3727.85770906,0.0,0.0,250402,250402.0,216541.380231,139625.084334
48,1361.223375,2280.89906,3430.0,748.413,0.0,0.0,19625.0843341,0.0,0.0,243987,243987.0,216541.380231,120000.0
49,1427.509035,2295.33513,3430.0,748.413,0.0,0.0,9873.21062866,0.0,0.0,238528,238528.0,220753.532206,110126.789371
50,1427.509035,2295.33513,3430.0,748.413,0.0,0.0,5928.21062866,0.0,0.0,234583,234583.0,220753.532206,104198.578743
51,1427.509035,2295.33513,3430.0,748.413,0.0,0.0,5101.21062866,0.0,0.0,233756,233756.0,220753.532206,99097.368114
52,1427.509035,2295.33513,3430.0,748.413,0.0,0.0,7409.21062866,0.0,0.0,236064,236064.0,220753.532206,91688.1574853
53,1427.509035,2295.33513,3430.0,748.413,0.0,0.0,13319.2106287,0.0,0.0,241974,241974.0,220753.532206,78368.9468567
54,1427.509035,2295.33513,3430.0,748.413,0.0,0.0,22392.2106287,0.0,0.0,251047,251047.0,220753.532206,55976.736228
55,1427.509035,2295.33513,3430.0,748.413,0.0,0.0,33092.2106287,0.0,0.0,261747,261747.0,220753.532206,22884.5255994
56,1427.509035,2295.33513,3430.0,748.413,21305.6850293,0.0,22884.5255994,0.0,0.0,272845,251539.314971,220753.532206,0.0
57,1427.509035,2295.33513,3430.0,748.413,129172.772953,0.0,0.0,0.0,0.0,281548,152375.227047,144473.969882,0.0
58,1427.509035,2295.33513,3430.0,748.413,234524.05105,0.0,0.0,0.0,0.0,285750,51225.94895,43324.691785,0.0
59,1427.509035,2295.33513,3430.0,748.413,324699.142881,0.0,0.0,-48187.4000464,0.0,284413,-40286.1428814,-2.18278728426e-11,40959.2900394
60,1427.509035,2295.33513,3430.0,748.413,326917.283965,0.0,0.0,-54165.5411301,57096.0,280653,-46264.2839651,2.18278728426e-11,87000.0
61,1427.509035,2295.33513,3430.0,748.413,328215.742835,0.0,0.0,-60000.0,85538.0,276117,-52098.742835,0.0,138000.0
62,1427.509035,2295.33513,3430.0,748.413,324296.742835,0.0,0.0,-60000.0,85290.0,272198,-52098.742835,0.0,189000.0
63,1427.509035,2295.33513,3430.0,748.413,321536.742835,0.0,0.0,-60000.0,45480.0,269438,-52098.742835,0.0,240000.0
64,1427.509035,2295.33513,3430.0,748.413,261994.742835,0.0,0.0,0.0,22969.0,269896,7901.257165,0.0,240000.0
65,1427.509035,2295.33513,3430.0,748.413,156647.603315,0.0,0.0,0.0,0.0,273750,117102.396685,109201.13952,240000.0
66,23673.45,2295.33513,3430.0,748.413,19452.2102973,0.0,5849.57183266,0.0,0.0,277624,258171.789703,222175.01974,234150.428167
67,18778.25277,2295.33513,3430.0,748.413,908.402807676,0.0,31355.5765523,0.0,0.0,279691,278782.597192,222175.01974,202794.851615
68,23673.45,2295.33513,3430.0,748.413,0.0,0.0,26643.78213,0.0,0.0,278966,278966.0,222175.01974,176151.069485
69,23673.45,2295.33513,3430.0,748.413,0.0,0.0,22009.78213,0.0,0.0,274332,274332.0,222175.01974,154141.287355
70,23673.45,2295.33513,3430.0,748.413,0.0,0.0,13449.78213,0.0,0.0,265772,265772.0,222175.01974,140691.505225
71,23673.45,2295.33513,3430.0,748.413,0.0,0.0,3381.78213,0.0,0.0,255704,255704.0,222175.01974,137309.723095
72,1427.509035,2295.33513,3430.0,748.413,0.0,0.0,17309.723095,0.0,0.0,247386,247386.0,222175.01974,120000.0
73,1581.38646,2295.33513,3430.0,748.413,0.0,0.0,18575.1381129,0.0,0.0,241037,241037.0,214406.727297,101424.861887
74,1581.38646,2295.33513,3430.0,748.413,0.0,0.0,13774.1381129,0.0,0.0,236236,236236.0,214406.727297,87650.7237743
75,1581.38646,2295.33513,3430.0,748.413,0.0,0.0,11576.1381129,0.0,0.0,234038,234038.0,214406.727297,76074.5856614
76,14857.5245729,2295.33513,3430.0,748.413,0.0,0.0,0.0,0.0,0.0,235738,235738.0,214406.727297,76074.5856614
77,1581.38646,2295.33513,3430.0,748.413,0.0,0.0,17441.1381129,0.0,0.0,239903,239903.0,214406.727297,58633.4475486
78,1581.38646,2295.33513,3430.0,748.413,0.0,0.0,23903.1381129,0.0,0.0,246365,246365.0,214406.727297,34730.3094357
79,1581.38646,2295.33513,3430.0,748.413,0.0,0.0,31326.1381129,0.0,0.0,253788,253788.0,214406.727297,3404.17132286
80,14616.5075795,2295.33513,3430.0,748.413,22336.8456705,0.0,3404.17132286,0.0,0.0,261238,238901.154329,214406.727297,0.0
81,1581.38646,2295.33513,3430.0,748.413,132704.969564,0.0,0.0,0.0,0.0,266503,133798.030436,125742.895846,0.0
82,1581.38646,2295.33513,3430.0,748.413,239829.922811,0.0,0.0,0.0,0.0,269530,29700.0771892,21644.9425992,0.0
83,1581.38646,2295.33513,3430.0,748.413,321313.86541,0.0,0.0,-60000.0,2631.0,269369,-51944.86541,5.82076609135e-11,51000.0
84,1581.38646,2295.33513,3430.0,748.413,318280.86541,0.0,0.0,-60000.0,54591.0,266336,-51944.86541,5.82076609135e-11,102000.0
85,1581.38646,2295.33513,3430.0,748.413,313897.86541,0.0,0.0,-60000.0,81957.0,261953,-51944.86541,0.0,153000.0
86,1581.38646,2295.33513,3430.0,748.413,310186.86541,0.0,0.0,-60000.0,71041.0,258242,-51944.86541,0.0,204000.0
87,1581.38646,2295.33513,3430.0,748.413,289640.806586,0.0,0.0,-42352.9411765,46839.0,255343,-34297.8065865,4.36557456851e-11,240000.0
88,1581.38646,2295.33513,3430.0,748.413,247214.86541,0.0,0.0,0.0,9650.0,255270,8055.13459,0.0,240000.0
89,1581.38646,2295.33513,3430.0,748.413,143562.775999,0.0,0.0,0.0,0.0,258208,114645.224001,106590.089411,240000.0
90,1581.38646,2295.33513,3430.0,748.413,18505.8356623,0.0,20980.3024505,0.0,0.0,261948,243442.164338,214406.727297,219019.697549
91,23673.45,2295.33513,3430.0,748.413,0.0,0.0,19432.0745729,0.0,0.0,263986,263986.0,214406.727297,199587.622977
92,14393.1888548,2295.33513,3430.0,748.413,0.0,0.0,29052.3357181,0.0,0.0,264326,264326.0,214406.727297,170535.287259
93,23673.45,2295.33513,3430.0,748.413,0.0,0.0,16623.0745729,0.0,0.0,261177,261177.0,214406.727297,153912.212686
94,23673.45,2295.33513,3430.0,748.413,0.0,0.0,9303.07457286,0.0,0.0,253857,253857.0,214406.727297,144609.138113
95,1581.38646,2295.33513,3430.0,748.413,0.0,0.0,24609.1381129,0.0,0.0,247071,247071.0,214406.727297,120000.0
96,21069.5245729,2295.33513,3430.0,748.413,0.0,0.0,0.0,0.0,0.0,241950,241950.0,214406.727297,120000.0
