Timepoint,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,netload,netnetload,Bat-Storage-Energy-MWh
1,11358.0392814,2295.33513,3430.0,748.413,0.0,52872.9078343,0.0,0.0,0.0,234669,181796.092166,163964.304754,120000.0
2,1396.73355,2295.33513,3430.0,748.413,0.0,51219.012105,7073.20146071,0.0,0.0,230127,178907.987895,163964.304754,112926.798539
3,1396.73355,2295.33513,3430.0,748.413,0.0,49278.6900157,9475.52354994,0.0,0.0,230589,181310.309984,163964.304754,103451.274989
4,16211.2142017,2295.33513,3430.0,748.413,0.0,45838.732914,0.0,0.0,0.0,232488,186649.267086,163964.304754,103451.274989
5,1396.73355,2295.33513,3430.0,748.413,0.0,42557.8091016,23175.4044641,0.0,0.0,237568,195010.190898,163964.304754,80275.8705252
6,7375.83348679,2295.33513,3430.0,748.413,0.0,41028.104261,26269.0093679,0.0,0.0,245111,204082.895739,163964.304754,54006.8611574
7,1396.73355,2295.33513,3430.0,748.413,0.0,40804.0089443,41746.2046214,0.0,0.0,254385,213580.991056,163964.304754,12260.6565359
8,23673.45,2295.33513,3430.0,748.413,17070.426117,40748.4144627,12260.6565359,0.0,0.0,264191,206372.15942,163964.304754,0.0
9,1396.73355,2295.33513,3430.0,748.413,96930.8383263,38135.3448258,0.0,0.0,0.0,272083,137016.816848,129146.335168,0.0
10,1396.73355,2295.33513,3430.0,748.413,176501.192582,35967.0503421,0.0,0.0,0.0,277079,64610.7570758,56740.2753958,0.0
11,1396.73355,2295.33513,3430.0,748.413,240642.939879,38330.8023067,0.0,-33806.5289631,0.0,276365,-2608.74218537,23327.3050977,28735.5496186
12,1396.73355,2295.33513,3430.0,748.413,278071.107822,39701.5993571,0.0,-60000.0,0.0,272813,-44959.7071789,7169.81114109,79735.5496186
13,1396.73355,2295.33513,3430.0,748.413,281412.537035,38648.9812846,0.0,-60000.0,10220.0,267932,-52129.51832,0.0,130735.549619
14,1396.73355,2295.33513,3430.0,748.413,278843.998505,33643.2976486,0.0,-60000.0,0.0,262833,-49654.2961536,2475.22216644,181735.549619
15,1396.73355,2295.33513,3430.0,748.413,254404.958666,31333.4464755,0.0,-58556.1919193,0.0,258380,-27358.4051416,23327.3050977,231508.31275
16,1396.73355,2295.33513,3430.0,748.413,202701.926452,33186.5070644,0.0,-9990.22029403,0.0,257096,21207.5664837,23327.3050977,240000.0
17,1396.73355,2295.33513,3430.0,748.413,117284.805379,36364.5787658,0.0,0.0,0.0,258851,105201.615855,97331.1341754,240000.0
