Timepoint,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Coal,Gas-CCGT,Gas-CT,Diesel,Other,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,Bat-Storage-Energy-MWh
1,1396.73355,2295.33513,3430.0,748.413,0.0,76034.4493128,150910.369007,284.4,8.1,19.2,0.0,0.0,0.0,0.0,235127,0.0
2,1396.73355,2295.33513,3430.0,748.413,0.0,73452.6754595,147915.142861,284.4,8.1,19.2,0.0,0.0,0.0,0.0,229550,0.0
3,1396.73355,2295.33513,3430.0,748.413,0.0,70522.6189463,151377.199374,284.4,8.1,19.2,0.0,0.0,0.0,0.0,230082,0.0
4,1396.73355,2295.33513,3430.0,748.413,0.0,65671.4799651,158166.338355,284.4,8.1,19.2,0.0,0.0,0.0,0.0,232020,0.0
5,1396.73355,2295.33513,3430.0,748.413,0.0,61068.2533278,168649.664992,411.3,8.1,19.2,0.0,0.0,0.0,0.0,238027,0.0
6,3674.41733196,2295.33513,3430.0,748.413,0.0,58814.9945703,177883.239968,411.3,8.1,19.2,0.0,0.0,0.0,0.0,247285,0.0
7,14682.9427964,2295.33513,3430.0,748.413,0.0,58323.7110736,177895.998,411.3,8.1,19.2,0.0,0.0,0.0,0.0,257815,0.0
8,22322.9707498,2295.33513,3430.0,748.413,2938.84635372,57946.8367664,177895.998,411.3,8.1,19.2,0.0,0.0,0.0,0.0,268017,0.0
9,21602.6563211,2295.33513,3430.0,748.413,16105.1373469,53576.0602021,177717.798,411.3,8.1,19.2,0.0,0.0,0.0,0.0,275914,0.0
10,15086.5662292,2295.33513,3430.0,748.413,29706.7917338,50799.295907,177895.998,411.3,8.1,19.2,0.0,0.0,0.0,0.0,280401,0.0
11,1396.73355,2295.33513,3430.0,748.413,40698.6661831,54025.3753759,177443.876761,411.3,8.1,19.2,0.0,0.0,0.0,0.0,280477,0.0
12,1396.73355,2295.33513,3430.0,748.413,47032.11369,55128.9428472,167531.861783,411.3,8.1,19.2,0.0,0.0,0.0,0.0,278002,0.0
13,1396.73355,2295.33513,3430.0,748.413,48822.2750931,52920.8956065,163764.74762,411.3,8.1,19.2,0.0,0.0,0.0,0.0,273817,0.0
14,1396.73355,2295.33513,3430.0,748.413,47056.0364611,46103.5814399,167749.300419,411.3,8.1,19.2,0.0,0.0,0.0,0.0,269218,0.0
15,1396.73355,2295.33513,3430.0,748.413,43897.6352606,43082.7962936,169955.486766,411.3,8.1,19.2,0.0,0.0,0.0,0.0,265245,0.0
16,1396.73355,2295.33513,3430.0,748.413,35617.1196021,45464.0972157,174640.701502,411.3,8.1,19.2,0.0,0.0,0.0,0.0,264031,0.0
17,9047.52253705,2295.33513,3430.0,748.413,21552.3906422,50209.7406908,177895.998,411.3,8.1,19.2,0.0,0.0,0.0,0.0,265618,0.0
18,23673.45,2295.33513,3430.0,748.413,3034.6353273,50465.6684204,182874.123,568.8,548.37512227,19.2,0.0,0.0,0.0,0.0,267658,0.0
19,23673.45,2295.33513,3430.0,748.413,0.0,58215.1087732,178736.093097,411.3,8.1,19.2,0.0,0.0,0.0,0.0,267537,0.0
20,8125.68618436,2295.33513,3430.0,748.413,0.0,72132.9676856,177895.998,411.3,8.1,19.2,0.0,0.0,0.0,0.0,265067,0.0
21,1396.73355,2295.33513,3430.0,748.413,0.0,80583.3951498,171157.52317,411.3,8.1,19.2,0.0,0.0,0.0,0.0,260050,0.0
22,1396.73355,2295.33513,3430.0,748.413,0.0,81151.2833058,162356.635014,411.3,8.1,19.2,0.0,0.0,0.0,0.0,251817,0.0
23,1396.73355,2295.33513,3430.0,748.413,0.0,77918.2750495,156579.543271,284.4,8.1,19.2,0.0,0.0,0.0,0.0,242680,0.0
24,1396.73355,2295.33513,3430.0,748.413,0.0,71507.3745357,155316.443784,284.4,8.1,19.2,0.0,0.0,0.0,0.0,235006,0.0
25,1361.223375,2280.89906,3430.0,748.413,0.0,65088.1680373,153725.744528,2610.252,8.1,19.2,0.0,0.0,0.0,0.0,229272,0.0
26,1361.223375,2280.89906,3430.0,748.413,0.0,60213.147,154274.765565,2610.252,8.1,19.2,0.0,0.0,0.0,0.0,224946,0.0
27,1361.223375,2280.89906,3430.0,748.413,0.0,56239.6741051,156719.23846,2610.252,8.1,19.2,0.0,0.0,0.0,0.0,223417,0.0
28,1361.223375,2280.89906,3430.0,748.413,0.0,50820.6317679,164677.280797,2610.252,8.1,19.2,0.0,0.0,0.0,0.0,225956,0.0
29,1361.223375,2280.89906,3430.0,748.413,0.0,46050.3121379,176056.700427,2737.152,8.1,19.2,0.0,0.0,0.0,0.0,232692,0.0
30,1361.223375,2280.89906,3430.0,748.413,0.0,43547.664739,188692.347826,2737.152,8.1,19.2,0.0,0.0,0.0,0.0,242825,0.0
31,3697.31773849,2280.89906,3430.0,748.413,0.0,41827.4852015,199313.433,2737.152,8.1,19.2,0.0,0.0,0.0,0.0,254062,0.0
32,13478.1040482,2280.89906,3430.0,748.413,2942.21998433,39920.4789075,199178.433,2737.152,8.1,19.2,0.0,0.0,0.0,0.0,264743,0.0
33,13909.2064638,2280.89906,3430.0,748.413,16432.9194093,34013.6770669,199313.433,2737.152,8.1,19.2,0.0,0.0,0.0,0.0,272893,0.0
34,9326.81724735,2280.89906,3430.0,748.413,30299.712049,28858.9736436,199256.733,2737.152,8.1,19.2,0.0,0.0,0.0,0.0,276966,0.0
35,1361.223375,2280.89906,3430.0,748.413,40505.8390017,28072.0678902,197583.105673,2737.152,8.1,19.2,0.0,0.0,0.0,0.0,276746,0.0
36,1361.223375,2280.89906,3430.0,748.413,47445.7011627,21942.685159,194080.626243,2737.152,8.1,19.2,0.0,0.0,0.0,0.0,274054,0.0
37,1361.223375,2280.89906,3430.0,748.413,49353.6323145,15220.8703169,195593.509934,2737.152,8.1,19.2,0.0,0.0,0.0,0.0,270753,0.0
