Timepoint,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Coal,Gas-CCGT,Gas-CT,Diesel,Other,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,Bat-Storage-Energy-MWh
1,12095.9378617,2295.33513,3430.0,748.413,0.0,27785.0210083,181636.938,6173.244,484.911,19.2,0.0,0.0,0.0,0.0,234669,120000.0
2,8373.53766639,2295.33513,3430.0,748.413,0.0,27079.5322036,181636.938,6173.244,370.8,19.2,0.0,0.0,0.0,0.0,230127,120000.0
3,9976.68744765,2295.33513,3430.0,748.413,0.0,25938.3824223,181636.938,6173.244,370.8,19.2,0.0,0.0,0.0,0.0,230589,120000.0
4,2611.68156134,2295.33513,3430.0,748.413,0.0,24219.4307657,181636.938,6173.244,370.8,19.2,0.0,10982.9575429,0.0,0.0,232488,109017.042457
5,1396.73355,2295.33513,3430.0,748.413,0.0,22428.5666616,181636.938,6173.244,370.8,19.2,0.0,19068.7696584,0.0,0.0,237568,89948.2727986
6,23673.45,2295.33513,3430.0,748.413,0.0,21672.9489631,181636.938,6173.244,370.8,19.2,0.0,5090.67090687,0.0,0.0,245111,84857.6018918
7,1396.73355,2295.33513,3430.0,748.413,0.0,21462.3211096,181636.938,6173.244,370.8,19.2,0.0,36852.0152104,0.0,0.0,254385,48005.5866814
8,1396.73355,2295.33513,3430.0,748.413,6930.65844283,21749.5331009,181636.938,6173.244,484.911,19.2,0.0,39326.0337763,0.0,0.0,264191,8679.55290507
9,1396.73355,2295.33513,3430.0,748.413,46956.7142611,20261.9581538,181636.938,6173.244,484.911,19.2,0.0,8679.55290507,0.0,0.0,272083,0.0
10,1396.73355,2295.33513,3430.0,748.413,87386.9244275,19102.2090119,158681.3085,3842.47638053,176.4,19.2,0.0,0.0,0.0,0.0,277079,0.0
11,1396.73355,2295.33513,3430.0,748.413,120228.239683,20532.7798798,151590.5685,3213.522,8.1,19.2,0.0,0.0,-27097.8917428,0.0,276365,23033.2079814
12,1396.73355,2295.33513,3430.0,748.413,140023.543001,21849.0794898,151889.774755,3213.522,8.1,19.2,0.0,0.0,-52060.7009259,0.0,272813,67284.8037684
13,1396.73355,2295.33513,3430.0,748.413,147834.280244,21312.5913269,147800.724749,3086.622,8.1,19.2,0.0,0.0,-60000.0,0.0,267932,118284.803768
14,1396.73355,2295.33513,3430.0,748.413,142965.048022,18475.2830408,150281.365257,3213.522,8.1,19.2,0.0,0.0,-60000.0,0.0,262833,169284.803768
15,1396.73355,2295.33513,3430.0,748.413,131434.890422,17098.3729592,151933.4685,3213.522,8.1,19.2,0.0,0.0,-53198.035561,0.0,258380,214503.133995
16,1396.73355,2295.33513,3430.0,748.413,106464.614816,17904.2259511,151612.1685,3213.522,8.1,19.2,0.0,0.0,-29996.3129468,0.0,257096,240000.0
17,1396.73355,2295.33513,3430.0,748.413,63358.1634929,19385.8286108,162745.848,5295.07821624,176.4,19.2,0.0,0.0,0.0,0.0,258851,240000.0
18,1396.73355,2295.33513,3430.0,748.413,7935.50014,18961.57921,181636.938,6173.244,395.991841139,19.2,0.0,38385.0651288,0.0,0.0,261378,201614.934871
19,1396.73355,2295.33513,3430.0,748.413,0.0,21687.2256329,181636.938,6173.244,370.8,19.2,0.0,44499.1106871,0.0,0.0,262257,157115.824184
20,21363.8705112,2295.33513,3430.0,748.413,0.0,26850.8399884,181636.938,6173.244,370.8,19.2,0.0,18085.3593704,0.0,0.0,260974,139030.464814
21,23673.45,2295.33513,3430.0,748.413,0.0,29904.7303155,181636.938,6173.244,370.8,19.2,0.0,8269.88955453,0.0,0.0,256522,130760.575259
22,23673.45,2295.33513,3430.0,748.413,0.0,30218.0362515,181636.938,6173.244,370.8,19.2,0.0,175.583618547,0.0,0.0,248741,130584.991641
23,16447.5971017,2295.33513,3430.0,748.413,0.0,29266.4727683,181636.938,6173.244,370.8,19.2,0.0,0.0,0.0,0.0,240388,130584.991641
24,1396.73355,2295.33513,3430.0,748.413,0.0,27185.3446794,181636.938,6173.244,370.8,19.2,0.0,10584.9916406,0.0,0.0,233841,120000.0
25,1361.223375,2280.89906,3430.0,748.413,0.0,25033.7398398,187398.738,6024.744,370.8,19.2,0.0,2393.24272521,0.0,0.0,229061,117606.757275
26,1361.223375,2280.89906,3430.0,748.413,0.0,23135.9081623,187398.738,6024.744,370.8,19.2,0.0,728.074402689,0.0,0.0,225498,116878.682872
27,1361.223375,2280.89906,3430.0,748.413,0.0,21713.128778,187398.738,6024.744,370.8,19.2,0.0,995.853787038,0.0,0.0,224343,115882.829085
28,1361.223375,2280.89906,3430.0,748.413,0.0,19545.5708722,187398.738,6024.744,370.8,19.2,0.0,5470.41169279,0.0,0.0,226650,110412.417392
29,1361.223375,2280.89906,3430.0,748.413,0.0,18007.6816318,187398.738,6024.744,370.8,19.2,0.0,12828.3009332,0.0,0.0,232470,97584.1164591
30,1361.223375,2280.89906,3430.0,748.413,0.0,17257.2816224,187455.538008,6024.744,370.8,19.2,0.0,21985.9009345,0.0,0.0,240934,75598.2155246
31,1361.223375,2280.89906,3430.0,748.413,0.0,16878.4375253,187576.938,6024.744,370.8,19.2,0.0,32210.3450397,0.0,0.0,250901,43387.8704849
32,1361.223375,2280.89906,3430.0,748.413,6647.43299006,16206.9485486,187576.938,6024.744,370.8,19.2,0.0,36549.4010264,0.0,0.0,261216,6838.46945856
33,1361.223375,2280.89906,3430.0,748.413,47374.1019489,14221.2111575,187576.938,6024.744,370.8,19.2,0.0,6838.46945856,0.0,0.0,270246,0.0
34,1361.223375,2280.89906,3430.0,748.413,87696.3589351,11731.8229339,164363.020696,3586.662,176.4,19.2,0.0,0.0,0.0,0.0,275394,0.0
35,1361.223375,2280.89906,3430.0,748.413,119645.622823,11737.1513226,162991.9935,3371.022,8.1,19.2,0.0,0.0,-31205.6250809,0.0,274388,26524.7813188
36,1361.223375,2280.89906,3430.0,748.413,140981.547932,9537.87398405,163241.719634,3371.022,8.1,19.2,0.0,0.0,-54265.9989851,0.0,270714,72650.8804561
37,1361.223375,2280.89906,3430.0,748.413,147385.310274,6368.76570109,161596.566589,3213.522,8.1,19.2,0.0,0.0,-60000.0,0.0,266412,123650.880456
38,1361.223375,2280.89906,3430.0,748.413,144886.919528,4363.46785142,162884.255186,3213.522,8.1,19.2,0.0,0.0,-60000.0,0.0,263196,174650.880456
39,1361.223375,2280.89906,3430.0,748.413,136003.822918,3338.07752479,162991.9935,3371.022,8.1,19.2,0.0,0.0,-51806.7513782,0.0,261746,218686.619128
40,1361.223375,2280.89906,3430.0,748.413,110311.677803,3777.03699439,162991.9935,3371.022,8.1,19.2,0.0,0.0,-25074.5657322,0.0,263225,240000.0
41,1361.223375,2280.89906,3430.0,748.413,67329.1842028,5010.18438067,181432.001982,5954.094,370.8,19.2,0.0,0.0,0.0,0.0,267936,240000.0
42,23673.45,2280.89906,3430.0,748.413,8905.84042726,6661.77548005,194056.938,6173.244,370.8,19.2,0.0,26053.4400327,0.0,0.0,272374,213946.559967
43,23673.45,2280.89906,3430.0,748.413,0.0,10979.230229,194056.938,6173.244,370.8,19.2,0.0,31796.825711,0.0,0.0,273529,182149.734256
