,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Coal,Gas-CCGT,Gas-CT,Diesel,Other,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,Bat-Storage-Energy-MWh
1,1396.73355,2295.33513,11444.64,748.413,0.0,99476.6458242,119153.032496,126.9,8.1,19.2,0.0,0.0,0.0,0.0,234669,0.0
2,1396.73355,2295.33513,11444.64,748.413,0.0,96145.1478967,117942.530423,126.9,8.1,19.2,0.0,0.0,0.0,0.0,230127,0.0
3,1396.73355,2295.33513,11444.64,748.413,0.0,92267.2718607,122282.406459,126.9,8.1,19.2,0.0,0.0,0.0,0.0,230589,0.0
4,1396.73355,2295.33513,11444.64,748.413,0.0,85667.9183559,130780.759964,126.9,8.1,19.2,0.0,0.0,0.0,0.0,232488,0.0
5,1396.73355,2295.33513,11444.64,748.413,0.0,79973.0529136,141428.725406,253.8,8.1,19.2,0.0,0.0,0.0,0.0,237568,0.0
6,7415.34808205,2295.33513,11444.64,748.413,0.0,77275.5907879,145650.573,253.8,8.1,19.2,0.0,0.0,0.0,0.0,245111,0.0
7,17929.9384502,2295.33513,11444.64,748.413,0.0,76035.0004198,145650.573,253.8,8.1,19.2,0.0,0.0,0.0,0.0,254385,0.0
8,23673.45,2295.33513,11444.64,748.413,3714.45790638,75427.9852543,146605.618709,253.8,8.1,19.2,0.0,0.0,0.0,0.0,264191,0.0
9,21304.4466068,2295.33513,11444.64,748.413,21210.3386689,69148.1535943,145650.573,253.8,8.1,19.2,0.0,0.0,0.0,0.0,272083,0.0
10,12245.9458403,2295.33513,11444.64,748.413,39355.4741335,65048.928681,145659.163215,253.8,8.1,19.2,0.0,0.0,0.0,0.0,277079,0.0
11,1396.73355,2295.33513,11444.64,748.413,54110.7983455,68768.0580924,137319.921882,253.8,8.1,19.2,0.0,0.0,0.0,0.0,276365,0.0
12,1396.73355,2295.33513,11444.64,748.413,62899.5152318,69203.7392629,124670.423825,126.9,8.1,19.2,0.0,0.0,0.0,0.0,272813,0.0
13,1396.73355,2295.33513,11444.64,748.413,65995.0193725,66244.1861566,119653.472791,126.9,8.1,19.2,0.0,0.0,0.0,0.0,267932,0.0
14,1396.73355,2295.33513,11444.64,748.413,63411.1307742,58073.2091657,125309.33838,126.9,8.1,19.2,0.0,0.0,0.0,0.0,262833,0.0
15,1396.73355,2295.33513,11444.64,748.413,59051.2717565,54446.927935,128842.478629,126.9,8.1,19.2,0.0,0.0,0.0,0.0,258380,0.0
16,1396.73355,2295.33513,11444.64,748.413,47818.4124675,57732.4100711,135505.855781,126.9,8.1,19.2,0.0,0.0,0.0,0.0,257096,0.0
17,5027.11889433,2295.33513,11444.64,748.413,28810.2378973,64415.3820784,145828.773,253.8,8.1,19.2,0.0,0.0,0.0,0.0,258851,0.0
18,23673.45,2295.33513,11444.64,748.413,3966.40105263,64953.3955068,152179.173,253.8,900.423,962.969310599,0.0,0.0,0.0,0.0,261378,0.0
19,23673.45,2295.33513,11444.64,748.413,0.0,75117.5068879,148696.554982,253.8,8.1,19.2,0.0,0.0,0.0,0.0,262257,0.0
20,6946.51427632,2295.33513,11444.64,748.413,0.0,93607.4245937,145650.573,253.8,8.1,19.2,0.0,0.0,0.0,0.0,260974,0.0
21,1396.73355,2295.33513,11444.64,748.413,0.0,104305.424713,136177.253607,126.9,8.1,19.2,0.0,0.0,0.0,0.0,256522,0.0
22,1396.73355,2295.33513,11444.64,748.413,0.0,104641.18162,128060.4967,126.9,8.1,19.2,0.0,0.0,0.0,0.0,248741,0.0
23,1396.73355,2295.33513,11444.64,748.413,0.0,100046.789877,124301.888443,126.9,8.1,19.2,0.0,0.0,0.0,0.0,240388,0.0
24,1396.73355,2295.33513,11444.64,748.413,0.0,91701.9009968,126099.777323,126.9,8.1,19.2,0.0,0.0,0.0,0.0,233841,0.0
25,1361.223375,2280.89906,11444.64,748.413,0.0,81266.061465,129684.2211,2275.542,0.0,0.0,0.0,0.0,0.0,2491.0,229061,0.0
26,1361.223375,2280.89906,11444.64,748.413,0.0,77189.5376915,130197.744874,2275.542,0.0,0.0,0.0,0.0,0.0,0.0,225498,0.0
27,1361.223375,2280.89906,11444.64,748.413,0.0,72543.1237714,133689.158794,2275.542,0.0,0.0,0.0,0.0,0.0,0.0,224343,0.0
28,1361.223375,2280.89906,11444.64,748.413,0.0,64973.4615596,143538.521005,2275.542,8.1,19.2,0.0,0.0,0.0,0.0,226650,0.0
29,1361.223375,2280.89906,11444.64,748.413,0.0,58874.6665719,155457.315993,2275.542,8.1,19.2,0.0,0.0,0.0,0.0,232470,0.0
30,1361.223375,2280.89906,11444.64,748.413,0.0,55521.376496,167147.706069,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,240934,0.0
31,7190.90265635,2280.89906,11444.64,748.413,0.0,53072.2302836,173734.173,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,250901,0.0
32,16537.4340765,2280.89906,11444.64,748.413,3644.07755717,50396.6213063,173734.173,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,261216,0.0
33,15055.2231763,2280.89906,11444.64,748.413,21571.9503223,42989.4706105,173725.661831,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,270246,0.0
34,8249.76788397,2280.89906,11444.64,748.413,40163.9695376,36342.3955184,173734.173,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,275394,0.0
35,1361.223375,2280.89906,11444.64,748.413,54112.0437503,35070.3859242,166940.65289,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,274388,0.0
36,1361.223375,2280.89906,11444.64,748.413,63970.0880019,27342.3581865,161136.636377,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,270714,0.0
37,1361.223375,2280.89906,11444.64,748.413,66444.725584,19048.6479856,162653.708995,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,266412,0.0
38,1361.223375,2280.89906,11444.64,748.413,65628.6968083,14230.5401714,165071.845585,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,263196,0.0
39,1361.223375,2280.89906,11444.64,748.413,62374.9622764,12561.6815152,168544.438773,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,261746,0.0
