Timepoint,net_load_final,HYDRO-STORAGE,Bat-Storage-Discharge,Bat-Storage-Charge
1,190474.588388,1396.73355,0.0,0.0
2,186942.801596,1396.73355,0.0,0.0
3,188781.743927,1396.73355,0.0,0.0
4,189123.14752,1396.73355,3807.12691221,0.0
5,185485.829267,16212.0441015,0.0,0.0
6,189123.14752,1396.73355,19834.0171565,0.0
7,188436.286277,1396.73355,30000.0,0.0
8,189123.14752,23673.45,6358.85593125,0.0
9,174064.119645,1396.73355,0.0,0.0
10,126933.587162,1396.73355,0.0,0.0
11,94656.5749495,1396.73355,0.0,-12954.9313084
12,81063.0800553,1396.73355,0.0,-30000.0
13,67672.1753302,1396.73355,0.0,-30000.0
14,74361.4237888,1396.73355,0.0,-30000.0
15,86468.0146894,1396.73355,0.0,-30000.0
16,94656.5749495,1396.73355,0.0,-8221.53927988
17,143435.573861,1396.73355,0.0,0.0
18,185485.829267,14419.5642069,20050.5179825,0.0
19,185485.829267,11623.3893502,30000.0,0.0
20,185485.829267,23673.45,9949.48201745,0.0
21,187058.268993,23673.45,0.0,0.0
22,185485.829267,17074.9884162,0.0,0.0
23,185485.829267,10142.5925252,0.0,0.0
24,190438.207903,1396.73355,0.0,0.0
25,188806.63074,1361.223375,0.0,0.0
26,187561.107213,1361.223375,0.0,0.0
27,188544.620173,1361.223375,0.0,0.0
28,193514.478078,1361.223375,0.0,0.0
29,199209.063544,1361.223375,2229.12651073,0.0
30,199209.063544,1361.223375,11681.6638298,0.0
31,199209.063544,1361.223375,22312.3666071,0.0
32,199209.063544,1361.223375,23776.8430524,0.0
33,180765.202746,1361.223375,0.0,0.0
34,136074.09429,1361.223375,0.0,0.0
35,109724.891179,1361.223375,0.0,-17165.8588383
36,94236.2347282,1361.223375,0.0,-30000.0
37,85705.3079158,1361.223375,0.0,-30000.0
38,87405.9442138,1361.223375,0.0,-30000.0
39,99834.6361524,1361.223375,0.0,-30000.0
40,109724.891179,1361.223375,0.0,-4010.61174992
41,166789.659528,1361.223375,0.0,0.0
42,204821.705692,23673.45,17669.6435263,0.0
43,204821.705692,23673.45,23766.3238503,0.0
44,204821.705692,23673.45,14697.427619,0.0
45,204821.705692,23673.45,3866.60500434,0.0
46,198919.047949,23673.45,0.0,0.0
47,202232.058167,13079.4247989,0.0,0.0
48,202232.058167,8253.19322611,0.0,0.0
49,205478.162367,1427.509035,0.0,0.0
50,202966.87507,1427.509035,0.0,0.0
51,203213.334048,1427.509035,0.0,0.0
52,206532.983355,1427.509035,0.0,0.0
53,213860.452566,1427.509035,0.0,0.0
54,212274.342243,1427.509035,11614.1298582,0.0
55,212274.342243,1427.509035,22995.4032269,0.0
56,212274.342243,1427.509035,25390.4669149,0.0
57,195352.151569,1427.509035,0.0,0.0
58,149939.05046,1427.509035,0.0,0.0
59,117405.050471,1427.509035,0.0,-15104.1144029
60,101136.191747,1427.509035,0.0,-30000.0
61,85148.4756045,1427.509035,0.0,-30000.0
62,84445.7266963,1427.509035,0.0,-30000.0
63,102040.108512,1427.509035,0.0,-30000.0
64,117405.050471,1427.509035,0.0,-6072.35618529
65,174892.338506,1427.509035,0.0,0.0
66,222998.222985,23673.45,8474.17682387,0.0
67,222998.222985,23673.45,20173.8023838,0.0
68,222998.222985,18044.2165295,22065.6740195,0.0
69,222998.222985,23673.45,9286.34677282,0.0
70,224194.18533,23673.45,0.0,0.0
71,222998.222985,16344.137894,0.0,0.0
72,222998.222985,9490.85738156,0.0,0.0
73,210685.369148,1581.38646,14767.0616247,0.0
74,210685.369148,1581.38646,10929.9867558,0.0
75,210685.369148,1581.38646,9697.61368616,0.0
76,210685.369148,1581.38646,12364.7259158,0.0
77,212992.693004,16008.45912,0.0,0.0
78,211424.446801,23673.45,0.0,0.0
79,210685.369148,23673.45,7573.87623996,0.0
80,210685.369148,23673.45,4666.73577761,0.0
81,187917.647041,1581.38646,0.0,0.0
82,135910.756233,1581.38646,0.0,0.0
83,106958.09721,1581.38646,0.0,-16814.9291565
84,91248.090811,1581.38646,0.0,-30000.0
85,73873.7119032,1581.38646,0.0,-30000.0
86,76539.579881,1581.38646,0.0,-30000.0
87,93949.9692934,1581.38646,0.0,-30000.0
88,106958.09721,1581.38646,0.0,-4361.54143176
89,160282.026154,1581.38646,0.0,0.0
90,210666.032957,23673.45,0.0,0.0
91,212906.517445,1581.38646,30000.0,0.0
92,216397.679112,1581.38646,22921.3748432,0.0
93,210799.16021,23673.45,0.0,0.0
94,216397.679112,1581.38646,7078.62515684,0.0
95,216394.957013,1581.38646,0.0,0.0
