Timepoint,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Coal,Gas-CCGT,Gas-CT,Diesel,Other,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,Bat-Storage-Energy-MWh
1,1396.73355,2295.33513,3430.0,748.413,0.0,68268.2448375,152001.409483,6333.264,176.4,19.2,0.0,0.0,0.0,0.0,234669,0.0
2,1396.73355,2295.33513,3430.0,748.413,0.0,65987.346445,149936.507875,6137.064,176.4,19.2,0.0,0.0,0.0,0.0,230127,0.0
3,1396.73355,2295.33513,3430.0,748.413,0.0,63339.4334068,152774.620913,6333.264,252.0,19.2,0.0,0.0,0.0,0.0,230589,0.0
4,1396.73355,2295.33513,3430.0,748.413,0.0,58987.8894332,158314.434887,6925.194,370.8,19.2,0.0,0.0,0.0,0.0,232488,0.0
5,4912.14595812,2295.33513,3430.0,748.413,0.0,54828.5739119,164038.338,6925.194,370.8,19.2,0.0,0.0,0.0,0.0,237568,0.0
6,14485.4821335,2295.33513,3430.0,748.413,0.0,52798.2377365,164038.338,6925.194,370.8,19.2,0.0,0.0,0.0,0.0,245111,0.0
7,23673.45,2295.33513,3430.0,748.413,0.0,52388.4533902,164463.50448,6995.844,370.8,19.2,0.0,0.0,0.0,0.0,254385,0.0
8,23673.45,2295.33513,3430.0,748.413,6480.28499777,52172.9903916,164572.938,8115.444,1205.91248068,1496.232,0.0,0.0,0.0,0.0,264191,0.0
9,3709.54237755,2295.33513,3430.0,748.413,42048.6518836,48410.7364466,164125.127162,6925.194,370.8,19.2,0.0,0.0,0.0,0.0,272083,0.0
10,1396.73355,2295.33513,3430.0,748.413,78283.6108153,45934.1125097,140778.872995,4184.622,8.1,19.2,0.0,0.0,0.0,0.0,277079,0.0
11,1396.73355,2295.33513,3430.0,748.413,107681.118523,41554.6211967,115201.0566,4057.722,0.0,0.0,0.0,0.0,0.0,7407.0,276365,0.0
12,1396.73355,2295.33513,3430.0,748.413,125429.035228,20254.7044919,115201.0566,4057.722,0.0,0.0,0.0,0.0,0.0,29928.0,272813,0.0
13,1396.73355,2295.33513,3430.0,748.413,92562.4159769,48240.3237431,115201.0566,4057.722,0.0,0.0,0.0,0.0,0.0,40014.0,267932,0.0
14,1396.73355,2295.33513,3430.0,748.413,128066.866631,7636.87308929,115201.0566,4057.722,0.0,0.0,0.0,0.0,0.0,34346.0,262833,0.0
15,1396.73355,2295.33513,3430.0,748.413,92124.576568,39126.163152,115201.0566,4057.722,0.0,0.0,0.0,0.0,0.0,25601.0,258380,0.0
16,1396.73355,2295.33513,3430.0,748.413,88696.8883565,41269.8513635,115201.0566,4057.722,0.0,0.0,0.0,0.0,0.0,6771.0,257096,0.0
17,1396.73355,2295.33513,3430.0,748.413,56956.990331,45481.2770635,143788.888925,4557.762,176.4,19.2,0.0,0.0,0.0,0.0,258851,0.0
18,23673.45,2295.33513,3430.0,748.413,7220.15247602,45586.9556176,164572.938,8115.444,3966.11177638,1769.2,0.0,0.0,0.0,0.0,261378,0.0
19,23673.45,2295.33513,3430.0,748.413,0.0,52537.9774422,164572.938,8115.444,5114.2424278,1769.2,0.0,0.0,0.0,0.0,262257,0.0
20,17933.2273095,2295.33513,3430.0,748.413,0.0,65035.2925605,164216.538,6925.194,370.8,19.2,0.0,0.0,0.0,0.0,260974,0.0
21,6155.46437135,2295.33513,3430.0,748.413,0.0,72539.2554987,164038.338,6925.194,370.8,19.2,0.0,0.0,0.0,0.0,256522,0.0
22,1396.73355,2295.33513,3430.0,748.413,0.0,73260.8551194,160294.469201,6925.194,370.8,19.2,0.0,0.0,0.0,0.0,248741,0.0
