"generator_posoco","generator_cea","zones_gp","Region","Zone","Node.Name","Fuel","year","month","daily.mwh.monthly.avg","daily.min.monthly.avg","daily.max.monthly.avg","daily.mwh.monthly.avg.fraction","daily.min.monthly.avg.fraction","daily.max.monthly.avg.fraction","gen._capacity_mw"
"GEN_172021_PONG_220_1","GEN_182214_PONG_220_1","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,7,883.548387129032,24.5322580645161,60.8548387093548,0.557795698945096,0.371700879765396,0.922043010747801,66
"GEN_172021_PONG_220_1","GEN_182214_PONG_220_1","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,8,627.580645193548,14.9677419354839,52.9032258064516,0.396199902268654,0.226783968719453,0.801564027370479,66
"GEN_172021_PONG_220_1","GEN_182214_PONG_220_1","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,9,548.611111166667,12.9,48.2666666666667,0.346345398463805,0.195454545454545,0.731313131313131,66
"GEN_172021_PONG_220_1","GEN_182214_PONG_220_1","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,10,801.021505387097,22.9677419354839,54.6666666664516,0.505695394815086,0.347996089931574,0.82828282827957,66
"GEN_172021_PONG_220_1","GEN_182214_PONG_220_1","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,11,832.1666666,17,54.6,0.525357744065657,0.257575757575758,0.827272727272727,66
"GEN_172021_PONG_220_1","GEN_182214_PONG_220_1","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,12,953.333333322581,11.1612903225806,60.4193548387097,0.601851851845064,0.16911045943304,0.91544477028348,66
"GEN_172021_PONG_220_2","GEN_182214_PONG_220_2","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,1,864.89247316129,8.38709677419355,57.4193548387097,0.546017975480613,0.127077223851417,0.869990224828935,66
"GEN_172021_PONG_220_2","GEN_182214_PONG_220_2","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,2,787.500000142857,14.8571428571429,54.1071428571429,0.497159090999279,0.225108225108225,0.819805194805195,66
"GEN_172021_PONG_220_2","GEN_182214_PONG_220_2","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,3,757.473118225806,16.0806451616129,48.7365591396774,0.478202726152656,0.243646138812317,0.738432714237537,66
"GEN_172021_PONG_220_2","GEN_182214_PONG_220_2","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,4,111,0,6.2,0.0700757575757576,0,0.0939393939393939,66
"GEN_172021_PONG_220_2","GEN_182214_PONG_220_2","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,5,290.537634419355,4.04838709645161,27.9462365583871,0.183420223749593,0.061339198431085,0.423427826642229,66
"GEN_172021_PONG_220_2","GEN_182214_PONG_220_2","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,6,809.2222222,16.6166666663333,57.5666666666667,0.510872615025252,0.251767676762626,0.872222222222222,66
"GEN_172021_PONG_220_2","GEN_182214_PONG_220_2","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,7,883.548387129032,24.5322580645161,60.8548387093548,0.557795698945096,0.371700879765396,0.922043010747801,66
"GEN_172021_PONG_220_2","GEN_182214_PONG_220_2","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,8,627.580645193548,14.9677419354839,52.9032258064516,0.396199902268654,0.226783968719453,0.801564027370479,66
"GEN_172021_PONG_220_2","GEN_182214_PONG_220_2","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,9,548.611111166667,12.9,48.2666666666667,0.346345398463805,0.195454545454545,0.731313131313131,66
"GEN_172021_PONG_220_2","GEN_182214_PONG_220_2","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,10,801.021505387097,22.9677419354839,54.6666666664516,0.505695394815086,0.347996089931574,0.82828282827957,66
"GEN_172021_PONG_220_2","GEN_182214_PONG_220_2","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,11,832.1666666,17,54.6,0.525357744065657,0.257575757575758,0.827272727272727,66
"GEN_172021_PONG_220_2","GEN_182214_PONG_220_2","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,12,953.333333322581,11.1612903225806,60.4193548387097,0.601851851845064,0.16911045943304,0.91544477028348,66
"GEN_172021_PONG_220_3","GEN_182214_PONG_220_3","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,1,864.89247316129,8.38709677419355,57.4193548387097,0.546017975480613,0.127077223851417,0.869990224828935,66
"GEN_172021_PONG_220_3","GEN_182214_PONG_220_3","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,2,787.500000142857,14.8571428571429,54.1071428571429,0.497159090999279,0.225108225108225,0.819805194805195,66
"GEN_172021_PONG_220_3","GEN_182214_PONG_220_3","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,3,757.473118225806,16.0806451616129,48.7365591396774,0.478202726152656,0.243646138812317,0.738432714237537,66
"GEN_172021_PONG_220_3","GEN_182214_PONG_220_3","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,4,111,0,6.2,0.0700757575757576,0,0.0939393939393939,66
"GEN_172021_PONG_220_3","GEN_182214_PONG_220_3","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,5,290.537634419355,4.04838709645161,27.9462365583871,0.183420223749593,0.061339198431085,0.423427826642229,66
"GEN_172021_PONG_220_3","GEN_182214_PONG_220_3","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,6,809.2222222,16.6166666663333,57.5666666666667,0.510872615025252,0.251767676762626,0.872222222222222,66
"GEN_172021_PONG_220_3","GEN_182214_PONG_220_3","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,7,883.548387129032,24.5322580645161,60.8548387093548,0.557795698945096,0.371700879765396,0.922043010747801,66
"GEN_172021_PONG_220_3","GEN_182214_PONG_220_3","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,8,627.580645193548,14.9677419354839,52.9032258064516,0.396199902268654,0.226783968719453,0.801564027370479,66
"GEN_172021_PONG_220_3","GEN_182214_PONG_220_3","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,9,548.611111166667,12.9,48.2666666666667,0.346345398463805,0.195454545454545,0.731313131313131,66
"GEN_172021_PONG_220_3","GEN_182214_PONG_220_3","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,10,801.021505387097,22.9677419354839,54.6666666664516,0.505695394815086,0.347996089931574,0.82828282827957,66
"GEN_172021_PONG_220_3","GEN_182214_PONG_220_3","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,11,832.1666666,17,54.6,0.525357744065657,0.257575757575758,0.827272727272727,66
"GEN_172021_PONG_220_3","GEN_182214_PONG_220_3","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,12,953.333333322581,11.1612903225806,60.4193548387097,0.601851851845064,0.16911045943304,0.91544477028348,66
"GEN_172021_PONG_220_4","GEN_182214_PONG_220_4","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,1,864.89247316129,8.38709677419355,57.4193548387097,0.546017975480613,0.127077223851417,0.869990224828935,66
"GEN_172021_PONG_220_4","GEN_182214_PONG_220_4","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,2,787.500000142857,14.8571428571429,54.1071428571429,0.497159090999279,0.225108225108225,0.819805194805195,66
"GEN_172021_PONG_220_4","GEN_182214_PONG_220_4","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,3,757.473118225806,16.0806451616129,48.7365591396774,0.478202726152656,0.243646138812317,0.738432714237537,66
"GEN_172021_PONG_220_4","GEN_182214_PONG_220_4","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,4,111,0,6.2,0.0700757575757576,0,0.0939393939393939,66
"GEN_172021_PONG_220_4","GEN_182214_PONG_220_4","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,5,290.537634419355,4.04838709645161,27.9462365583871,0.183420223749593,0.061339198431085,0.423427826642229,66
"GEN_172021_PONG_220_4","GEN_182214_PONG_220_4","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,6,809.2222222,16.6166666663333,57.5666666666667,0.510872615025252,0.251767676762626,0.872222222222222,66
"GEN_172021_PONG_220_4","GEN_182214_PONG_220_4","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,7,883.548387129032,24.5322580645161,60.8548387093548,0.557795698945096,0.371700879765396,0.922043010747801,66
"GEN_172021_PONG_220_4","GEN_182214_PONG_220_4","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,8,627.580645193548,14.9677419354839,52.9032258064516,0.396199902268654,0.226783968719453,0.801564027370479,66
"GEN_172021_PONG_220_4","GEN_182214_PONG_220_4","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,9,548.611111166667,12.9,48.2666666666667,0.346345398463805,0.195454545454545,0.731313131313131,66
"GEN_172021_PONG_220_4","GEN_182214_PONG_220_4","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,10,801.021505387097,22.9677419354839,54.6666666664516,0.505695394815086,0.347996089931574,0.82828282827957,66
"GEN_172021_PONG_220_4","GEN_182214_PONG_220_4","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,11,832.1666666,17,54.6,0.525357744065657,0.257575757575758,0.827272727272727,66
"GEN_172021_PONG_220_4","GEN_182214_PONG_220_4","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,12,953.333333322581,11.1612903225806,60.4193548387097,0.601851851845064,0.16911045943304,0.91544477028348,66
"GEN_172021_PONG_220_5","GEN_182214_PONG_220_5","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,1,864.89247316129,8.38709677419355,57.4193548387097,0.546017975480613,0.127077223851417,0.869990224828935,66
"GEN_172021_PONG_220_5","GEN_182214_PONG_220_5","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,2,787.500000142857,14.8571428571429,54.1071428571429,0.497159090999279,0.225108225108225,0.819805194805195,66
"GEN_172021_PONG_220_5","GEN_182214_PONG_220_5","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,3,757.473118225806,16.0806451616129,48.7365591396774,0.478202726152656,0.243646138812317,0.738432714237537,66
"GEN_172021_PONG_220_5","GEN_182214_PONG_220_5","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,4,111,0,6.2,0.0700757575757576,0,0.0939393939393939,66
"GEN_172021_PONG_220_5","GEN_182214_PONG_220_5","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,5,290.537634419355,4.04838709645161,27.9462365583871,0.183420223749593,0.061339198431085,0.423427826642229,66
"GEN_172021_PONG_220_5","GEN_182214_PONG_220_5","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,6,809.2222222,16.6166666663333,57.5666666666667,0.510872615025252,0.251767676762626,0.872222222222222,66
"GEN_172021_PONG_220_5","GEN_182214_PONG_220_5","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,7,883.548387129032,24.5322580645161,60.8548387093548,0.557795698945096,0.371700879765396,0.922043010747801,66
"GEN_172021_PONG_220_5","GEN_182214_PONG_220_5","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,8,627.580645193548,14.9677419354839,52.9032258064516,0.396199902268654,0.226783968719453,0.801564027370479,66
"GEN_172021_PONG_220_5","GEN_182214_PONG_220_5","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,9,548.611111166667,12.9,48.2666666666667,0.346345398463805,0.195454545454545,0.731313131313131,66
"GEN_172021_PONG_220_5","GEN_182214_PONG_220_5","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,10,801.021505387097,22.9677419354839,54.6666666664516,0.505695394815086,0.347996089931574,0.82828282827957,66
"GEN_172021_PONG_220_5","GEN_182214_PONG_220_5","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,11,832.1666666,17,54.6,0.525357744065657,0.257575757575758,0.827272727272727,66
"GEN_172021_PONG_220_5","GEN_182214_PONG_220_5","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,12,953.333333322581,11.1612903225806,60.4193548387097,0.601851851845064,0.16911045943304,0.91544477028348,66
"GEN_172021_PONG_220_6","GEN_182214_PONG_220_6","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,1,864.89247316129,8.38709677419355,57.4193548387097,0.546017975480613,0.127077223851417,0.869990224828935,66
"GEN_172021_PONG_220_6","GEN_182214_PONG_220_6","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,2,787.500000142857,14.8571428571429,54.1071428571429,0.497159090999279,0.225108225108225,0.819805194805195,66
"GEN_172021_PONG_220_6","GEN_182214_PONG_220_6","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,3,757.473118225806,16.0806451616129,48.7365591396774,0.478202726152656,0.243646138812317,0.738432714237537,66
"GEN_172021_PONG_220_6","GEN_182214_PONG_220_6","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,4,111,0,6.2,0.0700757575757576,0,0.0939393939393939,66
"GEN_172021_PONG_220_6","GEN_182214_PONG_220_6","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,5,290.537634419355,4.04838709645161,27.9462365583871,0.183420223749593,0.061339198431085,0.423427826642229,66
"GEN_172021_PONG_220_6","GEN_182214_PONG_220_6","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,6,809.2222222,16.6166666663333,57.5666666666667,0.510872615025252,0.251767676762626,0.872222222222222,66
"GEN_172021_PONG_220_6","GEN_182214_PONG_220_6","Himachal_Pradesh","HIMACHAL PRADESH","NR","172021_PONG_220","HYDRO-STORAGE",2014,7,883.548387129032,24.5322580645161,60.8548387093548,0.557795698945096,0.371700879765396,0.922043010747801,66
