Timepoint,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Coal,Gas-CCGT,Gas-CT,Diesel,Other,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,Bat-Storage-Energy-MWh
1,6311.12503255,2295.33513,3430.0,748.413,0.0,68268.2448375,147490.938,5734.944,370.8,19.2,0.0,0.0,0.0,0.0,234669,120000.0
2,1396.73355,2295.33513,3430.0,748.413,0.0,65987.346445,147490.938,5734.944,370.8,19.2,0.0,2653.28987498,0.0,0.0,230127,117346.710125
3,1396.73355,2295.33513,3430.0,748.413,0.0,63339.4334068,147490.938,5734.944,370.8,19.2,0.0,5763.20291315,0.0,0.0,230589,111583.507212
4,13410.4804368,2295.33513,3430.0,748.413,0.0,58987.8894332,147490.938,5734.944,370.8,19.2,0.0,0.0,0.0,0.0,232488,111583.507212
5,2038.04628002,2295.33513,3430.0,748.413,0.0,54828.5739119,147490.938,5734.944,370.8,19.2,0.0,20611.7496781,0.0,0.0,237568,90971.7575338
6,23673.45,2295.33513,3430.0,748.413,0.0,52798.2377365,147490.938,5734.944,370.8,19.2,0.0,8549.68213345,0.0,0.0,245111,82422.0754003
7,23673.45,2295.33513,3430.0,748.413,0.0,52388.4533902,147490.938,5734.944,370.8,19.2,0.0,18233.4664798,0.0,0.0,254385,64188.6089205
8,1396.73355,2295.33513,3430.0,748.413,6480.28499777,52172.9903916,147490.938,5734.944,370.8,19.2,0.0,44051.3609307,0.0,0.0,264191,20137.2479898
9,1396.73355,2295.33513,3430.0,748.413,42048.6518836,48410.7364466,147490.938,5734.944,370.8,19.2,0.0,20137.2479898,0.0,0.0,272083,0.0
10,1396.73355,2295.33513,3430.0,748.413,78283.6108153,45934.1125097,139652.180995,5143.014,176.4,19.2,0.0,0.0,0.0,0.0,277079,0.0
11,1396.73355,2295.33513,3430.0,748.413,107681.118523,48961.2466654,136925.6085,4852.818,176.4,19.2,0.0,0.0,-30121.8733687,0.0,276365,25603.5923634
12,1396.73355,2295.33513,3430.0,748.413,125429.035228,50182.9617225,136925.6085,4852.818,176.4,19.2,0.0,0.0,-52643.5051306,0.0,272813,70350.5717244
13,1396.73355,2295.33513,3430.0,748.413,132576.01111,48240.3237431,134779.1085,4270.47496726,176.4,19.2,0.0,0.0,-60000.0,0.0,267932,121350.571724
14,1396.73355,2295.33513,3430.0,748.413,128066.866631,41983.2181036,136750.698855,4852.818,176.4,19.2,0.0,0.0,-56886.6832691,0.0,262833,169704.252503
15,1396.73355,2295.33513,3430.0,748.413,117725.138108,39126.163152,136547.6085,4852.818,176.4,19.2,0.0,0.0,-47937.8094401,0.0,258380,210451.390527
16,1396.73355,2295.33513,3430.0,748.413,95467.4826243,41269.8513635,136547.6085,4852.818,176.4,19.2,0.0,0.0,-29107.8421678,0.0,257096,235193.05637
17,1396.73355,2295.33513,3430.0,748.413,56956.990331,45481.2770635,142536.106925,5734.944,252.0,19.2,0.0,0.0,0.0,0.0,258851,235193.05637
18,1396.73355,2295.33513,3430.0,748.413,7220.15247602,45586.9556176,147490.938,5734.944,370.8,19.2,0.0,47084.5282264,0.0,0.0,261378,188108.528143
19,7909.93716588,2295.33513,3430.0,748.413,0.0,52537.9774422,147490.938,5734.944,370.8,19.2,0.0,41719.4552619,0.0,0.0,262257,146389.072881
20,23673.45,2295.33513,3430.0,748.413,0.0,65035.2925605,147490.938,5734.944,370.8,19.2,0.0,12175.6273095,0.0,0.0,260974,134213.445572
21,23673.45,2295.33513,3430.0,748.413,0.0,72539.2554987,147490.938,5734.944,370.8,19.2,0.0,219.664371348,0.0,0.0,256522,133993.781201
22,1396.73355,2295.33513,3430.0,748.413,0.0,73260.8551194,147490.938,5734.944,370.8,19.2,0.0,13993.7812006,0.0,0.0,248741,120000.0
23,9944.24788652,2295.33513,3430.0,748.413,0.0,70354.1219835,147490.938,5734.944,370.8,19.2,0.0,0.0,0.0,0.0,240388,120000.0
24,8978.75889821,2295.33513,3430.0,748.413,0.0,64772.6109718,147490.938,5734.944,370.8,19.2,0.0,0.0,0.0,0.0,233841,120000.0
25,1361.223375,2280.89906,3430.0,748.413,0.0,58906.2388232,156924.961742,5213.664,176.4,19.2,0.0,0.0,0.0,0.0,229061,120000.0
26,1361.223375,2280.89906,3430.0,748.413,0.0,54514.379643,157678.220922,5213.664,252.0,19.2,0.0,0.0,0.0,0.0,225498,120000.0
27,1361.223375,2280.89906,3430.0,748.413,0.0,50855.261758,159590.408807,5805.594,252.0,19.2,0.0,0.0,0.0,0.0,224343,120000.0
28,1361.223375,2280.89906,3430.0,748.413,0.0,45995.0824677,166638.788097,5805.594,370.8,19.2,0.0,0.0,0.0,0.0,226650,120000.0
29,1361.223375,2280.89906,3430.0,748.413,0.0,41830.931958,171862.938,5876.244,370.8,19.2,0.0,4689.35060704,0.0,0.0,232470,115310.649393
30,1361.223375,2280.89906,3430.0,748.413,0.0,39533.2281048,171862.938,5876.244,370.8,19.2,0.0,15451.0544602,0.0,0.0,240934,99859.5949328
31,19590.6419612,2280.89906,3430.0,748.413,0.0,37972.2162373,171862.938,5876.244,370.8,19.2,0.0,8749.64774157,0.0,0.0,250901,91109.9471912
32,1361.223375,2280.89906,3430.0,748.413,6238.5955307,36360.3212883,171862.938,5876.244,370.8,19.2,0.0,32667.365746,0.0,0.0,261216,58442.5814452
33,1361.223375,2280.89906,3430.0,748.413,42518.6878107,31039.8821691,171862.938,5876.244,370.8,19.2,0.0,10737.7125852,0.0,0.0,270246,47704.86886
34,1361.223375,2280.89906,3430.0,748.413,78935.83786,26365.8404457,156862.522259,5213.664,176.4,19.2,0.0,0.0,0.0,0.0,275394,47704.86886
35,1361.223375,2280.89906,3430.0,748.413,107413.846534,25731.2161225,156708.648,5213.664,176.4,19.2,0.0,0.0,-28695.5100911,0.0,274388,72096.0524374
36,1361.223375,2280.89906,3430.0,748.413,126867.306385,20118.2066842,156708.648,5213.664,176.4,19.2,0.0,0.0,-46209.9605044,0.0,270714,111374.518866
37,1361.223375,2280.89906,3430.0,748.413,132167.650198,13921.0648052,156708.648,5213.664,176.4,19.2,0.0,0.0,-49615.1624385,0.0,266412,153547.406939
38,1361.223375,2280.89906,3430.0,748.413,129745.652014,10281.2371752,156708.648,5213.664,176.4,19.2,0.0,0.0,-46769.3366243,0.0,263196,193301.34307
39,1361.223375,2280.89906,3430.0,748.413,121795.061478,8762.16761013,156708.648,5213.664,176.4,19.2,0.0,0.0,-38749.6765232,0.0,261746,226238.568114
40,1361.223375,2280.89906,3430.0,748.413,99033.3779485,10520.668918,156631.073564,5213.664,176.4,19.2,0.0,0.0,-16189.9198655,0.0,263225,240000.0
41,8385.09003215,2280.89906,3430.0,748.413,60931.4494584,14030.9664494,171862.938,5876.244,370.8,19.2,0.0,0.0,0.0,0.0,267936,240000.0
42,3189.37315848,2280.89906,3430.0,748.413,8212.90062995,18605.1528052,171862.938,5876.244,370.8,19.2,0.0,57778.0793464,0.0,0.0,272374,182221.920654
43,23673.45,2280.89906,3430.0,748.413,0.0,29174.906409,171862.938,5876.244,370.8,19.2,0.0,36092.149531,0.0,0.0,273529,146129.771123
44,23673.45,2280.89906,3430.0,748.413,0.0,43403.1728992,171862.938,5876.244,370.8,19.2,0.0,20748.8830408,0.0,0.0,272414,125380.888082
45,23673.45,2280.89906,3430.0,748.413,0.0,54078.1678582,171862.938,5876.244,370.8,19.2,0.0,5380.8880818,0.0,0.0,267721,120000.0
46,18513.5646213,2280.89906,3430.0,748.413,0.0,55985.9413187,171862.938,5876.244,370.8,19.2,0.0,0.0,0.0,0.0,259088,120000.0
47,12421.4023854,2280.89906,3430.0,748.413,0.0,53392.1035546,171862.938,5876.244,370.8,19.2,0.0,0.0,0.0,0.0,250402,120000.0
48,9301.89261658,2280.89906,3430.0,748.413,0.0,50096.6133234,171862.938,5876.244,370.8,19.2,0.0,0.0,0.0,0.0,243987,120000.0
49,1427.509035,2295.33513,3430.0,748.413,0.0,46108.8781029,178427.570732,5819.094,252.0,19.2,0.0,0.0,0.0,0.0,238528,120000.0
50,1427.509035,2295.33513,3430.0,748.413,0.0,42961.2539277,177805.638,5643.6509073,252.0,19.2,0.0,0.0,0.0,0.0,234583,120000.0
51,1427.509035,2295.33513,3430.0,748.413,0.0,40927.7488597,178836.699975,5819.094,252.0,19.2,0.0,0.0,0.0,0.0,233756,120000.0
52,1427.509035,2295.33513,3430.0,748.413,0.0,38844.1164084,182916.032427,6012.594,370.8,19.2,0.0,0.0,0.0,0.0,236064,120000.0
53,1427.509035,2295.33513,3430.0,748.413,0.0,35582.4856983,188343.738,6012.594,370.8,19.2,0.0,3743.9251367,0.0,0.0,241974,116256.074863
54,1427.509035,2295.33513,3430.0,748.413,0.0,33573.5035732,188465.8308,6012.594,370.8,19.2,0.0,14703.8144619,0.0,0.0,251047,101552.260401
55,1427.509035,2295.33513,3430.0,748.413,0.0,32041.618738,188521.938,6012.594,370.8,19.2,0.0,26879.592097,0.0,0.0,261747,74672.6683045
56,1427.509035,2295.33513,3430.0,748.413,6289.57496348,30082.0350981,188343.738,6012.594,370.8,19.2,0.0,33825.8007734,0.0,0.0,272845,40846.867531
57,1427.509035,2295.33513,3430.0,748.413,42685.7579727,24840.8695944,188343.738,6012.594,370.8,19.2,0.0,11373.7832679,0.0,0.0,281548,29473.0842631
58,1427.509035,2295.33513,3430.0,748.413,79335.6584002,18830.0416818,174262.978753,5224.464,176.4,19.2,0.0,0.0,0.0,0.0,285750,29473.0842631
59,1427.509035,2295.33513,3430.0,748.413,111040.672499,18089.983804,170366.9085,3715.407,176.4,19.2,0.0,0.0,-26896.8289678,0.0,284413,52335.3888858
60,1427.509035,2295.33513,3430.0,748.413,130035.935349,14763.2228455,170366.9085,3715.407,176.4,19.2,0.0,0.0,-46325.3308592,0.0,280653,91711.920116
61,1427.509035,2295.33513,3430.0,748.413,138599.042006,10806.2416535,170366.9085,3715.407,176.4,19.2,0.0,0.0,-55467.4563247,0.0,276117,138859.257992
62,1427.509035,2295.33513,3430.0,748.413,137629.058795,8040.9587884,170366.9085,3715.407,176.4,19.2,0.0,0.0,-55651.1902479,0.0,272198,186162.769703
63,1427.509035,2295.33513,3430.0,748.413,124908.758225,6710.19458513,170366.9085,3715.407,176.4,19.2,0.0,0.0,-44360.1254749,0.0,269438,223868.876356
64,1427.509035,2295.33513,3430.0,748.413,99566.8773433,7127.74251349,170366.9085,3715.407,176.4,19.2,0.0,0.0,-18977.7925218,0.0,269896,240000.0
65,1427.509035,2295.33513,3430.0,748.413,60536.7937161,8099.96875108,190738.736368,6083.244,370.8,19.2,0.0,0.0,0.0,0.0,273750,240000.0
66,23673.45,2295.33513,3430.0,748.413,8441.02233425,9368.75019858,199996.938,6290.244,370.8,19.2,0.0,22989.8473372,0.0,0.0,277624,217010.152663
67,23673.45,2295.33513,3430.0,748.413,0.0,12810.30179,199996.938,6272.73528537,370.8,19.2,0.0,30073.8267947,0.0,0.0,279691,186936.325868
68,23673.45,2295.33513,3430.0,748.413,0.0,18352.960992,199996.938,6231.744,370.8,19.2,0.0,23847.158878,0.0,0.0,278966,163089.16699
69,23673.45,2295.33513,3430.0,748.413,0.0,22819.0468993,199996.938,6231.744,370.8,19.2,0.0,14747.0729707,0.0,0.0,274332,148342.09402
70,2550.9512486,2295.33513,3430.0,748.413,0.0,21786.5246019,199996.938,6231.744,370.8,19.2,0.0,28342.0940195,0.0,0.0,265772,120000.0
71,23645.6629682,2295.33513,3430.0,748.413,0.0,18907.4069018,199996.938,6290.244,370.8,19.2,0.0,0.0,0.0,0.0,255704,120000.0
72,17682.5975882,2295.33513,3430.0,748.413,0.0,16552.4722818,199996.938,6290.244,370.8,19.2,0.0,0.0,0.0,0.0,247386,120000.0
73,23673.45,2295.33513,3430.0,748.413,0.0,14834.0409807,187522.938,6173.244,664.911,19.2,0.0,1675.46788935,0.0,0.0,241037,118324.532111
74,1581.38646,2295.33513,3430.0,748.413,0.0,12851.4238943,187522.938,6173.244,664.911,19.2,0.0,20949.1485157,0.0,0.0,236236,97375.3835949
75,21941.6359313,2295.33513,3430.0,748.413,0.0,11242.3229387,187522.938,6173.244,664.911,19.2,0.0,0.0,0.0,0.0,234038,97375.3835949
76,23673.45,2295.33513,3430.0,748.413,0.0,9415.86008896,187522.938,6173.244,664.911,19.2,0.0,1794.64878104,0.0,0.0,235738,95580.7348139
77,23673.45,2295.33513,3430.0,748.413,0.0,9145.80341739,187522.938,6173.244,664.911,19.2,0.0,6229.70545261,0.0,0.0,239903,89351.0293613
78,1581.38646,2295.33513,3430.0,748.413,0.0,9644.51315688,187522.938,6173.244,570.411,19.2,0.0,34379.5592531,0.0,0.0,246365,54971.4701082
79,15855.6931789,2295.33513,3430.0,748.413,0.0,10752.4015788,187522.938,6173.244,664.911,19.2,0.0,26325.8641123,0.0,0.0,253788,28645.6059958
80,23673.45,2295.33513,3430.0,748.413,5883.95518207,12220.7791618,187522.938,6173.244,664.911,19.2,0.0,18605.7745261,0.0,0.0,261238,10039.8314697
81,1581.38646,2295.33513,3430.0,748.413,43424.0507154,10603.6902248,187522.938,6173.244,664.911,19.2,0.0,10039.8314697,0.0,0.0,266503,0.0
82,1581.38646,2295.33513,3430.0,748.413,81380.1257612,8963.42574178,165769.749907,5165.964,176.4,19.2,0.0,0.0,0.0,0.0,269530,0.0
83,1581.38646,2295.33513,3430.0,748.413,112215.425418,12455.5476155,161929.4085,3656.907,176.4,19.2,0.0,0.0,-29139.0231231,0.0,269369,24768.1696547
84,1581.38646,2295.33513,3430.0,748.413,130363.227415,12347.8076662,162032.0085,3656.907,176.4,19.2,0.0,0.0,-50314.685171,0.0,266336,67535.65205
85,1581.38646,2295.33513,3430.0,748.413,140839.320533,11514.1553061,158303.567571,3213.522,8.1,19.2,0.0,0.0,-60000.0,0.0,261953,118535.65205
86,1581.38646,2295.33513,3430.0,748.413,136893.499744,11518.2009967,158418.1935,3329.67116962,8.1,19.2,0.0,0.0,-60000.0,0.0,258242,169535.65205
87,1581.38646,2295.33513,3430.0,748.413,123575.226038,11800.9029389,161967.2085,3656.907,176.4,19.2,0.0,0.0,-53907.979067,0.0,255343,215357.434257
88,1581.38646,2295.33513,3430.0,748.413,97423.5431283,13034.0826692,161895.986428,3656.907,176.4,19.2,0.0,0.0,-28991.2538154,0.0,255270,240000.0
89,1581.38646,2295.33513,3430.0,748.413,58083.2974227,16716.7385996,169384.755388,5696.874,252.0,19.2,0.0,0.0,0.0,0.0,258208,240000.0
90,1581.38646,2295.33513,3430.0,748.413,8403.68921334,20219.3630488,187522.938,6173.244,570.411,19.2,0.0,30984.0201478,0.0,0.0,261948,209015.979852
91,1581.38646,2295.33513,3430.0,748.413,0.0,26174.9469899,187522.938,6173.244,664.911,19.2,0.0,35375.6254201,0.0,0.0,263986,173640.354432
92,1581.38646,2295.33513,3430.0,748.413,0.0,34220.334968,187522.938,6173.244,597.999928909,19.2,0.0,27737.1485131,0.0,0.0,264326,145903.205919
93,3465.96646982,2295.33513,3430.0,748.413,0.0,40054.8620909,187522.938,6173.244,664.911,19.2,0.0,16802.1303093,0.0,0.0,261177,129101.07561
