,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Coal,Gas-CCGT,Gas-CT,Diesel,Other,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,Bat-Storage-Energy-MWh
1,1396.73355,2295.33513,3430.0,748.413,0.0,0.0,186807.32032,4595.598,176.4,19.2,0.0,0.0,0.0,0.0,199468.65,0.0
2,1396.73355,2295.33513,3430.0,748.413,0.0,0.0,184361.38132,3180.537,176.4,19.2,0.0,0.0,0.0,0.0,195607.95,0.0
3,1396.73355,2295.33513,3430.0,748.413,0.0,0.0,184754.38132,3180.537,176.4,19.2,0.0,0.0,0.0,0.0,196000.65,0.0
4,1396.73355,2295.33513,3430.0,748.413,0.0,0.0,186064.173,3484.74532,176.4,19.2,0.0,0.0,0.0,0.0,197614.8,0.0
5,2428.46387,2295.33513,3430.0,748.413,0.0,0.0,187306.173,5220.504,484.911,19.2,0.0,0.0,0.0,0.0,201932.8,0.0
6,8839.46387,2295.33513,3430.0,748.413,0.0,0.0,187306.173,5220.504,484.911,19.2,0.0,0.0,0.0,0.0,208344.35,0.0
7,16722.46387,2295.33513,3430.0,748.413,0.0,0.0,187306.173,5220.504,484.911,19.2,0.0,0.0,0.0,0.0,216227.25,0.0
8,18691.2898669,2295.33513,3430.0,748.413,6480.28500311,0.0,187306.173,5220.504,370.8,19.2,0.0,0.0,0.0,0.0,224562.35,0.0
9,1396.73355,2295.33513,3430.0,748.413,42048.6519562,0.0,178587.414364,2737.152,8.1,19.2,0.0,0.0,0.0,0.0,231270.55,0.0
10,1396.73355,2295.33513,3430.0,748.413,78283.6108409,0.0,146725.355479,2610.252,8.1,19.2,0.0,0.0,0.0,0.0,235517.15,0.0
11,1396.73355,2295.33513,3430.0,748.413,93314.94522,0.0,131114.3211,2610.252,0.0,0.0,0.0,0.0,0.0,14366.0,234910.25,0.0
12,1396.73355,2295.33513,3430.0,748.413,90295.94522,0.0,131114.3211,2610.252,0.0,0.0,0.0,0.0,0.0,35133.0,231891.05,0.0
13,1396.73355,2295.33513,3430.0,748.413,86146.94522,0.0,131114.3211,2610.252,0.0,0.0,0.0,0.0,0.0,46429.0,227742.2,0.0
14,1396.73355,2295.33513,3430.0,748.413,81812.94522,0.0,131114.3211,2610.252,0.0,0.0,0.0,0.0,0.0,46254.0,223408.05,0.0
15,1396.73355,2295.33513,3430.0,748.413,78027.94522,0.0,131114.3211,2610.252,0.0,0.0,0.0,0.0,0.0,39697.0,219623.0,0.0
16,1396.73355,2295.33513,3430.0,748.413,76936.94522,0.0,131114.3211,2610.252,0.0,0.0,0.0,0.0,0.0,18531.0,218531.6,0.0
17,1396.73355,2295.33513,3430.0,748.413,56956.990317,0.0,152557.976003,2610.252,8.1,19.2,0.0,0.0,0.0,0.0,220023.35,0.0
18,15560.4224698,2295.33513,3430.0,748.413,7220.15240016,0.0,187306.173,5220.504,370.8,19.2,0.0,0.0,0.0,0.0,222171.3,0.0
19,23430.4362733,2295.33513,3430.0,748.413,0.0,0.0,187306.173,5220.504,467.938596731,19.2,0.0,0.0,0.0,0.0,222918.45,0.0
20,22323.46387,2295.33513,3430.0,748.413,0.0,0.0,187306.173,5220.504,484.911,19.2,0.0,0.0,0.0,0.0,221827.9,0.0
21,18539.46387,2295.33513,3430.0,748.413,0.0,0.0,187306.173,5220.504,484.911,19.2,0.0,0.0,0.0,0.0,218043.7,0.0
22,11925.46387,2295.33513,3430.0,748.413,0.0,0.0,187306.173,5220.504,484.911,19.2,0.0,0.0,0.0,0.0,211429.85,0.0
23,4825.46387,2295.33513,3430.0,748.413,0.0,0.0,187306.173,5220.504,484.911,19.2,0.0,0.0,0.0,0.0,204329.8,0.0
24,1396.73355,2295.33513,3430.0,748.413,0.0,0.0,186226.173,4472.74532,176.4,19.2,0.0,0.0,0.0,0.0,198764.85,0.0
25,1361.223375,2280.89906,3430.0,748.413,0.0,0.0,184053.292565,2800.872,8.1,19.2,0.0,0.0,0.0,0.0,194701.85,0.0
26,1361.223375,2280.89906,3430.0,748.413,0.0,0.0,181024.292565,2800.872,8.1,19.2,0.0,0.0,0.0,0.0,191673.3,0.0
27,1361.223375,2280.89906,3430.0,748.413,0.0,0.0,180043.292565,2800.872,8.1,19.2,0.0,0.0,0.0,0.0,190691.55,0.0
28,1361.223375,2280.89906,3430.0,748.413,0.0,0.0,182003.292565,2800.872,8.1,19.2,0.0,0.0,0.0,0.0,192652.5,0.0
