ann_charge_bat_storage_MWh,ann_curt_vre_MWh,ann_discharge_bat_storage_MWh,ann_gen_hydro_MWh,ann_gen_nuclear_MWh,ann_gen_solarPV_MWh,ann_gen_total_MWh,ann_gen_vre_MWh,ann_gen_vre_nocurt_MWh,ann_gen_wind_MWh,capacity_bat_storage_MW,capacity_solarPV_MW,capacity_vre_MW,capacity_wind_MW,date_time,dispatch_cost,energy_bat_storage_MWh,scenario,scenario_main
-56508876.37,0,48032544.96,128787887.3,30046800,261665558.2,2433029513,628643079.3,628643078,366977521.2,60000,150010,300020,150010,3/27/19 10:25,,240000,S150W150_coalhcB60,battery60_coalHC
-101996453.2,0,86696985.49,128787887.3,30046800,391018640.4,2439852650,583353679.4,583353677,192335039.1,60000,225017,300020,75003,3/27/19 10:28,,240000,S225W75_coalhcB60,battery60_coalHC
-103058823.1,0,87600000,128787887.3,30046800,519352656.1,2440012005,519352656.1,519352657,0,60000,300014,300014,0,3/27/19 10:30,,240000,S300W0_coalhcB60,battery60_coalHC
-20585925.53,29589664,17498036.67,128787887.3,30046800,0,2427641071,859005181.6,888594843,859005181.6,60000,0,400031,400031,3/27/19 10:33,,240000,S0W400_coalhcB60,battery60_coalHC
-23440916.11,1892274,19924778.69,128787887.3,30046800,174614192,2428069319,860623561.1,862515820,686009369.2,60000,100079,400086,300007,3/27/19 10:36,,240000,S100W300_coalhcB60,battery60_coalHC
-94325669.94,0,80176819.64,128787887.3,30046800,348007549.4,2438702032,825174373.9,825174368,477166824.6,60000,200004,400009,200005,3/27/19 10:39,,240000,S200W200_coalhcB60,battery60_coalHC
-103058823.1,0,87600000,128787887.3,30046800,519352656.1,2440012005,771532273.4,771532271,252179617.3,60000,300014,400037,100023,3/27/19 10:42,,240000,S300W100_coalhcB60,battery60_coalHC
-103058823.1,0,87600000,128787887.3,30046800,689271559.1,2440012005,689271559.1,689271552,0,60000,400003,400003,0,3/27/19 10:45,,240000,S400W0_coalhcB60,battery60_coalHC
-35554672.08,220197287,30221471.19,128787887.3,30046800,0,2429886383,1066482972,1286680244,1066482972,60000,0,600016,600016,3/27/19 10:48,,240000,S0W600_coalhcB60,battery60_coalHC
-53199865.92,117314886,45219886,128787887.3,30046800,236472604,2432533162,1149937455,1267252344,913464851.1,60000,150088,600096,450008,3/27/19 10:51,,240000,S150W450_coalhcB60,battery60_coalHC
-103456511.6,29538912,87938035.17,128787887.3,30046800,511614717.6,2440071658,1178449538,1207988444,666834820.8,60000,300012,600019,300007,3/27/19 10:54,,240000,S300W300_coalhcB60,battery60_coalHC
-103075806.6,20094726,87614435.92,128787887.3,30046800,769561439.5,2440014553,1122108231,1142202959,352546791.2,60000,450047,600057,150010,3/27/19 10:57,,240000,S450W150_coalhcB60,battery60_coalHC
-103058823.1,94851420,87600000,128787887.3,30046800,931648926.3,2440012005,931648926.3,1026500348,0,60000,600051,600051,0,3/27/19 11:01,,240000,S600W0_coalhcB60,battery60_coalHC
