,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,netload,netnetload,Bat-Storage-Energy-MWh
1,2164.415,2295.33513,3430.0,3549.516,0.0,52872.9078343,0.0,0.0,0.0,234669,181796.092166,170356.826036,0.0
2,2164.415,2295.33513,3430.0,3549.516,0.0,51219.012105,0.0,0.0,0.0,230127,178907.987895,167468.721765,0.0
3,2164.415,2295.33513,3430.0,3549.516,0.0,49278.6900157,0.0,0.0,0.0,230589,181310.309984,169871.043854,0.0
4,2164.415,2295.33513,3430.0,3549.516,0.0,45838.732914,0.0,0.0,0.0,232488,186649.267086,175210.000956,0.0
5,2164.415,2295.33513,3430.0,3549.516,0.0,42557.8091016,0.0,0.0,0.0,237568,195010.190898,183570.924768,0.0
6,10052.8819056,2295.33513,3430.0,3549.516,0.0,41028.104261,0.0,0.0,0.0,245111,204082.895739,184755.162703,0.0
7,19550.9772223,2295.33513,3430.0,3549.516,0.0,40804.0089443,0.0,0.0,0.0,254385,213580.991056,184755.162703,0.0
8,27435.4522594,2295.33513,3430.0,3549.516,1977.11944452,40748.4144627,0.0,0.0,0.0,264191,221465.466093,184755.162703,0.0
9,29134.7331196,2295.33513,3430.0,3549.516,10782.9082211,38135.3448258,0.0,0.0,0.0,272083,223164.746953,184755.162703,0.0
10,27267.6364625,2295.33513,3430.0,3549.516,19814.299362,35967.0503421,0.0,0.0,0.0,277079,221297.650296,184755.162703,0.0
11,17053.1553029,2295.33513,3430.0,3549.516,26951.0285571,38330.8023067,0.0,0.0,0.0,276365,211083.169136,184755.162703,0.0
12,7886.05757834,2295.33513,3430.0,3549.516,31195.3292312,39701.5993571,0.0,0.0,0.0,272813,201916.071412,184755.162703,0.0
13,2164.415,2295.33513,3430.0,3549.516,32204.2984691,38648.9812846,0.0,0.0,0.0,267932,197078.720246,185639.454116,0.0
14,2164.415,2295.33513,3430.0,3549.516,31206.3071757,33643.2976486,0.0,0.0,0.0,262833,197983.395176,186544.129046,0.0
15,2164.415,2295.33513,3430.0,3549.516,29054.0933141,31333.4464755,0.0,0.0,0.0,258380,197992.46021,186553.19408,0.0
16,2164.415,2295.33513,3430.0,3549.516,23471.0157517,33186.5070644,0.0,0.0,0.0,257096,200438.477184,188999.211054,0.0
17,13976.6395297,2295.33513,3430.0,3549.516,14479.7678711,36364.5787658,0.0,0.0,0.0,258851,208006.653363,184755.162703,0.0
18,29108.8986898,2295.33513,3430.0,3549.516,2059.87944953,36179.2080273,0.0,0.0,0.0,261378,223138.912523,184755.162703,0.0
19,26809.6420345,2295.33513,3430.0,3549.516,0.0,41417.3441321,0.0,0.0,0.0,262257,220839.655868,184755.162703,0.0
20,15928.6598953,2295.33513,3430.0,3549.516,0.0,51015.3262713,0.0,0.0,0.0,260974,209958.673729,184755.162703,0.0
21,2164.415,2295.33513,3430.0,3549.516,0.0,56784.6390345,0.0,0.0,0.0,256522,199737.360966,188298.094836,0.0
22,2164.415,2295.33513,3430.0,3549.516,0.0,57407.6240671,0.0,0.0,0.0,248741,191333.375933,179894.109803,0.0
23,2164.415,2295.33513,3430.0,3549.516,0.0,55194.4416405,0.0,0.0,0.0,240388,185193.55836,173754.29223,0.0
24,2164.415,2295.33513,3430.0,3549.516,0.0,51060.7014114,0.0,0.0,0.0,233841,182780.298589,171341.032459,0.0
