Timepoint,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,netload,netnetload,Bat-Storage-Energy-MWh
1,2164.415,2295.33513,3430.0,3549.516,0.0,76034.4493128,0.0,0.0,0.0,234669,158634.550687,147195.284557,0.0
2,2164.415,2295.33513,3430.0,3549.516,0.0,73452.6754595,0.0,0.0,0.0,230127,156674.324541,145235.058411,0.0
3,2164.415,2295.33513,3430.0,3549.516,0.0,70522.6189463,0.0,0.0,0.0,230589,160066.381054,148627.114924,0.0
4,2164.415,2295.33513,3430.0,3549.516,0.0,65671.4799651,0.0,0.0,0.0,232488,166816.520035,155377.253905,0.0
5,2164.415,2295.33513,3430.0,3549.516,0.0,61068.2533278,0.0,0.0,0.0,237568,176499.746672,165060.480542,0.0
6,13087.2600349,2295.33513,3430.0,3549.516,0.0,58814.9945703,0.0,0.0,0.0,245111,186296.00543,163933.894265,0.0
7,22852.5435317,2295.33513,3430.0,3549.516,0.0,58323.7110736,0.0,0.0,0.0,254385,196061.288926,163933.894265,0.0
8,30096.5714851,2295.33513,3430.0,3549.516,2938.84635372,57946.8367664,0.0,0.0,0.0,264191,203305.31688,163933.894265,0.0
9,29193.0570563,2295.33513,3430.0,3549.516,16105.1373469,53576.0602021,0.0,0.0,0.0,272083,202401.802451,163933.894265,0.0
10,23364.1669645,2295.33513,3430.0,3549.516,29706.7917338,50799.295907,0.0,0.0,0.0,277079,196572.912359,163933.894265,0.0
11,8432.21304618,2295.33513,3430.0,3549.516,40698.6661831,54025.3753759,0.0,0.0,0.0,276365,181640.958441,163933.894265,0.0
12,2164.415,2295.33513,3430.0,3549.516,47032.11369,55128.9428472,0.0,0.0,0.0,272813,170651.943463,159212.677333,0.0
13,2164.415,2295.33513,3430.0,3549.516,48822.2750931,52920.8956065,0.0,0.0,0.0,267932,166188.8293,154749.56317,0.0
14,2164.415,2295.33513,3430.0,3549.516,47056.0364611,46103.5814399,0.0,0.0,0.0,262833,169673.382099,158234.115969,0.0
15,2164.415,2295.33513,3430.0,3549.516,43897.6352606,43082.7962936,0.0,0.0,0.0,258380,171399.568446,159960.302316,0.0
16,2164.415,2295.33513,3430.0,3549.516,35617.1196021,45464.0972157,0.0,0.0,0.0,257096,176014.783182,164575.517052,0.0
17,13880.1232723,2295.33513,3430.0,3549.516,21552.3906422,50209.7406908,0.0,0.0,0.0,258851,187088.868667,163933.894265,0.0
18,34668.9508575,2295.33513,3430.0,3549.516,3034.6353273,50465.6684204,0.0,0.0,0.0,261378,207877.696252,163933.894265,0.0
19,30833.145832,2295.33513,3430.0,3549.516,0.0,58215.1087732,0.0,0.0,0.0,262257,204041.891227,163933.894265,0.0
20,15632.2869196,2295.33513,3430.0,3549.516,0.0,72132.9676856,0.0,0.0,0.0,260974,188841.032314,163933.894265,0.0
21,2164.415,2295.33513,3430.0,3549.516,0.0,80583.3951498,0.0,0.0,0.0,256522,175938.60485,164499.33872,0.0
22,2164.415,2295.33513,3430.0,3549.516,0.0,81151.2833058,0.0,0.0,0.0,248741,167589.716694,156150.450564,0.0
23,2164.415,2295.33513,3430.0,3549.516,0.0,77918.2750495,0.0,0.0,0.0,240388,162469.724951,151030.458821,0.0
24,2164.415,2295.33513,3430.0,3549.516,0.0,71507.3745357,0.0,0.0,0.0,233841,162333.625464,150894.359334,0.0
25,2109.3875,2280.89906,3430.0,3549.516,0.0,65088.1680373,0.0,0.0,0.0,229061,163972.831963,152603.029403,0.0
26,2109.3875,2280.89906,3430.0,3549.516,0.0,60213.147,0.0,0.0,0.0,225498,165284.853,153915.05044,0.0
27,2109.3875,2280.89906,3430.0,3549.516,0.0,56239.6741051,0.0,0.0,0.0,224343,168103.325895,156733.523335,0.0
28,2109.3875,2280.89906,3430.0,3549.516,0.0,50820.6317679,0.0,0.0,0.0,226650,175829.368232,164459.565672,0.0
29,2109.3875,2280.89906,3430.0,3549.516,0.0,46050.3121379,0.0,0.0,0.0,232470,186419.687862,175049.885302,0.0
30,2109.3875,2280.89906,3430.0,3549.516,0.0,43547.664739,0.0,0.0,0.0,240934,197386.335261,186016.532701,0.0
31,10221.1323476,2280.89906,3430.0,3549.516,0.0,41827.4852015,0.0,0.0,0.0,250901,209073.514798,189591.967391,0.0
32,19500.9186573,2280.89906,3430.0,3549.516,2942.21998433,39920.4789075,0.0,0.0,0.0,261216,218353.301108,189591.967391,0.0
33,20947.021073,2280.89906,3430.0,3549.516,16432.9194093,34013.6770669,0.0,0.0,0.0,270246,219799.403524,189591.967391,0.0
34,17382.9318565,2280.89906,3430.0,3549.516,30299.712049,28858.9736436,0.0,0.0,0.0,275394,216235.314307,189591.967391,0.0
