Timepoint,net_load_final,hydro_dispatch_final
1.0,127322.0,1396.73355
2.0,126111.0,1396.73355
3.0,130451.0,1396.73355
4.0,138950.0,1396.73355
5.0,149724.0,1396.73355
6.0,159965.0,1396.73355
7.0,170480.0,1396.73355
8.0,180893.0,1396.73355
9.0,181874.184025,14586.549525
10.0,181883.28355,23673.45
11.0,181874.184025,19248.549525
12.0,181874.184025,15261.549525
13.0,181874.184025,13339.549525
14.0,181874.184025,16411.549525
15.0,181874.184025,15585.549525
16.0,181874.184025,11015.549525
17.0,181874.184025,6087.54952503
18.0,181874.184025,8076.54952503
19.0,179269.0,1396.73355
20.0,159496.0,1396.73355
21.0,144346.0,1396.73355
22.0,136229.0,1396.73355
23.0,132471.0,1396.73355
24.0,134269.0,1396.73355
25.0,137483.0,1361.223375
26.0,140488.0,1361.223375
27.0,143979.0,1361.223375
28.0,153856.0,1361.223375
29.0,165775.0,1361.223375
30.0,177592.0,1361.223375
31.0,190008.0,1361.223375
32.0,202999.0,1361.223375
33.0,219436.0,1361.223375
34.0,222940.855064,9651.36831114
35.0,222940.855064,9917.36831114
36.0,222940.855064,13971.3683111
37.0,222940.855064,17963.3683111
38.0,222940.855064,19565.3683111
39.0,222940.855064,19784.3683111
40.0,222940.855064,18463.3683111
41.0,222940.855064,17799.3683111
42.0,222940.855064,15306.3683111
43.0,222838.0,1361.223375
44.0,201092.0,1361.223375
45.0,181786.0,1361.223375
46.0,170957.0,1361.223375
47.0,165637.0,1361.223375
48.0,164125.0,1361.223375
49.0,165194.0,1427.509035
50.0,165974.0,1427.509035
51.0,168347.0,1427.509035
52.0,174139.0,1427.509035
53.0,184822.0,1427.509035
54.0,197151.0,1427.509035
55.0,210184.0,1427.509035
56.0,224178.0,1427.509035
57.0,240678.0,1427.509035
58.0,241287.050129,13193.4589064
59.0,241287.050129,13004.4589064
60.0,241287.050129,13816.4589064
61.0,241287.050129,14463.4589064
62.0,241287.050129,14078.4589064
63.0,241287.050129,12931.4589064
64.0,241287.050129,12586.4589064
65.0,241287.050129,14766.4589064
66.0,241287.050129,16582.4589064
67.0,241287.050129,13718.4589064
68.0,241287.050129,5141.45890639
69.0,234461.0,1427.509035
70.0,227294.0,1427.509035
71.0,221492.0,1427.509035
72.0,216661.0,1427.509035
73.0,212708.0,1581.38646
74.0,210657.0,1581.38646
75.0,210592.0,1581.38646
76.0,214603.0,1581.38646
77.0,219211.0,1581.38646
78.0,223970.061196,2375.32526411
79.0,223970.061196,8022.32526411
80.0,223970.061196,13284.3252641
81.0,223970.061196,20913.3252641
82.0,226415.93646,23673.45
83.0,223970.061196,20196.3252641
84.0,223970.061196,17229.3252641
85.0,223970.061196,14110.3252641
86.0,223970.061196,10234.3252641
87.0,223970.061196,7007.32526411
88.0,223970.061196,4640.32526411
89.0,223970.061196,2177.32526411
90.0,223463.0,1581.38646
91.0,217487.0,1581.38646
92.0,206297.0,1581.38646
93.0,195009.0,1581.38646
94.0,183160.0,1581.38646
95.0,176131.0,1581.38646
96.0,174701.0,1581.38646
97.0,177448.0,1676.08026
98.0,181086.0,1676.08026
99.0,187214.0,1676.08026
100.0,194520.0,1676.08026
101.0,200611.0,1676.08026
102.0,207561.0,1676.08026
103.0,215176.0,1676.08026
104.0,223147.0,1676.08026
105.0,226339.66018,6860.42008031
106.0,226339.66018,13961.4200803
107.0,226339.66018,17765.4200803
108.0,226339.66018,17484.4200803
109.0,226339.66018,16646.4200803
110.0,226339.66018,15467.4200803
111.0,226339.66018,14101.4200803
112.0,226339.66018,13328.4200803
113.0,226339.66018,14369.4200803
114.0,226339.66018,15301.4200803
115.0,226339.66018,12506.4200803
116.0,226339.66018,5176.42008031
117.0,221006.0,1676.08026
118.0,212199.0,1676.08026
119.0,203842.0,1676.08026
120.0,198305.0,1676.08026
121.0,193920.0,1784.97813
122.0,190153.0,1784.97813
123.0,188659.0,1784.97813
124.0,192890.0,1784.97813
125.0,199855.0,1784.97813
126.0,208787.0,1784.97813
127.0,219003.0,1784.97813
128.0,228534.872586,2945.10554364
129.0,228534.872586,14745.1055436
130.0,228534.872586,22065.1055436
131.0,228534.872586,22411.1055436
132.0,228534.872586,18570.1055436
133.0,228534.872586,15825.1055436
134.0,228534.872586,12655.1055436
135.0,228534.872586,10164.1055436
136.0,228534.872586,9167.10554364
137.0,228534.872586,11625.1055436
138.0,228534.872586,13467.1055436
139.0,228534.872586,8022.10554364
140.0,220223.0,1784.97813
141.0,206966.0,1784.97813
142.0,192365.0,1784.97813
143.0,179611.0,1784.97813
144.0,170949.0,1784.97813
145.0,164798.0,1825.222995
146.0,161057.0,1825.222995
147.0,161586.0,1825.222995
148.0,166530.0,1825.222995
149.0,175755.0,1825.222995
150.0,187645.0,1825.222995
151.0,200610.0,1825.222995
152.0,213877.0,1825.222995
153.0,222912.667981,7815.55501352
154.0,222912.667981,21621.5550135
155.0,222912.667981,21934.5550135
