Timepoint,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,netload,netnetload,Bat-Storage-Energy-MWh
1,8697.27801909,2295.33513,3430.0,748.413,0.0,0.0,7113.7339408,0.0,0.0,234669,234669.0,212384.23991,112886.266059
2,1396.73355,2295.33513,3430.0,748.413,0.0,0.0,9872.27840989,0.0,0.0,230127,230127.0,212384.23991,103013.987649
3,1396.73355,2295.33513,3430.0,748.413,0.0,0.0,10334.2784099,0.0,0.0,230589,230589.0,212384.23991,92679.7092394
4,13630.0119599,2295.33513,3430.0,748.413,0.0,0.0,0.0,0.0,0.0,232488,232488.0,212384.23991,92679.7092394
5,18710.0119599,2295.33513,3430.0,748.413,0.0,0.0,0.0,0.0,0.0,237568,237568.0,212384.23991,92679.7092394
6,1396.73355,2295.33513,3430.0,748.413,0.0,0.0,24856.2784099,0.0,0.0,245111,245111.0,212384.23991,67823.4308295
7,1396.73355,2295.33513,3430.0,748.413,0.0,0.0,34130.2784099,0.0,0.0,254385,254385.0,212384.23991,33693.1524196
8,1396.73355,2295.33513,3430.0,748.413,10243.1259902,0.0,33693.1524196,0.0,0.0,264191,253947.87401,212384.23991,0.0
9,1396.73355,2295.33513,3430.0,748.413,63646.5798351,0.0,0.0,0.0,0.0,272083,208436.420165,200565.938485,0.0
10,1396.73355,2295.33513,3430.0,748.413,117301.003791,0.0,0.0,0.0,0.0,277079,159777.996209,151907.514529,0.0
11,1396.73355,2295.33513,3430.0,748.413,160078.68029,0.0,0.0,-26251.446423,0.0,276365,116286.31971,134667.284453,22313.7294595
12,1396.73355,2295.33513,3430.0,748.413,185730.51512,0.0,0.0,-55455.2812527,0.0,272813,87082.4848804,134667.284453,69450.7185244
13,1396.73355,2295.33513,3430.0,748.413,194773.894124,0.0,0.0,-60000.0,0.0,267932,73158.1058758,125287.624196,120450.718524
14,1396.73355,2295.33513,3430.0,748.413,186607.369938,0.0,0.0,-60000.0,0.0,262833,76225.6300624,128355.148382,171450.718524
15,1396.73355,2295.33513,3430.0,748.413,171716.711173,0.0,0.0,-55874.4773057,0.0,258380,86663.2888274,134667.284453,218944.024234
16,1396.73355,2295.33513,3430.0,748.413,139329.970062,0.0,0.0,-24771.736195,0.0,257096,117766.029938,134667.284453,240000.0
17,1396.73355,2295.33513,3430.0,748.413,81916.5053919,0.0,0.0,0.0,0.0,258851,176934.494608,169064.012928,240000.0
18,23673.45,2295.33513,3430.0,748.413,9845.98995809,0.0,9000.5720018,0.0,0.0,261378,251532.010042,212384.23991,230999.427998
19,6905.26470124,2295.33513,3430.0,748.413,0.0,0.0,36493.7472586,0.0,0.0,262257,262257.0,212384.23991,194505.68074
20,23673.45,2295.33513,3430.0,748.413,0.0,0.0,18442.5619599,0.0,0.0,260974,260974.0,212384.23991,176063.11878
21,23673.45,2295.33513,3430.0,748.413,0.0,0.0,13990.5619599,0.0,0.0,256522,256522.0,212384.23991,162072.55682
22,1396.73355,2295.33513,3430.0,748.413,0.0,0.0,28486.2784099,0.0,0.0,248741,248741.0,212384.23991,133586.27841
23,21530.0119599,2295.33513,3430.0,748.413,0.0,0.0,0.0,0.0,0.0,240388,240388.0,212384.23991,133586.27841
24,1396.73355,2295.33513,3430.0,748.413,0.0,0.0,13586.2784099,0.0,0.0,233841,233841.0,212384.23991,120000.0
25,1361.223375,2280.89906,3430.0,748.413,0.0,0.0,8898.55724668,0.0,0.0,229061,229061.0,212341.907318,111101.442753
26,1361.223375,2280.89906,3430.0,748.413,0.0,0.0,5335.55724668,0.0,0.0,225498,225498.0,212341.907318,105765.885507
27,1361.223375,2280.89906,3430.0,748.413,0.0,0.0,4180.55724668,0.0,0.0,224343,224343.0,212341.907318,101585.32826
28,1361.223375,2280.89906,3430.0,748.413,0.0,0.0,6487.55724668,0.0,0.0,226650,226650.0,212341.907318,95097.7710133
29,1361.223375,2280.89906,3430.0,748.413,0.0,0.0,12307.5572467,0.0,0.0,232470,232470.0,212341.907318,82790.2137666
30,1361.223375,2280.89906,3430.0,748.413,0.0,0.0,20771.5572467,0.0,0.0,240934,240934.0,212341.907318,62018.6565199
31,1361.223375,2280.89906,3430.0,748.413,0.0,0.0,30738.5572467,0.0,0.0,250901,250901.0,212341.907318,31280.0992733
32,1361.223375,2280.89906,3430.0,748.413,9773.45797342,0.0,31280.0992733,0.0,0.0,261216,251442.542027,212341.907318,0.0
33,1361.223375,2280.89906,3430.0,748.413,63682.4348083,0.0,0.0,0.0,0.0,270246,206563.565192,198743.029757,0.0
34,1361.223375,2280.89906,3430.0,748.413,116509.301347,0.0,0.0,0.0,0.0,275394,158884.698653,151064.163218,0.0
35,1361.223375,2280.89906,3430.0,748.413,159189.582801,0.0,0.0,-25419.3563445,0.0,274388,115198.417199,132797.238109,21606.4528928
36,1361.223375,2280.89906,3430.0,748.413,186685.276373,0.0,0.0,-56589.049917,0.0,270714,84028.723627,132797.238109,69707.1453223
37,1361.223375,2280.89906,3430.0,748.413,194817.061339,0.0,0.0,-60000.0,0.0,266412,71594.9386614,123774.403226,120707.145322
38,1361.223375,2280.89906,3430.0,748.413,192263.727389,0.0,0.0,-60000.0,0.0,263196,70932.2726114,123111.737176,171707.145322
39,1361.223375,2280.89906,3430.0,748.413,179589.295443,0.0,0.0,-58461.0689867,0.0,261746,82156.7045573,132797.238109,221399.053961
40,1361.223375,2280.89906,3430.0,748.413,144490.692384,0.0,0.0,-21883.4659283,0.0,263225,118734.307616,132797.238109,240000.0
41,1361.223375,2280.89906,3430.0,748.413,86482.7358727,0.0,0.0,0.0,0.0,267936,181453.264127,173632.728692,240000.0
42,19971.39465,2280.89906,3430.0,748.413,10625.2661226,0.0,17607.3583913,0.0,0.0,272374,261748.733877,217710.668776,222392.641609
43,23673.45,2280.89906,3430.0,748.413,0.0,0.0,25685.5691639,0.0,0.0,273529,273529.0,217710.668776,196707.072445
44,23673.45,2280.89906,3430.0,748.413,0.0,0.0,24570.5691639,0.0,0.0,272414,272414.0,217710.668776,172136.503281
45,23673.45,2280.89906,3430.0,748.413,0.0,0.0,19877.5691639,0.0,0.0,267721,267721.0,217710.668776,152258.934117
46,23673.45,2280.89906,3430.0,748.413,0.0,0.0,11244.5691639,0.0,0.0,259088,259088.0,217710.668776,141014.364953
47,23673.45,2280.89906,3430.0,748.413,0.0,0.0,2558.56916394,0.0,0.0,250402,250402.0,217710.668776,138455.795789
48,1361.223375,2280.89906,3430.0,748.413,0.0,0.0,18455.7957889,0.0,0.0,243987,243987.0,217710.668776,120000.0
49,1427.509035,2295.33513,3430.0,748.413,0.0,0.0,8425.31133688,0.0,0.0,238528,238528.0,222201.431498,111574.688663
