,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,netload,netnetload,Bat-Storage-Energy-MWh
1,1396.73355,2295.33513,11444.64,748.413,0.0,99476.6458242,0.0,0.0,0.0,234669,135192.354176,119307.232496,0.0
2,1396.73355,2295.33513,11444.64,748.413,0.0,96145.1478967,0.0,0.0,0.0,230127,133981.852103,118096.730423,0.0
3,1396.73355,2295.33513,11444.64,748.413,0.0,92267.2718607,0.0,0.0,0.0,230589,138321.728139,122436.606459,0.0
4,1396.73355,2295.33513,11444.64,748.413,0.0,85667.9183559,0.0,0.0,0.0,232488,146820.081644,130934.959964,0.0
5,8294.87981836,2295.33513,11444.64,748.413,0.0,79973.0529136,0.0,0.0,0.0,237568,157594.947086,134811.679138,0.0
6,18535.341944,2295.33513,11444.64,748.413,0.0,77275.5907879,0.0,0.0,0.0,245111,167835.409212,134811.679138,0.0
7,23673.45,2295.33513,11444.64,748.413,0.0,76035.0004198,0.0,0.0,0.0,254385,178349.99958,140188.16145,0.0
8,23673.45,2295.33513,11444.64,748.413,9775.30977135,75427.9852543,0.0,0.0,0.0,264191,178987.704974,140825.866844,0.0
9,1396.73355,2295.33513,11444.64,748.413,63092.775029,69148.1535943,0.0,0.0,0.0,272083,139842.071377,123956.949697,0.0
10,1396.73355,2295.33513,11444.64,748.413,116477.487303,65048.928681,0.0,0.0,0.0,277079,95552.5840158,79667.4623358,0.0
11,1396.73355,2295.33513,11444.64,748.413,159348.673134,68768.0580924,0.0,0.0,0.0,276365,48248.2687736,32363.1470936,0.0
12,1396.73355,2295.33513,11444.64,748.413,185724.110269,69203.7392629,0.0,0.0,0.0,272813,17885.1504684,2000.0287884,0.0
13,1396.73355,2295.33513,11444.64,748.413,185802.692163,66244.1861566,0.0,0.0,10097.0,267932,15885.12168,3.49245965481e-10,0.0
14,1396.73355,2295.33513,11444.64,748.413,188281.003327,58073.2091657,0.0,0.0,0.0,262833,16478.7875075,593.665827474,0.0
15,1396.73355,2295.33513,11444.64,748.413,173364.743914,54446.927935,0.0,0.0,0.0,258380,30568.3281509,14683.2064709,0.0
16,1396.73355,2295.33513,11444.64,748.413,140879.097429,57732.4100711,0.0,0.0,0.0,257096,58484.4924998,42599.3708198,0.0
17,1396.73355,2295.33513,11444.64,748.413,83530.9975599,64415.3820784,0.0,0.0,0.0,258851,110904.620362,95019.4986817,0.0
18,23673.45,2295.33513,11444.64,748.413,11016.2574316,64953.3955068,0.0,0.0,0.0,261378,185408.347062,147246.508932,0.0
19,23673.45,2295.33513,11444.64,748.413,929.785164449,75117.5068879,0.0,0.0,0.0,262257,186209.707948,148047.869818,0.0
20,17572.1732877,2295.33513,11444.64,748.413,494.334850568,93607.4245937,0.0,0.0,0.0,260974,166872.240556,134811.679138,0.0
21,1396.73355,2295.33513,11444.64,748.413,0.0,104305.424713,0.0,0.0,0.0,256522,152216.575287,136331.453607,0.0
22,1396.73355,2295.33513,11444.64,748.413,0.0,104641.18162,0.0,0.0,0.0,248741,144099.81838,128214.6967,0.0
23,1396.73355,2295.33513,11444.64,748.413,0.0,100046.789877,0.0,0.0,0.0,240388,140341.210123,124456.088443,0.0
24,1396.73355,2295.33513,11444.64,748.413,0.0,91701.9009968,0.0,0.0,0.0,233841,142139.099003,126253.977323,0.0
25,1361.223375,2280.89906,11444.64,748.413,0.0,83757.1527712,0.0,0.0,0.0,229061,145303.847229,129468.671794,0.0
26,1361.223375,2280.89906,11444.64,748.413,0.0,77189.5376915,0.0,0.0,0.0,225498,148308.462309,132473.286874,0.0
27,1361.223375,2280.89906,11444.64,748.413,0.0,72543.1237714,0.0,0.0,0.0,224343,151799.876229,135964.700794,0.0
28,1361.223375,2280.89906,11444.64,748.413,0.0,64973.4615596,0.0,0.0,0.0,226650,161676.53844,145841.363005,0.0
29,1361.223375,2280.89906,11444.64,748.413,0.0,58874.6665719,0.0,0.0,0.0,232470,173595.333428,157760.157993,0.0
30,8569.53611695,2280.89906,11444.64,748.413,0.0,55521.376496,0.0,0.0,0.0,240934,185412.623504,162369.135327,0.0
