Timepoint,net_load_final,hydro_dispatch_final
1,304894.0,1396.73355
2,297385.0,1396.73355
3,298872.0,1396.73355
4,302689.0,1396.73355
5,311327.0,1396.73355
6,323588.0,1396.73355
7,325206.217825,14611.515725
8,326557.28355,23673.45
9,325206.217825,13825.515725
10,320772.0,1396.73355
11,296606.0,1396.73355
12,276469.0,1396.73355
13,263689.0,1396.73355
14,261489.0,1396.73355
15,262588.0,1396.73355
16,276470.0,1396.73355
17,306346.0,1396.73355
18,325507.28355,23673.45
19,330451.28355,23673.45
20,325206.217825,23388.515725
21,325206.217825,14721.515725
22,325206.217825,2925.51572505
23,314314.0,1396.73355
24,305105.0,1396.73355
25,298741.0,1361.223375
26,293892.0,1361.223375
27,292567.0,1361.223375
28,296942.0,1361.223375
29,306410.0,1361.223375
30,319705.0,1361.223375
31,330809.920415,5529.30296005
32,330809.920415,16601.3029601
33,330809.920415,6115.30296005
34,318883.0,1361.223375
35,295744.0,1361.223375
36,276235.0,1361.223375
37,268326.0,1361.223375
38,266851.0,1361.223375
39,271551.0,1361.223375
40,291160.0,1361.223375
41,326030.0,1361.223375
42,349198.773375,23673.45
43,353488.773375,23673.45
44,346698.773375,23673.45
45,336256.773375,23673.45
46,330809.920415,15886.3029601
47,330809.920415,3596.30296005
48,324081.0,1361.223375
49,316291.0,1427.509035
50,310345.0,1427.509035
51,309059.0,1427.509035
52,312476.0,1427.509035
53,321744.0,1427.509035
54,336316.0,1427.509035
55,350911.328819,4244.18021631
56,350911.328819,17979.1802163
57,350911.328819,8270.18021631
58,339628.0,1427.509035
59,314074.0,1427.509035
60,295102.0,1427.509035
61,283092.0,1427.509035
62,278433.0,1427.509035
63,283796.0,1427.509035
64,302890.0,1427.509035
65,336461.0,1427.509035
66,358340.059035,23673.45
67,366130.059035,23673.45
68,362357.059035,23673.45
69,354057.059035,23673.45
70,350911.328819,14813.1802163
71,350499.0,1427.509035
72,339009.0,1427.509035
73,329405.0,1581.38646
74,321911.0,1581.38646
75,318512.0,1581.38646
76,321226.0,1581.38646
77,326950.0,1581.38646
78,334286.390956,3236.99550361
79,334286.390956,14451.9955036
80,334286.390956,21635.9955036
81,334286.390956,3103.99550361
82,314097.0,1581.38646
83,290668.0,1581.38646
84,272525.0,1581.38646
85,256893.0,1581.38646
86,254359.0,1581.38646
87,259793.0,1581.38646
88,278463.0,1581.38646
89,311063.0,1581.38646
90,334286.390956,20363.9955036
91,338706.93646,23673.45
92,337155.93646,23673.45
93,334286.390956,20381.9955036
94,334286.390956,8597.99550361
95,331109.0,1581.38646
96,323803.0,1581.38646
97,318148.0,1676.08026
98,314308.0,1676.08026
99,314977.0,1676.08026
100,318412.0,1676.08026
101,324658.0,1676.08026
102,331897.733519,3862.34674062
103,331897.733519,15441.3467406
104,331897.733519,23161.3467406
105,331897.733519,3953.34674062
106,311865.0,1676.08026
107,288630.0,1676.08026
108,268856.0,1676.08026
109,255267.0,1676.08026
110,251938.0,1676.08026
111,257556.0,1676.08026
112,276432.0,1676.08026
113,310267.0,1676.08026
114,333135.63026,23673.45
115,341672.63026,23673.45
116,340423.63026,23673.45
117,334568.63026,23673.45
118,331897.733519,15473.3467406
119,331897.733519,3031.34674062
120,323378.0,1676.08026
121,314672.0,1784.97813
122,307560.0,1784.97813
123,304604.0,1784.97813
124,307962.0,1784.97813
125,315506.0,1784.97813
126,327726.0,1784.97813
127,336734.271703,7648.70642674
128,336734.271703,19165.7064267
129,336734.271703,5339.70642674
130,321039.0,1784.97813
131,298425.0,1784.97813
132,279615.0,1784.97813
133,267942.0,1784.97813
134,263931.0,1784.97813
135,269485.0,1784.97813
136,288965.0,1784.97813
137,325024.0,1784.97813
138,352036.52813,23673.45
139,362130.52813,23673.45
140,358662.52813,23673.45
141,350639.52813,23673.45
142,336734.271703,22769.7064267
143,336734.271703,6689.70642674
144,328800.0,1784.97813
145,319079.0,1825.222995
146,311842.0,1825.222995
147,309159.0,1825.222995
148,312471.0,1825.222995
149,320807.0,1825.222995
150,334899.0,1825.222995
151,344856.251163,8757.97183174
152,344856.251163,21708.9718317
153,344856.251163,9057.97183174
154,330732.0,1825.222995
155,304365.0,1825.222995
156,282738.0,1825.222995
157,270189.0,1825.222995
158,266538.0,1825.222995
159,274639.0,1825.222995
160,294492.0,1825.222995
161,330029.0,1825.222995
162,355683.772995,23673.45
163,365385.772995,23673.45
164,359429.772995,23673.45
165,351387.772995,23673.45
166,344856.251163,17286.9718317
167,344856.251163,4197.97183174
168,338153.0,1825.222995
169,330927.0,1879.67193
170,323666.0,1879.67193
171,321924.0,1879.67193
172,326164.0,1879.67193
173,335037.0,1879.67193
174,349391.0,1879.67193
175,355331.308629,11128.3633009
176,355949.22193,23673.45
177,355331.308629,11333.3633009
178,341401.0,1879.67193
179,310906.0,1879.67193
180,287038.0,1879.67193
181,272522.0,1879.67193
182,268799.0,1879.67193
183,274819.0,1879.67193
184,293756.0,1879.67193
185,328535.0,1879.67193
186,355331.308629,23362.3633009
187,364775.22193,23673.45
188,362156.22193,23673.45
189,356191.22193,23673.45
190,355331.308629,12489.3633009
191,353071.0,1879.67193
192,342981.0,1879.67193
193,332494.0,2078.52891
194,323937.0,2078.52891
195,320606.0,2078.52891
196,323164.0,2078.52891
197,330629.0,2078.52891
198,343537.0,2078.52891
199,354127.674823,7873.85408674
200,354127.674823,21637.8540867
201,354127.674823,7594.85408674
202,335785.0,2078.52891
203,308025.0,2078.52891
204,284034.0,2078.52891
205,271454.0,2078.52891
206,269402.0,2078.52891
207,279303.0,2078.52891
208,299510.0,2078.52891
209,335413.0,2078.52891
210,361836.07891,23673.45
211,370827.07891,23673.45
212,366577.07891,23673.45
213,359561.07891,23673.45
214,354127.674823,16627.8540867
215,354127.674823,3475.85408674
216,346396.0,2078.52891
217,335743.0,2102.20236
218,326542.0,2102.20236
219,322932.0,2102.20236
220,326535.0,2102.20236
221,334403.0,2102.20236
222,349208.0,2102.20236
223,359160.119095,9322.08326474
224,360556.75236,23673.45
225,359160.119095,14142.0832647
226,351272.0,2102.20236
227,326761.0,2102.20236
228,305130.0,2102.20236
229,289716.0,2102.20236
230,284330.0,2102.20236
231,286608.0,2102.20236
232,301852.0,2102.20236
233,334182.0,2102.20236
