Timepoint,net_load_final,HYDRO-STORAGE,Bat-Storage-Discharge,Bat-Storage-Charge
1,220748.01832,1396.73355,6050.5,0.0
2,222256.51832,1396.73355,0.0,0.0
3,222718.51832,1396.73355,0.0,0.0
4,224617.51832,1396.73355,0.0,0.0
5,220748.01832,1396.73355,8949.5,0.0
6,222240.51832,1396.73355,15000.0,0.0
7,224237.80187,23673.45,0.0,0.0
8,227563.516867,23673.45,0.0,0.0
9,222163.866364,1396.73355,0.0,0.0
10,190924.907479,1396.73355,0.0,0.0
11,160813.399741,1396.73355,0.0,0.0
12,154513.483189,1396.73355,0.0,-15000.0
13,142485.507253,1396.73355,0.0,-15000.0
14,141895.651634,1396.73355,0.0,-15000.0
15,147784.380264,1396.73355,0.0,-15000.0
16,164346.270903,1396.73355,0.0,-10588.2352941
17,194023.528003,1396.73355,0.0,0.0
18,227111.203145,5572.89632492,15000.0,0.0
19,226818.040687,23673.45,5291.76118333,0.0
20,226818.040687,23673.45,4008.76118333,0.0
21,226374.80187,23673.45,0.0,0.0
22,227111.203145,15156.0487251,0.0,0.0
23,226818.040687,1396.73355,5699.47763333,0.0
24,225970.51832,1396.73355,0.0,0.0
25,221240.464565,1361.223375,0.0,0.0
26,217677.464565,1361.223375,0.0,0.0
27,216522.464565,1361.223375,0.0,0.0
28,218829.464565,1361.223375,0.0,0.0
29,224649.464565,1361.223375,0.0,0.0
30,231352.022854,1361.223375,1761.4417111,0.0
31,228080.464565,1361.223375,15000.0,0.0
32,231352.022854,3927.51122779,13238.5582889,0.0
33,219906.776808,1361.223375,0.0,0.0
34,188637.62668,1361.223375,0.0,0.0
35,163056.469981,1361.223375,0.0,-3902.85185007
36,151026.15827,1361.223375,0.0,-15000.0
37,141423.814465,1361.223375,0.0,-15000.0
38,140629.812504,1361.223375,0.0,-15000.0
39,147130.403112,1361.223375,0.0,-15000.0
40,163056.469981,1361.223375,0.0,-6685.38344405
41,199184.01516,1361.223375,0.0,0.0
42,234028.337285,23673.45,0.0,0.0
43,228396.23794,23673.45,15000.0,0.0
44,232434.73794,23673.45,9846.5,0.0
45,232434.73794,23673.45,5153.5,0.0
46,228955.23794,23673.45,0.0,0.0
47,231352.022854,12590.6650861,0.0,0.0
48,231352.022854,6175.6650861,0.0,0.0
49,230626.742835,1427.509035,0.0,0.0
50,226681.742835,1427.509035,0.0,0.0
51,225854.742835,1427.509035,0.0,0.0
52,228162.742835,1427.509035,0.0,0.0
53,234072.742835,1427.509035,0.0,0.0
54,239071.922308,1427.509035,4073.82052651,0.0
55,238845.742835,1427.509035,15000.0,0.0
56,239071.922308,10083.575099,10926.1794735,0.0
57,230960.984937,1427.509035,0.0,0.0
58,198513.084354,1427.509035,0.0,0.0
59,169243.585549,1427.509035,0.0,-3772.51528272
60,157715.807568,1427.509035,0.0,-15000.0
61,144616.70091,1427.509035,0.0,-15000.0
62,141667.684109,1427.509035,0.0,-15000.0
63,151627.98471,1427.509035,0.0,-15000.0
64,169243.585549,1427.509035,0.0,-6815.7200114
65,205311.949123,1427.509035,0.0,0.0
66,239071.922308,23637.3071444,0.0,0.0
67,234543.80187,23673.45,15000.0,0.0
68,239001.80187,23673.45,9817.0,0.0
69,239001.80187,23673.45,5183.0,0.0
70,235624.80187,23673.45,0.0,0.0
71,239071.922308,10158.3295615,0.0,0.0
72,239484.742835,1427.509035,0.0,0.0
73,224914.86541,1581.38646,8067.0,0.0
74,228180.86541,1581.38646,0.0,0.0
75,225982.86541,1581.38646,0.0,0.0
76,227682.86541,1581.38646,0.0,0.0
77,224914.86541,1581.38646,6933.0,0.0
78,223309.86541,1581.38646,15000.0,0.0
79,229636.82001,17677.43186,0.0,0.0
80,225206.846593,23673.45,0.0,0.0
81,215023.814746,1581.38646,0.0,0.0
82,180094.73964,1581.38646,0.0,0.0
83,154738.998809,1581.38646,0.0,-5640.55886292
84,142917.637998,1581.38646,0.0,-15000.0
85,128058.54488,1581.38646,0.0,-15000.0
86,128293.365595,1581.38646,0.0,-15000.0
87,138712.639355,1581.38646,0.0,-15000.0
88,154738.998809,1581.38646,0.0,-4947.67643119
89,192069.567967,1581.38646,0.0,0.0
90,230489.17614,1581.38646,15000.0,0.0
91,233838.80187,23673.45,0.0,0.0
92,229097.33364,23673.45,5081.46823,0.0
93,231029.80187,23673.45,0.0,0.0
94,229636.82001,17746.43186,0.0,0.0
95,229097.33364,1581.38646,9918.53177,0.0
96,229636.82001,5839.43186,0.0,0.0
97,223138.46461,1676.08026,6391.0,0.0
98,226233.46461,1676.08026,0.0,0.0
99,225882.46461,1676.08026,0.0,0.0
100,227582.46461,1676.08026,0.0,0.0
101,223138.46461,1676.08026,8609.0,0.0
102,223208.46461,1676.08026,15000.0,0.0
103,223634.09487,23673.45,0.0,0.0
104,225273.360278,23673.45,0.0,0.0
105,214826.553469,1676.08026,0.0,0.0
106,179972.215098,1676.08026,0.0,0.0
107,151645.002789,1676.08026,0.0,-3747.2797681
108,139279.334921,1676.08026,0.0,-15000.0
109,124726.618731,1676.08026,0.0,-15000.0
110,123181.020438,1676.08026,0.0,-15000.0
111,133874.139835,1676.08026,0.0,-15000.0
112,151645.002789,1676.08026,0.0,-6840.95552602
113,188110.696619,1676.08026,0.0,0.0
114,222919.221376,23673.45,0.0,0.0
