Timepoint,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Coal,Gas-CCGT,Gas-CT,Diesel,Other,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,Bat-Storage-Energy-MWh
1,1396.73355,2295.33513,3430.0,748.413,0.0,0.0,225916.53332,854.685,8.1,19.2,0.0,0.0,0.0,0.0,234669,0.0
2,1396.73355,2295.33513,3430.0,748.413,0.0,0.0,221532.03332,697.185,8.1,19.2,0.0,0.0,0.0,0.0,230127,0.0
3,1396.73355,2295.33513,3430.0,748.413,0.0,0.0,221994.03332,697.185,8.1,19.2,0.0,0.0,0.0,0.0,230589,0.0
4,1396.73355,2295.33513,3430.0,748.413,0.0,0.0,223893.03332,697.185,8.1,19.2,0.0,0.0,0.0,0.0,232488,0.0
5,1396.73355,2295.33513,3430.0,748.413,0.0,0.0,228361.34832,1140.57,176.4,19.2,0.0,0.0,0.0,0.0,237568,0.0
6,7640.90887,2295.33513,3430.0,748.413,0.0,0.0,229660.173,1140.57,176.4,19.2,0.0,0.0,0.0,0.0,245111,0.0
7,16914.90887,2295.33513,3430.0,748.413,0.0,0.0,229660.173,1140.57,176.4,19.2,0.0,0.0,0.0,0.0,254385,0.0
8,20240.6238669,2295.33513,3430.0,748.413,6480.28500311,0.0,229660.173,1140.57,176.4,19.2,0.0,0.0,0.0,0.0,264191,0.0
9,1396.73355,2295.33513,3430.0,748.413,42048.6519562,0.0,221439.381364,697.185,8.1,19.2,0.0,0.0,0.0,0.0,272083,0.0
10,1396.73355,2295.33513,3430.0,748.413,78283.6108409,0.0,190200.422479,697.185,8.1,19.2,0.0,0.0,0.0,0.0,277079,0.0
11,1396.73355,2295.33513,3430.0,748.413,107681.118579,0.0,160215.814741,570.285,8.1,19.2,0.0,0.0,0.0,0.0,276365,0.0
12,1396.73355,2295.33513,3430.0,748.413,125429.035131,0.0,138915.898189,570.285,8.1,19.2,0.0,0.0,0.0,0.0,272813,0.0
13,1396.73355,2295.33513,3430.0,748.413,132576.011067,0.0,126915.222253,570.285,0.0,0.0,0.0,0.0,0.0,0.0,267932,0.0
14,1396.73355,2295.33513,3430.0,748.413,128066.866686,0.0,126325.366634,570.285,0.0,0.0,0.0,0.0,0.0,0.0,262833,0.0
15,1396.73355,2295.33513,3430.0,748.413,117725.138056,0.0,132214.095264,570.285,0.0,0.0,0.0,0.0,0.0,0.0,258380,0.0
16,1396.73355,2295.33513,3430.0,748.413,95467.4827115,0.0,153160.450609,570.285,8.1,19.2,0.0,0.0,0.0,0.0,257096,0.0
17,1396.73355,2295.33513,3430.0,748.413,56956.990317,0.0,193299.043003,697.185,8.1,19.2,0.0,0.0,0.0,0.0,258851,0.0
