Timepoint,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Coal,Gas-CCGT,Gas-CT,Diesel,Other,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,Bat-Storage-Energy-MWh
1,1396.73355,2295.33513,3430.0,748.413,0.0,99476.6459676,127040.772352,253.8,8.1,19.2,0.0,0.0,0.0,0.0,234669,0.0
2,1396.73355,2295.33513,3430.0,748.413,0.0,96145.1480344,125830.270286,253.8,8.1,19.2,0.0,0.0,0.0,0.0,230127,0.0
3,1396.73355,2295.33513,3430.0,748.413,0.0,92267.2719528,130170.146367,253.8,8.1,19.2,0.0,0.0,0.0,0.0,230589,0.0
4,1396.73355,2295.33513,3430.0,748.413,0.0,85667.9183715,138668.499949,253.8,8.1,19.2,0.0,0.0,0.0,0.0,232488,0.0
5,1396.73355,2295.33513,3430.0,748.413,0.0,79973.0528944,149443.365426,253.8,8.1,19.2,0.0,0.0,0.0,0.0,237568,0.0
6,1396.73355,2295.33513,3430.0,748.413,0.0,77275.590655,159683.827665,253.8,8.1,19.2,0.0,0.0,0.0,0.0,245111,0.0
7,1396.73355,2295.33513,3430.0,748.413,0.0,76035.0005086,170198.417811,253.8,8.1,19.2,0.0,0.0,0.0,0.0,254385,0.0
8,1396.73355,2295.33513,3430.0,748.413,0.0,75427.9852453,180611.433075,253.8,8.1,19.2,0.0,0.0,0.0,0.0,264191,0.0
9,14698.6253507,2295.33513,3430.0,748.413,0.0,69148.1535193,181481.373,253.8,8.1,19.2,0.0,0.0,0.0,0.0,272083,0.0
10,23673.45,2295.33513,3430.0,748.413,0.0,65048.9286729,181601.773197,253.8,8.1,19.2,0.0,0.0,0.0,0.0,277079,0.0
11,19360.7207194,2295.33513,3430.0,748.413,0.0,68768.0581506,181481.373,253.8,8.1,19.2,0.0,0.0,0.0,0.0,276365,0.0
12,15373.0397538,2295.33513,3430.0,748.413,0.0,69203.7391162,181481.373,253.8,8.1,19.2,0.0,0.0,0.0,0.0,272813,0.0
13,13038.9903272,2295.33513,3430.0,748.413,0.0,66244.1862616,181893.975281,253.8,8.1,19.2,0.0,0.0,0.0,0.0,267932,0.0
14,15929.5697601,2295.33513,3430.0,748.413,0.0,58073.2091099,182075.373,253.8,8.1,19.2,0.0,0.0,0.0,0.0,262833,0.0
15,15696.8509713,2295.33513,3430.0,748.413,0.0,54446.9278987,181481.373,253.8,8.1,19.2,0.0,0.0,0.0,0.0,258380,0.0
16,11127.3687119,2295.33513,3430.0,748.413,0.0,57732.4101581,181481.373,253.8,8.1,19.2,0.0,0.0,0.0,0.0,257096,0.0
17,6199.39687949,2295.33513,3430.0,748.413,0.0,64415.3819905,181481.373,253.8,8.1,19.2,0.0,0.0,0.0,0.0,258851,0.0
18,8188.38322613,2295.33513,3430.0,748.413,0.0,64953.3956439,181481.373,253.8,8.1,19.2,0.0,0.0,0.0,0.0,261378,0.0
19,1396.73355,2295.33513,3430.0,748.413,0.0,75117.5068009,178987.911519,253.8,8.1,19.2,0.0,0.0,0.0,0.0,262257,0.0
20,1396.73355,2295.33513,3430.0,748.413,0.0,93607.4245223,159214.993798,253.8,8.1,19.2,0.0,0.0,0.0,0.0,260974,0.0
21,1396.73355,2295.33513,3430.0,748.413,0.0,104305.424836,144064.993484,253.8,8.1,19.2,0.0,0.0,0.0,0.0,256522,0.0
22,1396.73355,2295.33513,3430.0,748.413,0.0,104641.181571,135948.236749,253.8,8.1,19.2,0.0,0.0,0.0,0.0,248741,0.0
23,1396.73355,2295.33513,3430.0,748.413,0.0,100046.789771,132189.628549,253.8,8.1,19.2,0.0,0.0,0.0,0.0,240388,0.0
24,1396.73355,2295.33513,3430.0,748.413,0.0,91701.9009611,133987.517359,253.8,8.1,19.2,0.0,0.0,0.0,0.0,233841,0.0
25,1361.223375,2280.89906,3430.0,748.413,0.0,83757.152788,137202.211777,253.8,8.1,19.2,0.0,0.0,0.0,0.0,229061,0.0
26,1361.223375,2280.89906,3430.0,748.413,0.0,77189.5375472,140206.827018,253.8,8.1,19.2,0.0,0.0,0.0,0.0,225498,0.0
27,1361.223375,2280.89906,3430.0,748.413,0.0,72543.1236334,143698.240932,253.8,8.1,19.2,0.0,0.0,0.0,0.0,224343,0.0
28,1361.223375,2280.89906,3430.0,748.413,0.0,64973.4616121,153574.902953,253.8,8.1,19.2,0.0,0.0,0.0,0.0,226650,0.0
29,1361.223375,2280.89906,3430.0,748.413,0.0,58874.6667102,165493.697855,253.8,8.1,19.2,0.0,0.0,0.0,0.0,232470,0.0
30,1361.223375,2280.89906,3430.0,748.413,0.0,55521.3765686,177310.987996,253.8,8.1,19.2,0.0,0.0,0.0,0.0,240934,0.0
31,1361.223375,2280.89906,3430.0,748.413,0.0,53072.2304231,189727.134142,253.8,8.1,19.2,0.0,0.0,0.0,0.0,250901,0.0
32,1361.223375,2280.89906,3430.0,748.413,0.0,50396.6212937,201846.123,957.120271274,176.4,19.2,0.0,0.0,0.0,0.0,261216,0.0
33,1361.223375,2280.89906,3430.0,748.413,0.0,42989.4706642,215269.701901,3970.692,176.4,19.2,0.0,0.0,0.0,0.0,270246,0.0
34,9898.82737056,2280.89906,3430.0,748.413,0.0,36342.3955694,218527.173,3970.692,176.4,19.2,0.0,0.0,0.0,0.0,275394,0.0
35,10164.8369501,2280.89906,3430.0,748.413,0.0,35070.3859899,218527.173,3970.692,176.4,19.2,0.0,0.0,0.0,0.0,274388,0.0
36,14218.8648665,2280.89906,3430.0,748.413,0.0,27342.3580735,218527.173,3970.692,176.4,19.2,0.0,0.0,0.0,0.0,270714,0.0
37,16312.5828819,2280.89906,3430.0,748.413,0.0,19048.6480581,220237.173,4158.684,176.4,19.2,0.0,0.0,0.0,0.0,266412,0.0
38,19340.1667993,2280.89906,3430.0,748.413,0.0,14230.5401382,218999.689003,3970.692,176.4,19.2,0.0,0.0,0.0,0.0,263196,0.0
