Timepoint,net_load_final,hydro_dispatch_final
1.0,173926.0,1396.73355
2.0,171038.0,1396.73355
3.0,173440.0,1396.73355
4.0,178779.0,1396.73355
5.0,187140.0,1396.73355
6.0,194859.393977,2749.33957252
7.0,194859.393977,12248.3395725
8.0,194859.393977,20132.3395725
9.0,194859.393977,21831.3395725
10.0,194859.393977,19964.3395725
11.0,194859.393977,9750.33957252
12.0,194046.0,1396.73355
13.0,189208.0,1396.73355
14.0,190113.0,1396.73355
15.0,190122.0,1396.73355
16.0,192568.0,1396.73355
17.0,194859.393977,6673.33957252
18.0,194859.393977,21805.3395725
19.0,194859.393977,19506.3395725
20.0,194859.393977,8625.33957252
21.0,191867.0,1396.73355
22.0,183463.0,1396.73355
23.0,177323.0,1396.73355
24.0,174910.0,1396.73355
25.0,174780.0,1361.223375
26.0,174654.0,1361.223375
27.0,176352.0,1361.223375
28.0,182700.0,1361.223375
29.0,191607.0,1361.223375
30.0,201761.0,1361.223375
31.0,212951.0,1361.223375
32.0,214447.831711,9342.39166366
33.0,214447.831711,13471.3916637
34.0,214447.831711,13170.3916637
35.0,214447.831711,6039.39166366
36.0,214447.831711,2425.39166366
37.0,214447.831711,1695.39166366
38.0,213843.0,1361.223375
39.0,214447.831711,2712.39166366
40.0,214447.831711,8569.39166366
41.0,214447.831711,20122.3916637
42.0,225436.773375,23673.45
43.0,221077.773375,23673.45
44.0,214447.831711,18053.3916637
45.0,214447.831711,4918.39166366
46.0,207704.0,1361.223375
47.0,201005.0,1361.223375
48.0,196938.0,1361.223375
49.0,194353.0,1427.509035
50.0,192537.0,1427.509035
51.0,193451.0,1427.509035
52.0,197312.0,1427.509035
53.0,205651.0,1427.509035
54.0,216246.0,1427.509035
55.0,228084.0,1427.509035
56.0,232647.796789,7464.71224628
57.0,232647.796789,11298.7122463
58.0,232647.796789,10715.7122463
59.0,232647.796789,2231.71224628
60.0,227410.0,1427.509035
61.0,224649.0,1427.509035
62.0,222640.0,1427.509035
63.0,224201.0,1427.509035
64.0,231509.0,1427.509035
65.0,232647.796789,12614.7122463
66.0,237908.059035,23673.45
67.0,239773.059035,23673.45
68.0,234608.059035,23673.45
69.0,232647.796789,17495.7122463
70.0,232647.796789,9715.71224628
71.0,232647.796789,1725.71224628
72.0,226646.0,1427.509035
73.0,221248.739201,1712.64725887
74.0,218080.0,1581.38646
75.0,217170.0,1581.38646
76.0,220313.0,1581.38646
77.0,221248.739201,5125.64725887
