Timepoint,net_load_final,hydro_dispatch_final
1.0,226799.0,1396.73355
2.0,222257.0,1396.73355
3.0,222719.0,1396.73355
4.0,224618.0,1396.73355
5.0,229698.0,1396.73355
6.0,237241.0,1396.73355
7.0,246515.0,1396.73355
8.0,247803.92427,9913.80928037
9.0,247803.92427,17805.8092804
10.0,247803.92427,22801.8092804
11.0,247803.92427,22087.8092804
12.0,247803.92427,18535.8092804
13.0,247803.92427,13654.8092804
14.0,247803.92427,8555.80928037
15.0,247803.92427,4102.80928037
16.0,247803.92427,2818.80928037
17.0,247803.92427,4573.80928037
18.0,247803.92427,7100.80928037
19.0,247803.92427,7979.80928037
20.0,247803.92427,6696.80928037
21.0,247803.92427,2244.80928037
22.0,240871.0,1396.73355
23.0,232518.0,1396.73355
24.0,225971.0,1396.73355
25.0,221240.0,1361.223375
26.0,217677.0,1361.223375
27.0,216522.0,1361.223375
28.0,218829.0,1361.223375
29.0,224649.0,1361.223375
30.0,233113.0,1361.223375
31.0,243080.0,1361.223375
32.0,251488.978255,3267.24511966
33.0,251488.978255,12297.2451197
34.0,251488.978255,17445.2451197
35.0,251488.978255,16439.2451197
36.0,251488.978255,12765.2451197
37.0,251488.978255,8463.24511966
38.0,251488.978255,5247.24511966
39.0,251488.978255,3797.24511966
40.0,251488.978255,5276.24511966
41.0,251488.978255,9987.24511966
42.0,251488.978255,14425.2451197
43.0,251488.978255,15580.2451197
44.0,251488.978255,14465.2451197
45.0,251488.978255,9772.24511966
46.0,251267.0,1361.223375
47.0,242581.0,1361.223375
48.0,236166.0,1361.223375
49.0,230627.0,1427.509035
50.0,226682.0,1427.509035
51.0,225855.0,1427.509035
52.0,228163.0,1427.509035
53.0,234073.0,1427.509035
54.0,243146.0,1427.509035
55.0,253846.0,1427.509035
56.0,259859.039387,6512.46964823
57.0,259859.039387,15215.4696482
58.0,259859.039387,19417.4696482
59.0,259859.039387,18080.4696482
60.0,259859.039387,14320.4696482
61.0,259859.039387,9784.46964823
62.0,259859.039387,5865.46964823
63.0,259859.039387,3105.46964823
64.0,259859.039387,3563.46964823
65.0,259859.039387,7417.46964823
66.0,259859.039387,11291.4696482
67.0,259859.039387,13358.4696482
68.0,259859.039387,12633.4696482
69.0,259859.039387,7999.46964823
70.0,257871.0,1427.509035
71.0,247803.0,1427.509035
72.0,239485.0,1427.509035
73.0,232982.0,1581.38646
74.0,228181.0,1581.38646
75.0,225983.0,1581.38646
76.0,227683.0,1581.38646
77.0,231848.0,1581.38646
78.0,238310.0,1581.38646
79.0,245456.663101,1857.72335908
80.0,245456.663101,9307.72335908
81.0,245456.663101,14572.7233591
82.0,245456.663101,17599.7233591
83.0,245456.663101,17438.7233591
84.0,245456.663101,14405.7233591
85.0,245456.663101,10022.7233591
86.0,245456.663101,6311.72335908
87.0,245456.663101,3412.72335908
88.0,245456.663101,3339.72335908
89.0,245456.663101,6277.72335908
90.0,245456.663101,10017.7233591
91.0,245456.663101,12055.7233591
92.0,245456.663101,12395.7233591
93.0,245456.663101,9246.72335908
94.0,245456.663101,1926.72335908
95.0,239016.0,1581.38646
96.0,233895.0,1581.38646
97.0,229529.0,1676.08026
98.0,226233.0,1676.08026
99.0,225882.0,1676.08026
100.0,227582.0,1676.08026
101.0,231747.0,1676.08026
102.0,238208.0,1676.08026
103.0,244230.120135,3076.96012523
104.0,244230.120135,10525.9601252
105.0,244230.120135,15789.9601252
106.0,244230.120135,18814.9601252
107.0,244230.120135,18654.9601252
108.0,244230.120135,15621.9601252
109.0,244230.120135,11238.9601252
110.0,244230.120135,7527.96012523
111.0,244230.120135,4630.96012523
112.0,244230.120135,4558.96012523
113.0,244230.120135,7496.96012523
114.0,244230.120135,11236.9601252
115.0,244230.120135,13273.9601252
116.0,244230.120135,13613.9601252
117.0,244230.120135,10463.9601252
118.0,244230.120135,3145.96012523
119.0,237467.0,1676.08026
120.0,231089.0,1676.08026
121.0,225479.0,1784.97813
122.0,220770.0,1784.97813
123.0,218991.0,1784.97813
124.0,221095.0,1784.97813
125.0,226120.0,1784.97813
126.0,234023.0,1784.97813
127.0,242923.0,1784.97813
128.0,252355.364736,1961.61339425
129.0,252355.364736,9692.61339425
130.0,252355.364736,14446.6133942
131.0,252355.364736,14686.6133942
132.0,252355.364736,12711.6133942
133.0,252355.364736,9687.61339425
134.0,252355.364736,6753.61339425
135.0,252355.364736,5045.61339425
136.0,252355.364736,5969.61339425
137.0,252355.364736,10506.6133942
138.0,252355.364736,15726.6133942
139.0,252355.364736,19097.6133942
140.0,252355.364736,19211.6133942
141.0,252355.364736,15343.6133942
142.0,252355.364736,6175.61339425
143.0,246645.0,1784.97813
144.0,238544.0,1784.97813
145.0,232586.0,1825.222995
146.0,228110.0,1825.222995
147.0,226613.0,1825.222995
148.0,228676.0,1825.222995
149.0,234000.0,1825.222995
150.0,242543.0,1825.222995
151.0,252496.0,1825.222995
152.0,257135.489853,7052.73314191
153.0,257135.489853,14387.7331419
154.0,257135.489853,17903.7331419
155.0,257135.489853,16294.7331419
