Timepoint,net_load_final,hydro_dispatch_final
1.0,226799.0,1396.73355
2.0,222257.0,1396.73355
3.0,222719.0,1396.73355
4.0,224618.0,1396.73355
5.0,229143.421584,1951.31196566
6.0,229143.421584,9494.31196566
7.0,229143.421584,18768.3119657
8.0,229143.421584,13411.3119657
9.0,177993.0,1396.73355
10.0,111955.0,1396.73355
11.0,53951.0,1396.73355
12.0,17879.0,1396.73355
13.0,1693.0,1396.73355
14.0,8088.0,1396.73355
15.0,24866.0,1396.73355
16.0,68849.0,1396.73355
17.0,146088.0,1396.73355
18.0,229143.421584,13513.3119657
19.0,232110.28355,23673.45
20.0,230827.28355,23673.45
21.0,229143.421584,20905.3119657
22.0,229143.421584,13124.3119657
23.0,229143.421584,4771.31196566
24.0,225971.0,1396.73355
25.0,221240.0,1361.223375
26.0,217677.0,1361.223375
27.0,216522.0,1361.223375
28.0,218829.0,1361.223375
29.0,224649.0,1361.223375
30.0,233113.0,1361.223375
31.0,233431.229242,11009.9941334
32.0,233431.229242,6825.99413337
33.0,176251.0,1361.223375
34.0,111769.0,1361.223375
35.0,54537.0,1361.223375
36.0,16248.0,1361.223375
37.0,0.0,1361.223375
38.0,833.0,1361.223375
39.0,16723.0,1361.223375
40.0,64616.0,1361.223375
41.0,148890.0,1361.223375
42.0,233431.229242,19761.9941334
43.0,243395.773375,23673.45
44.0,242280.773375,23673.45
45.0,237587.773375,23673.45
46.0,233431.229242,19196.9941334
47.0,233431.229242,10510.9941334
48.0,233431.229242,4095.99413337
49.0,230627.0,1427.509035
50.0,226682.0,1427.509035
51.0,225855.0,1427.509035
52.0,228163.0,1427.509035
53.0,234073.0,1427.509035
54.0,241232.895718,3340.61331671
55.0,241232.895718,14040.6133167
56.0,241232.895718,10990.6133167
57.0,187956.0,1427.509035
58.0,122588.0,1427.509035
59.0,59942.0,1427.509035
60.0,17543.0,1427.509035
61.0,0.0,1427.509035
62.0,0.0,1427.509035
63.0,15823.0,1427.509035
64.0,68588.0,1427.509035
65.0,154268.0,1427.509035
66.0,241232.895718,15972.6133167
67.0,249544.059035,23673.45
68.0,248819.059035,23673.45
69.0,244185.059035,23673.45
70.0,241232.895718,18065.6133167
71.0,241232.895718,7997.61331671
72.0,239485.0,1427.509035
73.0,231917.859633,2645.52682725
74.0,228181.0,1581.38646
75.0,225983.0,1581.38646
76.0,227683.0,1581.38646
77.0,231848.0,1581.38646
78.0,231917.859633,7973.52682725
79.0,231917.859633,15396.5268272
80.0,231917.859633,8746.52682725
81.0,171169.0,1581.38646
82.0,101503.0,1581.38646
83.0,44127.0,1581.38646
84.0,7142.0,1581.38646
85.0,0.0,1581.38646
86.0,0.0,1581.38646
87.0,16436.0,1581.38646
88.0,68882.0,1581.38646
89.0,146180.0,1581.38646
90.0,231917.859633,9684.52682725
91.0,233838.93646,23673.45
92.0,234178.93646,23673.45
93.0,231917.859633,22785.5268272
94.0,231917.859633,15465.5268272
95.0,231917.859633,8679.52682725
96.0,231917.859633,3558.52682725
97.0,228971.225708,2233.85455152
98.0,226233.0,1676.08026
99.0,225882.0,1676.08026
100.0,227582.0,1676.08026
101.0,228971.225708,4451.85455152
102.0,228971.225708,10912.8545515
103.0,228971.225708,18335.8545515
104.0,228971.225708,12031.8545515
105.0,171715.0,1676.08026
106.0,102264.0,1676.08026
107.0,40904.0,1676.08026
108.0,0.0,1676.08026
109.0,0.0,1676.08026
110.0,0.0,1676.08026
111.0,0.0,1676.08026
112.0,52262.0,1676.08026
113.0,135378.0,1676.08026
114.0,228971.225708,11611.8545515
115.0,233830.63026,23673.45
116.0,234170.63026,23673.45
117.0,231020.63026,23673.45
118.0,228971.225708,18404.8545515
119.0,228971.225708,10171.8545515
120.0,228971.225708,3793.85455152
121.0,225479.0,1784.97813
122.0,220770.0,1784.97813
123.0,218991.0,1784.97813
124.0,221095.0,1784.97813
125.0,226120.0,1784.97813
126.0,233084.893086,2723.08504395
127.0,233084.893086,11623.085044
128.0,233084.893086,7900.08504395
129.0,173337.0,1784.97813
130.0,104862.0,1784.97813
131.0,46044.0,1784.97813
132.0,5271.0,1784.97813
133.0,0.0,1784.97813
134.0,0.0,1784.97813
135.0,2284.0,1784.97813
136.0,53955.0,1784.97813
137.0,140383.0,1784.97813
138.0,233084.893086,18563.085044
139.0,247779.52813,23673.45
140.0,247893.52813,23673.45
141.0,244025.52813,23673.45
142.0,234857.52813,23673.45
143.0,233084.893086,15345.085044
144.0,233084.893086,7244.08504395
145.0,232586.0,1825.222995
146.0,228110.0,1825.222995
147.0,226613.0,1825.222995
148.0,228676.0,1825.222995
149.0,234000.0,1825.222995
150.0,239431.146973,4937.07602196
151.0,239431.146973,14890.076022
152.0,239431.146973,11057.076022
153.0,181509.0,1825.222995
154.0,108468.0,1825.222995
155.0,43892.0,1825.222995
156.0,0.0,1825.222995
157.0,0.0,1825.222995
158.0,0.0,1825.222995
159.0,3598.0,1825.222995
160.0,55989.0,1825.222995
161.0,142818.0,1825.222995
162.0,239431.146973,13845.076022
163.0,250236.772995,23673.45
