Timepoint,net_load_final,HYDRO-STORAGE,Bat-Storage-Discharge,Bat-Storage-Charge
1,39444.2005712,2164.415,0.0,0.0
2,41841.8050224,2164.415,0.0,0.0
3,49229.4831022,2164.415,0.0,0.0
4,62772.613804,2164.415,0.0,0.0
5,75353.7726296,2164.415,0.0,0.0
6,86651.462752,2164.415,0.0,0.0
7,97665.6003544,2164.415,0.0,0.0
8,108177.783185,2164.415,0.0,0.0
9,115863.169326,16625.3173633,0.0,0.0
10,115863.169326,24849.2090381,0.0,0.0
11,115863.169326,11812.3600376,0.0,0.0
12,115863.169326,12050.4439038,0.0,0.0
13,115863.169326,20582.060564,0.0,0.0
14,115863.169326,32725.9585624,0.0,0.0
15,115884.337168,36685.0,0.0,0.0
16,115863.169326,28751.7803697,0.0,0.0
17,115863.169326,18297.1753889,0.0,0.0
18,115863.169326,19661.0137721,0.0,0.0
19,116097.836353,2164.415,0.0,0.0
20,81913.5542091,2164.415,0.0,0.0
21,58448.3018026,2164.415,0.0,0.0
22,50539.8938051,2164.415,0.0,0.0
23,50190.1136186,2164.415,0.0,0.0
24,57486.3929629,2164.415,0.0,0.0
25,65730.9543929,2109.3875,0.0,0.0
26,71675.09631,2109.3875,0.0,0.0
27,77496.9311539,2109.3875,0.0,0.0
28,92155.7915281,2109.3875,0.0,0.0
29,108083.913671,2109.3875,0.0,0.0
30,121982.860999,2109.3875,0.0,0.0
31,136315.091402,2109.3875,0.0,0.0
32,151325.845419,2109.3875,0.0,0.0
33,177384.529905,2109.3875,0.0,0.0
34,181989.119933,13148.3919472,0.0,0.0
35,181989.119933,10198.2213041,0.0,0.0
36,181989.119933,21833.0973299,0.0,0.0
37,181989.119933,32497.9174344,0.0,0.0
38,181883.004148,36685.0,0.0,0.0
39,181810.663684,36685.0,0.0,0.0
40,181989.119933,31307.5156756,0.0,0.0
41,181989.119933,23990.6249404,0.0,0.0
42,181989.119933,14355.5478684,0.0,0.0
43,168369.296561,2109.3875,0.0,0.0
44,129528.304961,2109.3875,0.0,0.0
45,98652.9251829,2109.3875,0.0,0.0
46,88745.042987,2109.3875,0.0,0.0
47,88287.9378183,2109.3875,0.0,0.0
48,92175.7579528,2109.3875,0.0,0.0
49,99062.1576088,2212.1055,0.0,0.0
50,104847.20547,2212.1055,0.0,0.0
51,111113.747626,2212.1055,0.0,0.0
52,119652.139165,2212.1055,0.0,0.0
53,133528.010983,2212.1055,0.0,0.0
54,149080.193756,2212.1055,0.0,0.0
55,164315.571897,2212.1055,0.0,0.0
56,180849.776258,2212.1055,0.0,0.0
57,205251.091469,2212.1055,0.0,0.0
58,211160.129812,15821.8375927,0.0,0.0
59,211160.129812,14825.7204826,0.0,0.0
60,211160.129812,20037.3475197,0.0,0.0
61,211160.129812,24114.7326038,0.0,0.0
62,211160.129812,25951.8894972,0.0,0.0
63,211160.129812,25535.8015999,0.0,0.0
64,211160.129812,24850.9763253,0.0,0.0
65,211160.129812,25188.7469617,0.0,0.0
66,211160.129812,25437.6680955,0.0,0.0
67,211160.129812,19607.9313215,0.0,0.0
68,214872.495284,2212.1055,0.0,0.0
69,200974.811659,2212.1055,0.0,0.0
70,195649.467314,2212.1055,0.0,0.0
71,192615.057672,2212.1055,0.0,0.0
72,189572.489546,2212.1055,0.0,0.0
73,186773.680274,2450.558,0.0,0.0
74,186011.725779,2450.558,0.0,0.0
75,187489.015784,2450.558,0.0,0.0
76,188139.973334,7318.53248566,0.0,0.0
77,188139.973334,12023.036272,0.0,0.0
78,188139.973334,16481.7016512,0.0,0.0
79,188139.973334,19693.1275456,0.0,0.0
80,188139.973334,22244.6179221,0.0,0.0
81,188139.973334,31258.7056951,0.0,0.0
82,188921.612252,36685.0,0.0,0.0
83,188139.973334,22633.2184636,0.0,0.0
84,188139.973334,18033.4332838,0.0,0.0
85,188139.973334,16047.2241965,0.0,0.0
86,188139.973334,12578.7068626,0.0,0.0
87,188139.973334,7938.12862172,0.0,0.0
88,188107.044893,2450.558,0.0,0.0
89,179613.103849,2450.558,0.0,0.0
90,175624.354755,2450.558,0.0,0.0
91,164784.189146,2450.558,0.0,0.0
92,145782.80299,2450.558,0.0,0.0
93,129280.45711,2450.558,0.0,0.0
94,113779.752564,2450.558,0.0,0.0
95,107133.304885,2450.558,0.0,0.0
96,110218.015698,2450.558,0.0,0.0
97,118352.350873,2597.298,0.0,0.0
98,127524.277142,2597.298,0.0,0.0
99,138691.885697,2597.298,0.0,0.0
100,151016.620416,2597.298,0.0,0.0
101,159814.576158,2597.298,0.0,0.0
102,167302.211334,2597.298,0.0,0.0
103,176124.901658,2597.298,0.0,0.0
104,186155.243692,2597.298,0.0,0.0
105,194333.519187,7879.39586883,0.0,0.0
106,194333.519187,16685.8776376,0.0,0.0
107,194333.519187,21537.3738739,0.0,0.0
108,194333.519187,24271.8710697,0.0,0.0
109,194333.519187,27067.8393038,0.0,0.0
110,194333.519187,28114.9295828,0.0,0.0
111,194333.519187,27673.351659,0.0,0.0
112,194333.519187,26513.1230403,0.0,0.0
113,194333.519187,26080.9549716,0.0,0.0
114,194333.519187,25322.0248033,0.0,0.0
115,194333.519187,18797.0178892,0.0,0.0
116,197169.911664,2597.298,0.0,0.0
117,184407.10333,2597.298,0.0,0.0
118,175578.024835,2597.298,0.0,0.0
119,169671.144663,2597.298,0.0,0.0
120,166216.291212,2597.298,0.0,0.0
121,163679.13023,2766.049,0.0,0.0
122,161368.465584,2766.049,0.0,0.0
123,160588.593627,2766.049,0.0,0.0
124,166641.991942,2766.049,0.0,0.0
125,174631.907404,2766.049,0.0,0.0
126,183846.472178,2766.049,0.0,0.0
127,193377.247398,2766.049,0.0,0.0
128,190018.583317,15816.2500822,0.0,0.0
129,190018.583317,29803.9955243,0.0,0.0
130,189015.475411,36685.0,0.0,0.0
131,187085.603949,36685.0,0.0,0.0
132,190018.583317,28227.1447716,0.0,0.0
133,190018.583317,24802.239281,0.0,0.0
134,190018.583317,20784.4855817,0.0,0.0
135,190018.583317,16938.7983782,0.0,0.0
136,190018.583317,13355.1073763,0.0,0.0
137,190018.583317,12280.257931,0.0,0.0
138,190018.583317,12371.7177736,0.0,0.0
139,187966.203127,2766.049,0.0,0.0
140,163956.239438,2766.049,0.0,0.0
141,144581.005923,2766.049,0.0,0.0
142,127590.596131,2766.049,0.0,0.0
143,112847.775752,2766.049,0.0,0.0
144,102787.848916,2766.049,0.0,0.0
145,96529.3747198,2828.4135,0.0,0.0
146,94462.3753581,2828.4135,0.0,0.0
147,96383.3029004,2828.4135,0.0,0.0
148,105294.618517,2828.4135,0.0,0.0
149,118607.895759,2828.4135,0.0,0.0
150,134661.180828,2828.4135,0.0,0.0
151,151035.503459,2828.4135,0.0,0.0
152,167274.410572,2828.4135,0.0,0.0
153,173080.947551,18627.2526538,0.0,0.0
154,174725.455027,36685.0,0.0,0.0
155,171103.122939,36685.0,0.0,0.0
156,173080.947551,28483.7300717,0.0,0.0
157,173080.947551,25608.4928517,0.0,0.0
158,173080.947551,22593.4008356,0.0,0.0
159,173080.947551,17721.9815471,0.0,0.0
160,173080.947551,13833.6910758,0.0,0.0
161,173080.947551,13891.4411919,0.0,0.0
162,173080.947551,19651.2072115,0.0,0.0
163,173080.947551,13158.0607609,0.0,0.0
164,162488.192616,2828.4135,0.0,0.0
165,146228.037847,2828.4135,0.0,0.0
166,134515.699667,2828.4135,0.0,0.0
167,125150.757096,2828.4135,0.0,0.0
168,120155.4591,2828.4135,0.0,0.0
169,116966.096383,2912.789,0.0,0.0
170,113464.277747,2912.789,0.0,0.0
171,112101.274813,2912.789,0.0,0.0
172,116206.51692,7564.57719672,0.0,0.0
173,116206.51692,17562.3157466,0.0,0.0
174,116206.51692,26854.0041515,0.0,0.0
175,116206.51692,9136.84548773,0.0,0.0
176,119128.553883,2912.789,0.0,0.0
177,116206.51692,13822.5611965,0.0,0.0
178,116206.51692,21310.751785,0.0,0.0
179,103577.237865,2912.789,0.0,0.0
180,88834.4954263,2912.789,0.0,0.0
181,95380.4018159,2912.789,0.0,0.0
182,106671.060609,2912.789,0.0,0.0
183,118917.773364,2912.789,0.0,0.0
184,116206.51692,10877.3277946,0.0,0.0
185,116206.51692,19091.6962547,0.0,0.0
186,119119.340926,36685.0,0.0,0.0
187,123547.328751,36685.0,0.0,0.0
188,116206.51692,29173.7155596,0.0,0.0
189,116206.51692,15220.8380106,0.0,0.0
190,116206.51692,7683.32151638,0.0,0.0
191,118950.458522,2912.789,0.0,0.0
192,119816.24071,2912.789,0.0,0.0
193,120465.304643,3220.943,0.0,0.0
194,122531.852679,3220.943,0.0,0.0
195,127648.625668,3220.943,0.0,0.0
196,133317.998035,3220.943,0.0,0.0
197,139262.752615,3220.943,0.0,0.0
198,147894.872018,3220.943,0.0,0.0
199,156628.213201,3220.943,0.0,0.0
200,166400.033516,3220.943,0.0,0.0
201,164855.601538,18326.5232314,0.0,0.0
202,164855.601538,26757.207312,0.0,0.0
203,164855.601538,22311.001055,0.0,0.0
204,164855.601538,8924.8523243,0.0,0.0
205,164855.601538,11045.8154122,0.0,0.0
206,164855.601538,18440.6967751,0.0,0.0
207,164855.601538,24392.5491396,0.0,0.0
208,164855.601538,27388.7923712,0.0,0.0
209,164855.601538,30410.3050529,0.0,0.0
210,164855.601538,32276.0154872,0.0,0.0
211,164855.601538,21562.6165389,0.0,0.0
212,158008.61497,3220.943,0.0,0.0
213,139435.695704,3220.943,0.0,0.0
214,125110.424741,3220.943,0.0,0.0
215,117428.835405,3220.943,0.0,0.0
216,117135.924096,3220.943,0.0,0.0
217,118659.269101,3257.628,0.0,0.0
218,122006.394217,3257.628,0.0,0.0
219,124604.407467,3257.628,0.0,0.0
220,136250.078692,3257.628,0.0,0.0
221,148063.461617,3257.628,0.0,0.0
222,158641.350186,3257.628,0.0,0.0
223,172898.387757,3257.628,0.0,0.0
224,191844.20896,3257.628,0.0,0.0
225,193859.679878,24924.7518332,0.0,0.0
226,198356.750164,36685.0,0.0,0.0
227,201150.302043,36685.0,0.0,0.0
228,199699.078303,36685.0,0.0,0.0
229,194098.597678,36685.0,0.0,0.0
230,193859.679878,29315.6302357,0.0,0.0
231,193859.679878,20050.0822786,0.0,0.0
232,193859.679878,10556.1213525,0.0,0.0
233,193716.096796,3257.628,0.0,0.0
234,186876.895905,3257.628,0.0,0.0
235,168941.458599,3257.628,0.0,0.0
236,141788.421285,3257.628,0.0,0.0
237,125183.499657,3257.628,0.0,0.0
238,119626.243608,3257.628,0.0,0.0
239,120616.446606,3257.628,0.0,0.0
240,123806.204579,3257.628,0.0,0.0
241,125073.479244,3180.5895,0.0,0.0
242,125545.056362,3180.5895,0.0,0.0
243,126709.82846,3180.5895,0.0,0.0
244,132382.285283,3180.5895,0.0,0.0
245,140693.732505,3180.5895,0.0,0.0
246,150610.00335,3180.5895,0.0,0.0
247,163487.845342,3180.5895,0.0,0.0
248,179460.942154,3180.5895,0.0,0.0
249,189779.146622,13173.3291013,0.0,0.0
250,189779.146622,28752.7748915,0.0,0.0
251,189779.146622,33560.5017732,0.0,0.0
252,189779.146622,20260.1367435,0.0,0.0
253,189779.146622,17509.949924,0.0,0.0
254,189779.146622,21267.3589431,0.0,0.0
255,189779.146622,24165.7538169,0.0,0.0
256,189779.146622,24745.6855354,0.0,0.0
257,189779.146622,26524.9736513,0.0,0.0
258,189779.146622,23005.4880172,0.0,0.0
259,189779.146622,9395.01780269,0.0,0.0
260,171921.849269,3180.5895,0.0,0.0
261,153451.028686,3180.5895,0.0,0.0
262,142931.727546,3180.5895,0.0,0.0
263,138608.731276,3180.5895,0.0,0.0
264,136781.100736,3180.5895,0.0,0.0
265,135871.715726,3151.2415,0.0,0.0
266,134647.46601,3151.2415,0.0,0.0
267,137545.448966,3151.2415,0.0,0.0
268,144622.40588,3151.2415,0.0,0.0
269,153976.869488,3151.2415,0.0,0.0
270,163531.372659,3151.2415,0.0,0.0
271,173722.59897,3151.2415,0.0,0.0
272,184840.883069,3151.2415,0.0,0.0
273,196028.67693,10468.3587346,0.0,0.0
274,196028.67693,30391.3191225,0.0,0.0
275,192757.413595,36685.0,0.0,0.0
276,196028.67693,29372.1764908,0.0,0.0
277,196028.67693,29875.6551798,0.0,0.0
278,196028.67693,29952.6592033,0.0,0.0
279,196028.67693,26283.6752437,0.0,0.0
280,196028.67693,18719.2456237,0.0,0.0
281,196028.67693,9823.86510161,0.0,0.0
282,193133.669284,3151.2415,0.0,0.0
283,178157.280112,3151.2415,0.0,0.0
284,155648.392145,3151.2415,0.0,0.0
285,141253.514371,3151.2415,0.0,0.0
286,140947.069462,3151.2415,0.0,0.0
287,146083.133963,3151.2415,0.0,0.0
288,153076.574327,3151.2415,0.0,0.0
289,159527.636413,3206.269,0.0,0.0
290,161488.626755,3206.269,0.0,0.0
291,165355.741287,3206.269,0.0,0.0
292,171898.131694,3206.269,0.0,0.0
293,180588.600677,3206.269,0.0,0.0
294,191084.654836,3206.269,0.0,0.0
295,201418.276171,3206.269,0.0,0.0
296,212057.038391,3206.269,0.0,0.0
297,208280.222527,18775.9471632,0.0,0.0
298,208280.222527,25394.146887,0.0,0.0
299,208280.222527,26246.7519295,0.0,0.0
300,208280.222527,25410.7365417,0.0,0.0
301,208280.222527,25581.368916,0.0,0.0
302,208280.222527,26007.4794496,0.0,0.0
303,208280.222527,25120.673053,0.0,0.0
304,208280.222527,21335.1517339,0.0,0.0
305,208280.222527,17695.4027973,0.0,0.0
306,208280.222527,12385.1527289,0.0,0.0
307,202636.031332,3206.269,0.0,0.0
308,183416.278072,3206.269,0.0,0.0
309,170269.512207,3206.269,0.0,0.0
310,164318.054195,3206.269,0.0,0.0
311,159877.40571,3206.269,0.0,0.0
312,157838.631274,3206.269,0.0,0.0
313,154198.528004,3356.6775,0.0,0.0
314,151172.43524,3356.6775,0.0,0.0
315,151354.311662,3356.6775,0.0,0.0
316,161382.890806,3356.6775,0.0,0.0
317,171841.194329,3356.6775,0.0,0.0
318,184015.706391,3356.6775,0.0,0.0
319,197618.898031,3356.6775,0.0,0.0
320,207873.052419,3356.6775,0.0,0.0
321,203146.200126,19221.0393755,0.0,0.0
322,203146.200126,28223.9805164,0.0,0.0
323,203146.200126,28195.5168636,0.0,0.0
324,203146.200126,28272.7030129,0.0,0.0
325,203146.200126,29072.3462931,0.0,0.0
326,203146.200126,28305.9181996,0.0,0.0
327,203146.200126,24628.3782119,0.0,0.0
328,203146.200126,18238.9875509,0.0,0.0
