Timepoint,net_load_final,hydro_dispatch_final
1.0,207796.0,1396.73355
2.0,203674.0,1396.73355
3.0,204981.0,1396.73355
4.0,208088.0,1396.73355
5.0,214423.0,1396.73355
6.0,215204.207028,8650.52652191
7.0,215204.207028,18097.5265219
8.0,215204.207028,22402.5265219
9.0,215204.207028,5012.52652191
10.0,197414.0,1396.73355
11.0,173487.0,1396.73355
12.0,155677.0,1396.73355
13.0,145993.0,1396.73355
14.0,146698.0,1396.73355
15.0,150533.0,1396.73355
16.0,165376.0,1396.73355
17.0,194855.0,1396.73355
18.0,215204.207028,21415.5265219
19.0,217635.28355,23673.45
20.0,215204.207028,21247.5265219
21.0,215204.207028,14695.5265219
22.0,215204.207028,6694.52652191
23.0,212613.0,1396.73355
24.0,207336.0,1396.73355
25.0,204028.0,1361.223375
26.0,201661.0,1361.223375
27.0,201388.0,1361.223375
28.0,205145.0,1361.223375
29.0,212072.0,1361.223375
30.0,220964.0,1361.223375
31.0,222731.07509,9849.14828505
32.0,222731.07509,15484.148285
33.0,220093.0,1361.223375
34.0,199035.0,1361.223375
35.0,176635.0,1361.223375
36.0,159385.0,1361.223375
37.0,153960.0,1361.223375
38.0,154092.0,1361.223375
39.0,159022.0,1361.223375
40.0,177375.0,1361.223375
41.0,209755.0,1361.223375
42.0,231144.773375,23673.45
43.0,235910.773375,23673.45
44.0,230627.773375,23673.45
45.0,222731.07509,23664.148285
46.0,222731.07509,14548.148285
47.0,222731.07509,6495.14828505
48.0,222274.0,1361.223375
49.0,217622.0,1427.509035
50.0,214287.0,1427.509035
51.0,213909.0,1427.509035
52.0,216643.0,1427.509035
53.0,223201.0,1427.509035
54.0,232531.0,1427.509035
55.0,237125.328819,7935.18021631
56.0,237125.328819,14344.1802163
57.0,233167.0,1427.509035
58.0,211355.0,1427.509035
59.0,186547.0,1427.509035
60.0,169592.0,1427.509035
61.0,160183.0,1427.509035
62.0,157925.0,1427.509035
63.0,165238.0,1427.509035
64.0,184714.0,1427.509035
65.0,217199.0,1427.509035
66.0,238184.059035,23673.45
67.0,245972.059035,23673.45
68.0,243740.059035,23673.45
69.0,237832.059035,23673.45
70.0,237125.328819,16130.1802163
71.0,237125.328819,6897.18021631
72.0,235104.0,1427.509035
73.0,227389.146329,3255.24013139
74.0,224796.0,1581.38646
75.0,222992.0,1581.38646
76.0,225219.0,1581.38646
77.0,227389.146329,3672.24013139
78.0,227389.146329,9879.24013139
79.0,227389.146329,16911.2401314
80.0,227389.146329,19057.2401314
81.0,222614.0,1581.38646
82.0,197712.0,1581.38646
83.0,173423.0,1581.38646
84.0,156786.0,1581.38646
85.0,143660.0,1581.38646
86.0,143149.0,1581.38646
87.0,150446.0,1581.38646
88.0,169990.0,1581.38646
89.0,201769.0,1581.38646
90.0,227389.146329,16660.2401314
91.0,227389.146329,23641.2401314
92.0,227389.146329,21938.2401314
93.0,227389.146329,17091.2401314
94.0,227389.146329,8507.24013139
95.0,227389.146329,1669.24013139
96.0,223167.0,1581.38646
97.0,220229.0,1676.08026
98.0,218360.0,1676.08026
99.0,219458.0,1676.08026
100.0,222406.0,1676.08026
101.0,225902.957705,2962.12255546
102.0,225902.957705,9602.12255546
103.0,225902.957705,17000.1225555
104.0,225902.957705,19681.1225555
105.0,220983.0,1676.08026
106.0,195483.0,1676.08026
107.0,171389.0,1676.08026
108.0,153119.0,1676.08026
109.0,142039.0,1676.08026
110.0,140728.0,1676.08026
111.0,148210.0,1676.08026
112.0,167959.0,1676.08026
113.0,200974.0,1676.08026
114.0,225902.957705,20308.1225555
115.0,230324.63026,23673.45
116.0,228924.63026,23673.45
117.0,225902.957705,22152.1225555
118.0,225902.957705,14481.1225555
119.0,225902.957705,6083.12255546
120.0,224094.0,1676.08026
121.0,218615.0,1784.97813
122.0,214069.0,1784.97813
123.0,212171.0,1784.97813
124.0,214668.0,1784.97813
125.0,220101.0,1784.97813
126.0,227161.671703,2952.30642674
127.0,227161.671703,12374.3064267
128.0,227161.671703,17852.3064267
129.0,223621.0,1784.97813
130.0,200179.0,1784.97813
131.0,177475.0,1784.97813
132.0,159906.0,1784.97813
133.0,149857.0,1784.97813
134.0,147629.0,1784.97813
135.0,154406.0,1784.97813
136.0,173882.0,1784.97813
137.0,208047.0,1784.97813
138.0,232824.52813,23673.45
139.0,241927.52813,23673.45
140.0,239204.52813,23673.45
141.0,233216.52813,23673.45
142.0,227161.671703,19570.3064267
143.0,227161.671703,8864.30642674
144.0,225873.0,1784.97813
145.0,219695.0,1825.222995
146.0,215371.0,1825.222995
147.0,213855.0,1825.222995
148.0,216551.0,1825.222995
149.0,222678.0,1825.222995
150.0,231633.709303,2155.51369229
151.0,231633.709303,12766.5136923
152.0,231633.709303,18725.5136923
153.0,229465.0,1825.222995
154.0,204845.0,1825.222995
155.0,179484.0,1825.222995
156.0,160103.0,1825.222995
157.0,149432.0,1825.222995
158.0,147570.0,1825.222995
159.0,155869.0,1825.222995
160.0,175430.0,1825.222995
161.0,209417.0,1825.222995
162.0,233622.772995,23673.45
163.0,243374.772995,23673.45
164.0,239803.772995,23673.45
165.0,234280.772995,23673.45
166.0,231633.709303,17606.5136923
167.0,231633.709303,8802.51369229
168.0,231633.709303,2778.51369229
169.0,228060.0,1879.67193
170.0,223924.0,1879.67193
171.0,223132.0,1879.67193
172.0,226309.0,1879.67193
173.0,232315.0,1879.67193
174.0,236444.096911,6814.5750191
175.0,236444.096911,15109.5750191
176.0,236444.096911,20235.5750191
177.0,234850.0,1879.67193
178.0,208172.0,1879.67193
179.0,179206.0,1879.67193
180.0,158230.0,1879.67193
181.0,146691.0,1879.67193
182.0,145571.0,1879.67193
183.0,153288.0,1879.67193
184.0,172906.0,1879.67193
185.0,206540.0,1879.67193
186.0,236444.096911,19117.5750191
187.0,242073.22193,23673.45
188.0,240592.22193,23673.45
189.0,236444.096911,23616.5750191
190.0,236444.096911,15601.5750191
191.0,236444.096911,7044.5750191
192.0,235024.0,1879.67193
193.0,228384.0,2078.52891
194.0,223378.0,2078.52891
195.0,221515.0,2078.52891
196.0,223385.0,2078.52891
197.0,228439.0,2078.52891
198.0,236528.207575,2362.32133482
199.0,236528.207575,12164.3213348
200.0,236528.207575,17710.3213348
201.0,231258.0,2078.52891
202.0,205001.0,2078.52891
203.0,178515.0,2078.52891
204.0,157110.0,2078.52891
205.0,146786.0,2078.52891
206.0,146217.0,2078.52891
207.0,156471.0,2078.52891
208.0,176896.0,2078.52891
209.0,210900.0,2078.52891
210.0,236528.207575,22973.3213348
