Generator,Company,Companies,GEN_142211_PANIPAT_OLD_220_4,HARYANA State or Private
Generator,Company,Companies,GEN_142235_YAMUNA2_220_1,HARYANA State or Private
Generator,Company,Companies,GEN_142235_YAMUNA2_220_2,HARYANA State or Private
Generator,Company,Companies,GEN_142929_PANIPAT_NEW_220_5,HARYANA State or Private
Generator,Company,Companies,GEN_142929_PANIPAT_NEW_220_6,HARYANA State or Private
Generator,Company,Companies,GEN_142929_PANIPAT_NEW_220_7,HARYANA State or Private
Generator,Company,Companies,GEN_142929_PANIPAT_NEW_220_8,HARYANA State or Private
Generator,Company,Companies,GEN_144035_YAMUNANAGAR_400_1,HARYANA State or Private
Generator,Company,Companies,GEN_144401_KHEDAR_400_1,HARYANA State or Private
Generator,Company,Companies,GEN_144401_KHEDAR_400_2,HARYANA State or Private
Generator,Company,Companies,GEN_144404_JHAJAR_N_400_1,HARYANA State or Private
Generator,Company,Companies,GEN_144404_JHAJAR_N_400_2,HARYANA State or Private
Generator,Company,Companies,GEN_152203_PRAGATI_BDR_220_G1,DELHI State or Private
Generator,Company,Companies,GEN_152207_PRAGATI_MND_220_1,DELHI State or Private
Generator,Company,Companies,GEN_152207_PRAGATI_MND_220_2,DELHI State or Private
Generator,Company,Companies,GEN_152207_PRAGATI_MND_220_3,DELHI State or Private
Generator,Company,Companies,GEN_152207_PRAGATI_MND_220_G2,DELHI State or Private
Generator,Company,Companies,GEN_152207_PRAGATI_MND_220_S1,DELHI State or Private
Generator,Company,Companies,GEN_152217_ROHINI_220_1,DELHI State or Private
Generator,Company,Companies,GEN_152217_ROHINI_220_2,DELHI State or Private
Generator,Company,Companies,GEN_152217_ROHINI_220_3,DELHI State or Private
Generator,Company,Companies,GEN_153006_RAJGHATG_33_1,DELHI State or Private
Generator,Company,Companies,GEN_153006_RAJGHATG_33_2,DELHI State or Private
Generator,Company,Companies,GEN_154426_BAWANA-G_400_G1,DELHI State or Private
Generator,Company,Companies,GEN_154426_BAWANA-G_400_G2,DELHI State or Private
Generator,Company,Companies,GEN_154426_BAWANA-G_400_G3,DELHI State or Private
Generator,Company,Companies,GEN_154426_BAWANA-G_400_G4,DELHI State or Private
Generator,Company,Companies,GEN_154426_BAWANA-G_400_S1,DELHI State or Private
Generator,Company,Companies,GEN_154426_BAWANA-G_400_S2,DELHI State or Private
Generator,Company,Companies,GEN_156001_DEL_GAS6_66_G1,DELHI State or Private
Generator,Company,Companies,GEN_156001_DEL_GAS6_66_G2,DELHI State or Private
Generator,Company,Companies,GEN_156001_DEL_GAS6_66_G3,DELHI State or Private
Generator,Company,Companies,GEN_156001_DEL_GAS6_66_G4,DELHI State or Private
Generator,Company,Companies,GEN_156001_DEL_GAS6_66_G5,DELHI State or Private
Generator,Company,Companies,GEN_156001_DEL_GAS6_66_G6,DELHI State or Private
Generator,Company,Companies,GEN_156001_DEL_GAS6_66_S1,DELHI State or Private
Generator,Company,Companies,GEN_156001_DEL_GAS6_66_S2,DELHI State or Private
Generator,Company,Companies,GEN_156001_DEL_GAS6_66_S3,DELHI State or Private
Generator,Company,Companies,GEN_161110_JAISALMER_132_W1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_161117_RAMGARH21_132_1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_161117_RAMGARH21_132_2,RAJASTHAN State or Private
Generator,Company,Companies,GEN_161117_RAMGARH21_132_3,RAJASTHAN State or Private
Generator,Company,Companies,GEN_161117_RAMGARH21_132_G1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_161117_RAMGARH21_132_G2,RAJASTHAN State or Private
Generator,Company,Companies,GEN_161117_RAMGARH21_132_G3,RAJASTHAN State or Private
Generator,Company,Companies,GEN_161117_RAMGARH21_132_S1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_161122_RPS1_132_1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_161122_RPS1_132_2,RAJASTHAN State or Private
Generator,Company,Companies,GEN_161122_RPS1_132_3,RAJASTHAN State or Private
Generator,Company,Companies,GEN_161122_RPS1_132_4,RAJASTHAN State or Private
Generator,Company,Companies,GEN_161160_MAHI-I_132_1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_161623_JS1_132_1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_161623_JS1_132_2,RAJASTHAN State or Private
Generator,Company,Companies,GEN_161623_JS1_132_3,RAJASTHAN State or Private
Generator,Company,Companies,GEN_161685_MAHI-II_132_1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_161685_MAHI-II_132_2,RAJASTHAN State or Private
Generator,Company,Companies,GEN_161762_PS-5_132_W1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_161764_PS2-21_132_S1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_161764_PS2-21_132_S2,RAJASTHAN State or Private
Generator,Company,Companies,GEN_161765_PS3-1_132_S1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_161765_PS3-1_132_S2,RAJASTHAN State or Private
Generator,Company,Companies,GEN_161766_PSNO1_132_S2,RAJASTHAN State or Private
Generator,Company,Companies,GEN_161863_TEMDRIA_132_W1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162000_AAU-SW_220_S1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162202_NAGAUR-S_220_S1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162204_RAPS_A2_220_1,RAJASTHAN Central
Generator,Company,Companies,GEN_162204_RAPS_A2_220_2,RAJASTHAN Central
Generator,Company,Companies,GEN_162216_BARMER_220_1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162216_BARMER_220_2,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162216_BARMER_220_3,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162216_BARMER_220_V1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162216_BARMER_220_W1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162217_BHILWA-2_220_S1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162217_BHILWA-2_220_S2,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162217_BHILWA-2_220_V1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162218_GIRALTPS_220_1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162218_GIRALTPS_220_2,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162220_DHOLPU-4_220_1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162220_DHOLPU-4_220_2,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162220_DHOLPU-4_220_3,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162220_DHOLPU-4_220_G1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162220_DHOLPU-4_220_G2,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162220_DHOLPU-4_220_G3,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162226_MADA-SUZ_220_1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162226_MADA-SUZ_220_2,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162226_MADA-SUZ_220_3,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162226_MADA-SUZ_220_W1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162231_BALOTRA_220_S1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162236_NEEMR-RS_220_S2,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162237_AMARSAGAR-W_220_1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162237_AMARSAGAR-W_220_2,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162237_AMARSAGAR-W_220_3,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162237_AMARSAGAR-W_220_W1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162238_TINWARI-WS_220_1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162238_TINWARI-WS_220_2,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162238_TINWARI-WS_220_3,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162238_TINWARI-WS_220_S1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162238_TINWARI-WS_220_W1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162239_PHALODI_220_1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162239_PHALODI_220_2,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162239_PHALODI_220_3,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162240_BHOPALGA_220_V1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162240_BHOPALGA_220_W1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162240_BHOPALGA_220_W2,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162241_KHINVSAR_220_S1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162242_BARSINGS_220_1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162242_BARSINGS_220_2,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162257_SURATGARH-42_220_1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162257_SURATGARH-42_220_2,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162260_BANSWARA-W_220_V1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162261_KTPS_220_1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162261_KTPS_220_2,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162261_KTPS_220_3,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162261_KTPS_220_4,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162261_KTPS_220_5,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162261_KTPS_220_6,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162261_KTPS_220_7,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162262_BADISID-S_220_S1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162262_BADISID-S_220_S2,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162266_BALI_220_S1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162277_GULABPUR_220_S1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162278_RAJWEST_220_7,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162278_RAJWEST_220_8,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162280_AKAL-2_220_1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162280_AKAL-2_220_2,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162280_AKAL-2_220_3,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162280_AKAL-2_220_V1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162280_AKAL-2_220_W1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162282_BAP_2_220_1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162282_BAP_2_220_2,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162282_BAP_2_220_3,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162282_BAP_2_220_S1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162282_BAP_2_220_S2,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162283_BHU-ENER_220_1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162283_BHU-ENER_220_2,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162283_BHU-ENER_220_3,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162283_BHU-ENER_220_W1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162284_BARLI_2_220_W1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162285_BHADLA-S_220_S1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162285_BHADLA-S_220_S2,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162293_DECHU_220_1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162293_DECHU_220_2,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162293_DECHU_220_3,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162293_DECHU_220_S1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162293_DECHU_220_S2,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162293_DECHU_220_V1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162295_GAJNER_220_S1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162295_GAJNER_220_S2,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162302_KETUKALA_220_W1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162314_RAMGARH_220_1,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162314_RAMGARH_220_2,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162314_RAMGARH_220_3,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162314_RAMGARH_220_4,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162314_RAMGARH_220_5,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162314_RAMGARH_220_G4,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162314_RAMGARH_220_G5,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162314_RAMGARH_220_G6,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162314_RAMGARH_220_G7,RAJASTHAN State or Private
Generator,Company,Companies,GEN_162321_VSLP_220_1,RAJASTHAN State or Private
