Timepoint,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,netload,netnetload,Bat-Storage-Energy-MWh
1,1396.73355,2295.33513,3430.0,748.413,0.0,99476.6459676,0.0,0.0,0.0,201660,102183.354032,94312.8723524,0.0
2,1396.73355,2295.33513,3430.0,748.413,0.0,96145.1480344,0.0,0.0,0.0,187385,91239.8519656,83369.3702856,0.0
3,1396.73355,2295.33513,3430.0,748.413,0.0,92267.2719528,0.0,0.0,0.0,182201,89933.7280472,82063.2463672,0.0
4,1396.73355,2295.33513,3430.0,748.413,0.0,85667.9183715,0.0,0.0,0.0,180948,95280.0816285,87409.5999485,0.0
5,1396.73355,2295.33513,3430.0,748.413,0.0,79973.0528944,0.0,0.0,0.0,188605,108631.947106,100761.465426,0.0
6,1396.73355,2295.33513,3430.0,748.413,0.0,77275.590655,0.0,0.0,0.0,204763,127487.409345,119616.927665,0.0
7,1396.73355,2295.33513,3430.0,748.413,0.0,76035.0005086,0.0,0.0,0.0,232038,156002.999491,148132.517811,0.0
8,1396.73355,2295.33513,3430.0,748.413,0.0,75427.9852453,0.0,0.0,0.0,260951,185523.014755,177652.533075,0.0
9,23673.45,2295.33513,3430.0,748.413,0.0,69148.1535193,0.0,0.0,0.0,284519,215370.846481,185223.648351,0.0
10,23673.45,2295.33513,3430.0,748.413,0.0,65048.9286729,0.0,0.0,0.0,297285,232236.071327,202088.873197,0.0
11,23673.45,2295.33513,3430.0,748.413,0.0,68768.0581506,0.0,0.0,0.0,304241,235472.941849,205325.743719,0.0
12,23673.45,2295.33513,3430.0,748.413,0.0,69203.7391162,0.0,0.0,0.0,297721,228517.260884,198370.062754,0.0
13,14966.0292455,2295.33513,3430.0,748.413,0.0,66244.1862616,0.0,0.0,0.0,272655,206410.813738,184971.036363,0.0
14,13375.0063972,2295.33513,3430.0,748.413,0.0,58073.2091099,0.0,0.0,0.0,262893,204819.79089,184971.036363,0.0
15,12708.2876084,2295.33513,3430.0,748.413,0.0,54446.9278987,0.0,0.0,0.0,258600,204153.072101,184971.036363,0.0
16,4749.80534895,2295.33513,3430.0,748.413,0.0,57732.4101581,0.0,0.0,0.0,253927,196194.589842,184971.036363,0.0
17,1396.73355,2295.33513,3430.0,748.413,0.0,64415.3819905,0.0,0.0,0.0,252498,188082.618009,180212.136329,0.0
18,1396.73355,2295.33513,3430.0,748.413,0.0,64953.3956439,0.0,0.0,0.0,249452,184498.604356,176628.122676,0.0
19,1396.73355,2295.33513,3430.0,748.413,0.0,75117.5068009,0.0,0.0,0.0,252997,177879.493199,170009.011519,0.0
20,1396.73355,2295.33513,3430.0,748.413,0.0,93607.4245223,0.0,0.0,0.0,252474,158866.575478,150996.093798,0.0
21,1396.73355,2295.33513,3430.0,748.413,0.0,104305.424836,0.0,0.0,0.0,245648,141342.575164,133472.093484,0.0
22,1396.73355,2295.33513,3430.0,748.413,0.0,104641.181571,0.0,0.0,0.0,234992,130350.818429,122480.336749,0.0
23,1396.73355,2295.33513,3430.0,748.413,0.0,100046.789771,0.0,0.0,0.0,216211,116164.210229,108293.728549,0.0
24,1396.73355,2295.33513,3430.0,748.413,0.0,91701.9009611,0.0,0.0,0.0,200678,108976.099039,101105.617359,0.0
25,1361.223375,2280.89906,3430.0,748.413,0.0,83757.152788,0.0,0.0,0.0,182467,98709.847212,90889.311777,0.0
26,1361.223375,2280.89906,3430.0,748.413,0.0,77189.5375472,0.0,0.0,0.0,172842,95652.4624528,87831.9270178,0.0
27,1361.223375,2280.89906,3430.0,748.413,0.0,72543.1236334,0.0,0.0,0.0,169771,97227.8763666,89407.3409316,0.0
28,1361.223375,2280.89906,3430.0,748.413,0.0,64973.4616121,0.0,0.0,0.0,170412,105438.538388,97618.0029529,0.0
