Timepoint,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,netload,netnetload,Bat-Storage-Energy-MWh
1,1396.73355,2295.33513,3430.0,748.413,0.0,52872.9078343,0.0,0.0,0.0,201660,148787.092166,140916.610486,0.0
2,1396.73355,2295.33513,3430.0,748.413,0.0,51219.012105,0.0,0.0,0.0,187385,136165.987895,128295.506215,0.0
3,1396.73355,2295.33513,3430.0,748.413,0.0,49278.6900157,0.0,0.0,0.0,182201,132922.309984,125051.828304,0.0
4,1396.73355,2295.33513,3430.0,748.413,0.0,45838.732914,0.0,0.0,0.0,180948,135109.267086,127238.785406,0.0
5,1396.73355,2295.33513,3430.0,748.413,0.0,42557.8091016,0.0,0.0,0.0,188605,146047.190898,138176.709218,0.0
6,1396.73355,2295.33513,3430.0,748.413,0.0,41028.104261,0.0,0.0,0.0,204763,163734.895739,155864.414059,0.0
7,20140.8800877,2295.33513,3430.0,748.413,0.0,40804.0089443,0.0,0.0,0.0,232038,191233.991056,164619.362838,0.0
8,23673.45,2295.33513,3430.0,748.413,17070.426117,40748.4144627,0.0,0.0,0.0,260951,203132.15942,172984.96129,0.0
9,1396.73355,2295.33513,3430.0,748.413,96930.8383263,38135.3448258,0.0,0.0,0.0,284519,149452.816848,141582.335168,0.0
10,1396.73355,2295.33513,3430.0,748.413,176501.192582,35967.0503421,0.0,0.0,0.0,297285,84816.7570758,76946.2753958,0.0
11,1396.73355,2295.33513,3430.0,748.413,240642.939879,38330.8023067,0.0,0.0,0.0,304241,25267.2578146,17396.7761346,0.0
12,1396.73355,2295.33513,3430.0,748.413,278071.107822,11779.4104981,0.0,0.0,27922.0,297721,7870.48168,0.0,0.0
13,1396.73355,2295.33513,3430.0,748.413,264784.51832,0.0,0.0,0.0,65497.0,272655,7870.48168,0.0,0.0
14,1396.73355,2295.33513,3430.0,748.413,255022.51832,0.0,0.0,0.0,57465.0,262893,7870.48168,0.0,0.0
15,1396.73355,2295.33513,3430.0,748.413,250729.51832,0.0,0.0,0.0,35009.0,258600,7870.48168,0.0,0.0
16,1396.73355,2295.33513,3430.0,748.413,202701.926452,33186.5070644,0.0,0.0,0.0,253927,18038.5664837,10168.0848037,0.0
17,1396.73355,2295.33513,3430.0,748.413,117284.805379,36364.5787658,0.0,0.0,0.0,252498,98848.6158554,90978.1341754,0.0
18,23673.45,2295.33513,3430.0,748.413,14486.6349347,36179.2080273,0.0,0.0,0.0,249452,198786.157038,168638.958908,0.0
19,23673.45,2295.33513,3430.0,748.413,929.783855947,41417.3441321,0.0,0.0,0.0,252997,210649.872012,180502.673882,0.0
20,23673.45,2295.33513,3430.0,748.413,494.334154883,51015.3262713,0.0,0.0,0.0,252474,200964.339574,170817.141444,0.0
21,17770.2499975,2295.33513,3430.0,748.413,0.0,56784.6390345,0.0,0.0,0.0,245648,188863.360966,164619.362838,0.0
22,6491.26496485,2295.33513,3430.0,748.413,0.0,57407.6240671,0.0,0.0,0.0,234992,177584.375933,164619.362838,0.0
23,1396.73355,2295.33513,3430.0,748.413,0.0,55194.4416405,0.0,0.0,0.0,216211,161016.55836,153146.07668,0.0
24,1396.73355,2295.33513,3430.0,748.413,0.0,51060.7014114,0.0,0.0,0.0,200678,149617.298589,141746.816909,0.0
