Timepoint,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,netload,netnetload,Bat-Storage-Energy-MWh
1,1396.73355,2295.33513,3430.0,748.413,0.0,181818.458477,0.0,0.0,0.0,234669,52850.541523,44980.059843,0.0
2,1396.73355,2295.33513,3430.0,748.413,0.0,174716.755572,0.0,0.0,0.0,230127,55410.244428,47539.762748,0.0
3,1396.73355,2295.33513,3430.0,748.413,0.0,166560.715755,0.0,0.0,0.0,230589,64028.2842452,56157.8025652,0.0
4,1396.73355,2295.33513,3430.0,748.413,0.0,156769.099875,0.0,0.0,0.0,232488,75718.9001254,67848.4184454,0.0
5,8636.98996936,2295.33513,3430.0,748.413,0.0,150001.310041,0.0,0.0,0.0,237568,87566.6899591,72455.9518597,0.0
6,20054.9059446,2295.33513,3430.0,748.413,0.0,146126.394066,0.0,0.0,0.0,245111,98984.6059343,72455.9518597,0.0
7,23673.45,2295.33513,3430.0,748.413,0.0,145270.465337,0.0,0.0,0.0,254385,109114.534663,78967.3365327,0.0
8,23673.45,2295.33513,3430.0,748.413,11700.1023492,144334.463416,0.0,0.0,0.0,264191,108156.434235,78009.2361051,0.0
9,1624.16690932,2295.33513,3430.0,748.413,60942.3647342,130586.768367,0.0,0.0,0.0,272083,80553.8668991,72455.9518597,0.0
10,1396.73355,2295.33513,3430.0,748.413,84453.8032962,126874.564278,0.0,0.0,0.0,277079,65750.6324262,57880.1507462,0.0
11,1396.73355,2295.33513,3430.0,748.413,96156.2850793,139537.355117,0.0,0.0,0.0,276365,40671.3598033,32800.8781233,0.0
12,1396.73355,2295.33513,3430.0,748.413,101397.023123,137234.91501,0.0,0.0,0.0,272813,34181.0618674,26310.5801874,0.0
13,1396.73355,2295.33513,3430.0,748.413,101202.322442,124333.22239,0.0,0.0,0.0,267932,42396.4551683,34525.9734883,0.0
14,1396.73355,2295.33513,3430.0,748.413,96825.8930158,105321.763882,0.0,0.0,0.0,262833,60685.3431024,52814.8614224,0.0
15,1396.73355,2295.33513,3430.0,748.413,93350.5278152,96621.2773106,0.0,0.0,0.0,258380,68408.1948742,60537.7131942,0.0
16,1396.73355,2295.33513,3430.0,748.413,84412.3421496,102562.718313,0.0,0.0,0.0,257096,70120.9395375,62250.4578575,0.0
17,3979.1324862,2295.33513,3430.0,748.413,60424.7687958,115517.398728,0.0,0.0,0.0,258851,82908.8324759,72455.9518597,0.0
18,23673.45,2295.33513,3430.0,748.413,8145.5164278,117557.870557,0.0,0.0,0.0,261378,135674.613015,105527.414885,0.0
19,23673.45,2295.33513,3430.0,748.413,1357.00685041,134925.964703,0.0,0.0,0.0,262257,125974.028446,95826.8303162,0.0
20,12900.6668405,2295.33513,3430.0,748.413,1055.64884277,168087.984327,0.0,0.0,0.0,260974,91830.3668303,72455.9518597,0.0
21,1396.73355,2295.33513,3430.0,748.413,0.0,186415.927892,0.0,0.0,0.0,256522,70106.0721079,62235.5904279,0.0
22,1396.73355,2295.33513,3430.0,748.413,0.0,187420.078308,0.0,0.0,0.0,248741,61320.9216917,53450.4400117,0.0
23,1396.73355,2295.33513,3430.0,748.413,0.0,180303.064004,0.0,0.0,0.0,240388,60084.935996,52214.454316,0.0
24,1396.73355,2295.33513,3430.0,748.413,0.0,167869.610345,0.0,0.0,0.0,233841,65971.3896548,58100.9079748,0.0
25,1361.223375,2280.89906,3430.0,748.413,0.0,154662.213451,0.0,0.0,0.0,229061,74398.7865492,66578.2511142,0.0
26,1361.223375,2280.89906,3430.0,748.413,0.0,145001.92526,0.0,0.0,0.0,225498,80496.0747402,72675.5393052,0.0
27,1361.223375,2280.89906,3430.0,748.413,0.0,138912.57677,0.0,0.0,0.0,224343,85430.4232303,77609.8877953,0.0
28,1361.223375,2280.89906,3430.0,748.413,0.0,126200.360434,0.0,0.0,0.0,226650,100449.639566,92629.1041311,0.0
29,1361.223375,2280.89906,3430.0,748.413,0.0,115721.135211,0.0,0.0,0.0,232470,116748.864789,108928.329354,0.0
30,2706.57358887,2280.89906,3430.0,748.413,0.0,110359.60206,0.0,0.0,0.0,240934,130574.39794,121408.512291,0.0
31,16979.0429285,2280.89906,3430.0,748.413,0.0,106054.132721,0.0,0.0,0.0,250901,144846.867279,121408.512291,0.0
32,21541.1014206,2280.89906,3430.0,748.413,11386.8221364,100420.252092,0.0,0.0,0.0,261216,149408.925771,121408.512291,0.0
33,1361.223375,2280.89906,3430.0,748.413,63549.5844759,83313.7341247,0.0,0.0,0.0,270246,123382.681399,115562.145964,0.0
34,1361.223375,2280.89906,3430.0,748.413,87822.5739995,71483.2788153,0.0,0.0,0.0,275394,116088.147185,108267.61175,0.0
35,1361.223375,2280.89906,3430.0,748.413,97102.1345372,73159.2319747,0.0,0.0,0.0,274388,104126.633488,96306.0980531,0.0
36,1361.223375,2280.89906,3430.0,748.413,103901.542712,56881.3794375,0.0,0.0,0.0,270714,109931.07785,102110.542415,0.0
37,1361.223375,2280.89906,3430.0,748.413,101901.931141,40319.0080243,0.0,0.0,0.0,266412,124191.060834,116370.525399,0.0
38,4192.74213102,2280.89906,3430.0,748.413,99826.8205395,31308.6129787,0.0,0.0,0.0,263196,132060.566482,121408.512291,0.0
39,5043.4931127,2280.89906,3430.0,748.413,99192.7383183,29641.9442182,0.0,0.0,0.0,261746,132911.317464,121408.512291,0.0
40,8232.15326242,2280.89906,3430.0,748.413,90682.3343379,36442.6880488,0.0,0.0,0.0,263225,136099.977613,121408.512291,0.0
41,22833.1413018,2280.89906,3430.0,748.413,67641.6382998,49593.3960476,0.0,0.0,0.0,267936,150700.965653,121408.512291,0.0
42,23673.45,2280.89906,3430.0,748.413,9584.01264171,64374.43181,0.0,0.0,0.0,272374,198415.555548,168282.793488,0.0
43,23673.45,2280.89906,3430.0,748.413,1310.71289243,90666.9365089,0.0,0.0,0.0,273529,181551.350599,151418.588539,0.0
44,14908.3904041,2280.89906,3430.0,748.413,1021.00741329,128616.777832,0.0,0.0,0.0,272414,142776.214755,121408.512291,0.0
45,1361.223375,2280.89906,3430.0,748.413,0.0,155376.323091,0.0,0.0,0.0,267721,112344.676909,104524.141474,0.0
46,1361.223375,2280.89906,3430.0,748.413,0.0,156864.658267,0.0,0.0,0.0,259088,102223.341733,94402.8062985,0.0
47,1361.223375,2280.89906,3430.0,748.413,0.0,149909.993149,0.0,0.0,0.0,250402,100492.006851,92671.471416,0.0
48,1361.223375,2280.89906,3430.0,748.413,0.0,139270.521139,0.0,0.0,0.0,243987,104716.478861,96895.9434256,0.0
49,1427.509035,2295.33513,3430.0,748.413,0.0,127600.085216,0.0,0.0,0.0,238528,110927.914784,103026.657619,0.0
50,1427.509035,2295.33513,3430.0,748.413,0.0,118237.373001,0.0,0.0,0.0,234583,116345.626999,108444.369834,0.0
51,1427.509035,2295.33513,3430.0,748.413,0.0,111186.508891,0.0,0.0,0.0,233756,122569.491109,114668.233944,0.0
52,1427.509035,2295.33513,3430.0,748.413,0.0,104139.070381,0.0,0.0,0.0,236064,131924.929619,124023.672454,0.0
53,1427.509035,2295.33513,3430.0,748.413,0.0,96344.8817336,0.0,0.0,0.0,241974,145629.118266,137727.861101,0.0
54,1427.509035,2295.33513,3430.0,748.413,0.0,90075.4147582,0.0,0.0,0.0,251047,160971.585242,153070.328077,0.0
55,1427.509035,2295.33513,3430.0,748.413,0.0,84748.7897045,0.0,0.0,0.0,261747,176998.210295,169096.95313,0.0
56,1427.509035,2295.33513,3430.0,748.413,11328.1649868,79319.5449588,0.0,0.0,0.0,272845,182197.290054,174296.032889,0.0
57,1427.509035,2295.33513,3430.0,748.413,64089.276668,63646.4891711,0.0,0.0,0.0,281548,153812.234161,145910.976996,0.0
58,1427.509035,2295.33513,3430.0,748.413,88286.1351453,48391.6777483,0.0,0.0,0.0,285750,149072.187106,141170.929941,0.0
59,1427.509035,2295.33513,3430.0,748.413,100760.027896,48182.2376661,0.0,0.0,0.0,284413,135470.734438,127569.477273,0.0
60,1427.509035,2295.33513,3430.0,748.413,105696.283787,38289.8637942,0.0,0.0,0.0,280653,136666.852419,128765.595254,0.0
61,1427.509035,2295.33513,3430.0,748.413,106001.197538,28610.5824046,0.0,0.0,0.0,276117,141505.220058,133603.962893,0.0
62,1427.509035,2295.33513,3430.0,748.413,104990.280157,22445.1078208,0.0,0.0,0.0,272198,144762.612022,136861.354857,0.0
63,1427.509035,2295.33513,3430.0,748.413,100285.752488,19506.0885669,0.0,0.0,0.0,269438,149646.158945,141744.90178,0.0
64,1427.509035,2295.33513,3430.0,748.413,89297.0769638,21369.6349108,0.0,0.0,0.0,269896,159229.288125,151328.03096,0.0
65,1427.509035,2295.33513,3430.0,748.413,66009.2721572,24742.5815284,0.0,0.0,0.0,273750,182998.146314,175096.889149,0.0
66,23673.45,2295.33513,3430.0,748.413,9798.72447405,29132.9187609,0.0,0.0,0.0,277624,238692.356765,208545.158635,0.0
67,23673.45,2295.33513,3430.0,748.413,1316.25614601,38473.3456788,0.0,0.0,0.0,279691,239901.398175,209754.200045,0.0
68,23673.45,2295.33513,3430.0,748.413,1036.53920755,52531.6876016,0.0,0.0,0.0,278966,225397.773191,195250.575061,0.0
69,22542.5970108,2295.33513,3430.0,748.413,0.0,62437.0366726,0.0,0.0,0.0,274332,211894.963327,182878.618187,0.0
70,17242.0639382,2295.33513,3430.0,748.413,0.0,59177.5697451,0.0,0.0,0.0,265772,206594.430255,182878.618187,0.0
71,14963.7949858,2295.33513,3430.0,748.413,0.0,51387.8386976,0.0,0.0,0.0,255704,204316.161302,182878.618187,0.0
72,12804.2058702,2295.33513,3430.0,748.413,0.0,45229.4278132,0.0,0.0,0.0,247386,202156.572187,182878.618187,0.0
73,9363.26369725,2295.33513,3430.0,748.413,0.0,40754.3008878,0.0,0.0,0.0,241037,200282.699112,184445.687285,0.0
74,9004.16422532,2295.33513,3430.0,748.413,0.0,36312.4003597,0.0,0.0,0.0,236236,199923.59964,184445.687285,0.0
75,11239.4355541,2295.33513,3430.0,748.413,0.0,31879.1290309,0.0,0.0,0.0,234038,202158.870969,184445.687285,0.0
76,17002.508814,2295.33513,3430.0,748.413,0.0,27816.0557711,0.0,0.0,0.0,235738,207921.944229,184445.687285,0.0
77,21833.5858582,2295.33513,3430.0,748.413,0.0,27149.9787269,0.0,0.0,0.0,239903,212753.021273,184445.687285,0.0
78,23673.45,2295.33513,3430.0,748.413,0.0,29239.120052,0.0,0.0,0.0,246365,217125.879948,186978.681818,0.0
79,23673.45,2295.33513,3430.0,748.413,0.0,33222.3341185,0.0,0.0,0.0,253788,220565.665882,190418.467752,0.0
80,21748.6238911,2295.33513,3430.0,748.413,10039.5890199,38530.351674,0.0,0.0,0.0,261238,212668.059306,184445.687285,0.0
81,1581.38646,2295.33513,3430.0,748.413,65507.9200131,34626.8663008,0.0,0.0,0.0,266503,166368.213686,158313.079096,0.0
82,1581.38646,2295.33513,3430.0,748.413,90197.9824881,31344.8297757,0.0,0.0,0.0,269530,147987.187736,139932.053146,0.0
83,1581.38646,2295.33513,3430.0,748.413,101452.68635,44868.7971434,0.0,0.0,0.0,269369,123047.516507,114992.381917,0.0
84,1581.38646,2295.33513,3430.0,748.413,105864.20825,45707.333273,0.0,0.0,0.0,266336,114764.458477,106709.323887,0.0
85,1581.38646,2295.33513,3430.0,748.413,108840.813682,43107.9662908,0.0,0.0,0.0,261953,110004.220027,101949.085437,0.0
86,1581.38646,2295.33513,3430.0,748.413,104800.854133,43020.5208981,0.0,0.0,0.0,258242,110420.624968,102365.490378,0.0
87,1581.38646,2295.33513,3430.0,748.413,99491.8784705,44637.5177627,0.0,0.0,0.0,255343,111213.603767,103158.469177,0.0
88,1581.38646,2295.33513,3430.0,748.413,87322.8101056,50369.6637829,0.0,0.0,0.0,255270,117577.526111,109522.391521,0.0
89,1581.38646,2295.33513,3430.0,748.413,60691.890465,61983.6085105,0.0,0.0,0.0,258208,135532.501024,127477.366434,0.0
90,1581.38646,2295.33513,3430.0,748.413,8271.12515557,71084.1734486,0.0,0.0,0.0,261948,182592.701396,174537.566806,0.0
91,1581.38646,2295.33513,3430.0,748.413,0.0,84284.1672434,0.0,0.0,0.0,263986,179701.832757,171646.698167,0.0
92,1581.38646,2295.33513,3430.0,748.413,0.0,104451.184155,0.0,0.0,0.0,264326,159874.815845,151819.681255,0.0
93,1581.38646,2295.33513,3430.0,748.413,0.0,119100.582328,0.0,0.0,0.0,261177,142076.417672,134021.283082,0.0
94,1581.38646,2295.33513,3430.0,748.413,0.0,127990.272384,0.0,0.0,0.0,253857,125866.727616,117811.593026,0.0
