Timepoint,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,netload,netnetload,Bat-Storage-Energy-MWh
1,1396.73355,2295.33513,3430.0,748.413,0.0,226798.51832,0.0,0.0,3583.0,234669,7870.48168,0.0,0.0
2,1396.73355,2295.33513,3430.0,748.413,0.0,222256.51832,0.0,0.0,115.0,230127,7870.48168,0.0,0.0
3,1396.73355,2295.33513,3430.0,748.413,0.0,212248.463408,0.0,0.0,0.0,230589,18340.5365919,10470.0549119,0.0
4,1396.73355,2295.33513,3430.0,748.413,0.0,200060.552606,0.0,0.0,0.0,232488,32427.4473942,24556.9657142,0.0
5,1396.73355,2295.33513,3430.0,748.413,0.0,190617.619601,0.0,0.0,0.0,237568,46950.380399,39079.898719,0.0
6,1396.73355,2295.33513,3430.0,748.413,0.0,185311.508308,0.0,0.0,0.0,245111,59799.4916916,51929.0100116,0.0
7,1396.73355,2295.33513,3430.0,748.413,0.0,184173.649366,0.0,0.0,0.0,254385,70211.3506336,62340.8689536,0.0
8,1396.73355,2295.33513,3430.0,748.413,0.0,183201.112833,0.0,0.0,0.0,264191,80989.8871673,73119.4054873,0.0
9,7330.06739702,2295.33513,3430.0,748.413,0.0,165024.235929,0.0,0.0,0.0,272083,107058.764071,93254.948544,0.0
10,17646.2766655,2295.33513,3430.0,748.413,0.0,159704.02666,0.0,0.0,0.0,277079,117374.97334,93254.948544,0.0
11,1416.93513407,2295.33513,3430.0,748.413,0.0,175219.368192,0.0,0.0,0.0,276365,101145.631808,93254.948544,0.0
12,2178.22695212,2295.33513,3430.0,748.413,0.0,170906.076374,0.0,0.0,0.0,272813,101906.923626,93254.948544,0.0
13,14577.8569566,2295.33513,3430.0,748.413,0.0,153625.446369,0.0,0.0,0.0,267932,114306.553631,93254.948544,0.0
14,23673.45,2295.33513,3430.0,748.413,0.0,130778.74574,0.0,0.0,0.0,262833,132054.25426,101907.05613,0.0
15,23673.45,2295.33513,3430.0,748.413,0.0,120208.046662,0.0,0.0,0.0,258380,138171.953338,108024.755208,0.0
16,23673.45,2295.33513,3430.0,748.413,0.0,128815.903799,0.0,0.0,0.0,257096,128280.096201,98132.8980708,0.0
17,14211.6771456,2295.33513,3430.0,748.413,0.0,144910.62618,0.0,0.0,0.0,258851,113940.37382,93254.948544,0.0
18,14905.005449,2295.33513,3430.0,748.413,0.0,146744.297877,0.0,0.0,0.0,261378,114633.702123,93254.948544,0.0
19,1396.73355,2295.33513,3430.0,748.413,0.0,168975.842302,0.0,0.0,0.0,262257,93281.1576977,85410.6760177,0.0
20,1396.73355,2295.33513,3430.0,748.413,0.0,209780.816006,0.0,0.0,0.0,260974,51193.1839941,43322.7023141,0.0
21,1396.73355,2295.33513,3430.0,748.413,0.0,232470.129438,0.0,0.0,0.0,256522,24051.8705619,16181.3888819,0.0
22,1396.73355,2295.33513,3430.0,748.413,0.0,232378.822003,0.0,0.0,0.0,248741,16362.1779967,8491.69631666,0.0
23,1396.73355,2295.33513,3430.0,748.413,0.0,222474.902706,0.0,0.0,0.0,240388,17913.0972941,10042.6156141,0.0
