Timepoint,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Coal,Gas-CCGT,Gas-CT,Diesel,Other,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,Bat-Storage-Energy-MWh
1,1396.73355,2295.33513,3430.0,748.413,0.0,66871.7792726,159202.254047,697.185,8.1,19.2,0.0,0.0,0.0,0.0,234669,0.0
2,1396.73355,2295.33513,3430.0,748.413,0.0,65296.9939903,156235.03933,697.185,8.1,19.2,0.0,0.0,0.0,0.0,230127,0.0
3,1396.73355,2295.33513,3430.0,748.413,0.0,62693.2434002,159300.78992,697.185,8.1,19.2,0.0,0.0,0.0,0.0,230589,0.0
4,1396.73355,2295.33513,3430.0,748.413,0.0,58741.9582264,165092.373,755.887093609,8.1,19.2,0.0,0.0,0.0,0.0,232488,0.0
5,9376.7820728,2295.33513,3430.0,748.413,0.0,55376.6317972,165092.373,1052.865,176.4,19.2,0.0,0.0,0.0,0.0,237568,0.0
6,18810.8734439,2295.33513,3430.0,748.413,0.0,53485.5404261,165092.373,1052.865,176.4,19.2,0.0,0.0,0.0,0.0,245111,0.0
7,23673.45,2295.33513,3430.0,748.413,0.0,53432.4332303,165092.373,1140.57,2803.22563975,1769.2,0.0,0.0,0.0,0.0,254385,0.0
8,1396.73355,2295.33513,3430.0,748.413,41040.6898273,53169.1198381,161386.223655,697.185,8.1,19.2,0.0,0.0,0.0,0.0,264191,0.0
9,1396.73355,2295.33513,3430.0,748.413,98153.8688977,49923.7033223,115564.6611,570.285,0.0,0.0,0.0,0.0,0.0,84499.0,272083,0.0
10,1396.73355,2295.33513,3430.0,748.413,105576.9453,47496.6269205,115564.6611,570.285,0.0,0.0,0.0,0.0,0.0,145364.0,277079,0.0
11,1396.73355,2295.33513,3430.0,748.413,152359.57222,0.0,115564.6611,570.285,0.0,0.0,0.0,0.0,0.0,181825.0,276365,0.0
12,1396.73355,2295.33513,3430.0,748.413,148807.57222,0.0,115564.6611,570.285,0.0,0.0,0.0,0.0,0.0,197491.0,272813,0.0
13,1396.73355,2295.33513,3430.0,748.413,143926.57222,0.0,115564.6611,570.285,0.0,0.0,0.0,0.0,0.0,199275.0,267932,0.0
14,1396.73355,2295.33513,3430.0,748.413,138827.57222,0.0,115564.6611,570.285,0.0,0.0,0.0,0.0,0.0,184008.0,262833,0.0
15,1396.73355,2295.33513,3430.0,748.413,134374.57222,0.0,115564.6611,570.285,0.0,0.0,0.0,0.0,0.0,172395.0,258380,0.0
16,1396.73355,2295.33513,3430.0,748.413,133090.57222,0.0,115564.6611,570.285,0.0,0.0,0.0,0.0,0.0,144295.0,257096,0.0
17,1396.73355,2295.33513,3430.0,748.413,87643.4482132,47202.1240068,115564.6611,570.285,0.0,0.0,0.0,0.0,0.0,69949.0,258851,0.0
18,23673.45,2295.33513,3430.0,748.413,17300.094322,47196.4963391,165092.373,1140.57,482.068208949,19.2,0.0,0.0,0.0,0.0,261378,0.0
19,23673.45,2295.33513,3430.0,748.413,1357.00734466,53449.8779304,165092.373,1140.57,9300.77359499,1769.2,0.0,0.0,0.0,0.0,262257,0.0
20,22664.3200687,2295.33513,3430.0,748.413,1055.64922725,64471.3176184,165092.373,1020.99195566,176.4,19.2,0.0,0.0,0.0,0.0,260974,0.0
21,13464.3687939,2295.33513,3430.0,748.413,0.0,70276.5250761,165092.373,1019.385,176.4,19.2,0.0,0.0,0.0,0.0,256522,0.0
22,5156.23422079,2295.33513,3430.0,748.413,0.0,70770.1796492,165092.373,1052.865,176.4,19.2,0.0,0.0,0.0,0.0,248741,0.0
23,1396.73355,2295.33513,3430.0,748.413,0.0,68322.4759655,163470.557354,697.185,8.1,19.2,0.0,0.0,0.0,0.0,240388,0.0
24,1396.73355,2295.33513,3430.0,748.413,0.0,63942.1289486,161303.904371,697.185,8.1,19.2,0.0,0.0,0.0,0.0,233841,0.0
25,1361.223375,2280.89906,3430.0,748.413,0.0,59110.7366147,159826.88595,2275.542,8.1,19.2,0.0,0.0,0.0,0.0,229061,0.0
26,1361.223375,2280.89906,3430.0,748.413,0.0,55035.8862485,160338.736317,2275.542,8.1,19.2,0.0,0.0,0.0,0.0,225498,0.0
27,1361.223375,2280.89906,3430.0,748.413,0.0,52450.5319529,161769.090612,2275.542,8.1,19.2,0.0,0.0,0.0,0.0,224343,0.0
28,1361.223375,2280.89906,3430.0,748.413,0.0,47582.092431,168817.630134,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,226650,0.0
29,1361.223375,2280.89906,3430.0,748.413,0.0,43726.4800094,178493.242556,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,232470,0.0
30,8511.52457412,2280.89906,3430.0,748.413,0.0,41607.8366414,181925.584725,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,240934,0.0
31,20103.0236805,2280.89906,3430.0,748.413,0.0,39910.7242595,181998.198,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,250901,0.0
32,1361.223375,2280.89906,3430.0,748.413,38590.3094075,38329.5447139,174045.868444,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,261216,0.0
33,1361.223375,2280.89906,3430.0,748.413,93898.0121868,33603.2242782,132648.6861,2275.542,0.0,0.0,0.0,0.0,0.0,89139.0,270246,0.0
34,1361.223375,2280.89906,3430.0,748.413,104316.875904,28332.3605607,132648.6861,2275.542,0.0,0.0,0.0,0.0,0.0,143433.0,275394,0.0
