,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,netload,netnetload,Bat-Storage-Energy-MWh
1,1396.73355,2295.33513,11444.64,748.413,0.0,68268.2448375,0.0,0.0,0.0,234669,166400.755163,150515.633483,0.0
2,1396.73355,2295.33513,11444.64,748.413,0.0,65987.346445,0.0,0.0,0.0,230127,164139.653555,148254.531875,0.0
3,1396.73355,2295.33513,11444.64,748.413,0.0,63339.4334068,0.0,0.0,0.0,230589,167249.566593,151364.444913,0.0
4,1396.73355,2295.33513,11444.64,748.413,0.0,58987.8894332,0.0,0.0,0.0,232488,173500.110567,157614.988887,0.0
5,5445.79816501,2295.33513,11444.64,748.413,0.0,54828.5739119,0.0,0.0,0.0,237568,182739.426088,162805.239793,0.0
6,15019.1343403,2295.33513,11444.64,748.413,0.0,52798.2377365,0.0,0.0,0.0,245111,192312.762263,162805.239793,0.0
7,23673.45,2295.33513,11444.64,748.413,0.0,52388.4533902,0.0,0.0,0.0,254385,201996.54661,163834.70848,0.0
8,23673.45,2295.33513,11444.64,748.413,6480.28499777,52172.9903916,0.0,0.0,0.0,264191,205537.724611,167375.886481,0.0
9,1396.73355,2295.33513,11444.64,748.413,42048.6518836,48410.7364466,0.0,0.0,0.0,272083,181623.61167,165738.48999,0.0
10,1396.73355,2295.33513,11444.64,748.413,78283.6108153,45934.1125097,0.0,0.0,0.0,277079,152861.276675,136976.154995,0.0
11,1396.73355,2295.33513,11444.64,748.413,107681.118523,48961.2466654,0.0,0.0,0.0,276365,119722.634811,103837.513131,0.0
12,1396.73355,2295.33513,11444.64,748.413,125429.035228,50182.9617225,0.0,0.0,0.0,272813,97201.0030494,81315.8813694,0.0
13,1396.73355,2295.33513,11444.64,748.413,132576.01111,48240.3237431,0.0,0.0,0.0,267932,87115.6651473,71230.5434673,0.0
14,1396.73355,2295.33513,11444.64,748.413,128066.866631,41983.2181036,0.0,0.0,0.0,262833,92782.9152657,76897.7935857,0.0
15,1396.73355,2295.33513,11444.64,748.413,117725.138108,39126.163152,0.0,0.0,0.0,258380,101528.69874,85643.5770599,0.0
16,1396.73355,2295.33513,11444.64,748.413,95467.4826243,41269.8513635,0.0,0.0,0.0,257096,120358.666012,104473.544332,0.0
17,1396.73355,2295.33513,11444.64,748.413,56956.990331,45481.2770635,0.0,0.0,0.0,258851,156412.732605,140527.610925,0.0
18,23673.45,2295.33513,11444.64,748.413,7220.15247602,45586.9556176,0.0,0.0,0.0,261378,208570.891906,170409.053776,0.0
19,23673.45,2295.33513,11444.64,748.413,0.0,52537.9774422,0.0,0.0,0.0,262257,209719.022558,171557.184428,0.0
20,18645.0795164,2295.33513,11444.64,748.413,0.0,65035.2925605,0.0,0.0,0.0,260974,195938.70744,162805.239793,0.0
21,6689.11657823,2295.33513,11444.64,748.413,0.0,72539.2554987,0.0,0.0,0.0,256522,183982.744501,162805.239793,0.0
22,1396.73355,2295.33513,11444.64,748.413,0.0,73260.8551194,0.0,0.0,0.0,248741,175480.144881,159595.023201,0.0
23,1396.73355,2295.33513,11444.64,748.413,0.0,70354.1219835,0.0,0.0,0.0,240388,170033.878017,154148.756337,0.0
24,1396.73355,2295.33513,11444.64,748.413,0.0,64772.6109718,0.0,0.0,0.0,233841,169068.389028,153183.267348,0.0
25,1361.223375,2280.89906,11444.64,748.413,0.0,58906.2388232,0.0,0.0,0.0,229061,170154.761177,154319.585742,0.0
26,1361.223375,2280.89906,11444.64,748.413,0.0,54514.379643,0.0,0.0,0.0,225498,170983.620357,155148.444922,0.0
27,1361.223375,2280.89906,11444.64,748.413,0.0,50855.261758,0.0,0.0,0.0,224343,173487.738242,157652.562807,0.0
28,1361.223375,2280.89906,11444.64,748.413,0.0,45995.0824677,0.0,0.0,0.0,226650,180654.917532,164819.742097,0.0
29,1361.223375,2280.89906,11444.64,748.413,0.0,41830.931958,0.0,0.0,0.0,232470,190639.068042,174803.892607,0.0
30,5223.98312496,2280.89906,11444.64,748.413,0.0,39533.2281048,0.0,0.0,0.0,240934,201400.771895,181702.83671,0.0
31,16751.9949925,2280.89906,11444.64,748.413,0.0,37972.2162373,0.0,0.0,0.0,250901,212928.783763,181702.83671,0.0
32,23673.45,2280.89906,11444.64,748.413,6238.5955307,36360.3212883,0.0,0.0,0.0,261216,218617.083181,180469.681121,0.0
33,1361.223375,2280.89906,11444.64,748.413,42518.6878107,31039.8821691,0.0,0.0,0.0,270246,196687.43002,180852.254585,0.0
34,1361.223375,2280.89906,11444.64,748.413,78935.83786,26365.8404457,0.0,0.0,0.0,275394,170092.321694,154257.146259,0.0
35,1361.223375,2280.89906,11444.64,748.413,107413.846534,25731.2161225,0.0,0.0,0.0,274388,141242.937344,125407.761909,0.0
36,1361.223375,2280.89906,11444.64,748.413,126867.306385,20118.2066842,0.0,0.0,0.0,270714,123728.486931,107893.311496,0.0
37,1361.223375,2280.89906,11444.64,748.413,132167.650198,13921.0648052,0.0,0.0,0.0,266412,120323.284996,104488.109561,0.0
38,1361.223375,2280.89906,11444.64,748.413,129745.652014,10281.2371752,0.0,0.0,0.0,263196,123169.110811,107333.935376,0.0
39,1361.223375,2280.89906,11444.64,748.413,121795.061478,8762.16761013,0.0,0.0,0.0,261746,131188.770912,115353.595477,0.0
40,1361.223375,2280.89906,11444.64,748.413,99033.3779485,10520.668918,0.0,0.0,0.0,263225,153670.953133,137835.777698,0.0
41,1361.223375,2280.89906,11444.64,748.413,60931.4494584,14030.9664494,0.0,0.0,0.0,267936,192973.584092,177138.408657,0.0
42,23673.45,2280.89906,11444.64,748.413,8212.90062995,18605.1528052,0.0,0.0,0.0,272374,245555.946565,207408.544505,0.0
43,23673.45,2280.89906,11444.64,748.413,0.0,29174.906409,0.0,0.0,0.0,273529,244354.093591,206206.691531,0.0
44,23673.45,2280.89906,11444.64,748.413,0.0,43403.1728992,0.0,0.0,0.0,272414,229010.827101,190863.425041,0.0
45,17466.0433716,2280.89906,11444.64,748.413,0.0,54078.1678582,0.0,0.0,0.0,267721,213642.832142,181702.83671,0.0
46,6925.26991101,2280.89906,11444.64,748.413,0.0,55985.9413187,0.0,0.0,0.0,259088,203102.058681,181702.83671,0.0
47,1361.223375,2280.89906,11444.64,748.413,0.0,53392.1035546,0.0,0.0,0.0,250402,197009.896445,181174.72101,0.0
48,1361.223375,2280.89906,11444.64,748.413,0.0,50096.6133234,0.0,0.0,0.0,243987,193890.386677,178055.211242,0.0
