Timepoint,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,netload,netnetload,Bat-Storage-Energy-MWh
1,1396.73355,2295.33513,3430.0,748.413,0.0,68268.2448635,0.0,0.0,0.0,235127,166858.755137,158988.273457,0.0
2,1396.73355,2295.33513,3430.0,748.413,0.0,65987.3464424,0.0,0.0,0.0,229550,163562.653558,155692.171878,0.0
3,1396.73355,2295.33513,3430.0,748.413,0.0,63339.4334462,0.0,0.0,0.0,230082,166742.566554,158872.084874,0.0
4,1396.73355,2295.33513,3430.0,748.413,0.0,58987.8894604,0.0,0.0,0.0,232020,173032.11054,165161.62886,0.0
5,1396.73355,2295.33513,3430.0,748.413,0.0,54828.5738801,0.0,0.0,0.0,238027,183198.42612,175327.94444,0.0
6,1396.73355,2295.33513,3430.0,748.413,0.0,52798.2377229,0.0,0.0,0.0,247285,194486.762277,186616.280597,0.0
7,1396.73355,2295.33513,3430.0,748.413,0.0,52388.4534786,0.0,0.0,0.0,257815,205426.546521,197556.064841,0.0
8,3346.7327783,2295.33513,3430.0,748.413,0.0,52172.9902921,0.0,0.0,0.0,268017,215844.009708,206023.5288,0.0
9,15005.9866323,2295.33513,3430.0,748.413,0.0,48410.7364382,0.0,0.0,0.0,275914,227503.263562,206023.5288,0.0
10,21969.6105463,2295.33513,3430.0,748.413,0.0,45934.1125241,0.0,0.0,0.0,280401,234466.887476,206023.5288,0.0
11,19018.4764699,2295.33513,3430.0,748.413,0.0,48961.2466006,0.0,0.0,0.0,280477,231515.753399,206023.5288,0.0
12,15321.7613278,2295.33513,3430.0,748.413,0.0,50182.9617427,0.0,0.0,0.0,278002,227819.038257,206023.5288,0.0
13,13079.3992925,2295.33513,3430.0,748.413,0.0,48240.3237779,0.0,0.0,0.0,273817,225576.676222,206023.5288,0.0
14,14737.5049162,2295.33513,3430.0,748.413,0.0,41983.2181542,0.0,0.0,0.0,269218,227234.781846,206023.5288,0.0
15,13621.5599408,2295.33513,3430.0,748.413,0.0,39126.1631296,0.0,0.0,0.0,265245,226118.83687,206023.5288,0.0
16,10263.87175,2295.33513,3430.0,748.413,0.0,41269.8513205,0.0,0.0,0.0,264031,222761.14868,206023.5288,0.0
17,7639.44606695,2295.33513,3430.0,748.413,0.0,45481.2770035,0.0,0.0,0.0,265618,220136.722997,206023.5288,0.0
18,9573.76742505,2295.33513,3430.0,748.413,0.0,45586.9556454,0.0,0.0,0.0,267658,222071.044355,206023.5288,0.0
19,2501.74565385,2295.33513,3430.0,748.413,0.0,52537.9774166,0.0,0.0,0.0,267537,214999.022583,206023.5288,0.0
20,1396.73355,2295.33513,3430.0,748.413,0.0,65035.2926417,0.0,0.0,0.0,265067,200031.707358,192161.225678,0.0
21,1396.73355,2295.33513,3430.0,748.413,0.0,72539.255436,0.0,0.0,0.0,260050,187510.744564,179640.262884,0.0
22,1396.73355,2295.33513,3430.0,748.413,0.0,73260.8550756,0.0,0.0,0.0,251817,178556.144924,170685.663244,0.0
23,1396.73355,2295.33513,3430.0,748.413,0.0,70354.1220091,0.0,0.0,0.0,242680,172325.877991,164455.396311,0.0
24,1396.73355,2295.33513,3430.0,748.413,0.0,64772.6108748,0.0,0.0,0.0,235006,170233.389125,162362.907445,0.0
25,1361.223375,2280.89906,3430.0,748.413,0.0,58906.2388192,0.0,0.0,0.0,229272,170365.761181,162545.225746,0.0
26,1361.223375,2280.89906,3430.0,748.413,0.0,54514.3796254,0.0,0.0,0.0,224946,170431.620375,162611.08494,0.0
27,1361.223375,2280.89906,3430.0,748.413,0.0,50855.2617498,0.0,0.0,0.0,223417,172561.73825,164741.202815,0.0
28,1361.223375,2280.89906,3430.0,748.413,0.0,45995.0824483,0.0,0.0,0.0,225956,179960.917552,172140.382117,0.0
29,1361.223375,2280.89906,3430.0,748.413,0.0,41830.9319472,0.0,0.0,0.0,232692,190861.068053,183040.532618,0.0
30,1361.223375,2280.89906,3430.0,748.413,0.0,39533.228106,0.0,0.0,0.0,242825,203291.771894,195471.236459,0.0
31,1361.223375,2280.89906,3430.0,748.413,0.0,37972.2162817,0.0,0.0,0.0,254062,216089.783718,208269.248283,0.0
32,1361.223375,2280.89906,3430.0,748.413,0.0,36360.3213853,0.0,0.0,0.0,264743,228382.678615,220562.14318,0.0
33,1361.223375,2280.89906,3430.0,748.413,0.0,31039.8821777,0.0,0.0,0.0,272893,241853.117822,234032.582387,0.0
34,9375.95603294,2280.89906,3430.0,748.413,0.0,26365.8405295,0.0,0.0,0.0,276966,250600.15947,234764.891378,0.0
35,9790.58049815,2280.89906,3430.0,748.413,0.0,25731.2160643,0.0,0.0,0.0,276746,251014.783936,234764.891378,0.0
36,12711.5898199,2280.89906,3430.0,748.413,0.0,20118.2067426,0.0,0.0,0.0,274054,253935.793257,234764.891378,0.0
37,15607.7317446,2280.89906,3430.0,748.413,0.0,13921.0648179,0.0,0.0,0.0,270753,256831.935182,234764.891378,0.0
38,17164.559338,2280.89906,3430.0,748.413,0.0,10281.2372245,0.0,0.0,0.0,268670,258388.762775,234764.891378,0.0
39,17920.6289138,2280.89906,3430.0,748.413,0.0,8762.16764871,0.0,0.0,0.0,267907,259144.832351,234764.891378,0.0
40,17609.1275523,2280.89906,3430.0,748.413,0.0,10520.6690102,0.0,0.0,0.0,269354,258833.33099,234764.891378,0.0
41,18594.8301971,2280.89906,3430.0,748.413,0.0,14030.9663654,0.0,0.0,0.0,273850,259819.033635,234764.891378,0.0
42,17840.6438453,2280.89906,3430.0,748.413,0.0,18605.1527172,0.0,0.0,0.0,277670,259064.847283,234764.891378,0.0
43,7167.89020805,2280.89906,3430.0,748.413,0.0,29174.9063544,0.0,0.0,0.0,277567,248392.093646,234764.891378,0.0
44,1361.223375,2280.89906,3430.0,748.413,0.0,43403.1728522,0.0,0.0,0.0,275318,231914.827148,224094.291713,0.0
45,1361.223375,2280.89906,3430.0,748.413,0.0,54078.1679204,0.0,0.0,0.0,270572,216493.83208,208673.296645,0.0
46,1361.223375,2280.89906,3430.0,748.413,0.0,55985.9414135,0.0,0.0,0.0,262050,206064.058586,198243.523151,0.0
47,1361.223375,2280.89906,3430.0,748.413,0.0,53392.1035692,0.0,0.0,0.0,253031,199638.896431,191818.360996,0.0
48,1361.223375,2280.89906,3430.0,748.413,0.0,50096.613384,0.0,0.0,0.0,245915,195818.386616,187997.851181,0.0
49,1427.509035,2295.33513,3430.0,748.413,0.0,46108.8780931,0.0,0.0,0.0,239628,193519.121907,185617.864742,0.0
50,1427.509035,2295.33513,3430.0,748.413,0.0,42961.2540045,0.0,0.0,0.0,234818,191856.745996,183955.48883,0.0
51,1427.509035,2295.33513,3430.0,748.413,0.0,40927.7487681,0.0,0.0,0.0,233314,192386.251232,184484.994067,0.0
52,1427.509035,2295.33513,3430.0,748.413,0.0,38844.1164786,0.0,0.0,0.0,235671,196826.883521,188925.626356,0.0
53,1427.509035,2295.33513,3430.0,748.413,0.0,35582.4857399,0.0,0.0,0.0,242402,206819.51426,198918.257095,0.0
54,1427.509035,2295.33513,3430.0,748.413,0.0,33573.5035166,0.0,0.0,0.0,253074,219500.496483,211599.239318,0.0
55,1427.509035,2295.33513,3430.0,748.413,0.0,32041.6188204,0.0,0.0,0.0,264755,232713.38118,224812.124015,0.0
56,1427.509035,2295.33513,3430.0,748.413,0.0,30082.0350321,0.0,0.0,0.0,275670,245587.964968,237686.707803,0.0
57,2813.61326981,2295.33513,3430.0,748.413,0.0,24840.8696062,0.0,0.0,0.0,283755,258914.130394,249626.768994,0.0
58,13004.4411367,2295.33513,3430.0,748.413,0.0,18830.0417393,0.0,0.0,0.0,287935,269104.958261,249626.768994,0.0
59,13219.4990377,2295.33513,3430.0,748.413,0.0,18089.9838383,0.0,0.0,0.0,287410,269320.016162,249626.768994,0.0
60,13475.2600047,2295.33513,3430.0,748.413,0.0,14763.2228713,0.0,0.0,0.0,284339,269575.777129,249626.768994,0.0
61,13729.2411267,2295.33513,3430.0,748.413,0.0,10806.2417493,0.0,0.0,0.0,280636,269829.758251,249626.768994,0.0
62,13240.5240571,2295.33513,3430.0,748.413,0.0,8040.95881894,0.0,0.0,0.0,277382,269341.041181,249626.768994,0.0
63,12315.2883254,2295.33513,3430.0,748.413,0.0,6710.19455067,0.0,0.0,0.0,275126,268415.805449,249626.768994,0.0
64,12286.7402869,2295.33513,3430.0,748.413,0.0,7127.74258911,0.0,0.0,0.0,275515,268387.257411,249626.768994,0.0
65,14668.5141819,2295.33513,3430.0,748.413,0.0,8099.96869415,0.0,0.0,0.0,278869,270769.031306,249626.768994,0.0
66,16477.7326631,2295.33513,3430.0,748.413,0.0,9368.7502129,0.0,0.0,0.0,281947,272578.249787,249626.768994,0.0
67,13891.1810265,2295.33513,3430.0,748.413,0.0,12810.3018495,0.0,0.0,0.0,282802,269991.69815,249626.768994,0.0
68,6588.52186347,2295.33513,3430.0,748.413,0.0,18352.9610126,0.0,0.0,0.0,281042,262689.038987,249626.768994,0.0
69,1427.509035,2295.33513,3430.0,748.413,0.0,22819.0468619,0.0,0.0,0.0,276442,253622.953138,245721.695973,0.0
70,1427.509035,2295.33513,3430.0,748.413,0.0,21786.5246495,0.0,0.0,0.0,268297,246510.47535,238609.218186,0.0
71,1427.509035,2295.33513,3430.0,748.413,0.0,18907.4068734,0.0,0.0,0.0,258259,239351.593127,231450.335962,0.0
72,1427.509035,2295.33513,3430.0,748.413,0.0,16552.4722015,0.0,0.0,0.0,249478,232925.527799,225024.270634,0.0
73,1581.38646,2295.33513,3430.0,748.413,0.0,14834.0410418,0.0,0.0,0.0,242250,227415.958958,219360.824368,0.0
74,1581.38646,2295.33513,3430.0,748.413,0.0,12851.4238776,0.0,0.0,0.0,236378,223526.576122,215471.441532,0.0
75,1581.38646,2295.33513,3430.0,748.413,0.0,11242.322851,0.0,0.0,0.0,233412,222169.677149,214114.542559,0.0
76,1581.38646,2295.33513,3430.0,748.413,0.0,9415.85999061,0.0,0.0,0.0,235120,225704.140009,217649.005419,0.0
77,1581.38646,2295.33513,3430.0,748.413,0.0,9145.80343937,0.0,0.0,0.0,239666,230520.196561,222465.061971,0.0
78,1581.38646,2295.33513,3430.0,748.413,0.0,9644.5131068,0.0,0.0,0.0,246727,237082.486893,229027.352303,0.0
79,3003.94200187,2295.33513,3430.0,748.413,0.0,10752.4016033,0.0,0.0,0.0,255722,244969.598397,235491.908265,0.0
80,10571.5644934,2295.33513,3430.0,748.413,0.0,12220.7791118,0.0,0.0,0.0,264758,252537.220888,235491.908265,0.0
81,18347.6533196,2295.33513,3430.0,748.413,0.0,10603.6902856,0.0,0.0,0.0,270917,260313.309714,235491.908265,0.0
82,23426.9179252,2295.33513,3430.0,748.413,0.0,8963.42568004,0.0,0.0,0.0,274356,265392.57432,235491.908265,0.0
83,20419.7960243,2295.33513,3430.0,748.413,0.0,12455.5475809,0.0,0.0,0.0,274841,262385.452419,235491.908265,0.0
84,18175.5359177,2295.33513,3430.0,748.413,0.0,12347.8076875,0.0,0.0,0.0,272489,260141.192313,235491.908265,0.0
85,14969.1883585,2295.33513,3430.0,748.413,0.0,11514.1552467,0.0,0.0,0.0,268449,256934.844753,235491.908265,0.0
86,11295.1426574,2295.33513,3430.0,748.413,0.0,11518.2009478,0.0,0.0,0.0,264779,253260.799052,235491.908265,0.0
87,8110.44058999,2295.33513,3430.0,748.413,0.0,11800.9030152,0.0,0.0,0.0,261877,250076.096985,235491.908265,0.0
88,6316.26096127,2295.33513,3430.0,748.413,0.0,13034.0826439,0.0,0.0,0.0,261316,248281.917356,235491.908265,0.0
89,4930.60509718,2295.33513,3430.0,748.413,0.0,16716.738508,0.0,0.0,0.0,263613,246896.261492,235491.908265,0.0
90,4296.98053375,2295.33513,3430.0,748.413,0.0,20219.3630714,0.0,0.0,0.0,266482,246262.636929,235491.908265,0.0
91,1581.38646,2295.33513,3430.0,748.413,0.0,26174.9469573,0.0,0.0,0.0,267663,241488.053043,233432.918453,0.0
92,1581.38646,2295.33513,3430.0,748.413,0.0,34220.334887,0.0,0.0,0.0,267216,232995.665113,224940.530523,0.0
93,1581.38646,2295.33513,3430.0,748.413,0.0,40054.8621465,0.0,0.0,0.0,263822,223767.137853,215712.003263,0.0
94,1581.38646,2295.33513,3430.0,748.413,0.0,43436.0350737,0.0,0.0,0.0,256425,212988.964926,204933.830336,0.0
95,1581.38646,2295.33513,3430.0,748.413,0.0,43709.0340985,0.0,0.0,0.0,249053,205343.965901,197288.831311,0.0
96,1581.38646,2295.33513,3430.0,748.413,0.0,40851.1108522,0.0,0.0,0.0,243005,202153.889148,194098.754558,0.0
97,1676.08026,2295.33513,3430.0,753.12,0.0,35698.3026353,0.0,0.0,0.0,237970,202271.697365,194117.161975,0.0
98,1676.08026,2295.33513,3430.0,753.12,0.0,30221.4627177,0.0,0.0,0.0,234117,203895.537282,195741.001892,0.0
99,1676.08026,2295.33513,3430.0,753.12,0.0,25350.551948,0.0,0.0,0.0,233412,208061.448052,199906.912662,0.0
100,1676.08026,2295.33513,3430.0,753.12,0.0,21518.7307548,0.0,0.0,0.0,235120,213601.269245,205446.733855,0.0
101,1676.08026,2295.33513,3430.0,753.12,0.0,20053.0555139,0.0,0.0,0.0,239666,219612.944486,211458.409096,0.0
102,1676.08026,2295.33513,3430.0,753.12,0.0,19433.6140282,0.0,0.0,0.0,246727,227293.385972,219138.850582,0.0
103,1676.08026,2295.33513,3430.0,753.12,0.0,19612.8595092,0.0,0.0,0.0,255722,236109.140491,227954.605101,0.0
104,1794.55481212,2295.33513,3430.0,753.12,0.0,19595.4786747,0.0,0.0,0.0,264758,245162.521325,236889.511383,0.0
105,9710.85834361,2295.33513,3430.0,753.12,0.0,17838.1751432,0.0,0.0,0.0,270917,253078.824857,236889.511383,0.0
106,15623.3481793,2295.33513,3430.0,753.12,0.0,15364.6853075,0.0,0.0,0.0,274356,258991.314692,236889.511383,0.0
107,18661.8366149,2295.33513,3430.0,753.12,0.0,12811.1968719,0.0,0.0,0.0,274841,262029.803128,236889.511383,0.0
108,18081.6995104,2295.33513,3430.0,753.12,0.0,11039.3339764,0.0,0.0,0.0,272489,261449.666024,236889.511383,0.0
109,16512.7926862,2295.33513,3430.0,753.12,0.0,8568.24080066,0.0,0.0,0.0,268449,259880.759199,236889.511383,0.0
110,14738.0460663,2295.33513,3430.0,753.12,0.0,6672.98742051,0.0,0.0,0.0,264779,258106.012579,236889.511383,0.0
111,13010.3752238,2295.33513,3430.0,753.12,0.0,5498.65826302,0.0,0.0,0.0,261877,256378.341737,236889.511383,0.0
112,12077.9855393,2295.33513,3430.0,753.12,0.0,5870.04794753,0.0,0.0,0.0,261316,255445.952052,236889.511383,0.0
113,13077.0774924,2295.33513,3430.0,753.12,0.0,7167.95599442,0.0,0.0,0.0,263613,256445.044006,236889.511383,0.0
114,14116.5193546,2295.33513,3430.0,753.12,0.0,8997.51413223,0.0,0.0,0.0,266482,257484.485868,236889.511383,0.0
115,11575.163498,2295.33513,3430.0,753.12,0.0,12719.8699888,0.0,0.0,0.0,267663,254943.130011,236889.511383,0.0
116,5664.86391896,2295.33513,3430.0,753.12,0.0,18183.1695679,0.0,0.0,0.0,267216,249032.830432,236889.511383,0.0
117,1676.08026,2295.33513,3430.0,753.12,0.0,22423.2609675,0.0,0.0,0.0,263822,241398.739032,233244.203642,0.0
118,1676.08026,2295.33513,3430.0,753.12,0.0,23473.8456315,0.0,0.0,0.0,256425,232951.154369,224796.618979,0.0
119,1676.08026,2295.33513,3430.0,753.12,0.0,23816.5005976,0.0,0.0,0.0,247692,223875.499402,215720.964012,0.0
120,1676.08026,2295.33513,3430.0,753.12,0.0,23353.3076181,0.0,0.0,0.0,240271,216917.692382,208763.156992,0.0
121,1784.97813,2280.89906,3430.0,753.12,0.0,22513.9926357,0.0,0.0,0.0,233763,211249.007364,203000.010174,0.0
122,1784.97813,2280.89906,3430.0,753.12,0.0,21958.9153592,0.0,0.0,0.0,228386,206427.084641,198178.087451,0.0
123,1784.97813,2280.89906,3430.0,753.12,0.0,21743.0143618,0.0,0.0,0.0,226174,204430.985638,196181.988448,0.0
124,1784.97813,2280.89906,3430.0,753.12,0.0,20416.9170102,0.0,0.0,0.0,228393,207976.08299,199727.0858,0.0
125,1784.97813,2280.89906,3430.0,753.12,0.0,18945.6020282,0.0,0.0,0.0,234238,215292.397972,207043.400782,0.0
126,1784.97813,2280.89906,3430.0,753.12,0.0,18416.2579949,0.0,0.0,0.0,243730,225313.742005,217064.744815,0.0
127,1784.97813,2280.89906,3430.0,753.12,0.0,17375.1223672,0.0,0.0,0.0,254777,237401.877633,229152.880443,0.0
128,2413.05993253,2280.89906,3430.0,753.12,0.0,16244.5555037,0.0,0.0,0.0,265606,249361.444496,240484.365504,0.0
129,13644.4481404,2280.89906,3430.0,753.12,0.0,13236.1672959,0.0,0.0,0.0,273829,260592.832704,240484.365504,0.0
130,20145.5827926,2280.89906,3430.0,753.12,0.0,11426.0326437,0.0,0.0,0.0,278520,267093.967356,240484.365504,0.0
131,20947.6956953,2280.89906,3430.0,753.12,0.0,11269.9197409,0.0,0.0,0.0,279166,267896.080259,240484.365504,0.0
132,17810.4019389,2280.89906,3430.0,753.12,0.0,12692.2134974,0.0,0.0,0.0,277451,264758.786503,240484.365504,0.0
133,15166.4052138,2280.89906,3430.0,753.12,0.0,12545.2102224,0.0,0.0,0.0,274660,262114.789778,240484.365504,0.0
134,12248.6725956,2280.89906,3430.0,753.12,0.0,12681.9428406,0.0,0.0,0.0,271879,259197.057159,240484.365504,0.0
135,10160.0632306,2280.89906,3430.0,753.12,0.0,13088.5522056,0.0,0.0,0.0,270197,257108.447794,240484.365504,0.0
136,9953.733898,2280.89906,3430.0,753.12,0.0,14037.8815383,0.0,0.0,0.0,270940,256902.118462,240484.365504,0.0
137,13048.7871499,2280.89906,3430.0,753.12,0.0,14971.8282864,0.0,0.0,0.0,274969,259997.171714,240484.365504,0.0
