Timepoint,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Coal,Gas-CCGT,Gas-CT,Diesel,Other,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,Bat-Storage-Energy-MWh
1,1396.73355,2295.33513,3430.0,748.413,0.0,68268.2448635,155089.651457,3413.322,8.1,19.2,0.0,0.0,0.0,0.0,234669,0.0
2,1396.73355,2295.33513,3430.0,748.413,0.0,65987.3464424,152828.549878,3413.322,8.1,19.2,0.0,0.0,0.0,0.0,230127,0.0
3,1396.73355,2295.33513,3430.0,748.413,0.0,63339.4334462,155938.462874,3413.322,8.1,19.2,0.0,0.0,0.0,0.0,230589,0.0
4,1396.73355,2295.33513,3430.0,748.413,0.0,58987.8894604,162062.10686,3540.222,8.1,19.2,0.0,0.0,0.0,0.0,232488,0.0
5,1396.73355,2295.33513,3430.0,748.413,0.0,54828.5738801,169197.33044,5476.014,176.4,19.2,0.0,0.0,0.0,0.0,237568,0.0
6,1396.73355,2295.33513,3430.0,748.413,0.0,52798.2377229,177771.486597,6280.794,370.8,19.2,0.0,0.0,0.0,0.0,245111,0.0
7,1396.73355,2295.33513,3430.0,748.413,0.0,52388.4534786,187384.620841,6351.444,370.8,19.2,0.0,0.0,0.0,0.0,254385,0.0
8,5074.37957785,2295.33513,3430.0,748.413,0.0,52172.9902921,193462.938,6616.944,370.8,19.2,0.0,0.0,0.0,0.0,264191,0.0
9,16728.6334318,2295.33513,3430.0,748.413,0.0,48410.7364382,193462.938,6616.944,370.8,19.2,0.0,0.0,0.0,0.0,272083,0.0
10,23673.45,2295.33513,3430.0,748.413,0.0,45934.1125241,193462.938,6826.644,688.907345895,19.2,0.0,0.0,0.0,0.0,277079,0.0
11,20460.1232694,2295.33513,3430.0,748.413,0.0,48961.2466006,193462.938,6616.944,370.8,19.2,0.0,0.0,0.0,0.0,276365,0.0
12,15686.4081273,2295.33513,3430.0,748.413,0.0,50182.9617427,193462.938,6616.944,370.8,19.2,0.0,0.0,0.0,0.0,272813,0.0
13,12567.2918434,2295.33513,3430.0,748.413,0.0,48240.3237779,193462.938,6797.69824867,370.8,19.2,0.0,0.0,0.0,0.0,267932,0.0
14,13696.4517158,2295.33513,3430.0,748.413,0.0,41983.2181542,193462.938,6826.644,370.8,19.2,0.0,0.0,0.0,0.0,262833,0.0
15,12100.5067404,2295.33513,3430.0,748.413,0.0,39126.1631296,193462.938,6826.644,370.8,19.2,0.0,0.0,0.0,0.0,258380,0.0
16,8672.81854951,2295.33513,3430.0,748.413,0.0,41269.8513205,193462.938,6826.644,370.8,19.2,0.0,0.0,0.0,0.0,257096,0.0
17,6216.3928665,2295.33513,3430.0,748.413,0.0,45481.2770035,193462.938,6826.644,370.8,19.2,0.0,0.0,0.0,0.0,258851,0.0
