Timepoint,net_load_final,HYDRO-STORAGE,Bat-Storage-Discharge,Bat-Storage-Charge
1,207795.772075,1396.73355,0.0,0.0
2,203674.377467,1396.73355,0.0,0.0
3,204981.302412,1396.73355,0.0,0.0
4,208088.398679,1396.73355,0.0,0.0
5,208575.877026,7243.73126124,0.0,0.0
6,208575.877026,15278.5264742,0.0,0.0
7,208575.877026,9948.20888863,14777.274091,0.0
8,208575.877026,23673.45,5357.24169393,0.0
9,208575.877026,11641.1496999,0.0,0.0
10,197414.212592,1396.73355,0.0,0.0
11,173486.918299,1396.73355,0.0,0.0
12,169789.495472,1396.73355,0.0,-14112.8624899
13,169789.495472,1396.73355,0.0,-23796.1138333
14,169789.495472,1396.73355,0.0,-23091.4031319
15,169789.495472,1396.73355,0.0,-19256.983385
16,169789.495472,1396.73355,0.0,-4413.35638516
17,194854.810393,1396.73355,0.0,0.0
18,208575.877026,23673.45,4370.76135663,0.0
19,208575.877026,23673.45,9059.31169777,0.0
20,208575.877026,1396.73355,26479.5088918,0.0
21,208575.877026,21324.2893446,0.0,0.0
22,208575.877026,1396.73355,11926.0136104,0.0
23,208575.877026,5433.4064815,0.0,0.0
24,207336.369837,1396.73355,0.0,0.0
25,204027.724912,1361.223375,0.0,0.0
26,201661.122807,1361.223375,0.0,0.0
27,201387.774249,1361.223375,0.0,0.0
28,205144.727267,1361.223375,0.0,0.0
29,212071.879339,1361.223375,0.0,0.0
30,218214.430598,4110.59832884,0.0,0.0
31,218214.430598,14366.1950676,0.0,0.0
32,218214.430598,20000.7396602,0.0,0.0
33,218214.430598,3240.18622255,0.0,0.0
34,199034.722538,1361.223375,0.0,0.0
35,177982.266008,1361.223375,0.0,-1347.49584544
36,177982.266008,1361.223375,0.0,-18597.7129468
37,177982.266008,1361.223375,0.0,-24022.5105292
38,177982.266008,1361.223375,0.0,-23889.9790929
39,177982.266008,1361.223375,0.0,-18960.5596346
40,177982.266008,1361.223375,0.0,-607.437513729
41,209755.089865,1361.223375,0.0,0.0
42,218214.430598,23673.45,12930.5468115,0.0
43,218214.430598,23673.45,17696.6548342,0.0
44,218214.430598,6560.68546326,29526.3305279,0.0
45,218214.430598,23673.45,4507.63078542,0.0
46,218214.430598,19064.3490842,0.0,0.0
47,218214.430598,1361.223375,9650.6782693,0.0
48,218214.430598,5420.43432338,0.0,0.0
49,217622.310785,1427.509035,0.0,0.0
50,214286.697109,1427.509035,0.0,0.0
51,213909.210986,1427.509035,0.0,0.0
52,216643.389517,1427.509035,0.0,0.0
53,223201.181921,1427.509035,0.0,0.0
54,229791.414509,4167.45183009,0.0,0.0
55,229791.414509,9554.64687444,5714.5746547,0.0
56,229791.414509,21678.1053406,0.0,0.0
57,229791.414509,4802.79803546,0.0,0.0
58,211355.013017,1427.509035,0.0,0.0
59,187822.702333,1427.509035,0.0,-1275.48601293
60,187822.702333,1427.509035,0.0,-18230.6326395
61,187822.702333,1427.509035,0.0,-27639.8050512
62,187822.702333,1427.509035,0.0,-29898.091534
63,187822.702333,1427.509035,0.0,-22584.9683744
64,187822.702333,1427.509035,0.0,-3108.22714142
65,217199.341296,1427.509035,0.0,0.0
66,229791.414509,23673.45,8392.95031888,0.0
67,229791.414509,23673.45,16180.2121902,0.0
68,229791.414509,23673.45,13948.556294,0.0
69,229791.414509,1427.509035,30286.9793091,0.0
70,229791.414509,23464.4934482,0.0,0.0
71,229791.414509,1427.509035,12803.3563736,0.0
72,229791.414509,6740.18434621,0.0,0.0
73,219088.097268,11556.0674315,0.0,0.0
74,219088.097268,1581.38646,5708.11311733,0.0
75,219088.097268,1581.38646,3904.34199897,0.0
76,219088.097268,7712.4681891,0.0,0.0
77,219088.097268,11973.5047371,0.0,0.0
78,219088.097268,7523.37883194,10656.5038052,0.0
79,219088.097268,23673.45,1539.04991341,0.0
80,219088.097268,1581.38646,25776.7427582,0.0
81,219088.097268,1581.38646,3526.16652623,0.0
82,197712.309172,1581.38646,0.0,0.0
83,178724.882678,1581.38646,0.0,-5302.22684705
84,178724.882678,1581.38646,0.0,-21939.3120145
85,178724.882678,1581.38646,0.0,-35064.6917117
86,178724.882678,1581.38646,0.0,-35575.7929818
87,178724.882678,1581.38646,0.0,-28278.6155987
88,178724.882678,1581.38646,0.0,-8734.63483238
89,201768.679434,1581.38646,0.0,0.0
90,219088.097268,23673.45,1288.16505886,0.0
91,219088.097268,23673.45,8268.91360313,0.0
92,219088.097268,1581.38646,28658.069921,0.0
93,219088.097268,23673.45,1719.0389804,0.0
94,219088.097268,1581.38646,15226.6448712,0.0
95,219088.097268,1581.38646,8389.23233435,0.0
96,219088.097268,5660.64931037,0.0,0.0
97,217122.23595,4782.73179782,0.0,0.0
98,217122.23595,1676.08026,1237.87230412,0.0
99,217122.23595,1676.08026,2335.66803415,0.0
100,217122.23595,6959.68812429,0.0,0.0
101,217122.23595,11742.8724527,0.0,0.0
102,217122.23595,5255.7099809,13127.2122105,0.0
103,217122.23595,23673.45,2107.80206168,0.0
104,217122.23595,23673.45,4788.81883491,0.0
105,217122.23595,5536.38622169,0.0,0.0
106,195483.033535,1676.08026,0.0,0.0
107,177053.900558,1676.08026,0.0,-5665.26606264
108,177053.900558,1676.08026,0.0,-23935.1118353
109,177053.900558,1676.08026,0.0,-35014.7021932
110,177053.900558,1676.08026,0.0,-36325.972869
111,177053.900558,1676.08026,0.0,-28843.7403377
112,177053.900558,1676.08026,0.0,-9094.43040089
113,200973.755863,1676.08026,0.0,0.0
114,217122.23595,1676.08026,27412.7867083,0.0
115,217122.23595,23673.45,13202.1038327,0.0
116,217122.23595,23673.45,11801.9256945,0.0
117,217122.23595,23673.45,7259.5579464,0.0
118,217122.23595,1676.08026,21585.4115588,0.0
119,217122.23595,1676.08026,13188.1809578,0.0
120,217122.23595,8648.32214257,0.0,0.0
121,218614.573802,1784.97813,0.0,0.0
122,214069.044312,1784.97813,0.0,0.0
123,212171.175714,1784.97813,0.0,0.0
124,214667.623515,1784.97813,0.0,0.0
125,220101.298638,1784.97813,0.0,0.0
126,221024.369053,9089.68485771,0.0,0.0
127,221024.369053,18512.0925353,0.0,0.0
128,221024.369053,14627.793644,9362.2062279,0.0
129,221024.369053,4381.96565784,0.0,0.0
130,200179.295717,1784.97813,0.0,0.0
131,180370.713695,1784.97813,0.0,-2896.00662302
132,180370.713695,1784.97813,0.0,-20464.913166
133,180370.713695,1784.97813,0.0,-30513.6149055
134,180370.713695,1784.97813,0.0,-32741.5096323
135,180370.713695,1784.97813,0.0,-25965.1021038
136,180370.713695,1784.97813,0.0,-6488.22361426
137,208047.217093,1784.97813,0.0,0.0
138,221024.369053,23673.45,11800.1248101,0.0
139,221024.369053,23673.45,20903.3969866,0.0
140,221024.369053,23673.45,18179.8836686,0.0
141,221024.369053,23673.45,12192.6139829,0.0
142,221024.369053,1784.97813,23922.4270045,0.0
143,221024.369053,15001.9954551,0.0,0.0
144,221024.369053,1784.97813,4848.31185757,0.0
145,219695.015527,1825.222995,0.0,0.0
146,215371.325359,1825.222995,0.0,0.0
147,213855.397466,1825.222995,0.0,0.0
148,216551.209334,1825.222995,0.0,0.0
149,222678.202839,1825.222995,0.0,0.0
150,223756.437609,10032.4079922,0.0,0.0
151,223756.437609,20643.9679784,0.0,0.0
152,223756.437609,6119.04038762,20483.7602596,0.0
153,223756.437609,7534.23631232,0.0,0.0
154,204844.556572,1825.222995,0.0,0.0
155,182692.971968,1825.222995,0.0,-3209.01369198
156,182692.971968,1825.222995,0.0,-22590.0290523
157,182692.971968,1825.222995,0.0,-33261.4184927
158,182692.971968,1825.222995,0.0,-35122.9699898
