Timepoint,net_load_final,HYDRO-STORAGE,Bat-Storage-Discharge,Bat-Storage-Charge
1,216750.874482,11444.3773877,0.0,0.0
2,216750.874482,1396.73355,5505.64383774,0.0
3,216750.874482,1396.73355,5967.64383774,0.0
4,216750.874482,9263.37738774,0.0,0.0
5,216750.874482,4302.07716753,10041.3002202,0.0
6,216750.874482,21886.3773877,0.0,0.0
7,216750.874482,1396.73355,29763.6438377,0.0
8,216750.874482,1396.73355,33089.3588346,0.0
9,216750.874482,6809.72543152,0.0,0.0
10,190924.907479,1396.73355,0.0,0.0
11,176738.24331,1396.73355,0.0,-15924.8435692
12,176738.24331,1396.73355,0.0,-37224.7601205
13,176738.24331,1396.73355,0.0,-49252.7360571
14,176738.24331,1396.73355,0.0,-49842.591676
15,176738.24331,1396.73355,0.0,-43953.8630456
16,176738.24331,1396.73355,0.0,-22980.2077014
17,194023.528003,1396.73355,0.0,0.0
18,216750.874482,23673.45,7259.77498758,0.0
19,216750.874482,1396.73355,37635.6438377,0.0
20,216750.874482,23673.45,14075.9273877,0.0
21,216750.874482,23673.45,9623.92738774,0.0
22,216750.874482,1396.73355,24119.6438377,0.0
23,216750.874482,17163.3773877,0.0,0.0
24,216750.874482,1396.73355,9219.64383774,0.0
25,218324.98907,2744.6244683,1532.07440187,0.0
26,217677.464565,1361.223375,0.0,0.0
27,216522.464565,1361.223375,0.0,0.0
28,218324.98907,1865.69887018,0.0,0.0
29,218324.98907,1361.223375,6324.47549518,0.0
30,218324.98907,1361.223375,14788.4754952,0.0
31,218324.98907,1361.223375,24755.4754952,0.0
32,218324.98907,1361.223375,28831.8799258,0.0
33,218324.98907,1361.223375,1581.78773843,0.0
34,188637.62668,1361.223375,0.0,0.0
35,178076.240709,1361.223375,0.0,-18922.6225783
36,178076.240709,1361.223375,0.0,-42050.0824397
37,178076.240709,1361.223375,0.0,-51652.4262445
38,178076.240709,1361.223375,0.0,-52446.4282055
39,178076.240709,1361.223375,0.0,-45945.8375969
40,178076.240709,1361.223375,0.0,-21705.1541723
41,199184.01516,1361.223375,0.0,0.0
42,218324.98907,23673.45,15703.3482154,0.0
43,218324.98907,18083.5180615,30661.1808087,0.0
44,218324.98907,23673.45,23956.2488702,0.0
45,218324.98907,23673.45,19263.2488702,0.0
46,218324.98907,23673.45,10630.2488702,0.0
47,218324.98907,23673.45,1944.24887018,0.0
48,218324.98907,1361.223375,17841.4754952,0.0
49,225787.958084,6266.29378637,0.0,0.0
50,225787.958084,1427.509035,893.784751365,0.0
51,225787.958084,1427.509035,66.7847513652,0.0
52,225787.958084,3802.29378637,0.0,0.0
53,225787.958084,2411.8903965,7300.40338986,0.0
54,225787.958084,1427.509035,17357.7847514,0.0
55,225787.958084,1427.509035,28057.7847514,0.0
56,225787.958084,1427.509035,32866.2097624,0.0
57,225787.958084,6600.53588828,0.0,0.0
58,198513.084354,1427.509035,0.0,0.0
59,184419.764371,1427.509035,0.0,-18948.6941051
60,184419.764371,1427.509035,0.0,-41703.9568028
61,184419.764371,1427.509035,0.0,-54803.0634615
62,184419.764371,1427.509035,0.0,-57752.0802622
63,184419.764371,1427.509035,0.0,-47791.7796613
