,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Coal,Gas-CCGT,Gas-CT,Diesel,Other
0,1396.73355,2295.33513,3430.0,748.413,0.0,27785.0210083,197299.201312,1686.996,8.1,19.2,0.0
1,1396.73355,2295.33513,3430.0,748.413,0.0,27079.5322036,193462.690116,1686.996,8.1,19.2,0.0
2,1396.73355,2295.33513,3430.0,748.413,0.0,25938.3824223,195065.839898,1686.996,8.1,19.2,0.0
3,1396.73355,2295.33513,3430.0,748.413,0.0,24219.4307657,198683.791554,1686.996,8.1,19.2,0.0
4,2265.37020842,2295.33513,3430.0,748.413,0.0,22428.5666616,202890.123,3120.192,370.8,19.2,0.0
5,10682.7879069,2295.33513,3430.0,748.413,0.0,21672.9489631,202890.123,3120.192,252.0,19.2,0.0
6,20167.4157604,2295.33513,3430.0,748.413,0.0,21462.3211096,202890.123,3120.192,252.0,19.2,0.0
7,22636.7453263,2295.33513,3430.0,748.413,6930.65844283,21749.5331009,202890.123,3120.192,370.8,19.2,0.0
8,1396.73355,2295.33513,3430.0,748.413,46956.7142611,20261.9581538,195279.549905,1686.996,8.1,19.2,0.0
9,1396.73355,2295.33513,3430.0,748.413,87386.9244275,19102.2090119,161131.988881,1560.096,8.1,19.2,0.0
10,1396.73355,2295.33513,3430.0,748.413,104378.55634,20532.7798798,142023.0861,1560.096,0.0,0.0,0.0
11,1396.73355,2295.33513,3430.0,748.413,99510.2567302,21849.0794898,142023.0861,1560.096,0.0,0.0,0.0
12,1396.73355,2295.33513,3430.0,748.413,95165.7448931,21312.5913269,142023.0861,1560.096,0.0,0.0,0.0
13,1396.73355,2295.33513,3430.0,748.413,92904.0531792,18475.2830408,142023.0861,1560.096,0.0,0.0,0.0
14,1396.73355,2295.33513,3430.0,748.413,106926.33622,0.0,142023.0861,1560.096,0.0,0.0,0.0
15,1396.73355,2295.33513,3430.0,748.413,87738.1102689,17904.2259511,142023.0861,1560.096,0.0,0.0,0.0
16,1396.73355,2295.33513,3430.0,748.413,63358.1634929,19385.8286108,166649.130216,1560.096,8.1,19.2,0.0
17,21606.85752,2295.33513,3430.0,748.413,7935.50014,18961.57921,202890.123,3120.192,370.8,19.2,0.0
18,23673.45,2295.33513,3430.0,748.413,0.0,21687.2256329,202890.123,3120.192,2643.0612371,1769.2,0.0
19,21367.8968816,2295.33513,3430.0,748.413,0.0,26850.8399884,202890.123,3120.192,252.0,19.2,0.0
20,13840.2379531,2295.33513,3430.0,748.413,0.0,29904.7303155,202890.123,3120.192,273.768601402,19.2,0.0
21,5648.90061855,2295.33513,3430.0,748.413,0.0,30218.0362515,202890.123,3120.192,370.8,19.2,0.0
22,1396.73355,2295.33513,3430.0,748.413,0.0,29266.4727683,201536.749552,1686.996,8.1,19.2,0.0
23,1396.73355,2295.33513,3430.0,748.413,0.0,27185.3446794,197070.877641,1686.996,8.1,19.2,0.0
24,1361.223375,2280.89906,3430.0,748.413,0.0,25033.7398398,193185.052725,2994.372,8.1,19.2,0.0
25,1361.223375,2280.89906,3430.0,748.413,0.0,23135.9081623,191519.884403,2994.372,8.1,19.2,0.0
26,1361.223375,2280.89906,3430.0,748.413,0.0,21713.128778,191787.663787,2994.372,8.1,19.2,0.0
