Timepoint,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Coal,Gas-CCGT,Gas-CT,Diesel,Other,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,Bat-Storage-Energy-MWh
1,1396.73355,2295.33513,3430.0,748.413,0.0,68268.2448375,124923.688483,570.285,8.1,19.2,0.0,0.0,0.0,0.0,201660,0.0
2,1396.73355,2295.33513,3430.0,748.413,0.0,63795.37222,115148.8611,570.285,0.0,0.0,0.0,0.0,0.0,2192.0,187385,0.0
3,1396.73355,2295.33513,3430.0,748.413,0.0,58611.37222,115148.8611,570.285,0.0,0.0,0.0,0.0,0.0,4728.0,182201,0.0
4,1396.73355,2295.33513,3430.0,748.413,0.0,57358.37222,115148.8611,570.285,0.0,0.0,0.0,0.0,0.0,1630.0,180948,0.0
5,1396.73355,2295.33513,3430.0,748.413,0.0,54828.5739119,125308.359408,570.285,8.1,19.2,0.0,0.0,0.0,0.0,188605,0.0
6,1396.73355,2295.33513,3430.0,748.413,0.0,52798.2377365,143496.695583,570.285,8.1,19.2,0.0,0.0,0.0,0.0,204763,0.0
7,12717.9004798,2295.33513,3430.0,748.413,0.0,52388.4533902,159733.413,697.185,8.1,19.2,0.0,0.0,0.0,0.0,232038,0.0
8,23673.45,2295.33513,3430.0,748.413,6480.28499777,52172.9903916,164498.373,1140.57,4742.38348068,1769.2,0.0,0.0,0.0,0.0,260951,0.0
9,23673.45,2295.33513,3430.0,748.413,42048.6518836,48410.7364466,163187.92854,697.185,8.1,19.2,0.0,0.0,0.0,0.0,284519,0.0
10,6135.63054499,2295.33513,3430.0,748.413,78283.6108153,45934.1125097,159733.413,697.185,8.1,19.2,0.0,0.0,0.0,0.0,297285,0.0
11,1396.73355,2295.33513,3430.0,748.413,107681.118523,48961.2466654,139130.568131,570.285,8.1,19.2,0.0,0.0,0.0,0.0,304241,0.0
12,1396.73355,2295.33513,3430.0,748.413,123948.410498,50182.9617225,115148.8611,570.285,0.0,0.0,0.0,0.0,0.0,1481.0,297721,0.0
13,1396.73355,2295.33513,3430.0,748.413,132576.01111,16489.3611104,115148.8611,570.285,0.0,0.0,0.0,0.0,0.0,31751.0,272655,0.0
14,1396.73355,2295.33513,3430.0,748.413,97320.1541164,41983.2181036,115148.8611,570.285,0.0,0.0,0.0,0.0,0.0,30747.0,262893,0.0
15,1396.73355,2295.33513,3430.0,748.413,95884.209068,39126.163152,115148.8611,570.285,0.0,0.0,0.0,0.0,0.0,21841.0,258600,0.0
16,1396.73355,2295.33513,3430.0,748.413,89067.5208565,41269.8513635,115148.8611,570.285,0.0,0.0,0.0,0.0,0.0,6400.0,253927,0.0
17,1396.73355,2295.33513,3430.0,748.413,56956.990331,45481.2770635,141591.665925,570.285,8.1,19.2,0.0,0.0,0.0,0.0,252498,0.0
18,23673.45,2295.33513,3430.0,748.413,7220.15247602,45586.9556176,164498.373,1140.57,736.911,121.839776379,0.0,0.0,0.0,0.0,249452,0.0
19,23673.45,2295.33513,3430.0,748.413,0.0,52537.9774422,164498.373,1140.57,2903.6814278,1769.2,0.0,0.0,0.0,0.0,252997,0.0
20,20685.2613095,2295.33513,3430.0,748.413,0.0,65035.2925605,159555.213,697.185,8.1,19.2,0.0,0.0,0.0,0.0,252474,0.0
21,6260.33626567,2295.33513,3430.0,748.413,0.0,72539.2554987,159650.175106,697.185,8.1,19.2,0.0,0.0,0.0,0.0,245648,0.0
22,1396.73355,2295.33513,3430.0,748.413,0.0,73260.8551194,153136.178201,697.185,8.1,19.2,0.0,0.0,0.0,0.0,234992,0.0
23,1396.73355,2295.33513,3430.0,748.413,0.0,70354.1219835,137388.811337,570.285,8.1,19.2,0.0,0.0,0.0,0.0,216211,0.0
24,1396.73355,2295.33513,3430.0,748.413,0.0,64772.6109718,127437.322348,570.285,8.1,19.2,0.0,0.0,0.0,0.0,200678,0.0
25,1361.223375,2280.89906,3430.0,748.413,0.0,39199.336465,133171.5861,2275.542,0.0,0.0,0.0,0.0,0.0,19707.0,182467,0.0
26,1361.223375,2280.89906,3430.0,748.413,0.0,29574.336465,133171.5861,2275.542,0.0,0.0,0.0,0.0,0.0,24940.0,172842,0.0
27,1361.223375,2280.89906,3430.0,748.413,0.0,26503.336465,133171.5861,2275.542,0.0,0.0,0.0,0.0,0.0,24352.0,169771,0.0
28,1361.223375,2280.89906,3430.0,748.413,0.0,27144.336465,133171.5861,2275.542,0.0,0.0,0.0,0.0,0.0,18851.0,170412,0.0
29,1361.223375,2280.89906,3430.0,748.413,0.0,33950.336465,133171.5861,2275.542,0.0,0.0,0.0,0.0,0.0,7881.0,177218,0.0
30,1361.223375,2280.89906,3430.0,748.413,0.0,39533.2281048,143359.39446,2275.542,8.1,19.2,0.0,0.0,0.0,0.0,193016,0.0
31,1361.223375,2280.89906,3430.0,748.413,0.0,37972.2162373,166678.506328,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,214901,0.0
32,20835.291121,2280.89906,3430.0,748.413,6238.5955307,36360.3212883,174078.738,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,246402,0.0
33,14247.9416256,2280.89906,3430.0,748.413,42518.6878107,31039.8821691,174071.434335,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,270767,0.0
34,1361.223375,2280.89906,3430.0,748.413,78935.83786,26365.8404457,168236.044259,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,283788,0.0
35,1361.223375,2280.89906,3430.0,748.413,107413.846534,25731.2161225,143636.559909,2275.542,8.1,19.2,0.0,0.0,0.0,0.0,286905,0.0
36,1361.223375,2280.89906,3430.0,748.413,116095.129781,20118.2066842,133171.5861,2275.542,0.0,0.0,0.0,0.0,0.0,10772.0,279481,0.0
37,1361.223375,2280.89906,3430.0,748.413,127603.336465,0.0,133171.5861,2275.542,0.0,0.0,0.0,0.0,0.0,18485.0,270871,0.0
38,1361.223375,2280.89906,3430.0,748.413,106345.09929,10281.2371752,133171.5861,2275.542,0.0,0.0,0.0,0.0,0.0,23401.0,259894,0.0
39,1361.223375,2280.89906,3430.0,748.413,106225.168855,8762.16761013,133171.5861,2275.542,0.0,0.0,0.0,0.0,0.0,15570.0,258255,0.0
40,1361.223375,2280.89906,3430.0,748.413,99033.3779485,10520.668918,137021.875698,2275.542,0.0,0.0,0.0,0.0,0.0,0.0,256672,0.0
41,2038.79203215,2280.89906,3430.0,748.413,60931.4494584,14030.9664494,174078.738,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,259969,0.0
42,23673.45,2280.89906,3430.0,748.413,8212.90062995,18605.1528052,190245.123,4551.084,9284.7775049,1769.2,0.0,0.0,0.0,0.0,262801,0.0
43,23673.45,2280.89906,3430.0,748.413,0.0,29174.906409,190245.123,4551.084,16057.924531,1769.2,0.0,0.0,0.0,0.0,271931,0.0
44,23673.45,2280.89906,3430.0,748.413,0.0,43403.1728992,190245.123,4551.084,1500.6580408,1769.2,0.0,0.0,0.0,0.0,271602,0.0
45,23673.45,2280.89906,3430.0,748.413,0.0,54078.1678582,176007.328082,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,262648,0.0
46,9245.26662126,2280.89906,3430.0,748.413,0.0,55985.9413187,174078.738,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,248199,0.0
47,1361.223375,2280.89906,3430.0,748.413,0.0,53392.1035546,167093.61901,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,230736,0.0
48,1361.223375,2280.89906,3430.0,748.413,0.0,50096.6133234,150733.009242,2275.542,8.1,19.2,0.0,0.0,0.0,0.0,210953,0.0
49,1427.509035,2295.33513,3430.0,748.413,0.0,30602.774235,150199.4466,3510.522,0.0,0.0,0.0,0.0,0.0,15506.0,192214,0.0
50,1427.509035,2295.33513,3430.0,748.413,0.0,20274.774235,150199.4466,3510.522,0.0,0.0,0.0,0.0,0.0,22686.0,181886,0.0
51,1427.509035,2295.33513,3430.0,748.413,0.0,16881.774235,150199.4466,3510.522,0.0,0.0,0.0,0.0,0.0,24046.0,178493,0.0
52,1427.509035,2295.33513,3430.0,748.413,0.0,16802.774235,150199.4466,3510.522,0.0,0.0,0.0,0.0,0.0,22041.0,178414,0.0
53,1427.509035,2295.33513,3430.0,748.413,0.0,22892.774235,150199.4466,3510.522,0.0,0.0,0.0,0.0,0.0,12690.0,184504,0.0
54,1427.509035,2295.33513,3430.0,748.413,0.0,33573.5035732,157236.417262,3510.522,8.1,19.2,0.0,0.0,0.0,0.0,202249,0.0
