Timepoint,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,netload,netnetload,Bat-Storage-Energy-MWh
1,1396.73355,2295.33513,3430.0,748.413,0.0,34624.5029117,0.0,0.0,0.0,234669,200044.497088,192174.015408,0.0
2,1396.73355,2295.33513,3430.0,748.413,0.0,33755.0120546,0.0,0.0,0.0,230127,196371.987945,188501.506265,0.0
3,1396.73355,2295.33513,3430.0,748.413,0.0,32690.7831103,0.0,0.0,0.0,230589,197898.21689,190027.73521,0.0
4,1396.73355,2295.33513,3430.0,748.413,0.0,30627.7393831,0.0,0.0,0.0,232488,201860.260617,193989.778937,0.0
5,1396.73355,2295.33513,3430.0,748.413,0.0,28743.0406777,0.0,0.0,0.0,237568,208824.959322,200954.477642,0.0
6,11105.6407556,2295.33513,3430.0,748.413,0.0,27556.5873925,0.0,0.0,0.0,245111,217554.412608,199975.023722,0.0
7,23673.45,2295.33513,3430.0,748.413,0.0,27614.869069,0.0,0.0,0.0,254385,226770.130931,196622.932801,0.0
8,14753.1985396,2295.33513,3430.0,748.413,15282.6486335,27706.380975,0.0,0.0,0.0,264191,221201.970392,199975.023722,0.0
9,1396.73355,2295.33513,3430.0,748.413,90148.7769189,26521.7612859,0.0,0.0,0.0,272083,155412.461795,147541.980115,0.0
10,1396.73355,2295.33513,3430.0,748.413,125444.092604,24948.3614208,0.0,0.0,0.0,277079,126686.545976,118816.064296,0.0
11,1396.73355,2295.33513,3430.0,748.413,142758.619948,26601.909816,0.0,0.0,0.0,276365,107004.470236,99133.9885563,0.0
12,1396.73355,2295.33513,3430.0,748.413,148677.304996,28073.7778962,0.0,0.0,0.0,272813,96061.9171074,88191.4354274,0.0
13,1396.73355,2295.33513,3430.0,748.413,148523.064207,27356.9861156,0.0,0.0,0.0,267932,92051.949677,84181.467997,0.0
14,1396.73355,2295.33513,3430.0,748.413,142750.084522,23859.5200286,0.0,0.0,0.0,262833,96223.3954491,88352.9137691,0.0
15,1396.73355,2295.33513,3430.0,748.413,137015.254377,22070.2454211,0.0,0.0,0.0,258380,99294.500202,91424.018522,0.0
16,1396.73355,2295.33513,3430.0,748.413,122903.215691,22976.3009006,0.0,0.0,0.0,257096,111216.483409,103346.001729,0.0
17,1396.73355,2295.33513,3430.0,748.413,86000.3460197,24997.2335172,0.0,0.0,0.0,258851,147853.420463,139982.938783,0.0
18,23673.45,2295.33513,3430.0,748.413,9558.2271035,24444.2586892,0.0,0.0,0.0,261378,227375.514207,197228.316077,0.0
19,23673.45,2295.33513,3430.0,748.413,0.0,27768.9462424,0.0,0.0,0.0,262257,234488.053758,204340.855628,0.0
20,23673.45,2295.33513,3430.0,748.413,0.0,33221.4262856,0.0,0.0,0.0,260974,227752.573714,197605.375584,0.0
21,14109.2836754,2295.33513,3430.0,748.413,0.0,35963.9444727,0.0,0.0,0.0,256522,220558.055527,199975.023722,0.0
22,5831.0056294,2295.33513,3430.0,748.413,0.0,36461.2225187,0.0,0.0,0.0,248741,212279.777481,199975.023722,0.0
23,1396.73355,2295.33513,3430.0,748.413,0.0,35317.5264428,0.0,0.0,0.0,240388,205070.473557,197199.991877,0.0
24,1396.73355,2295.33513,3430.0,748.413,0.0,33373.9161624,0.0,0.0,0.0,233841,200467.083838,192596.602158,0.0
25,1361.223375,2280.89906,3430.0,748.413,0.0,30939.2105228,0.0,0.0,0.0,229061,198121.789477,190301.254042,0.0
26,1361.223375,2280.89906,3430.0,748.413,0.0,29306.9701825,0.0,0.0,0.0,225498,196191.029818,188370.494383,0.0
27,1361.223375,2280.89906,3430.0,748.413,0.0,27821.2958314,0.0,0.0,0.0,224343,196521.704169,188701.168734,0.0
28,1361.223375,2280.89906,3430.0,748.413,0.0,25417.9357255,0.0,0.0,0.0,226650,201232.064275,193411.52884,0.0
29,1361.223375,2280.89906,3430.0,748.413,0.0,23687.8226925,0.0,0.0,0.0,232470,208782.177307,200961.641872,0.0
30,2872.07719152,2280.89906,3430.0,748.413,0.0,22666.9514563,0.0,0.0,0.0,240934,218267.048544,208935.659292,0.0
31,13587.4629053,2280.89906,3430.0,748.413,0.0,21918.5657426,0.0,0.0,0.0,250901,228982.434257,208935.659292,0.0
32,9702.26478571,2280.89906,3430.0,748.413,14697.1229663,21421.6408958,0.0,0.0,0.0,261216,225097.236138,208935.659292,0.0
33,1361.223375,2280.89906,3430.0,748.413,91833.9229373,18927.4417824,0.0,0.0,0.0,270246,159484.63528,151664.099845,0.0
34,1361.223375,2280.89906,3430.0,748.413,126649.947915,15698.135227,0.0,0.0,0.0,275394,133045.916857,125225.381422,0.0
