Timepoint,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,netload,netnetload,Bat-Storage-Energy-MWh
1,2164.415,2295.33513,3430.0,3549.516,0.0,27785.0210083,0.0,0.0,0.0,234669,206883.978992,195444.712862,0.0
2,2164.415,2295.33513,3430.0,3549.516,0.0,27079.5322036,0.0,0.0,0.0,230127,203047.467796,191608.201666,0.0
3,2164.415,2295.33513,3430.0,3549.516,0.0,25938.3824223,0.0,0.0,0.0,230589,204650.617578,193211.351448,0.0
4,2164.415,2295.33513,3430.0,3549.516,0.0,24219.4307657,0.0,0.0,0.0,232488,208268.569234,196829.303104,0.0
5,10443.8856113,2295.33513,3430.0,3549.516,0.0,22428.5666616,0.0,0.0,0.0,237568,215139.433338,195420.696597,0.0
6,18742.5033098,2295.33513,3430.0,3549.516,0.0,21672.9489631,0.0,0.0,0.0,245111,223438.051037,195420.696597,0.0
7,28227.1311633,2295.33513,3430.0,3549.516,0.0,21462.3211096,0.0,0.0,0.0,254385,232922.67889,195420.696597,0.0
8,30815.2607292,2295.33513,3430.0,3549.516,6930.65844283,21749.5331009,0.0,0.0,0.0,264191,235510.808456,195420.696597,0.0
9,2164.415,2295.33513,3430.0,3549.516,46956.7142611,20261.9581538,0.0,0.0,0.0,272083,204864.327585,193425.061455,0.0
10,2164.415,2295.33513,3430.0,3549.516,87386.9244275,19102.2090119,0.0,0.0,0.0,277079,170589.866561,159150.600431,0.0
11,2164.415,2295.33513,3430.0,3549.516,120228.239683,20532.7798798,0.0,0.0,0.0,276365,135603.980437,124164.714307,0.0
12,2164.415,2295.33513,3430.0,3549.516,140023.543001,21849.0794898,0.0,0.0,0.0,272813,110940.377509,99501.111379,0.0
13,2164.415,2295.33513,3430.0,3549.516,147834.280244,21312.5913269,0.0,0.0,0.0,267932,98785.1284293,87345.8622993,0.0
14,2164.415,2295.33513,3430.0,3549.516,142965.048022,18475.2830408,0.0,0.0,0.0,262833,101392.668937,89953.4028072,0.0
15,2164.415,2295.33513,3430.0,3549.516,131434.890422,17098.3729592,0.0,0.0,0.0,258380,109846.736619,98407.470489,0.0
16,2164.415,2295.33513,3430.0,3549.516,106464.614816,17904.2259511,0.0,0.0,0.0,257096,132727.159233,121287.893103,0.0
17,2164.415,2295.33513,3430.0,3549.516,63358.1634929,19385.8286108,0.0,0.0,0.0,258851,176107.007896,164667.741766,0.0
18,29785.3729229,2295.33513,3430.0,3549.516,7935.50014,18961.57921,0.0,0.0,0.0,261378,234480.92065,195420.696597,0.0
19,36685.0,2295.33513,3430.0,3549.516,0.0,21687.2256329,0.0,0.0,0.0,262257,240569.774367,194609.923237,0.0
20,29427.6122845,2295.33513,3430.0,3549.516,0.0,26850.8399884,0.0,0.0,0.0,260974,234123.160012,195420.696597,0.0
21,21921.7219575,2295.33513,3430.0,3549.516,0.0,29904.7303155,0.0,0.0,0.0,256522,226617.269685,195420.696597,0.0
22,13827.4160215,2295.33513,3430.0,3549.516,0.0,30218.0362515,0.0,0.0,0.0,248741,218522.963749,195420.696597,0.0
23,2164.415,2295.33513,3430.0,3549.516,0.0,29266.4727683,0.0,0.0,0.0,240388,211121.527232,199682.261102,0.0
24,2164.415,2295.33513,3430.0,3549.516,0.0,27185.3446794,0.0,0.0,0.0,233841,206655.655321,195216.389191,0.0
25,2109.3875,2280.89906,3430.0,3549.516,0.0,25033.7398398,0.0,0.0,0.0,229061,204027.26016,192657.4576,0.0
26,2109.3875,2280.89906,3430.0,3549.516,0.0,23135.9081623,0.0,0.0,0.0,225498,202362.091838,190992.289278,0.0
27,2109.3875,2280.89906,3430.0,3549.516,0.0,21713.128778,0.0,0.0,0.0,224343,202629.871222,191260.068662,0.0
28,2109.3875,2280.89906,3430.0,3549.516,0.0,19545.5708722,0.0,0.0,0.0,226650,207104.429128,195734.626568,0.0
29,2109.3875,2280.89906,3430.0,3549.516,0.0,18007.6816318,0.0,0.0,0.0,232470,214462.318368,203092.515808,0.0
30,6839.64986918,2280.89906,3430.0,3549.516,0.0,17257.2816224,0.0,0.0,0.0,240934,223676.718378,207576.653448,0.0
31,17185.4939662,2280.89906,3430.0,3549.516,0.0,16878.4375253,0.0,0.0,0.0,250901,234022.562475,207576.653448,0.0
32,21524.5499529,2280.89906,3430.0,3549.516,6647.43299006,16206.9485486,0.0,0.0,0.0,261216,238361.618461,207576.653448,0.0
33,2109.3875,2280.89906,3430.0,3549.516,47374.1019489,14221.2111575,0.0,0.0,0.0,270246,208650.686894,197280.884334,0.0
34,2109.3875,2280.89906,3430.0,3549.516,87696.3589351,11731.8229339,0.0,0.0,0.0,275394,175965.818131,164596.015571,0.0
35,2109.3875,2280.89906,3430.0,3549.516,119645.622823,11737.1513226,0.0,0.0,0.0,274388,143005.225854,131635.423294,0.0
36,2109.3875,2280.89906,3430.0,3549.516,140981.547932,9537.87398405,0.0,0.0,0.0,270714,120194.578084,108824.775524,0.0
37,2109.3875,2280.89906,3430.0,3549.516,147385.310274,6368.76570109,0.0,0.0,0.0,266412,112657.924024,101288.121464,0.0
38,2109.3875,2280.89906,3430.0,3549.516,144886.919528,4363.46785142,0.0,0.0,0.0,263196,113945.612621,102575.810061,0.0
39,2109.3875,2280.89906,3430.0,3549.516,136003.822918,3338.07752479,0.0,0.0,0.0,261746,122404.099557,111034.296997,0.0
40,2109.3875,2280.89906,3430.0,3549.516,110311.677803,3777.03699439,0.0,0.0,0.0,263225,149136.285203,137766.482643,0.0
41,2109.3875,2280.89906,3430.0,3549.516,67329.1842028,5010.18438067,0.0,0.0,0.0,267936,195596.631417,184226.828857,0.0
42,36685.0,2280.89906,3430.0,3549.516,8905.84042726,6661.77548005,0.0,0.0,0.0,272374,256806.384093,210860.969033,0.0
43,36685.0,2280.89906,3430.0,3549.516,0.0,10979.230229,0.0,0.0,0.0,273529,262549.769771,216604.354711,0.0
44,36685.0,2280.89906,3430.0,3549.516,0.0,17080.5543969,0.0,0.0,0.0,272414,255333.445603,209388.030543,0.0
45,29049.9388697,2280.89906,3430.0,3549.516,0.0,21833.9926218,0.0,0.0,0.0,267721,245887.007378,207576.653448,0.0
46,19590.3841216,2280.89906,3430.0,3549.516,0.0,22660.5473699,0.0,0.0,0.0,259088,236427.45263,207576.653448,0.0
47,11914.6707803,2280.89906,3430.0,3549.516,0.0,21650.2607113,0.0,0.0,0.0,250402,228751.739289,207576.653448,0.0
48,6651.01643998,2280.89906,3430.0,3549.516,0.0,20498.9150516,0.0,0.0,0.0,243987,223488.084948,207576.653448,0.0
49,2212.1055,2295.33513,3430.0,3549.516,0.0,19032.2176603,0.0,0.0,0.0,238528,219495.78234,208008.82571,0.0
50,2212.1055,2295.33513,3430.0,3549.516,0.0,18075.5992879,0.0,0.0,0.0,234583,216507.400712,205020.444082,0.0
51,2212.1055,2295.33513,3430.0,3549.516,0.0,17333.6788604,0.0,0.0,0.0,233756,216422.32114,204935.36451,0.0
52,2212.1055,2295.33513,3430.0,3549.516,0.0,16579.6787586,0.0,0.0,0.0,236064,219484.321241,207997.364611,0.0
53,2212.1055,2295.33513,3430.0,3549.516,0.0,15636.332458,0.0,0.0,0.0,241974,226337.667542,214850.710912,0.0
54,2212.1055,2295.33513,3430.0,3549.516,0.0,15010.7105841,0.0,0.0,0.0,251047,236036.289416,224549.332786,0.0
55,14342.5785561,2295.33513,3430.0,3549.516,0.0,14477.7298138,0.0,0.0,0.0,261747,247269.270186,223651.8405,0.0
56,19495.799229,2295.33513,3430.0,3549.516,6687.48925295,13735.0198879,0.0,0.0,0.0,272845,252422.490859,223651.8405,0.0
57,2212.1055,2295.33513,3430.0,3549.516,47581.9316924,11386.1997664,0.0,0.0,0.0,281548,222579.868541,211092.911911,0.0
58,2212.1055,2295.33513,3430.0,3549.516,88241.5318045,8588.39569646,0.0,0.0,0.0,285750,188920.072499,177433.115869,0.0
59,2212.1055,2295.33513,3430.0,3549.516,123848.034924,8292.60412345,0.0,0.0,0.0,284413,152272.360953,140785.404323,0.0
60,2212.1055,2295.33513,3430.0,3549.516,145337.968557,6949.66146986,0.0,0.0,0.0,280653,128365.369973,116878.413343,0.0
61,2212.1055,2295.33513,3430.0,3549.516,155665.956924,5069.79375433,0.0,0.0,0.0,276117,115381.249322,103894.292692,0.0
62,2212.1055,2295.33513,3430.0,3549.516,154606.774181,3703.4296504,0.0,0.0,0.0,272198,113887.796169,102400.839539,0.0
