,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,netload,netnetload,Bat-Storage-Energy-MWh
1,2164.415,2295.33513,3430.0,3549.516,0.0,19002.7462453,0.0,0.0,0.0,234669,215666.253755,204226.987625,0.0
2,2164.415,2295.33513,3430.0,3549.516,0.0,18582.1408525,0.0,0.0,0.0,230127,211544.859147,200105.593017,0.0
3,2164.415,2295.33513,3430.0,3549.516,0.0,17737.2159078,0.0,0.0,0.0,230589,212851.784092,201412.517962,0.0
4,2164.415,2295.33513,3430.0,3549.516,0.0,16529.1196412,0.0,0.0,0.0,232488,215958.880359,204519.614229,0.0
5,8006.86977099,2295.33513,3430.0,3549.516,0.0,15274.6435826,0.0,0.0,0.0,237568,222293.356417,205011.635516,0.0
6,16041.6649839,2295.33513,3430.0,3549.516,0.0,14782.8483697,0.0,0.0,0.0,245111,230328.15163,205011.635516,0.0
7,25488.6214893,2295.33513,3430.0,3549.516,0.0,14609.8918643,0.0,0.0,0.0,254385,239775.108136,205011.635516,0.0
8,29793.8302037,2295.33513,3430.0,3549.516,5251.38181767,14859.3013323,0.0,0.0,0.0,264191,244080.31685,205011.635516,0.0
9,12404.2882096,2295.33513,3430.0,3549.516,31647.1330068,13745.0921372,0.0,0.0,0.0,272083,226690.774856,205011.635516,0.0
10,2164.415,2295.33513,3430.0,3549.516,58872.0949769,12922.210751,0.0,0.0,0.0,277079,205284.694272,193845.428142,0.0
11,2164.415,2295.33513,3430.0,3549.516,81000.4942534,14007.1057671,0.0,0.0,0.0,276365,181357.399979,169918.133849,0.0
12,2164.415,2295.33513,3430.0,3549.516,94356.7096518,14909.1756859,0.0,0.0,0.0,272813,163547.114662,152107.848532,0.0
13,2164.415,2295.33513,3430.0,3549.516,99603.6050245,14464.5316565,0.0,0.0,0.0,267932,153863.863319,142424.597189,0.0
14,2164.415,2295.33513,3430.0,3549.516,95853.1798316,12411.2461481,0.0,0.0,0.0,262833,154568.57402,143129.30789,0.0
15,2164.415,2295.33513,3430.0,3549.516,88476.1509124,11500.8553204,0.0,0.0,0.0,258380,158402.993767,146963.727637,0.0
16,2164.415,2295.33513,3430.0,3549.516,71946.5956152,11902.7836177,0.0,0.0,0.0,257096,173246.620767,161807.354637,0.0
17,2164.415,2295.33513,3430.0,3549.516,43278.8086509,12846.8992759,0.0,0.0,0.0,258851,202725.292073,191286.025943,0.0
18,28807.3498664,2295.33513,3430.0,3549.516,5651.22676754,12632.9367197,0.0,0.0,0.0,261378,243093.836513,205011.635516,0.0
19,36685.0,2295.33513,3430.0,3549.516,0.0,14474.6131461,0.0,0.0,0.0,262257,247782.386854,201822.535724,0.0
20,28639.3809516,2295.33513,3430.0,3549.516,0.0,18048.132402,0.0,0.0,0.0,260974,242925.867598,205011.635516,0.0
21,22087.4278544,2295.33513,3430.0,3549.516,0.0,20148.0854993,0.0,0.0,0.0,256522,236373.914501,205011.635516,0.0
22,14085.8856701,2295.33513,3430.0,3549.516,0.0,20368.6276835,0.0,0.0,0.0,248741,228372.372317,205011.635516,0.0
23,2164.415,2295.33513,3430.0,3549.516,0.0,19904.9683624,0.0,0.0,0.0,240388,220483.031638,209043.765508,0.0
