Timepoint,net_load_final,hydro_dispatch_final
1,184529.0,1396.73355
2,182874.0,1396.73355
3,189303.0,1396.73355
4,200721.0,1396.73355
5,213814.0,1396.73355
6,227919.361115,1921.37243505
7,227919.361115,17513.372435
8,233722.28355,23673.45
9,231769.28355,23673.45
10,227919.361115,12985.372435
11,205816.0,1396.73355
12,187698.0,1396.73355
13,184544.0,1396.73355
14,194368.0,1396.73355
15,201374.0,1396.73355
16,210620.0,1396.73355
17,227919.361115,5159.37243505
18,249336.28355,23673.45
19,242005.28355,23673.45
20,227919.361115,9616.37243505
21,214088.0,1396.73355
22,201807.0,1396.73355
23,194911.0,1396.73355
24,195447.0,1396.73355
25,198202.0,1361.223375
26,199750.0,1361.223375
27,203699.0,1361.223375
28,216595.0,1361.223375
29,233045.0,1361.223375
30,250030.0,1361.223375
31,266626.67509,3541.54828505
32,266626.67509,18165.5482851
33,266626.67509,19456.5482851
34,266626.67509,10028.5482851
35,251249.0,1361.223375
36,241756.0,1361.223375
37,243713.0,1361.223375
38,246537.0,1361.223375
39,251758.0,1361.223375
40,266510.0,1361.223375
41,270843.773375,23673.45
42,307012.773375,23673.45
43,293750.773375,23673.45
44,266626.67509,18848.5482851
45,256131.0,1361.223375
46,241425.0,1361.223375
47,234969.0,1361.223375
48,232897.0,1361.223375
49,233430.0,1427.509035
50,234299.0,1427.509035
51,238200.0,1427.509035
52,246390.0,1427.509035
53,261426.0,1427.509035
54,280663.0,1427.509035
55,301254.0,1427.509035
56,313133.663055,6902.84598005
57,313133.663055,7463.84598005
58,311125.0,1427.509035
59,285696.0,1427.509035
60,272142.0,1427.509035
61,266117.0,1427.509035
62,264789.0,1427.509035
63,271448.0,1427.509035
64,289473.0,1427.509035
65,313133.663055,8403.84598005
66,339583.059035,23673.45
67,342273.059035,23673.45
68,329862.059035,23673.45
69,315718.059035,23673.45
70,313133.663055,16456.84598
71,313133.663055,7506.84598005
72,311369.0,1427.509035
73,298204.304077,7958.08238281
74,298204.304077,3232.08238281
75,298204.304077,2517.08238281
76,298204.304077,7834.08238281
77,298204.304077,14139.0823828
78,298204.304077,21842.0823828
79,305256.93646,23673.45
80,309488.93646,23673.45
81,298204.304077,19182.0823828
82,296451.0,1581.38646
83,263678.0,1581.38646
84,243533.0,1581.38646
85,229495.0,1581.38646
86,226921.0,1581.38646
87,230388.0,1581.38646
88,244957.0,1581.38646
89,270227.0,1581.38646
90,298204.304077,9544.08238281
91,298204.304077,8687.08238281
92,289899.0,1581.38646
93,274397.0,1581.38646
94,257821.0,1581.38646
95,247975.0,1581.38646
96,246732.0,1581.38646
97,249954.0,1676.08026
98,254893.0,1676.08026
99,263707.0,1676.08026
100,273920.0,1676.08026
101,283128.0,1676.08026
102,293353.0,1676.08026
103,293574.066853,13475.0134073
104,293574.066853,22708.0134073
105,293574.066853,9108.01340729
106,283656.0,1676.08026
107,264588.0,1676.08026
108,248131.0,1676.08026
109,240073.0,1676.08026
110,239932.0,1676.08026
111,247555.0,1676.08026
112,265754.0,1676.08026
113,293574.066853,4624.01340729
114,315542.63026,23673.45
115,318274.63026,23673.45
116,307362.63026,23673.45
117,294943.63026,23673.45
118,293574.066853,12909.0134073
119,293574.066853,2099.01340729
120,286562.0,1676.08026
121,280072.0,1784.97813
122,274898.0,1784.97813
123,272860.0,1784.97813
124,278612.0,1784.97813
125,287677.0,1784.97813
126,294042.471703,7847.50642674
127,294042.471703,22695.5064267
128,304244.52813,23673.45
129,294681.52813,23673.45
130,294042.471703,6729.50642674
131,275250.0,1784.97813
132,253457.0,1784.97813
133,241475.0,1784.97813
134,236662.0,1784.97813
135,240529.0,1784.97813
136,256293.0,1784.97813
137,287797.0,1784.97813
138,311139.52813,23673.45
139,311619.52813,23673.45
140,294042.471703,21271.5064267
141,294042.471703,3069.50642674
142,275318.0,1784.97813
143,255668.0,1784.97813
144,241859.0,1784.97813
145,232243.0,1825.222995
146,226299.0,1825.222995
147,226206.0,1825.222995
148,234124.0,1825.222995
149,247826.0,1825.222995
150,267502.0,1825.222995
151,283378.313954,7277.90904093
152,285348.772995,23673.45
153,283378.313954,22973.9090409
154,283378.313954,13520.9090409
155,267036.0,1825.222995
156,242615.0,1825.222995
157,230411.0,1825.222995
158,225908.0,1825.222995
159,231181.0,1825.222995
160,247157.0,1825.222995
161,279837.0,1825.222995
162,306346.772995,23673.45
163,310564.772995,23673.45
164,291405.772995,23673.45
165,283378.313954,15411.9090409
166,283011.0,1825.222995
167,270867.0,1825.222995
168,264058.0,1825.222995
169,258639.0,1879.67193
170,252939.0,1879.67193
171,251139.0,1879.67193
172,259552.0,1879.67193
173,269880.557056,3842.11487421
174,269880.557056,18079.1148742
175,269880.557056,13090.1148742
176,269880.557056,16463.1148742
177,269880.557056,3698.11487421
178,250529.0,1879.67193
179,199457.0,1879.67193
180,167639.0,1879.67193
181,160555.0,1879.67193
182,166295.0,1879.67193
183,181514.0,1879.67193
184,203631.0,1879.67193
185,240983.0,1879.67193
186,277636.22193,23673.45
187,290650.22193,23673.45
188,278862.22193,23673.45
189,269880.557056,20834.1148742
190,269880.557056,9439.11487421
191,269880.557056,2180.11487421
192,265629.0,1879.67193
193,260732.0,2078.52891
194,257392.0,2078.52891
195,258799.0,2078.52891
196,263634.0,2078.52891
197,272048.0,2078.52891
198,285394.0,2078.52891
199,287132.343529,16291.1853809
200,294011.07891,23673.45
201,287132.343529,21305.1853809
202,286423.0,2078.52891
203,257161.0,2078.52891
204,227472.0,2078.52891
205,218861.0,2078.52891
206,223036.0,2078.52891
207,237180.0,2078.52891
208,257345.0,2078.52891
209,287132.343529,5472.18538093
210,314561.07891,23673.45
211,315686.07891,23673.45
212,293749.07891,23673.45
213,287132.343529,12063.1853809
214,280424.0,2078.52891
215,268116.0,2078.52891
216,263658.0,2078.52891
217,259600.0,2102.20236
218,258086.0,2102.20236
219,258604.0,2102.20236
220,268741.0,2102.20236
221,280845.0,2102.20236
222,296459.0,2102.20236
223,299057.363585,19238.8387746
224,315851.75236,23673.45
225,315382.75236,23673.45
226,304124.75236,23673.45
227,299057.363585,7127.83877457
228,282665.0,2102.20236
229,265434.0,2102.20236
230,256420.0,2102.20236
231,254704.0,2102.20236
232,263446.0,2102.20236
233,287921.0,2102.20236
234,304041.75236,23673.45
235,300747.75236,23673.45
236,299057.363585,4712.83877457
237,285759.0,2102.20236
238,276034.0,2102.20236
239,269837.0,2102.20236
240,266429.0,2102.20236
241,261443.0,2052.488115
242,255944.0,2052.488115
243,254434.0,2052.488115
244,259156.0,2052.488115
245,267853.0,2052.488115
246,281549.0,2052.488115
247,294972.711643,6276.77647174
248,295873.038115,23673.45
249,294972.711643,22384.7764717
250,294972.711643,13409.7764717
251,284863.0,2052.488115
252,254065.0,2052.488115
253,239128.0,2052.488115
254,239474.0,2052.488115
255,248573.0,2052.488115
256,266851.0,2052.488115
257,294972.711643,5943.77647174
258,317109.038115,23673.45
259,317258.038115,23673.45
260,298028.038115,23673.45
261,294972.711643,9585.77647174
262,287408.0,2052.488115
