Timepoint,net_load_final,hydro_dispatch_final
1,148125.0,1396.73355
2,147136.0,1396.73355
3,154703.0,1396.73355
4,168957.0,1396.73355
5,183841.0,1396.73355
6,199366.0,1396.73355
7,215765.0,1396.73355
8,232385.0,1396.73355
9,251044.546584,11074.1869657
10,251212.28355,23673.45
11,251044.546584,10565.1869657
12,251044.546584,8477.18696566
13,251044.546584,13912.1869657
14,251044.546584,23151.1869657
15,251767.28355,23673.45
16,251044.546584,15480.1869657
17,251044.546584,5423.18696566
18,251044.546584,7856.18696566
19,240498.0,1396.73355
20,205639.0,1396.73355
21,180059.0,1396.73355
22,168357.0,1396.73355
23,163475.0,1396.73355
24,166839.0,1396.73355
25,172008.0,1361.223375
26,175470.0,1361.223375
27,180240.0,1361.223375
28,195517.0,1361.223375
29,213986.0,1361.223375
30,232288.0,1361.223375
31,251637.0,1361.223375
32,272086.0,1361.223375
33,304419.0,1361.223375
34,317168.164118,8633.05925718
35,317168.164118,4944.05925718
36,317168.164118,14320.0592572
37,317168.164118,22501.0592572
38,318468.773375,23673.45
39,318166.773375,23673.45
40,317168.164118,20729.0592572
41,317168.164118,15902.0592572
42,317168.164118,8046.05925718
43,297511.0,1361.223375
44,257163.0,1361.223375
45,223751.0,1361.223375
46,209727.0,1361.223375
47,205032.0,1361.223375
48,205547.0,1361.223375
49,209331.0,1427.509035
50,212506.0,1427.509035
51,217863.0,1427.509035
52,227085.0,1427.509035
53,243671.0,1427.509035
54,264466.0,1427.509035
55,286011.0,1427.509035
56,309871.0,1427.509035
57,341439.0,1427.509035
58,351931.355141,14140.1538935
59,351931.355141,12397.1538935
60,351931.355141,15592.1538935
61,351931.355141,17068.1538935
62,351931.355141,16505.1538935
63,351931.355141,14138.1538935
64,351931.355141,13071.1538935
65,351931.355141,14495.1538935
66,351931.355141,15638.1538935
67,351931.355141,9810.15389352
68,345090.0,1427.509035
69,328799.0,1427.509035
70,319719.0,1427.509035
71,312120.0,1427.509035
72,305078.0,1427.509035
73,298801.0,1581.38646
74,294811.0,1581.38646
75,294693.0,1581.38646
76,300700.0,1581.38646
77,306867.0,1581.38646
78,314111.0,1581.38646
79,314268.800039,8817.58642087
80,314268.800039,16407.5864209
81,319735.93646,23673.45
82,329132.93646,23673.45
83,315159.93646,23673.45
84,314268.800039,18459.5864209
85,314268.800039,13967.5864209
86,314268.800039,8475.58642087
87,314268.800039,1971.58642087
88,308265.0,1581.38646
89,300593.0,1581.38646
90,297910.0,1581.38646
91,287819.0,1581.38646
92,268970.0,1581.38646
93,251154.0,1581.38646
94,232453.0,1581.38646
95,222449.0,1581.38646
96,222539.0,1581.38646
97,228026.0,1676.08026
98,235227.0,1676.08026
99,245965.0,1676.08026
100,258778.0,1676.08026
101,269038.0,1676.08026
102,279311.0,1676.08026
103,292315.0,1676.08026
104,307384.0,1676.08026
105,324563.0,1676.08026
106,325697.292216,12537.7880444
107,325697.292216,18248.7880444
108,325697.292216,19478.7880444
109,325697.292216,19764.7880444
110,325697.292216,18794.7880444
111,325697.292216,16488.7880444
112,325697.292216,14454.7880444
113,325697.292216,14843.7880444
114,325697.292216,15389.7880444
115,325697.292216,9614.78804437
116,320424.0,1676.08026
117,306348.0,1676.08026
118,294319.0,1676.08026
119,284368.0,1676.08026
120,277255.0,1676.08026
121,271551.0,1784.97813
122,266673.0,1784.97813
123,264836.0,1784.97813
124,271751.0,1784.97813
125,281851.0,1784.97813
126,295057.0,1784.97813
127,310039.0,1784.97813
128,324050.235831,3503.74229921
129,324050.235831,23272.7422992
130,333720.52813,23673.45
131,331880.52813,23673.45
132,325114.52813,23673.45
133,324050.235831,19688.7422992
134,324050.235831,13887.7422992
135,324050.235831,8819.74229921
136,324050.235831,5239.74229921
137,324050.235831,6058.74229921
138,324050.235831,8385.74229921
139,319983.0,1784.97813
140,295229.0,1784.97813
141,273818.0,1784.97813
142,252177.0,1784.97813
143,232060.0,1784.97813
144,217529.0,1784.97813
145,207768.0,1825.222995
146,202787.0,1825.222995
147,203541.0,1825.222995
148,213068.0,1825.222995
149,228591.0,1825.222995
150,249451.0,1825.222995
151,272104.0,1825.222995
152,295335.0,1825.222995
153,311605.08909,13577.1339054
154,324474.772995,23673.45
155,319846.772995,23673.45
156,311605.08909,23446.1339054
157,311605.08909,18692.1339054
158,311605.08909,13888.1339054
159,311605.08909,8818.13390541
160,311605.08909,5222.13390541
161,311605.08909,6830.13390541
162,311605.08909,14038.1339054
163,311605.08909,7495.13390541
164,293969.0,1825.222995
165,275189.0,1825.222995
166,259273.0,1825.222995
167,245622.0,1825.222995
168,237576.0,1825.222995
169,231716.0,1879.67193
170,225091.0,1879.67193
171,222777.0,1879.67193
172,232598.0,1879.67193
173,245461.0,1879.67193
174,252585.372419,9337.29951062
175,249221.0,1879.67193
176,252585.372419,3250.29951062
177,252585.372419,18230.2995106
178,257923.22193,23673.45
179,247161.0,1879.67193
180,229527.0,1879.67193
181,233095.0,1879.67193
182,241783.0,1879.67193
183,252332.0,1879.67193
184,252585.372419,6199.29951062
185,252585.372419,15559.2995106
186,266114.22193,23673.45
187,270112.22193,23673.45
188,254121.22193,23673.45
189,252585.372419,9496.29951062
190,248636.0,1879.67193
191,242297.0,1879.67193
192,239657.0,1879.67193
193,236569.0,2078.52891
194,235084.0,2078.52891
195,238733.0,2078.52891
196,245090.0,2078.52891
197,253447.0,2078.52891
198,266614.0,2078.52891
199,281931.0,2078.52891
200,299920.0,2078.52891
201,309275.503548,13143.0253615
202,309574.07891,23673.45
203,309275.503548,18252.0253615
204,309275.503548,2280.02536152
205,309275.503548,2145.02536152
206,309275.503548,8057.02536152
207,309275.503548,13656.0253615
208,309275.503548,16433.0253615
209,309275.503548,21354.0253615
210,310317.07891,23673.45
211,309275.503548,13394.0253615
212,293914.0,2078.52891
213,273030.0,2078.52891
214,254451.0,2078.52891
215,242144.0,2078.52891
216,238558.0,2078.52891
217,235865.0,2102.20236
218,235042.0,2102.20236
219,235726.0,2102.20236
220,247887.0,2102.20236
221,261867.0,2102.20236
222,277798.0,2102.20236
223,298748.0,2102.20236
224,326446.0,2102.20236
225,338319.281039,21662.9213212
226,356576.75236,23673.45
227,358504.75236,23673.45
228,354679.75236,23673.45
229,346133.75236,23673.45
230,338319.281039,21539.9213212
231,338319.281039,9447.92132124
232,334474.0,2102.20236
233,327613.0,2102.20236
234,321989.0,2102.20236
235,303079.0,2102.20236
236,275460.0,2102.20236
237,257168.0,2102.20236
238,247503.0,2102.20236
239,243687.0,2102.20236
240,243500.0,2102.20236
241,240608.0,2052.488115
242,237279.0,2052.488115
243,236682.0,2052.488115
244,242651.0,2052.488115
245,252183.0,2052.488115
246,266031.0,2052.488115
247,284615.0,2052.488115
248,307855.0,2052.488115
249,329350.204306,8189.28380921
250,334393.038115,23673.45
251,339151.038115,23673.45
252,329350.204306,17805.2838092
253,329350.204306,11686.2838092
254,329350.204306,12499.2838092
255,329350.204306,13317.2838092
256,329350.204306,13359.2838092
257,329350.204306,16164.2838092
258,329350.204306,13979.2838092
259,327557.0,2052.488115
260,303229.0,2052.488115
261,283638.0,2052.488115
262,269097.0,2052.488115
263,260197.0,2052.488115
264,254610.0,2052.488115
265,249835.0,2033.549355
266,245123.0,2033.549355
267,246530.0,2033.549355
268,254070.0,2033.549355
269,264858.0,2033.549355
270,277448.0,2033.549355
271,292430.0,2033.549355
272,309047.0,2033.549355
273,330413.598144,4258.95121146
274,334797.099355,23673.45
275,338825.099355,23673.45
276,333119.099355,23673.45
277,330821.099355,23673.45
278,330413.598144,21211.9512115
279,330413.598144,14886.9512115
280,330413.598144,5898.95121146
281,325855.0,2033.549355
282,316936.0,2033.549355
283,302187.0,2033.549355
284,279746.0,2033.549355
285,265013.0,2033.549355
286,262573.0,2033.549355
287,265448.0,2033.549355
288,271102.0,2033.549355
289,275252.0,2069.05953
290,273827.0,2069.05953
291,276910.0,2069.05953
292,284860.0,2069.05953
293,295047.0,2069.05953
294,309215.0,2069.05953
295,324540.0,2069.05953
296,341069.0,2069.05953
297,350764.448244,10175.6112862
298,350764.448244,21025.6112862
299,350764.448244,22972.6112862
300,350764.448244,21125.6112862
301,350764.448244,19467.6112862
302,350764.448244,17745.6112862
303,350764.448244,14609.6112862
304,350764.448244,9525.61128621
305,350764.448244,5803.61128621
306,348837.0,2069.05953
307,333022.0,2069.05953
308,312948.0,2069.05953
309,298723.0,2069.05953
310,290615.0,2069.05953
311,283187.0,2069.05953
312,279329.0,2069.05953
313,272785.0,2166.120675
314,266386.0,2166.120675
315,265529.0,2166.120675
316,277652.0,2166.120675
317,289612.0,2166.120675
318,304530.0,2166.120675
319,322044.0,2166.120675
320,336677.0,2166.120675
321,342556.118714,11126.0019608
322,342556.118714,23250.0019608
323,342666.670675,23673.45
324,342556.118714,22651.0019608
325,342556.118714,21270.0019608
326,342556.118714,18660.0019608
327,342556.118714,13247.0019608
328,342556.118714,4952.00196084
329,340918.0,2166.120675
330,335079.0,2166.120675
331,317037.0,2166.120675
332,289380.0,2166.120675
333,269767.0,2166.120675
334,256990.0,2166.120675
335,247868.0,2166.120675
336,242736.0,2166.120675
337,236649.0,2142.447225
338,231715.0,2142.447225
339,231128.0,2142.447225
340,244003.0,2142.447225
341,259725.0,2142.447225
342,276042.0,2142.447225
343,294230.0,2142.447225
344,312690.0,2142.447225
345,336038.0,2142.447225
346,338353.633887,11748.8133376
347,338353.633887,11885.8133376
348,338353.633887,11370.8133376
349,338353.633887,14981.8133376
350,338353.633887,19029.8133376
351,338353.633887,19384.8133376
352,338353.633887,16423.8133376
353,338353.633887,16609.8133376
354,338353.633887,16796.8133376
355,338353.633887,5260.81333759
356,318903.0,2142.447225
357,298087.0,2142.447225
358,283800.0,2142.447225
359,272223.0,2142.447225
360,265432.0,2142.447225
361,261734.0,2118.773775
362,260081.0,2118.773775
363,261619.0,2118.773775
364,268124.0,2118.773775
365,276760.0,2118.773775
366,290249.0,2118.773775
367,305916.0,2118.773775
368,321635.0,2118.773775
369,334212.106916,12103.6668592
370,334212.106916,23321.6668592
371,334212.106916,21351.6668592
372,334212.106916,18483.6668592
373,334212.106916,13656.6668592
374,334212.106916,11885.6668592
375,334212.106916,6989.66685917
376,334212.106916,5350.66685917
377,334212.106916,9137.66685917
378,334212.106916,13978.6668592
379,334212.106916,9683.66685917
380,328907.0,2118.773775
381,316293.0,2118.773775
382,302054.0,2118.773775
383,287978.0,2118.773775
384,278007.0,2118.773775
385,272926.0,2142.447225
386,274404.0,2142.447225
387,281097.0,2142.447225
388,290586.0,2142.447225
389,299621.0,2142.447225
390,306120.783325,6819.66390029
391,306120.783325,18488.6639003
392,311031.997225,23673.45
393,315597.997225,23673.45
394,315173.997225,23673.45
395,312185.997225,23673.45
396,306120.783325,17063.6639003
397,302953.0,2142.447225
