Timepoint,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,netload,netnetload,Bat-Storage-Energy-MWh
1,1396.73355,2295.33513,3430.0,748.413,0.0,175770.893299,0.0,-15000.0,0.0,234669,58898.1067012,66027.6250212,42750.0
2,1396.73355,2295.33513,3430.0,748.413,0.0,168831.288848,0.0,-13840.8978634,0.0,230127,61295.7111524,67266.1273358,54514.7631839
3,1396.73355,2295.33513,3430.0,748.413,0.0,161905.610768,0.0,-6453.21978362,0.0,230589,68683.3892322,67266.1273358,60000.0
4,1396.73355,2295.33513,3430.0,748.413,0.0,150261.480066,0.0,0.0,0.0,232488,82226.519934,74356.038254,60000.0
5,1396.73355,2295.33513,3430.0,748.413,0.0,142760.32124,0.0,0.0,0.0,237568,94807.6787596,86937.1970796,60000.0
6,1396.73355,2295.33513,3430.0,748.413,0.0,139005.631118,0.0,0.0,0.0,245111,106105.368882,98234.887202,60000.0
7,1396.73355,2295.33513,3430.0,748.413,0.0,137265.493516,0.0,0.0,0.0,254385,117119.506484,109249.024804,60000.0
8,1396.73355,2295.33513,3430.0,748.413,0.0,136559.310685,0.0,0.0,0.0,264191,127631.689315,119761.207635,60000.0
9,1396.73355,2295.33513,3430.0,748.413,0.0,122305.02218,13351.0746991,0.0,0.0,272083,149777.97782,128556.421441,46648.9253009
10,22971.6999239,2295.33513,3430.0,748.413,0.0,119077.130505,0.0,0.0,0.0,277079,158001.869495,128556.421441,46648.9253009
11,9934.85092339,2295.33513,3430.0,748.413,0.0,131399.979506,0.0,0.0,0.0,276365,144965.020494,128556.421441,46648.9253009
12,10172.9347896,2295.33513,3430.0,748.413,0.0,127609.89564,0.0,0.0,0.0,272813,145203.10436,128556.421441,46648.9253009
13,12431.4468527,2295.33513,3430.0,748.413,0.0,114197.27898,6273.10459718,0.0,0.0,267932,153734.72102,128556.421441,40375.8207037
14,23673.45,2295.33513,3430.0,748.413,0.0,96954.3809812,7174.99944819,0.0,0.0,262833,165878.619019,128556.421441,33200.8212555
15,19828.6587278,2295.33513,3430.0,748.413,0.0,88521.1717016,15000.0,0.0,0.0,258380,169858.828298,128556.421441,18200.8212555
16,23673.45,2295.33513,3430.0,748.413,0.0,95191.5591739,3200.82125552,0.0,0.0,257096,161904.440826,128556.421441,15000.0
17,1419.66627473,2295.33513,3430.0,748.413,0.0,107401.164155,15000.0,0.0,0.0,258851,151449.835845,128556.421441,0.0
18,17783.5046579,2295.33513,3430.0,748.413,0.0,108564.325771,0.0,0.0,0.0,261378,152813.674229,128556.421441,0.0
