,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Coal,Gas-CCGT,Gas-CT,Diesel,Other
0,1396.73355,2295.33513,3430.0,748.413,0.0,128105.186583,98566.4317374,126.9,0.0,0.0,0.0
1,1396.73355,2295.33513,3430.0,748.413,0.0,123348.731986,98761.6863341,126.9,0.0,19.2,0.0
2,1396.73355,2295.33513,3430.0,748.413,0.0,118558.981609,104005.336711,126.9,8.1,19.2,0.0
3,1396.73355,2295.33513,3430.0,748.413,0.0,109609.293262,114854.025058,126.9,8.1,19.2,0.0
4,1396.73355,2295.33513,3430.0,748.413,0.0,102850.67631,126692.64201,126.9,8.1,19.2,0.0
5,1396.73355,2295.33513,3430.0,748.413,0.0,99038.2096664,138048.108654,126.9,8.1,19.2,0.0
6,1396.73355,2295.33513,3430.0,748.413,0.0,97114.7346087,149118.683711,253.8,8.1,19.2,0.0
7,1396.73355,2295.33513,3430.0,748.413,0.0,95937.0485451,160102.369775,253.8,8.1,19.2,0.0
8,12076.9007699,2295.33513,3430.0,748.413,0.0,86867.3781001,166383.873,253.8,8.1,19.2,0.0
9,22305.4774632,2295.33513,3430.0,748.413,0.0,81634.8014068,166383.873,253.8,8.1,19.2,0.0
10,16592.2776552,2295.33513,3430.0,748.413,0.0,86634.0012148,166383.873,253.8,8.1,19.2,0.0
11,13574.2102318,2295.33513,3430.0,748.413,0.0,86100.0686382,166383.873,253.8,8.1,19.2,0.0
12,13870.1454132,2295.33513,3430.0,748.413,0.0,80923.1334568,166383.873,253.8,8.1,19.2,0.0
13,19150.5357536,2295.33513,3430.0,748.413,0.0,70543.7431164,166383.873,253.8,8.1,19.2,0.0
14,18998.1527334,2295.33513,3430.0,748.413,0.0,65979.9422493,166647.056887,253.8,8.1,19.2,0.0
15,12971.5986202,2295.33513,3430.0,748.413,0.0,70718.3802498,166651.173,253.8,8.1,19.2,0.0
16,6028.99140793,2295.33513,3430.0,748.413,0.0,79415.9874621,166651.173,253.8,8.1,19.2,0.0
17,7718.10567681,2295.33513,3430.0,748.413,0.0,80253.8731932,166651.173,253.8,8.1,19.2,0.0
18,1396.73355,2295.33513,3430.0,748.413,0.0,93744.8822654,160360.536055,253.8,8.1,19.2,0.0
19,1396.73355,2295.33513,3430.0,748.413,0.0,118251.601389,134697.716931,126.9,8.1,19.2,0.0
20,1396.73355,2295.33513,3430.0,748.413,0.0,132047.860516,116449.457804,126.9,8.1,19.2,0.0
21,1396.73355,2295.33513,3430.0,748.413,0.0,131966.163385,108750.154935,126.9,8.1,19.2,0.0
22,1396.73355,2295.33513,3430.0,748.413,0.0,126012.678026,106350.640294,126.9,8.1,19.2,0.0
23,1396.73355,2295.33513,3430.0,748.413,0.0,115668.752034,110147.566286,126.9,8.1,19.2,0.0
24,1361.223375,2280.89906,3430.0,748.413,0.0,102705.277415,116358.64515,2176.542,0.0,0.0,0.0
25,1361.223375,2280.89906,3430.0,748.413,0.0,97699.1366963,117801.785869,2176.542,0.0,0.0,0.0
26,1361.223375,2280.89906,3430.0,748.413,0.0,91744.1404199,122601.782145,2176.542,0.0,0.0,0.0
27,1361.223375,2280.89906,3430.0,748.413,0.0,82330.7169361,134294.905629,2176.542,8.1,19.2,0.0
28,1361.223375,2280.89906,3430.0,748.413,0.0,74356.5665873,148089.055978,2176.542,8.1,19.2,0.0
29,1361.223375,2280.89906,3430.0,748.413,0.0,70049.7812373,160859.841328,2176.542,8.1,19.2,0.0
30,1361.223375,2280.89906,3430.0,748.413,0.0,66629.4905854,174120.23198,2303.442,8.1,19.2,0.0
31,1361.223375,2280.89906,3430.0,748.413,0.0,63216.3652886,187848.357276,2303.442,8.1,19.2,0.0
32,1361.223375,2280.89906,3430.0,748.413,0.0,53158.222643,206324.814922,2746.827,176.4,19.2,0.0
33,7487.64043669,2280.89906,3430.0,748.413,0.0,44848.6795033,211561.173,4353.084,664.911,19.2,0.0
34,7389.12196106,2280.89906,3430.0,748.413,0.0,43941.1979789,211561.173,4353.084,664.911,19.2,0.0
35,13648.8949688,2280.89906,3430.0,748.413,0.0,34007.4249712,211561.173,4353.084,664.911,19.2,0.0
36,19604.8561374,2280.89906,3430.0,748.413,0.0,23781.3413111,211561.173,4353.084,633.033491457,19.2,0.0
37,22009.8957728,2280.89906,3430.0,748.413,0.0,18222.9241672,211561.173,4353.084,570.411,19.2,0.0
38,22305.9162789,2280.89906,3430.0,748.413,0.0,16476.9036611,211561.173,4353.084,570.411,19.2,0.0
39,19823.4948926,2280.89906,3430.0,748.413,0.0,20438.3250474,211561.173,4353.084,570.411,19.2,0.0
40,17303.6057421,2280.89906,3430.0,748.413,0.0,27669.2141979,211561.173,4353.084,570.411,19.2,0.0
41,12848.8886099,2280.89906,3430.0,748.413,0.0,36561.9313301,211561.173,4353.084,570.411,19.2,0.0
