,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Coal,Gas-CCGT,Gas-CT,Diesel,Other
0,1396.73355,2295.33513,3430.0,748.413,0.0,52872.9078343,173644.510486,253.8,8.1,19.2,0.0
1,1396.73355,2295.33513,3430.0,748.413,0.0,51219.012105,170883.306215,126.9,8.1,19.2,0.0
2,1396.73355,2295.33513,3430.0,748.413,0.0,49278.6900157,173285.628304,126.9,8.1,19.2,0.0
3,1396.73355,2295.33513,3430.0,748.413,0.0,45838.732914,178497.685406,253.8,8.1,19.2,0.0
4,1396.73355,2295.33513,3430.0,748.413,0.0,42557.8091016,186858.609218,253.8,8.1,19.2,0.0
5,2693.62460898,2295.33513,3430.0,748.413,0.0,41028.104261,194466.123,253.8,176.4,19.2,0.0
6,12360.0199257,2295.33513,3430.0,748.413,0.0,40804.0089443,194466.123,253.8,8.1,19.2,0.0
7,20244.4949628,2295.33513,3430.0,748.413,1977.11944452,40748.4144627,194466.123,253.8,8.1,19.2,0.0
8,21943.775823,2295.33513,3430.0,748.413,10782.9082211,38135.3448258,194466.123,253.8,8.1,19.2,0.0
9,19963.7714357,2295.33513,3430.0,748.413,19814.299362,35967.0503421,194466.123,253.8,121.00773024,19.2,0.0
10,9693.89800628,2295.33513,3430.0,748.413,26951.0285571,38330.8023067,194466.123,253.8,176.4,19.2,0.0
11,1396.73355,2295.33513,3430.0,748.413,31195.3292312,39701.5993571,193764.489732,253.8,8.1,19.2,0.0
12,1396.73355,2295.33513,3430.0,748.413,32204.2984691,38648.9812846,188927.138566,253.8,8.1,19.2,0.0
13,1396.73355,2295.33513,3430.0,748.413,31206.3071757,33643.2976486,189831.813496,253.8,8.1,19.2,0.0
14,1396.73355,2295.33513,3430.0,748.413,29054.0933141,31333.4464755,189840.87853,253.8,8.1,19.2,0.0
15,1396.73355,2295.33513,3430.0,748.413,23471.0157517,33186.5070644,192286.895504,253.8,8.1,19.2,0.0
16,6617.38223304,2295.33513,3430.0,748.413,14479.7678711,36364.5787658,194466.123,253.8,176.4,19.2,0.0
17,21749.6413932,2295.33513,3430.0,748.413,2059.87944953,36179.2080273,194466.123,253.8,176.4,19.2,0.0
18,19450.3847379,2295.33513,3430.0,748.413,0.0,41417.3441321,194466.123,253.8,176.4,19.2,0.0
19,8569.40259872,2295.33513,3430.0,748.413,0.0,51015.3262713,194466.123,253.8,176.4,19.2,0.0
20,1396.73355,2295.33513,3430.0,748.413,0.0,56784.6390345,191585.779286,253.8,8.1,19.2,0.0
21,1396.73355,2295.33513,3430.0,748.413,0.0,57407.6240671,183181.794253,253.8,8.1,19.2,0.0
22,1396.73355,2295.33513,3430.0,748.413,0.0,55194.4416405,177041.97668,253.8,8.1,19.2,0.0
23,1396.73355,2295.33513,3430.0,748.413,0.0,51060.7014114,174628.716909,253.8,8.1,19.2,0.0
24,1361.223375,2280.89906,3430.0,748.413,0.0,46460.7077524,172476.914813,2275.542,8.1,19.2,0.0
25,1361.223375,2280.89906,3430.0,748.413,0.0,43023.7658334,172350.856732,2275.542,8.1,19.2,0.0
26,1361.223375,2280.89906,3430.0,748.413,0.0,40170.2611733,174049.361392,2275.542,8.1,19.2,0.0
