Generator,Company,Companies,GEN_111113_GANGUWAL_132_3,PUNJAB State
Generator,Company,Companies,GEN_111114_KOTLA_132_1,PUNJAB State
Generator,Company,Companies,GEN_111114_KOTLA_132_2,PUNJAB State
Generator,Company,Companies,GEN_111114_KOTLA_132_3,PUNJAB State
Generator,Company,Companies,GEN_112004_LEHRAMOHABBA_220_1,PUNJAB State
Generator,Company,Companies,GEN_112004_LEHRAMOHABBA_220_2,PUNJAB State
Generator,Company,Companies,GEN_112004_LEHRAMOHABBA_220_3,PUNJAB State
Generator,Company,Companies,GEN_112004_LEHRAMOHABBA_220_4,PUNJAB State
Generator,Company,Companies,GEN_112019_RSD_220_1,PUNJAB State
Generator,Company,Companies,GEN_112019_RSD_220_2,PUNJAB State
Generator,Company,Companies,GEN_112019_RSD_220_3,PUNJAB State
Generator,Company,Companies,GEN_112019_RSD_220_4,PUNJAB State
Generator,Company,Companies,GEN_112029_ROPAR_220_1,PUNJAB State
Generator,Company,Companies,GEN_112029_ROPAR_220_2,PUNJAB State
Generator,Company,Companies,GEN_112029_ROPAR_220_3,PUNJAB State
Generator,Company,Companies,GEN_112029_ROPAR_220_4,PUNJAB State
Generator,Company,Companies,GEN_112029_ROPAR_220_5,PUNJAB State
Generator,Company,Companies,GEN_112029_ROPAR_220_6,PUNJAB State
Generator,Company,Companies,GEN_112044_BATHINDA_220_1,PUNJAB State
Generator,Company,Companies,GEN_112044_BATHINDA_220_2,PUNJAB State
Generator,Company,Companies,GEN_112044_BATHINDA_220_3,PUNJAB State
Generator,Company,Companies,GEN_112044_BATHINDA_220_4,PUNJAB State
Generator,Company,Companies,GEN_112066_GOINDWAL_220_1,PUNJAB State
Generator,Company,Companies,GEN_112066_GOINDWAL_220_2,PUNJAB State
Generator,Company,Companies,GEN_114000_TALWANDISABO_400_1,PUNJAB State
Generator,Company,Companies,GEN_114000_TALWANDISABO_400_2,PUNJAB State
Generator,Company,Companies,GEN_114000_TALWANDISABO_400_3,PUNJAB State
Generator,Company,Companies,GEN_114005_RAJPURA_TH_400_1,PUNJAB State
Generator,Company,Companies,GEN_114005_RAJPURA_TH_400_2,PUNJAB State
Generator,Company,Companies,GEN_122010_PANIPAT_OLD_220_1,HARYANA State
Generator,Company,Companies,GEN_122010_PANIPAT_OLD_220_2,HARYANA State
Generator,Company,Companies,GEN_122010_PANIPAT_OLD_220_3,HARYANA State
Generator,Company,Companies,GEN_122010_PANIPAT_OLD_220_4,HARYANA State
Generator,Company,Companies,GEN_122023_PANIPAT_NEW_220_5,HARYANA State
Generator,Company,Companies,GEN_122023_PANIPAT_NEW_220_6,HARYANA State
Generator,Company,Companies,GEN_122023_PANIPAT_NEW_220_7,HARYANA State
Generator,Company,Companies,GEN_122023_PANIPAT_NEW_220_8,HARYANA State
Generator,Company,Companies,GEN_122029_YAMUNA2_220_1,HARYANA State
Generator,Company,Companies,GEN_122029_YAMUNA2_220_2,HARYANA State
Generator,Company,Companies,GEN_122073_FARIDAB2_220_G1,HARYANA State
Generator,Company,Companies,GEN_122073_FARIDAB2_220_G2,HARYANA State
Generator,Company,Companies,GEN_122073_FARIDAB2_220_S1,HARYANA State
Generator,Company,Companies,GEN_124001_KHEDAR_400_1,HARYANA State
Generator,Company,Companies,GEN_124001_KHEDAR_400_2,HARYANA State
Generator,Company,Companies,GEN_124004_JHAJAR_N_400_1,HARYANA State
Generator,Company,Companies,GEN_124004_JHAJAR_N_400_2,HARYANA State
Generator,Company,Companies,GEN_124023_JHAJJAR4_400_1,HARYANA Central
Generator,Company,Companies,GEN_124023_JHAJJAR4_400_2,HARYANA Central
Generator,Company,Companies,GEN_124023_JHAJJAR4_400_3,HARYANA Central
Generator,Company,Companies,GEN_131116_RAMGARH21_132_1,RAJASTHAN State
Generator,Company,Companies,GEN_131116_RAMGARH21_132_2,RAJASTHAN State
Generator,Company,Companies,GEN_131116_RAMGARH21_132_3,RAJASTHAN State
Generator,Company,Companies,GEN_131121_RPS1_132_1,RAJASTHAN State
Generator,Company,Companies,GEN_131121_RPS1_132_2,RAJASTHAN State
Generator,Company,Companies,GEN_131121_RPS1_132_3,RAJASTHAN State
Generator,Company,Companies,GEN_131121_RPS1_132_4,RAJASTHAN State
Generator,Company,Companies,GEN_131159_MAHI-I_132_1,RAJASTHAN State
Generator,Company,Companies,GEN_131222_JS1_132_1,RAJASTHAN State
Generator,Company,Companies,GEN_131222_JS1_132_2,RAJASTHAN State
Generator,Company,Companies,GEN_131222_JS1_132_3,RAJASTHAN State
Generator,Company,Companies,GEN_131278_MAHI-II_132_1,RAJASTHAN State
Generator,Company,Companies,GEN_132005_RAPS_A2_220_1,RAJASTHAN Central
Generator,Company,Companies,GEN_132005_RAPS_A2_220_2,RAJASTHAN Central
Generator,Company,Companies,GEN_132019_GIRALTPS_220_1,RAJASTHAN State
Generator,Company,Companies,GEN_132019_GIRALTPS_220_2,RAJASTHAN State
Generator,Company,Companies,GEN_132021_DHOLPU-4_220_1,RAJASTHAN State
Generator,Company,Companies,GEN_132021_DHOLPU-4_220_2,RAJASTHAN State
Generator,Company,Companies,GEN_132021_DHOLPU-4_220_3,RAJASTHAN State
Generator,Company,Companies,GEN_132042_BARSINGS_220_1,RAJASTHAN State
Generator,Company,Companies,GEN_132042_BARSINGS_220_2,RAJASTHAN State
Generator,Company,Companies,GEN_132057_SURATH-2_220_1,RAJASTHAN State
Generator,Company,Companies,GEN_132057_SURATH-2_220_2,RAJASTHAN State
Generator,Company,Companies,GEN_132061_KTPS_220_1,RAJASTHAN State
Generator,Company,Companies,GEN_132061_KTPS_220_2,RAJASTHAN State
Generator,Company,Companies,GEN_132061_KTPS_220_3,RAJASTHAN State
Generator,Company,Companies,GEN_132061_KTPS_220_4,RAJASTHAN State
Generator,Company,Companies,GEN_132061_KTPS_220_5,RAJASTHAN State
Generator,Company,Companies,GEN_132061_KTPS_220_6,RAJASTHAN State
Generator,Company,Companies,GEN_132061_KTPS_220_7,RAJASTHAN State
Generator,Company,Companies,GEN_132077_RAJWEST_220_7,RAJASTHAN State
Generator,Company,Companies,GEN_132077_RAJWEST_220_8,RAJASTHAN State
Generator,Company,Companies,GEN_132113_RAMGARH_220_4,RAJASTHAN State
Generator,Company,Companies,GEN_132113_RAMGARH_220_5,RAJASTHAN State
Generator,Company,Companies,GEN_132120_VSLP_220_1,RAJASTHAN State
Generator,Company,Companies,GEN_132146_RAPS_B2_220_3,RAJASTHAN Central
Generator,Company,Companies,GEN_132146_RAPS_B2_220_4,RAJASTHAN Central
Generator,Company,Companies,GEN_134007_CHABRA-4_400_1,RAJASTHAN State
Generator,Company,Companies,GEN_134007_CHABRA-4_400_2,RAJASTHAN State
Generator,Company,Companies,GEN_134007_CHABRA-4_400_3,RAJASTHAN State
Generator,Company,Companies,GEN_134007_CHABRA-4_400_4,RAJASTHAN State
Generator,Company,Companies,GEN_134008_KALISI-4_400_1,RAJASTHAN State
Generator,Company,Companies,GEN_134008_KALISI-4_400_2,RAJASTHAN State
Generator,Company,Companies,GEN_134009_RAJWEST_400_1,RAJASTHAN State
Generator,Company,Companies,GEN_134009_RAJWEST_400_2,RAJASTHAN State
Generator,Company,Companies,GEN_134009_RAJWEST_400_3,RAJASTHAN State
Generator,Company,Companies,GEN_134009_RAJWEST_400_4,RAJASTHAN State
Generator,Company,Companies,GEN_134009_RAJWEST_400_5,RAJASTHAN State
Generator,Company,Companies,GEN_134009_RAJWEST_400_6,RAJASTHAN State
Generator,Company,Companies,GEN_134010_KAWAI_400_1,RAJASTHAN State
Generator,Company,Companies,GEN_134010_KAWAI_400_2,RAJASTHAN State
Generator,Company,Companies,GEN_134018_SURATG-4_400_3,RAJASTHAN State
Generator,Company,Companies,GEN_134018_SURATG-4_400_4,RAJASTHAN State
Generator,Company,Companies,GEN_134018_SURATG-4_400_5,RAJASTHAN State
Generator,Company,Companies,GEN_134018_SURATG-4_400_6,RAJASTHAN State
Generator,Company,Companies,GEN_134029_ANTA2_220_G1,RAJASTHAN Central
Generator,Company,Companies,GEN_134029_ANTA2_220_G2,RAJASTHAN Central
Generator,Company,Companies,GEN_134029_ANTA2_220_G3,RAJASTHAN Central
Generator,Company,Companies,GEN_134029_ANTA2_220_S1,RAJASTHAN Central
Generator,Company,Companies,GEN_134030_RAPS_C4_400_5,RAJASTHAN Central
Generator,Company,Companies,GEN_134030_RAPS_C4_400_6,RAJASTHAN Central
Generator,Company,Companies,GEN_134031_SHRECEM_400_1,RAJASTHAN Central-IPP
Generator,Company,Companies,GEN_134031_SHRECEM_400_2,RAJASTHAN Central-IPP
Generator,Company,Companies,GEN_140001_DEL_GAS6_66_G1,DELHI State
Generator,Company,Companies,GEN_140001_DEL_GAS6_66_G2,DELHI State
Generator,Company,Companies,GEN_140001_DEL_GAS6_66_G3,DELHI State
Generator,Company,Companies,GEN_140001_DEL_GAS6_66_G4,DELHI State
Generator,Company,Companies,GEN_140001_DEL_GAS6_66_G5,DELHI State
Generator,Company,Companies,GEN_140001_DEL_GAS6_66_G6,DELHI State
Generator,Company,Companies,GEN_140001_DEL_GAS6_66_S1,DELHI State
Generator,Company,Companies,GEN_140001_DEL_GAS6_66_S2,DELHI State
Generator,Company,Companies,GEN_140001_DEL_GAS6_66_S3,DELHI State
Generator,Company,Companies,GEN_140005_RAJGHATG_33_1,DELHI State
Generator,Company,Companies,GEN_140005_RAJGHATG_33_2,DELHI State
Generator,Company,Companies,GEN_142003_PRAGATI_BDR_220_G1,DELHI State
Generator,Company,Companies,GEN_142007_PRAGATI_MND_220_G2,DELHI State
Generator,Company,Companies,GEN_142007_PRAGATI_MND_220_S1,DELHI State
Generator,Company,Companies,GEN_142045_BADARPR2_220_1,DELHI State
Generator,Company,Companies,GEN_142045_BADARPR2_220_2,DELHI State
Generator,Company,Companies,GEN_142045_BADARPR2_220_3,DELHI State
Generator,Company,Companies,GEN_142045_BADARPR2_220_4,DELHI State
Generator,Company,Companies,GEN_142045_BADARPR2_220_5,DELHI State
Generator,Company,Companies,GEN_144000_BAWANA-G_400_G1,DELHI State
Generator,Company,Companies,GEN_144000_BAWANA-G_400_G2,DELHI State
Generator,Company,Companies,GEN_144000_BAWANA-G_400_G3,DELHI State
Generator,Company,Companies,GEN_144000_BAWANA-G_400_G4,DELHI State
Generator,Company,Companies,GEN_144000_BAWANA-G_400_S1,DELHI State
Generator,Company,Companies,GEN_144000_BAWANA-G_400_S2,DELHI State
Generator,Company,Companies,GEN_151050_OBRAH1_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151050_OBRAH1_132_2,UTTAR PRADESH State
Generator,Company,Companies,GEN_151050_OBRAH1_132_3,UTTAR PRADESH State
Generator,Company,Companies,GEN_151065_RIHND1_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151065_RIHND1_132_2,UTTAR PRADESH State
Generator,Company,Companies,GEN_151065_RIHND1_132_3,UTTAR PRADESH State
Generator,Company,Companies,GEN_151065_RIHND1_132_4,UTTAR PRADESH State
Generator,Company,Companies,GEN_151065_RIHND1_132_5,UTTAR PRADESH State
Generator,Company,Companies,GEN_151065_RIHND1_132_6,UTTAR PRADESH State
Generator,Company,Companies,GEN_151237_KHAMBAKH_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151237_KHAMBAKH_132_2,UTTAR PRADESH State
Generator,Company,Companies,GEN_151254_UTRAULA_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151254_UTRAULA_132_2,UTTAR PRADESH State
Generator,Company,Companies,GEN_151290_MAQSUDPR_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151290_MAQSUDPR_132_2,UTTAR PRADESH State
Generator,Company,Companies,GEN_151293_BARKHER_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151293_BARKHER_132_2,UTTAR PRADESH State
Generator,Company,Companies,GEN_151295_KUNDARK_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151295_KUNDARK_132_2,UTTAR PRADESH State
Generator,Company,Companies,GEN_151325_AKBCHIN_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151326_BALRCHIN_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151327_DCM01_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151328_HAIDER01_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151329_LHSUGAR0_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151330_MANCHIN_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151331_RAUCHIN_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151332_TRIVEN01_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151333_TRIVEN02_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151334_KUMBH_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151335_GULARI01_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151336_JKSUGAR_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151337_MAWANA01_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151338_MAWANA02_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151339_MAWANA03_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151340_SBECBIO_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151341_SIMBHO01_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151342_SIMBHO02_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151344_OUDH_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151345_DALMI01_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151346_DALMI02_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151347_DALMI03_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151348_KMSAGA_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151349_DWARIK01_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151350_DWARIK02_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151351_SUKHBI_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151352_BAJAJ02_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151353_BAJAJ03_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151354_BAJAJ04_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151356_BAJAJ06_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151357_BAJAJ07_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151358_BAJAJ08_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151359_BAJAJ09_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151360_BAJAJ10_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151361_DCM02_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151362_DCM03_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151363_UTTAM01_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151364_UTTAM02_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151365_DHAMPU01_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151366_DHAMPU02_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151367_DHAMPU03_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151368_UPPERG_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151369_CHADA_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151370_DAURAL_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151371_PARLE01_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151372_NEWIND_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151373_PARLE02_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151374_LHSUGAR0_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151375_GULARI02_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151376_HAIDER02_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_151377_DCM04_132_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_152021_ROSA-TP1_220_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_152021_ROSA-TP1_220_2,UTTAR PRADESH State
Generator,Company,Companies,GEN_152038_KHARA2_220_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_152038_KHARA2_220_2,UTTAR PRADESH State
Generator,Company,Companies,GEN_152038_KHARA2_220_3,UTTAR PRADESH State
Generator,Company,Companies,GEN_152047_HARDUGN2_220_5,UTTAR PRADESH State
Generator,Company,Companies,GEN_152047_HARDUGN2_220_7,UTTAR PRADESH State
Generator,Company,Companies,GEN_152047_HARDUGN2_220_8,UTTAR PRADESH State
Generator,Company,Companies,GEN_152047_HARDUGN2_220_9,UTTAR PRADESH State
Generator,Company,Companies,GEN_152053_PARICHA2_220_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_152053_PARICHA2_220_2,UTTAR PRADESH State
Generator,Company,Companies,GEN_152053_PARICHA2_220_3,UTTAR PRADESH State
Generator,Company,Companies,GEN_152053_PARICHA2_220_4,UTTAR PRADESH State
Generator,Company,Companies,GEN_152055_PANKI2_220_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_152055_PANKI2_220_2,UTTAR PRADESH State
Generator,Company,Companies,GEN_152061_OBRA2_220_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_152061_OBRA2_220_2,UTTAR PRADESH State
Generator,Company,Companies,GEN_152061_OBRA2_220_3,UTTAR PRADESH State
Generator,Company,Companies,GEN_152061_OBRA2_220_4,UTTAR PRADESH State
Generator,Company,Companies,GEN_152073_TANDA2_220_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_152073_TANDA2_220_2,UTTAR PRADESH State
Generator,Company,Companies,GEN_152073_TANDA2_220_3,UTTAR PRADESH State
Generator,Company,Companies,GEN_152073_TANDA2_220_4,UTTAR PRADESH State
Generator,Company,Companies,GEN_152103_DADRI_G2_220_G1,UTTAR PRADESH Central
Generator,Company,Companies,GEN_152103_DADRI_G2_220_G2,UTTAR PRADESH Central
Generator,Company,Companies,GEN_152103_DADRI_G2_220_G3,UTTAR PRADESH Central
Generator,Company,Companies,GEN_152103_DADRI_G2_220_G4,UTTAR PRADESH Central
Generator,Company,Companies,GEN_152103_DADRI_G2_220_S1,UTTAR PRADESH Central
Generator,Company,Companies,GEN_152103_DADRI_G2_220_S2,UTTAR PRADESH Central
Generator,Company,Companies,GEN_152104_DADRI_TH_220_1,UTTAR PRADESH Central
Generator,Company,Companies,GEN_152104_DADRI_TH_220_2,UTTAR PRADESH Central
Generator,Company,Companies,GEN_152104_DADRI_TH_220_3,UTTAR PRADESH Central
Generator,Company,Companies,GEN_152104_DADRI_TH_220_4,UTTAR PRADESH Central
Generator,Company,Companies,GEN_152104_DADRI_TH_220_SW,UTTAR PRADESH Central
Generator,Company,Companies,GEN_152105_NAPP2_220_1,UTTAR PRADESH Central
Generator,Company,Companies,GEN_152105_NAPP2_220_2,UTTAR PRADESH Central
Generator,Company,Companies,GEN_154005_PARICHHA_400_5,UTTAR PRADESH State
Generator,Company,Companies,GEN_154005_PARICHHA_400_6,UTTAR PRADESH State
Generator,Company,Companies,GEN_154012_VISHNU4_400_1,UTTARAKHAND State
Generator,Company,Companies,GEN_154012_VISHNU4_400_2,UTTARAKHAND State
Generator,Company,Companies,GEN_154012_VISHNU4_400_3,UTTARAKHAND State
Generator,Company,Companies,GEN_154012_VISHNU4_400_4,UTTARAKHAND State
Generator,Company,Companies,GEN_154014_ANPARA4_400_1,UTTAR PRADESH State
Generator,Company,Companies,GEN_154014_ANPARA4_400_2,UTTAR PRADESH State
Generator,Company,Companies,GEN_154014_ANPARA4_400_3,UTTAR PRADESH State
Generator,Company,Companies,GEN_154014_ANPARA4_400_4,UTTAR PRADESH State
Generator,Company,Companies,GEN_154014_ANPARA4_400_5,UTTAR PRADESH State
Generator,Company,Companies,GEN_154017_ROSA-TP2_400_3,UTTAR PRADESH State
Generator,Company,Companies,GEN_154017_ROSA-TP2_400_4,UTTAR PRADESH State
Generator,Company,Companies,GEN_154018_OBRA4_400_5,UTTAR PRADESH State
Generator,Company,Companies,GEN_154018_OBRA4_400_6,UTTAR PRADESH State
Generator,Company,Companies,GEN_154018_OBRA4_400_7,UTTAR PRADESH State
Generator,Company,Companies,GEN_154018_OBRA4_400_8,UTTAR PRADESH State
Generator,Company,Companies,GEN_154018_OBRA4_400_9,UTTAR PRADESH State
Generator,Company,Companies,GEN_154056_SINGRL4_400_1,UTTAR PRADESH Central
Generator,Company,Companies,GEN_154056_SINGRL4_400_2,UTTAR PRADESH Central
Generator,Company,Companies,GEN_154056_SINGRL4_400_3,UTTAR PRADESH Central
Generator,Company,Companies,GEN_154056_SINGRL4_400_4,UTTAR PRADESH Central
Generator,Company,Companies,GEN_154056_SINGRL4_400_5,UTTAR PRADESH Central
Generator,Company,Companies,GEN_154056_SINGRL4_400_6,UTTAR PRADESH Central
Generator,Company,Companies,GEN_154056_SINGRL4_400_7,UTTAR PRADESH Central
Generator,Company,Companies,GEN_154057_RIHAND-G_400_1,UTTAR PRADESH Central
Generator,Company,Companies,GEN_154057_RIHAND-G_400_2,UTTAR PRADESH Central
Generator,Company,Companies,GEN_154057_RIHAND-G_400_3,UTTAR PRADESH Central
Generator,Company,Companies,GEN_154057_RIHAND-G_400_4,UTTAR PRADESH Central
Generator,Company,Companies,GEN_154057_RIHAND-G_400_5,UTTAR PRADESH Central
Generator,Company,Companies,GEN_154057_RIHAND-G_400_6,UTTAR PRADESH Central
Generator,Company,Companies,GEN_154058_UNCHAHR2_220_1,UTTAR PRADESH Central
Generator,Company,Companies,GEN_154058_UNCHAHR2_220_2,UTTAR PRADESH Central
Generator,Company,Companies,GEN_154058_UNCHAHR2_220_3,UTTAR PRADESH Central
Generator,Company,Companies,GEN_154058_UNCHAHR2_220_4,UTTAR PRADESH Central
Generator,Company,Companies,GEN_154058_UNCHAHR2_220_5,UTTAR PRADESH Central
Generator,Company,Companies,GEN_154060_AURYA2_220_G1,UTTAR PRADESH Central
