,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Coal,Gas-CCGT,Gas-CT,Diesel,Other,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,Bat-Storage-Energy-MWh
1,1396.73355,2295.33513,3430.0,748.413,0.0,36323.9299324,179013.123,271.26,176.4,19.2,0.0,10994.6053876,0.0,0.0,234669,109005.394612
2,1396.73355,2295.33513,3430.0,748.413,0.0,35313.7167238,179013.123,271.26,176.4,19.2,0.0,7462.81859622,0.0,0.0,230127,101542.576016
3,1396.73355,2295.33513,3430.0,748.413,0.0,33936.7743935,179013.123,278.310242978,176.4,19.2,0.0,9294.71068355,0.0,0.0,230589,92247.8653326
4,6964.82505482,2295.33513,3430.0,748.413,0.0,31687.2438876,179013.123,288.72,176.4,19.2,0.0,7864.73992756,0.0,0.0,232488,84383.1254051
5,22200.4303681,2295.33513,3430.0,748.413,0.0,29396.3785019,179013.123,288.72,176.4,19.2,0.0,0.0,0.0,0.0,237568,84383.1254051
6,1396.73355,2295.33513,3430.0,748.413,0.0,28283.3536433,179013.123,288.72,176.4,19.2,0.0,29459.7216767,0.0,0.0,245111,54923.4037284
7,1396.73355,2295.33513,3430.0,748.413,0.0,28078.2320431,179013.123,288.72,176.4,19.2,0.0,38938.8432769,0.0,0.0,254385,15984.5604514
8,23673.45,2295.33513,3430.0,748.413,10243.1260925,28318.6723261,179013.123,288.72,176.4,19.2,0.0,15984.5604514,0.0,0.0,264191,0.0
9,1396.73355,2295.33513,3430.0,748.413,63646.5797655,26501.8189098,173765.559645,271.26,8.1,19.2,0.0,0.0,0.0,0.0,272083,0.0
10,1396.73355,2295.33513,3430.0,748.413,117301.003905,24973.927253,126761.927162,144.36,8.1,19.2,0.0,0.0,0.0,0.0,277079,0.0
11,1396.73355,2295.33513,3430.0,748.413,160078.680272,26714.1944065,109393.5258,144.36,8.1,19.2,0.0,0.0,-27863.5421589,0.0,276365,23684.010835
12,1396.73355,2295.33513,3430.0,748.413,185730.515056,28148.9232087,109180.9008,144.36,8.1,19.2,0.0,0.0,-58289.4807447,0.0,272813,73230.069468
13,1396.73355,2295.33513,3430.0,748.413,194773.894222,26686.0464483,98457.21765,144.36,0.0,0.0,0.0,0.0,-60000.0,929.0,267932,124230.069468
14,1396.73355,2295.33513,3430.0,748.413,186607.369902,23993.7246297,104217.063789,144.36,0.0,0.0,0.0,0.0,-60000.0,0.0,262833,175230.069468
15,1396.73355,2295.33513,3430.0,748.413,171716.711089,22324.7925415,109366.122832,144.36,8.1,19.2,0.0,0.0,-53069.7681425,0.0,258380,220339.372389
16,1396.73355,2295.33513,3430.0,748.413,139329.969961,23460.512689,109393.5258,144.36,8.1,19.2,0.0,0.0,-23130.1501304,0.0,257096,240000.0
17,1396.73355,2295.33513,3430.0,748.413,81916.5053241,25628.4391346,143263.913861,144.36,8.1,19.2,0.0,0.0,0.0,0.0,258851,240000.0
18,12448.9212499,2295.33513,3430.0,748.413,9845.98992347,25102.3504905,179013.123,288.72,176.4,19.2,0.0,28009.5472061,0.0,0.0,261378,211990.452794
19,1396.73355,2295.33513,3430.0,748.413,0.0,28674.0332532,179013.123,288.72,176.4,19.2,0.0,46215.0420668,0.0,0.0,262257,165775.410727
20,23673.45,2295.33513,3430.0,748.413,0.0,35391.490586,179013.123,288.72,176.4,19.2,0.0,15937.868284,0.0,0.0,260974,149837.542443
21,1396.73355,2295.33513,3430.0,748.413,0.0,39316.5328769,179013.123,288.72,176.4,19.2,0.0,29837.5424431,0.0,0.0,256522,120000.0
22,23063.3746828,2295.33513,3430.0,748.413,0.0,39706.4341872,179013.123,288.72,176.4,19.2,0.0,0.0,0.0,0.0,248741,120000.0
23,16130.9787918,2295.33513,3430.0,748.413,0.0,38285.8300782,179013.123,288.72,176.4,19.2,0.0,0.0,0.0,0.0,240388,120000.0
24,12337.4984525,2295.33513,3430.0,748.413,0.0,35532.3104175,179013.123,288.72,176.4,19.2,0.0,0.0,0.0,0.0,233841,120000.0
25,1361.223375,2280.89906,3430.0,748.413,0.0,32433.8338245,184668.2505,2269.746,8.1,19.2,0.0,1841.33424048,0.0,0.0,229061,118158.66576
26,1361.223375,2280.89906,3430.0,748.413,0.0,30116.3573517,184668.2505,2269.746,8.1,19.2,0.0,595.810713298,0.0,0.0,225498,117562.855046
27,1361.223375,2280.89906,3430.0,748.413,0.0,27977.8443918,184668.2505,2269.746,8.1,19.2,0.0,1579.32367318,0.0,0.0,224343,115983.531373
28,1361.223375,2280.89906,3430.0,748.413,0.0,25314.986487,184668.2505,2269.746,8.1,19.2,0.0,6549.18157796,0.0,0.0,226650,109434.349795
29,1361.223375,2280.89906,3430.0,748.413,0.0,23211.2745102,184668.2505,2269.746,8.1,19.2,0.0,14472.8935548,0.0,0.0,232470,94961.4562403
30,1361.223375,2280.89906,3430.0,748.413,0.0,22222.7371911,184668.2505,2125.46438101,8.1,19.2,0.0,24069.7124928,0.0,0.0,240934,70891.7437475
31,1361.223375,2280.89906,3430.0,748.413,0.0,21559.0344139,184668.2505,2112.246,8.1,19.2,0.0,34713.6336511,0.0,0.0,250901,36178.1100964
32,1361.223375,2280.89906,3430.0,748.413,9773.4579058,20636.1000628,184668.2505,2112.246,8.1,19.2,0.0,36178.1100964,0.0,0.0,261216,0.0
