,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Coal,Gas-CCGT,Gas-CT,Diesel,Other,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,Bat-Storage-Energy-MWh
1,2164.415,2295.33513,11444.64,3549.516,0.0,139367.663632,75720.5302385,126.9,0.0,0.0,0.0,0.0,0.0,0.0,234669,0.0
2,2164.415,2295.33513,11444.64,3549.516,0.0,133092.473457,77434.5204134,126.9,0.0,19.2,0.0,0.0,0.0,0.0,230127,0.0
3,2164.415,2295.33513,11444.64,3549.516,0.0,127305.495341,83675.3985287,126.9,8.1,19.2,0.0,0.0,0.0,0.0,230589,0.0
4,2164.415,2295.33513,11444.64,3549.516,0.0,118497.353579,94382.540291,126.9,8.1,19.2,0.0,0.0,0.0,0.0,232488,0.0
5,7754.6237133,2295.33513,11444.64,3549.516,0.0,112787.052157,99582.633,126.9,8.1,19.2,0.0,0.0,0.0,0.0,237568,0.0
6,18318.0125273,2295.33513,11444.64,3549.516,0.0,109927.182196,99422.1141463,126.9,8.1,19.2,0.0,0.0,0.0,0.0,245111,0.0
7,28542.4809955,2295.33513,11444.64,3549.516,0.0,108994.394875,99404.433,126.9,8.1,19.2,0.0,0.0,0.0,0.0,254385,0.0
8,34397.0037184,2295.33513,11444.64,3549.516,5100.10268116,107845.76947,99404.433,126.9,8.1,19.2,0.0,0.0,0.0,0.0,264191,0.0
9,26253.8033653,2295.33513,11444.64,3549.516,31461.7835694,97519.2889353,99404.433,126.9,8.1,19.2,0.0,0.0,0.0,0.0,272083,0.0
10,7172.70029614,2295.33513,11444.64,3549.516,58613.4603811,94444.7151928,99404.433,126.9,8.1,19.2,0.0,0.0,0.0,0.0,277079,0.0
11,2164.415,2295.33513,11444.64,3549.516,79594.8620601,104986.31071,72203.0211,126.9,0.0,0.0,0.0,0.0,0.0,1216.0,276365,0.0
12,2164.415,2295.33513,11444.64,3549.516,77951.9579,103077.21487,72203.0211,126.9,0.0,0.0,0.0,0.0,0.0,17008.0,272813,0.0
13,2164.415,2295.33513,11444.64,3549.516,83335.9536409,92812.2191291,72203.0211,126.9,0.0,0.0,0.0,0.0,0.0,17065.0,267932,0.0
14,2164.415,2295.33513,11444.64,3549.516,96902.5356166,74146.6371534,72203.0211,126.9,0.0,0.0,0.0,0.0,0.0,4336.0,262833,0.0
15,2164.415,2295.33513,11444.64,3549.516,89671.5275333,71519.306912,77589.1594247,126.9,0.0,19.2,0.0,0.0,0.0,0.0,258380,0.0
16,2164.415,2295.33513,11444.64,3549.516,73292.4905341,76406.6041028,87788.7992331,126.9,8.1,19.2,0.0,0.0,0.0,0.0,257096,0.0
17,11212.4728209,2295.33513,11444.64,3549.516,44665.2351598,86125.1678893,99404.433,126.9,8.1,19.2,0.0,0.0,0.0,0.0,258851,0.0
18,36685.0,2295.33513,11444.64,3549.516,6811.15920943,87643.3203619,103147.173,253.8,7778.85629864,1769.2,0.0,0.0,0.0,0.0,261378,0.0
