,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Coal,Gas-CCGT,Gas-CT,Diesel,Other,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,Bat-Storage-Energy-MWh
1,2164.415,2295.33513,11444.64,3549.516,0.0,68268.2448635,146617.689007,301.86,8.1,19.2,0.0,0.0,0.0,0.0,234669,0.0
2,2164.415,2295.33513,11444.64,3549.516,0.0,65987.3464424,144356.587428,301.86,8.1,19.2,0.0,0.0,0.0,0.0,230127,0.0
3,2164.415,2295.33513,11444.64,3549.516,0.0,63339.4334462,147466.500424,301.86,8.1,19.2,0.0,0.0,0.0,0.0,230589,0.0
4,2164.415,2295.33513,11444.64,3549.516,0.0,58987.8894604,153717.04441,301.86,8.1,19.2,0.0,0.0,0.0,0.0,232488,0.0
5,2164.415,2295.33513,11444.64,3549.516,0.0,54828.5738801,162829.45999,428.76,8.1,19.2,0.0,0.0,0.0,0.0,237568,0.0
6,2164.415,2295.33513,11444.64,3549.516,0.0,52798.2377229,172402.796147,428.76,8.1,19.2,0.0,0.0,0.0,0.0,245111,0.0
7,2164.415,2295.33513,11444.64,3549.516,0.0,52388.4534786,182086.580391,428.76,8.1,19.2,0.0,0.0,0.0,0.0,254385,0.0
8,11675.1881833,2295.33513,11444.64,3549.516,0.0,52172.9902922,182352.123,586.26,95.7473945689,19.2,0.0,0.0,0.0,0.0,264191,0.0
9,23248.7894318,2295.33513,11444.64,3549.516,0.0,48410.7364382,182352.123,586.26,176.4,19.2,0.0,0.0,0.0,0.0,272083,0.0
10,30721.4133459,2295.33513,11444.64,3549.516,0.0,45934.1125241,182352.123,586.26,176.4,19.2,0.0,0.0,0.0,0.0,277079,0.0
11,26980.2792694,2295.33513,11444.64,3549.516,0.0,48961.2466006,182352.123,586.26,176.4,19.2,0.0,0.0,0.0,0.0,276365,0.0
12,22206.5641273,2295.33513,11444.64,3549.516,0.0,50182.9617427,182352.123,586.26,176.4,19.2,0.0,0.0,0.0,0.0,272813,0.0
13,19268.2020921,2295.33513,11444.64,3549.516,0.0,48240.3237779,182352.123,586.26,176.4,19.2,0.0,0.0,0.0,0.0,267932,0.0
14,20426.3077158,2295.33513,11444.64,3549.516,0.0,41983.2181542,182352.123,586.26,176.4,19.2,0.0,0.0,0.0,0.0,262833,0.0
15,18830.3627404,2295.33513,11444.64,3549.516,0.0,39126.1631296,182352.123,586.26,176.4,19.2,0.0,0.0,0.0,0.0,258380,0.0
