,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Coal,Gas-CCGT,Gas-CT,Diesel,Other,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,Bat-Storage-Energy-MWh
1,1396.73355,2295.33513,11444.64,748.413,0.0,99476.6458242,118709.647496,570.285,8.1,19.2,0.0,0.0,0.0,0.0,234669,0.0
2,1396.73355,2295.33513,11444.64,748.413,0.0,96145.1478967,117499.145423,570.285,8.1,19.2,0.0,0.0,0.0,0.0,230127,0.0
3,1396.73355,2295.33513,11444.64,748.413,0.0,92267.2718607,121839.021459,570.285,8.1,19.2,0.0,0.0,0.0,0.0,230589,0.0
4,1396.73355,2295.33513,11444.64,748.413,0.0,85667.9183559,130210.474964,697.185,8.1,19.2,0.0,0.0,0.0,0.0,232488,0.0
5,7866.30095644,2295.33513,11444.64,748.413,0.0,79973.0529136,134515.773,697.185,8.1,19.2,0.0,0.0,0.0,0.0,237568,0.0
6,18284.9630821,2295.33513,11444.64,748.413,0.0,77275.5907879,134337.573,697.185,8.1,19.2,0.0,0.0,0.0,0.0,245111,0.0
7,23673.45,2295.33513,11444.64,748.413,0.0,76035.0004198,139327.173,833.688450186,8.1,19.2,0.0,0.0,0.0,0.0,254385,0.0
8,23673.45,2295.33513,11444.64,748.413,9775.30977135,75427.9852543,139327.173,1140.57,338.923844392,19.2,0.0,0.0,0.0,0.0,264191,0.0
9,1396.73355,2295.33513,11444.64,748.413,63092.775029,69148.1535943,123359.364697,570.285,8.1,19.2,0.0,0.0,0.0,0.0,272083,0.0
10,1396.73355,2295.33513,11444.64,748.413,116477.487303,46617.0849169,97529.0211,570.285,0.0,0.0,0.0,0.0,0.0,18432.0,277079,0.0
11,1396.73355,2295.33513,11444.64,748.413,159348.673134,3031.89908602,97529.0211,570.285,0.0,0.0,0.0,0.0,0.0,65736.0,276365,0.0
12,1396.73355,2295.33513,11444.64,748.413,89624.8329571,69203.7392629,97529.0211,570.285,0.0,0.0,0.0,0.0,0.0,96099.0,272813,0.0
13,1396.73355,2295.33513,11444.64,748.413,87703.3860634,66244.1861566,97529.0211,570.285,0.0,0.0,0.0,0.0,0.0,108197.0,267932,0.0
