Timepoint,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Coal,Gas-CCGT,Gas-CT,Diesel,Other,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,Bat-Storage-Energy-MWh
1,2164.415,2295.33513,3430.0,3549.516,0.0,52872.9078343,169918.226036,411.3,8.1,19.2,0.0,0.0,0.0,0.0,234669,0.0
2,2164.415,2295.33513,3430.0,3549.516,0.0,51219.012105,167030.121765,411.3,8.1,19.2,0.0,0.0,0.0,0.0,230127,0.0
3,2164.415,2295.33513,3430.0,3549.516,0.0,49278.6900157,169432.443854,411.3,8.1,19.2,0.0,0.0,0.0,0.0,230589,0.0
4,2164.415,2295.33513,3430.0,3549.516,0.0,45838.732914,174771.400956,411.3,8.1,19.2,0.0,0.0,0.0,0.0,232488,0.0
5,2164.415,2295.33513,3430.0,3549.516,0.0,42557.8091016,183132.324768,411.3,8.1,19.2,0.0,0.0,0.0,0.0,237568,0.0
6,9437.02160898,2295.33513,3430.0,3549.516,0.0,41028.104261,184774.923,568.8,8.1,19.2,0.0,0.0,0.0,0.0,245111,0.0
7,18935.1169257,2295.33513,3430.0,3549.516,0.0,40804.0089443,184774.923,568.8,8.1,19.2,0.0,0.0,0.0,0.0,254385,0.0
8,26641.3919628,2295.33513,3430.0,3549.516,1977.11944452,40748.4144627,184953.123,568.8,8.1,19.2,0.0,0.0,0.0,0.0,264191,0.0
9,28340.672823,2295.33513,3430.0,3549.516,10782.9082211,38135.3448258,184953.123,568.8,8.1,19.2,0.0,0.0,0.0,0.0,272083,0.0
10,26473.5761659,2295.33513,3430.0,3549.516,19814.299362,35967.0503421,184953.123,568.8,8.1,19.2,0.0,0.0,0.0,0.0,277079,0.0
11,16259.0950063,2295.33513,3430.0,3549.516,26951.0285571,38330.8023067,184953.123,568.8,8.1,19.2,0.0,0.0,0.0,0.0,276365,0.0
12,7091.99728172,2295.33513,3430.0,3549.516,31195.3292312,39701.5993571,184953.123,568.8,8.1,19.2,0.0,0.0,0.0,0.0,272813,0.0
13,2254.64611629,2295.33513,3430.0,3549.516,32204.2984691,38648.9812846,184953.123,568.8,8.1,19.2,0.0,0.0,0.0,0.0,267932,0.0
14,3159.32104568,2295.33513,3430.0,3549.516,31206.3071757,33643.2976486,184953.123,568.8,8.1,19.2,0.0,0.0,0.0,0.0,262833,0.0
15,3168.38608046,2295.33513,3430.0,3549.516,29054.0933141,31333.4464755,184953.123,568.8,8.1,19.2,0.0,0.0,0.0,0.0,258380,0.0
16,5614.40305391,2295.33513,3430.0,3549.516,23471.0157517,33186.5070644,184953.123,568.8,8.1,19.2,0.0,0.0,0.0,0.0,257096,0.0
17,13182.579233,2295.33513,3430.0,3549.516,14479.7678711,36364.5787658,184953.123,568.8,8.1,19.2,0.0,0.0,0.0,0.0,258851,0.0
18,28314.8383932,2295.33513,3430.0,3549.516,2059.87944953,36179.2080273,184953.123,568.8,8.1,19.2,0.0,0.0,0.0,0.0,261378,0.0
19,26015.5817379,2295.33513,3430.0,3549.516,0.0,41417.3441321,184953.123,568.8,8.1,19.2,0.0,0.0,0.0,0.0,262257,0.0
20,15134.5995987,2295.33513,3430.0,3549.516,0.0,51015.3262713,184953.123,568.8,8.1,19.2,0.0,0.0,0.0,0.0,260974,0.0
21,5003.58196646,2295.33513,3430.0,3549.516,0.0,56784.6390345,184862.827869,568.8,8.1,19.2,0.0,0.0,0.0,0.0,256522,0.0
22,2164.415,2295.33513,3430.0,3549.516,0.0,57407.6240671,179455.509803,411.3,8.1,19.2,0.0,0.0,0.0,0.0,248741,0.0
23,2164.415,2295.33513,3430.0,3549.516,0.0,55194.4416405,173315.69223,411.3,8.1,19.2,0.0,0.0,0.0,0.0,240388,0.0
24,2164.415,2295.33513,3430.0,3549.516,0.0,51060.7014114,170902.432459,411.3,8.1,19.2,0.0,0.0,0.0,0.0,233841,0.0
25,2109.3875,2280.89906,3430.0,3549.516,0.0,46460.7077524,168927.647688,2275.542,8.1,19.2,0.0,0.0,0.0,0.0,229061,0.0
26,2109.3875,2280.89906,3430.0,3549.516,0.0,43023.7658334,168801.589607,2275.542,8.1,19.2,0.0,0.0,0.0,0.0,225498,0.0
27,2109.3875,2280.89906,3430.0,3549.516,0.0,40170.2611733,170500.094267,2275.542,8.1,19.2,0.0,0.0,0.0,0.0,224343,0.0
28,2109.3875,2280.89906,3430.0,3549.516,0.0,36129.4142124,176721.041228,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,226650,0.0
29,2109.3875,2280.89906,3430.0,3549.516,0.0,33042.863387,185627.592053,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,232470,0.0
30,2109.3875,2280.89906,3430.0,3549.516,0.0,31352.1538684,195782.301572,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,240934,0.0
31,4439.53146973,2280.89906,3430.0,3549.516,0.0,30129.3924703,202615.173,4260.888,176.4,19.2,0.0,0.0,0.0,0.0,250901,0.0
32,14052.4459453,2280.89906,3430.0,3549.516,1986.63294178,28979.8450529,202480.173,4260.888,176.4,19.2,0.0,0.0,0.0,0.0,261216,0.0
33,18181.7798783,2280.89906,3430.0,3549.516,10984.5459467,24882.598115,202480.173,4260.888,176.4,19.2,0.0,0.0,0.0,0.0,270246,0.0
34,17880.0149426,2280.89906,3430.0,3549.516,20144.6739358,21172.2350616,202480.173,4260.888,176.4,19.2,0.0,0.0,0.0,0.0,275394,0.0
35,10749.468994,2280.89906,3430.0,3549.516,26645.5274296,20795.9275164,202480.173,4260.888,176.4,19.2,0.0,0.0,0.0,0.0,274388,0.0
36,7135.89560948,2280.89906,3430.0,3549.516,30950.1396186,16430.8887119,202480.173,4260.888,176.4,19.2,0.0,0.0,0.0,0.0,270714,0.0
37,6404.9828543,2280.89906,3430.0,3549.516,32407.4810795,11402.4600062,202480.173,4260.888,176.4,19.2,0.0,0.0,0.0,0.0,266412,0.0
38,5466.41347362,2280.89906,3430.0,3549.516,33155.9341331,8376.57633328,202480.173,4260.888,176.4,19.2,0.0,0.0,0.0,0.0,263196,0.0
39,7422.44496933,2280.89906,3430.0,3549.516,31177.9323601,6948.54661059,202480.173,4260.888,176.4,19.2,0.0,0.0,0.0,0.0,261746,0.0
40,13241.0419671,2280.89906,3430.0,3549.516,25566.0769649,8182.47164477,202518.506363,4260.888,176.4,19.2,0.0,0.0,0.0,0.0,263225,0.0
41,24697.9095061,2280.89906,3430.0,3549.516,16160.825364,10745.1890699,202615.173,4260.888,176.4,19.2,0.0,0.0,0.0,0.0,267936,0.0
42,36685.0,2280.89906,3430.0,3549.516,2572.1917749,14232.7374992,202750.173,4551.084,967.293,1355.10566591,0.0,0.0,0.0,0.0,272374,0.0
43,34878.4231422,2280.89906,3430.0,3549.516,0.0,22318.5007978,202615.173,4260.888,176.4,19.2,0.0,0.0,0.0,0.0,273529,0.0
44,22628.701803,2280.89906,3430.0,3549.516,0.0,33453.222137,202615.173,4260.888,176.4,19.2,0.0,0.0,0.0,0.0,272414,0.0
45,9493.58694497,2280.89906,3430.0,3549.516,0.0,41895.336995,202615.173,4260.888,176.4,19.2,0.0,0.0,0.0,0.0,267721,0.0
46,2109.3875,2280.89906,3430.0,3549.516,0.0,43563.5570423,201113.213398,2845.827,176.4,19.2,0.0,0.0,0.0,0.0,259088,0.0
47,2109.3875,2280.89906,3430.0,3549.516,0.0,41576.6458199,195025.80962,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,250402,0.0
48,2109.3875,2280.89906,3430.0,3549.516,0.0,39228.333467,190959.121973,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,243987,0.0
49,2212.1055,2295.33513,3430.0,3549.516,0.0,36273.2430888,188003.348281,2737.152,8.1,19.2,0.0,0.0,0.0,0.0,238528,0.0
50,2212.1055,2295.33513,3430.0,3549.516,0.0,34145.0437756,186186.547594,2737.152,8.1,19.2,0.0,0.0,0.0,0.0,234583,0.0
51,2212.1055,2295.33513,3430.0,3549.516,0.0,32403.3955487,187101.195821,2737.152,8.1,19.2,0.0,0.0,0.0,0.0,233756,0.0
52,2212.1055,2295.33513,3430.0,3549.516,0.0,30850.8971388,190961.694231,2737.152,8.1,19.2,0.0,0.0,0.0,0.0,236064,0.0
53,2212.1055,2295.33513,3430.0,3549.516,0.0,28421.5241501,199301.06722,2737.152,8.1,19.2,0.0,0.0,0.0,0.0,241974,0.0
54,2212.1055,2295.33513,3430.0,3549.516,0.0,26899.7533641,209550.7935,3059.352,30.9445059055,19.2,0.0,0.0,0.0,0.0,251047,0.0
55,2511.0029879,2295.33513,3430.0,3549.516,0.0,25761.5038821,218707.938,5220.504,252.0,19.2,0.0,0.0,0.0,0.0,261747,0.0
56,12993.1654699,2295.33513,3430.0,3549.516,1934.51578659,24324.0256135,218707.938,5220.504,370.8,19.2,0.0,0.0,0.0,0.0,272845,0.0
57,16827.1882174,2295.33513,3430.0,3549.516,10917.1347831,20210.3838695,218707.938,5220.504,370.8,19.2,0.0,0.0,0.0,0.0,281548,0.0
58,16244.0157532,2295.33513,3430.0,3549.516,20492.4149179,15420.2761989,218707.938,5220.504,370.8,19.2,0.0,0.0,0.0,0.0,285750,0.0
59,7759.97297495,2295.33513,3430.0,3549.516,28321.9645878,14737.7693072,218707.938,5220.504,370.8,19.2,0.0,0.0,0.0,0.0,284413,0.0
60,2212.1055,2295.33513,3430.0,3549.516,33192.740757,12149.0670309,218667.241582,4885.794,252.0,19.2,0.0,0.0,0.0,0.0,280653,0.0
61,2212.1055,2295.33513,3430.0,3549.516,34683.3671646,8883.49653051,216177.985675,4689.594,176.4,19.2,0.0,0.0,0.0,0.0,276117,0.0
62,2212.1055,2295.33513,3430.0,3549.516,35101.6348194,6555.21516292,214262.995388,4595.598,176.4,19.2,0.0,0.0,0.0,0.0,272198,0.0
63,2212.1055,2295.33513,3430.0,3549.516,31862.6739719,5473.35035799,215729.82504,4689.594,176.4,19.2,0.0,0.0,0.0,0.0,269438,0.0
64,5936.18194928,2295.33513,3430.0,3549.516,24874.0855523,5611.2393684,218707.938,5220.504,252.0,19.2,0.0,0.0,0.0,0.0,269896,0.0
65,18143.2155198,2295.33513,3430.0,3549.516,15674.8347472,6338.65660301,218707.938,5220.504,370.8,19.2,0.0,0.0,0.0,0.0,273750,0.0
66,34462.4625023,2295.33513,3430.0,3549.516,2370.19478582,7198.04958186,218707.938,5220.504,370.8,19.2,0.0,0.0,0.0,0.0,277624,0.0
67,36327.3008182,2295.33513,3430.0,3549.516,0.0,9770.4060518,218707.938,5220.504,370.8,19.2,0.0,0.0,0.0,0.0,279691,0.0
68,31163.3134126,2295.33513,3430.0,3549.516,0.0,14210.771925,218707.938,5220.504,369.421532417,19.2,0.0,0.0,0.0,0.0,278966,0.0
69,23024.1388087,2295.33513,3430.0,3549.516,0.0,17714.5680613,218707.938,5220.504,370.8,19.2,0.0,0.0,0.0,0.0,274332,0.0
70,15362.6180441,2295.33513,3430.0,3549.516,0.0,16934.8888259,218707.938,5220.504,252.0,19.2,0.0,0.0,0.0,0.0,265772,0.0
71,7254.3920416,2295.33513,3430.0,3549.516,0.0,14856.3148284,218707.938,5220.504,370.8,19.2,0.0,0.0,0.0,0.0,255704,0.0
72,2212.1055,2295.33513,3430.0,3549.516,0.0,12838.4717832,217979.177587,4885.794,176.4,19.2,0.0,0.0,0.0,0.0,247386,0.0
