,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Coal,Gas-CCGT,Gas-CT,Diesel,Other,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,Bat-Storage-Energy-MWh
1,2164.415,2295.33513,3430.0,3549.516,0.0,0.0,220799.99187,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,234669,0.0
2,2164.415,2295.33513,3430.0,3549.516,0.0,0.0,216257.99187,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,230127,0.0
3,2164.415,2295.33513,3430.0,3549.516,0.0,0.0,216719.99187,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,230589,0.0
4,2164.415,2295.33513,3430.0,3549.516,0.0,0.0,218618.99187,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,232488,0.0
5,2164.415,2295.33513,3430.0,3549.516,0.0,0.0,223698.99187,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,237568,0.0
6,2164.415,2295.33513,3430.0,3549.516,0.0,0.0,230630.30687,2845.827,176.4,19.2,0.0,0.0,0.0,0.0,245111,0.0
7,5695.69187,2295.33513,3430.0,3549.516,0.0,0.0,234592.173,4551.084,252.0,19.2,0.0,0.0,0.0,0.0,254385,0.0
8,15564.70782,2295.33513,3430.0,3549.516,0.0,0.0,234592.173,4551.084,188.98405,19.2,0.0,0.0,0.0,0.0,264191,0.0
9,23393.69187,2295.33513,3430.0,3549.516,0.0,0.0,234592.173,4551.084,252.0,19.2,0.0,0.0,0.0,0.0,272083,0.0
10,28389.69187,2295.33513,3430.0,3549.516,0.0,0.0,234592.173,4551.084,252.0,19.2,0.0,0.0,0.0,0.0,277079,0.0
11,27675.69187,2295.33513,3430.0,3549.516,0.0,0.0,234592.173,4551.084,252.0,19.2,0.0,0.0,0.0,0.0,276365,0.0
12,24123.69187,2295.33513,3430.0,3549.516,0.0,0.0,234592.173,4551.084,252.0,19.2,0.0,0.0,0.0,0.0,272813,0.0
13,19242.69187,2295.33513,3430.0,3549.516,0.0,0.0,234592.173,4551.084,252.0,19.2,0.0,0.0,0.0,0.0,267932,0.0
14,14143.69187,2295.33513,3430.0,3549.516,0.0,0.0,234592.173,4551.084,252.0,19.2,0.0,0.0,0.0,0.0,262833,0.0
15,9690.69187,2295.33513,3430.0,3549.516,0.0,0.0,234592.173,4551.084,252.0,19.2,0.0,0.0,0.0,0.0,258380,0.0
16,8406.69187,2295.33513,3430.0,3549.516,0.0,0.0,234592.173,4551.084,252.0,19.2,0.0,0.0,0.0,0.0,257096,0.0
17,10161.69187,2295.33513,3430.0,3549.516,0.0,0.0,234592.173,4551.084,252.0,19.2,0.0,0.0,0.0,0.0,258851,0.0
18,12688.69187,2295.33513,3430.0,3549.516,0.0,0.0,234592.173,4551.084,252.0,19.2,0.0,0.0,0.0,0.0,261378,0.0
19,13567.69187,2295.33513,3430.0,3549.516,0.0,0.0,234592.173,4551.084,252.0,19.2,0.0,0.0,0.0,0.0,262257,0.0
20,12284.69187,2295.33513,3430.0,3549.516,0.0,0.0,234592.173,4551.084,252.0,19.2,0.0,0.0,0.0,0.0,260974,0.0
21,7832.69187,2295.33513,3430.0,3549.516,0.0,0.0,234592.173,4551.084,252.0,19.2,0.0,0.0,0.0,0.0,256522,0.0
22,2164.415,2295.33513,3430.0,3549.516,0.0,0.0,232845.24587,4260.888,176.4,19.2,0.0,0.0,0.0,0.0,248741,0.0
23,2164.415,2295.33513,3430.0,3549.516,0.0,0.0,226518.99187,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,240388,0.0
24,2164.415,2295.33513,3430.0,3549.516,0.0,0.0,219971.99187,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,233841,0.0
25,2109.3875,2280.89906,3430.0,3549.516,0.0,0.0,215261.45544,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,229061,0.0
26,2109.3875,2280.89906,3430.0,3549.516,0.0,0.0,211698.45544,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,225498,0.0
27,2109.3875,2280.89906,3430.0,3549.516,0.0,0.0,210543.45544,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,224343,0.0
28,2109.3875,2280.89906,3430.0,3549.516,0.0,0.0,212850.45544,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,226650,0.0
29,2109.3875,2280.89906,3430.0,3549.516,0.0,0.0,218670.45544,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,232470,0.0
30,2109.3875,2280.89906,3430.0,3549.516,0.0,0.0,227134.45544,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,240934,0.0
31,2109.3875,2280.89906,3430.0,3549.516,0.0,0.0,235074.70944,4260.888,176.4,19.2,0.0,0.0,0.0,0.0,250901,0.0
32,8860.26294,2280.89906,3430.0,3549.516,0.0,0.0,238348.638,4551.084,176.4,19.2,0.0,0.0,0.0,0.0,261216,0.0
33,17890.26294,2280.89906,3430.0,3549.516,0.0,0.0,238348.638,4551.084,176.4,19.2,0.0,0.0,0.0,0.0,270246,0.0
34,23038.26294,2280.89906,3430.0,3549.516,0.0,0.0,238348.638,4551.084,176.4,19.2,0.0,0.0,0.0,0.0,275394,0.0
35,21958.56034,2280.89906,3430.0,3549.516,0.0,0.0,238348.638,4551.084,250.102599999,19.2,0.0,0.0,0.0,0.0,274388,0.0
36,18282.66294,2280.89906,3430.0,3549.516,0.0,0.0,238348.638,4551.084,252.0,19.2,0.0,0.0,0.0,0.0,270714,0.0
37,13980.66294,2280.89906,3430.0,3549.516,0.0,0.0,238348.638,4551.084,252.0,19.2,0.0,0.0,0.0,0.0,266412,0.0
38,10764.66294,2280.89906,3430.0,3549.516,0.0,0.0,238348.638,4551.084,252.0,19.2,0.0,0.0,0.0,0.0,263196,0.0
39,9314.66294,2280.89906,3430.0,3549.516,0.0,0.0,238348.638,4551.084,252.0,19.2,0.0,0.0,0.0,0.0,261746,0.0
40,10793.66294,2280.89906,3430.0,3549.516,0.0,0.0,238348.638,4551.084,252.0,19.2,0.0,0.0,0.0,0.0,263225,0.0
41,15504.66294,2280.89906,3430.0,3549.516,0.0,0.0,238348.638,4551.084,252.0,19.2,0.0,0.0,0.0,0.0,267936,0.0
42,19942.66294,2280.89906,3430.0,3549.516,0.0,0.0,238348.638,4551.084,252.0,19.2,0.0,0.0,0.0,0.0,272374,0.0
43,21097.66294,2280.89906,3430.0,3549.516,0.0,0.0,238348.638,4551.084,252.0,19.2,0.0,0.0,0.0,0.0,273529,0.0
44,19982.66294,2280.89906,3430.0,3549.516,0.0,0.0,238348.638,4551.084,252.0,19.2,0.0,0.0,0.0,0.0,272414,0.0
