Timepoint,net_load_final,HYDRO-STORAGE,Bat-Storage-Discharge,Bat-Storage-Charge
1,65684.3317374,1396.73355,0.0,0.0
2,56165.7863341,1396.73355,0.0,0.0
3,55771.536711,1396.73355,0.0,0.0
4,63468.2250581,1396.73355,0.0,0.0
5,77883.8420103,1396.73355,0.0,0.0
6,97854.3086536,1396.73355,0.0,0.0
7,127052.783711,1396.73355,0.0,0.0
8,157143.469775,1396.73355,0.0,0.0
9,171144.020716,20033.8530544,0.0,0.0
10,185503.000463,23673.45,0.0,0.0
11,187459.800655,23673.45,0.0,0.0
12,181473.733232,23673.45,0.0,0.0
13,171144.020716,14114.0976976,0.0,0.0
14,171144.020716,14731.4880381,0.0,0.0
15,171144.020716,15002.2889052,0.0,0.0
16,171144.020716,5590.85090472,0.0,0.0
17,165211.530858,1396.73355,0.0,0.0
18,161327.645127,1396.73355,0.0,0.0
19,151381.636055,1396.73355,0.0,0.0
20,126351.916931,1396.73355,0.0,0.0
21,105729.657804,1396.73355,0.0,0.0
22,95155.3549349,1396.73355,0.0,0.0
23,82327.8402943,1396.73355,0.0,0.0
24,77138.7662864,1396.73355,0.0,0.0
25,68972.3486557,1361.223375,0.0,0.0
26,67322.3278687,1361.223375,0.0,0.0
27,70206.3241451,1361.223375,0.0,0.0
28,80260.7476289,1361.223375,0.0,0.0
29,95040.8979777,1361.223375,0.0,0.0
30,115145.683328,1361.223375,0.0,0.0
31,140450.97398,1361.223375,0.0,0.0
32,175365.099276,1361.223375,0.0,0.0
33,209788.241922,1361.223375,0.0,0.0
34,216896.879736,15583.1287007,0.0,0.0
35,216896.879736,19607.6102251,0.0,0.0
36,216896.879736,22117.3832328,0.0,0.0
37,216956.896629,23673.45,0.0,0.0
38,216896.879736,18314.8840368,0.0,0.0
39,216896.879736,18421.9045429,0.0,0.0
40,216896.879736,12877.4831566,0.0,0.0
41,216896.879736,8943.5940061,0.0,0.0
42,216896.879736,2882.87687393,0.0,0.0
43,207871.33597,1361.223375,0.0,0.0
44,181011.523992,1361.223375,0.0,0.0
45,153516.749593,1361.223375,0.0,0.0
46,136908.115034,1361.223375,0.0,0.0
47,124008.477468,1361.223375,0.0,0.0
48,110499.29125,1361.223375,0.0,0.0
49,100649.318622,1427.509035,0.0,0.0
50,96644.323817,1427.509035,0.0,0.0
51,97679.4309687,1427.509035,0.0,0.0
52,102242.058267,1427.509035,0.0,0.0
53,114289.20831,1427.509035,0.0,0.0
54,136684.37707,1427.509035,0.0,0.0
55,165744.506438,1427.509035,0.0,0.0
56,202637.112891,1427.509035,0.0,0.0
57,238147.478107,1427.509035,0.0,0.0
58,240245.707124,18494.5350729,0.0,0.0
59,245985.638484,23673.45,0.0,0.0
60,245214.70108,23673.45,0.0,0.0
61,243008.545113,23673.45,0.0,0.0
62,240245.707124,10511.2120871,0.0,0.0
63,240245.707124,3540.3813272,0.0,0.0
64,238917.172333,1427.509035,0.0,0.0
65,240245.707124,3383.64922895,0.0,0.0
66,240245.707124,10935.5450994,0.0,0.0
67,240245.707124,16028.205317,0.0,0.0
68,240245.707124,8941.66077747,0.0,0.0
69,229650.904228,1427.509035,0.0,0.0
70,219266.399344,1427.509035,0.0,0.0
71,204704.233707,1427.509035,0.0,0.0
72,188812.474405,1427.509035,0.0,0.0
73,170776.32757,1581.38646,0.0,0.0
74,162603.203253,1581.38646,0.0,0.0
75,160382.527948,1581.38646,0.0,0.0
76,161790.083837,1581.38646,0.0,0.0
77,166057.002779,1581.38646,0.0,0.0
78,179403.950953,1581.38646,0.0,0.0
79,204672.605469,1581.38646,0.0,0.0
80,221267.120248,10230.514107,0.0,0.0
81,224637.409826,23673.45,0.0,0.0
82,239501.205337,23673.45,0.0,0.0
83,234908.29411,23673.45,0.0,0.0
84,226348.789887,23673.45,0.0,0.0
85,221267.120248,21708.822597,0.0,0.0
86,221267.120248,7320.00908428,0.0,0.0
87,221267.120248,3585.33625179,0.0,0.0
88,218878.930665,1581.38646,0.0,0.0
89,212643.419938,1581.38646,0.0,0.0
90,214956.602962,1581.38646,0.0,0.0
91,204275.066228,1581.38646,0.0,0.0
92,189128.758961,1581.38646,0.0,0.0
93,176851.189831,1581.38646,0.0,0.0
94,167520.797754,1581.38646,0.0,0.0
95,163527.129589,1581.38646,0.0,0.0
96,165500.799201,1581.38646,0.0,0.0
