Timepoint,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Coal,Gas-CCGT,Gas-CT,Diesel,Other,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,Bat-Storage-Energy-MWh
1,1396.73355,2295.33513,3430.0,748.413,0.0,52872.9078343,173644.510486,253.8,8.1,19.2,0.0,0.0,0.0,0.0,234669,0.0
2,1396.73355,2295.33513,3430.0,748.413,0.0,51219.012105,170756.406215,253.8,8.1,19.2,0.0,0.0,0.0,0.0,230127,0.0
3,1396.73355,2295.33513,3430.0,748.413,0.0,49278.6900157,173158.728304,253.8,8.1,19.2,0.0,0.0,0.0,0.0,230589,0.0
4,1396.73355,2295.33513,3430.0,748.413,0.0,45838.732914,178497.685406,253.8,8.1,19.2,0.0,0.0,0.0,0.0,232488,0.0
5,1396.73355,2295.33513,3430.0,748.413,0.0,42557.8091016,186858.609218,253.8,8.1,19.2,0.0,0.0,0.0,0.0,237568,0.0
6,2926.72460898,2295.33513,3430.0,748.413,0.0,41028.104261,194401.323,253.8,8.1,19.2,0.0,0.0,0.0,0.0,245111,0.0
7,12411.8121702,2295.33513,3430.0,748.413,0.0,40804.0089443,194414.330755,253.8,8.1,19.2,0.0,0.0,0.0,0.0,254385,0.0
8,20082.4949628,2295.33513,3430.0,748.413,1977.11944452,40748.4144627,194628.123,253.8,8.1,19.2,0.0,0.0,0.0,0.0,264191,0.0
9,21781.775823,2295.33513,3430.0,748.413,10782.9082211,38135.3448258,194628.123,253.8,8.1,19.2,0.0,0.0,0.0,0.0,272083,0.0
10,19914.6791659,2295.33513,3430.0,748.413,19814.299362,35967.0503421,194628.123,253.8,8.1,19.2,0.0,0.0,0.0,0.0,277079,0.0
11,9700.19800628,2295.33513,3430.0,748.413,26951.0285571,38330.8023067,194628.123,253.8,8.1,19.2,0.0,0.0,0.0,0.0,276365,0.0
12,1396.73355,2295.33513,3430.0,748.413,31195.3292312,39701.5993571,193764.489732,253.8,8.1,19.2,0.0,0.0,0.0,0.0,272813,0.0
13,1396.73355,2295.33513,3430.0,748.413,32204.2984691,38648.9812846,188927.138566,253.8,8.1,19.2,0.0,0.0,0.0,0.0,267932,0.0
14,1396.73355,2295.33513,3430.0,748.413,31206.3071757,33643.2976486,189831.813496,253.8,8.1,19.2,0.0,0.0,0.0,0.0,262833,0.0
15,1396.73355,2295.33513,3430.0,748.413,29054.0933141,31333.4464755,189840.87853,253.8,8.1,19.2,0.0,0.0,0.0,0.0,258380,0.0
16,1396.73355,2295.33513,3430.0,748.413,23471.0157517,33186.5070644,192286.895504,253.8,8.1,19.2,0.0,0.0,0.0,0.0,257096,0.0
17,6623.68223304,2295.33513,3430.0,748.413,14479.7678711,36364.5787658,194628.123,253.8,8.1,19.2,0.0,0.0,0.0,0.0,258851,0.0
18,21755.9413932,2295.33513,3430.0,748.413,2059.87944953,36179.2080273,194628.123,253.8,8.1,19.2,0.0,0.0,0.0,0.0,261378,0.0
19,19456.6847379,2295.33513,3430.0,748.413,0.0,41417.3441321,194628.123,253.8,8.1,19.2,0.0,0.0,0.0,0.0,262257,0.0
20,8632.40259872,2295.33513,3430.0,748.413,0.0,51015.3262713,194571.423,253.8,8.1,19.2,0.0,0.0,0.0,0.0,260974,0.0
21,1396.73355,2295.33513,3430.0,748.413,0.0,56784.6390345,191585.779286,253.8,8.1,19.2,0.0,0.0,0.0,0.0,256522,0.0
22,1396.73355,2295.33513,3430.0,748.413,0.0,57407.6240671,183181.794253,253.8,8.1,19.2,0.0,0.0,0.0,0.0,248741,0.0
23,1396.73355,2295.33513,3430.0,748.413,0.0,55194.4416405,177041.97668,253.8,8.1,19.2,0.0,0.0,0.0,0.0,240388,0.0
24,1396.73355,2295.33513,3430.0,748.413,0.0,51060.7014114,174628.716909,253.8,8.1,19.2,0.0,0.0,0.0,0.0,233841,0.0
25,1361.223375,2280.89906,3430.0,748.413,0.0,46460.7077524,172476.914813,2275.542,8.1,19.2,0.0,0.0,0.0,0.0,229061,0.0
26,1361.223375,2280.89906,3430.0,748.413,0.0,43023.7658334,172350.856732,2275.542,8.1,19.2,0.0,0.0,0.0,0.0,225498,0.0
27,1361.223375,2280.89906,3430.0,748.413,0.0,40170.2611733,174049.361392,2275.542,8.1,19.2,0.0,0.0,0.0,0.0,224343,0.0
28,1361.223375,2280.89906,3430.0,748.413,0.0,36129.4142124,180397.208353,2275.542,8.1,19.2,0.0,0.0,0.0,0.0,226650,0.0
29,1361.223375,2280.89906,3430.0,748.413,0.0,33042.863387,189176.859178,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,232470,0.0
30,1361.223375,2280.89906,3430.0,748.413,0.0,31352.1538684,199331.568697,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,240934,0.0
31,1361.223375,2280.89906,3430.0,748.413,0.0,30129.3924703,210363.830095,2559.942,8.1,19.2,0.0,0.0,0.0,0.0,250901,0.0
32,9456.16994529,2280.89906,3430.0,748.413,1986.63294178,28979.8450529,211362.858,2775.582,176.4,19.2,0.0,0.0,0.0,0.0,261216,0.0
33,13423.5038783,2280.89906,3430.0,748.413,10984.5459467,24882.598115,211524.858,2775.582,176.4,19.2,0.0,0.0,0.0,0.0,270246,0.0
34,13121.7389426,2280.89906,3430.0,748.413,20144.6739358,21172.2350616,211524.858,2775.582,176.4,19.2,0.0,0.0,0.0,0.0,275394,0.0
35,5991.192994,2280.89906,3430.0,748.413,26645.5274296,20795.9275164,211524.858,2775.582,176.4,19.2,0.0,0.0,0.0,0.0,274388,0.0
36,2377.61960948,2280.89906,3430.0,748.413,30950.1396186,16430.8887119,211524.858,2775.582,176.4,19.2,0.0,0.0,0.0,0.0,270714,0.0
37,1646.7068543,2280.89906,3430.0,748.413,32407.4810795,11402.4600062,211524.858,2775.582,176.4,19.2,0.0,0.0,0.0,0.0,266412,0.0
38,1361.223375,2280.89906,3430.0,748.413,33155.9341331,8376.57633328,211091.012099,2724.642,8.1,19.2,0.0,0.0,0.0,0.0,263196,0.0
39,2664.16896933,2280.89906,3430.0,748.413,31177.9323601,6948.54661059,211524.858,2775.582,176.4,19.2,0.0,0.0,0.0,0.0,261746,0.0
40,8521.0993303,2280.89906,3430.0,748.413,25566.0769649,8182.47164477,211524.858,2775.582,176.4,19.2,0.0,0.0,0.0,0.0,263225,0.0
41,20074.6335061,2280.89906,3430.0,748.413,16160.825364,10745.1890699,211524.858,2775.582,176.4,19.2,0.0,0.0,0.0,0.0,267936,0.0
42,23673.45,2280.89906,3430.0,748.413,2572.1917749,14232.7374992,216151.173,4551.084,2964.85166591,1769.2,0.0,0.0,0.0,0.0,272374,0.0
43,23673.45,2280.89906,3430.0,748.413,0.0,22318.5007978,216151.173,4551.084,356.280142233,19.2,0.0,0.0,0.0,0.0,273529,0.0
44,18167.425803,2280.89906,3430.0,748.413,0.0,33453.222137,211362.858,2775.582,176.4,19.2,0.0,0.0,0.0,0.0,272414,0.0
45,5076.04844232,2280.89906,3430.0,748.413,0.0,41895.336995,211319.120503,2775.582,176.4,19.2,0.0,0.0,0.0,0.0,267721,0.0
46,1361.223375,2280.89906,3430.0,748.413,0.0,43563.5570423,205274.165523,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,259088,0.0
47,1361.223375,2280.89906,3430.0,748.413,0.0,41576.6458199,198575.076745,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,250402,0.0
48,1361.223375,2280.89906,3430.0,748.413,0.0,39228.333467,194508.389098,2402.442,8.1,19.2,0.0,0.0,0.0,0.0,243987,0.0
49,1427.509035,2295.33513,3430.0,748.413,0.0,36273.2430888,191458.727746,2867.472,8.1,19.2,0.0,0.0,0.0,0.0,238528,0.0
50,1427.509035,2295.33513,3430.0,748.413,0.0,34145.0437756,189641.927059,2867.472,8.1,19.2,0.0,0.0,0.0,0.0,234583,0.0
51,1427.509035,2295.33513,3430.0,748.413,0.0,32403.3955487,190556.575286,2867.472,8.1,19.2,0.0,0.0,0.0,0.0,233756,0.0
52,1427.509035,2295.33513,3430.0,748.413,0.0,30850.8971388,194290.173696,2994.372,8.1,19.2,0.0,0.0,0.0,0.0,236064,0.0
53,1427.509035,2295.33513,3430.0,748.413,0.0,28421.5241501,202629.546685,2994.372,8.1,19.2,0.0,0.0,0.0,0.0,241974,0.0
54,1427.509035,2295.33513,3430.0,748.413,0.0,26899.7533641,213224.317471,2994.372,8.1,19.2,0.0,0.0,0.0,0.0,251047,0.0
55,1427.509035,2295.33513,3430.0,748.413,0.0,25761.5038821,224450.881953,3437.757,176.4,19.2,0.0,0.0,0.0,0.0,261747,0.0
56,7501.91908526,2295.33513,3430.0,748.413,1934.51578659,24324.0256135,227468.377385,4946.814,176.4,19.2,0.0,0.0,0.0,0.0,272845,0.0
57,11276.9707174,2295.33513,3430.0,748.413,10917.1347831,20210.3838695,227527.3485,4946.814,176.4,19.2,0.0,0.0,0.0,0.0,281548,0.0
58,10717.8282532,2295.33513,3430.0,748.413,20492.4149179,15420.2761989,227503.3185,4946.814,176.4,19.2,0.0,0.0,0.0,0.0,285750,0.0
59,2231.62547495,2295.33513,3430.0,748.413,28321.9645878,14737.7693072,227505.4785,4946.814,176.4,19.2,0.0,0.0,0.0,0.0,284413,0.0
60,1427.509035,2295.33513,3430.0,748.413,33192.740757,12149.0670309,223776.578047,3437.757,176.4,19.2,0.0,0.0,0.0,0.0,280653,0.0
61,1427.509035,2295.33513,3430.0,748.413,34683.3671646,8883.49653051,221305.00714,3316.572,8.1,19.2,0.0,0.0,0.0,0.0,276117,0.0
62,1427.509035,2295.33513,3430.0,748.413,35101.6348194,6555.21516292,219618.220853,2994.372,8.1,19.2,0.0,0.0,0.0,0.0,272198,0.0
63,1427.509035,2295.33513,3430.0,748.413,31862.6739719,5473.35035799,221021.546505,3151.872,8.1,19.2,0.0,0.0,0.0,0.0,269438,0.0
64,1427.509035,2295.33513,3430.0,748.413,24874.0855523,5611.2393684,226460.999914,4852.818,176.4,19.2,0.0,0.0,0.0,0.0,269896,0.0
65,12677.2380198,2295.33513,3430.0,748.413,15674.8347472,6338.65660301,227443.1085,4946.814,176.4,19.2,0.0,0.0,0.0,0.0,273750,0.0
66,23673.45,2295.33513,3430.0,748.413,2370.19478582,7198.04958186,231163.938,5734.944,736.911,272.764502325,0.0,0.0,0.0,0.0,277624,0.0
67,23673.45,2295.33513,3430.0,748.413,0.0,9770.4060518,231163.938,5734.944,1292.9938182,1581.52,0.0,0.0,0.0,0.0,279691,0.0
68,23673.45,2295.33513,3430.0,748.413,0.0,14210.771925,229269.415945,5143.014,176.4,19.2,0.0,0.0,0.0,0.0,278966,0.0
69,17425.8613087,2295.33513,3430.0,748.413,0.0,17714.5680613,227575.4085,4946.814,176.4,19.2,0.0,0.0,0.0,0.0,274332,0.0
70,9670.65054407,2295.33513,3430.0,748.413,0.0,16934.8888259,227550.2985,4946.814,176.4,19.2,0.0,0.0,0.0,0.0,265772,0.0
71,1760.6045416,2295.33513,3430.0,748.413,0.0,14856.3148284,227470.9185,4946.814,176.4,19.2,0.0,0.0,0.0,0.0,255704,0.0
72,1427.509035,2295.33513,3430.0,748.413,0.0,12838.4717832,223012.914052,3437.757,176.4,19.2,0.0,0.0,0.0,0.0,247386,0.0
73,1736.11170463,2295.33513,3430.0,748.413,0.0,11601.6831654,216601.173,4353.084,252.0,19.2,0.0,0.0,0.0,0.0,241037,0.0
74,1581.38646,2295.33513,3430.0,748.413,0.0,10101.1148581,214643.673,3240.47755194,176.4,19.2,0.0,0.0,0.0,0.0,236236,0.0
75,1581.38646,2295.33513,3430.0,748.413,0.0,8812.61283641,214227.825574,2746.827,176.4,19.2,0.0,0.0,0.0,0.0,234038,0.0
76,1581.38646,2295.33513,3430.0,748.413,0.0,7369.46600028,215955.91141,4161.888,176.4,19.2,0.0,0.0,0.0,0.0,235738,0.0
77,5148.51047062,2295.33513,3430.0,748.413,0.0,7055.28439938,216601.173,4353.084,252.0,19.2,0.0,0.0,0.0,0.0,239903,0.0
78,11133.174904,2295.33513,3430.0,748.413,0.0,7532.61996602,216601.173,4353.084,252.0,19.2,0.0,0.0,0.0,0.0,246365,0.0
79,17622.9134678,2295.33513,3430.0,748.413,0.0,8347.08140218,216601.173,4353.084,370.8,19.2,0.0,0.0,0.0,0.0,253788,0.0
80,22057.4996867,2295.33513,3430.0,748.413,1860.3483954,9502.14678792,216601.173,4353.084,370.8,19.2,0.0,0.0,0.0,0.0,261238,0.0
81,19525.7529524,2295.33513,3430.0,748.413,10999.4030031,8211.92057614,216601.173,4353.084,318.718338381,19.2,0.0,0.0,0.0,0.0,266503,0.0
82,14576.877616,2295.33513,3430.0,748.413,20275.7180132,6978.19924079,216601.173,4353.084,252.0,19.2,0.0,0.0,0.0,0.0,269530,0.0
83,3810.25652378,2295.33513,3430.0,748.413,28472.0601017,9387.47824455,216601.173,4353.084,252.0,19.2,0.0,0.0,0.0,0.0,269369,0.0
84,1581.38646,2295.33513,3430.0,748.413,33203.0828488,9270.65241354,212864.703148,2746.827,176.4,19.2,0.0,0.0,0.0,0.0,266336,0.0
85,1581.38646,2295.33513,3430.0,748.413,36383.0973218,8592.89289458,206591.133194,2303.442,8.1,19.2,0.0,0.0,0.0,0.0,261953,0.0
86,1581.38646,2295.33513,3430.0,748.413,35549.126098,8554.70631325,203752.290999,2303.442,8.1,19.2,0.0,0.0,0.0,0.0,258242,0.0
87,1581.38646,2295.33513,3430.0,748.413,32500.4611263,8908.49318737,203548.169096,2303.442,8.1,19.2,0.0,0.0,0.0,0.0,255343,0.0
88,1581.38646,2295.33513,3430.0,748.413,25329.6485932,9718.23345056,209836.241366,2303.442,8.1,19.2,0.0,0.0,0.0,0.0,255270,0.0
89,2706.2336471,2295.33513,3430.0,748.413,15290.9261682,12511.6350547,216601.173,4353.084,252.0,19.2,0.0,0.0,0.0,0.0,258208,0.0
90,16672.0278289,2295.33513,3430.0,748.413,2382.98944507,15193.777596,216601.173,4353.084,252.0,19.2,0.0,0.0,0.0,0.0,261948,0.0
91,16473.2276283,2295.33513,3430.0,748.413,0.0,19813.5672417,216601.173,4353.084,252.0,19.2,0.0,0.0,0.0,0.0,263986,0.0
