,allocated,dispatched,difference_RT,difference_RT_perc
277,258630.1184,258630.1184,-1.0768417269e-09,0.0
278,215877.7762,215877.7762,1.19325704873e-09,0.0
279,215877.7762,215877.7762,-1.33877620101e-09,0.0
280,215877.7762,215877.7762,1.36788003147e-09,0.0
281,215877.7762,215877.7762,-1.30967237055e-09,0.0
282,215877.7762,215877.7762,1.22236087918e-09,0.0
283,215877.7762,215877.7762,-1.22236087918e-09,0.0
284,215877.7762,215877.7762,1.19325704873e-09,0.0
285,202674.1406,202674.1406,-1.19325704873e-09,0.0
286,202674.1406,202674.1406,1.10594555736e-09,0.0
287,202674.1406,202674.1406,-1.10594555736e-09,0.0
288,202674.1406,202674.1406,1.0768417269e-09,0.0
289,202674.1406,202674.1406,-1.0768417269e-09,0.0
290,202674.1406,202674.1406,1.10594555736e-09,0.0
291,202674.1406,202674.1406,-1.0768417269e-09,0.0
292,165022.6692,165022.6692,1.0768417269e-09,0.0
293,165022.6692,165022.6692,-1.13504938781e-09,0.0
294,165022.6692,165022.6692,1.16415321827e-09,0.0
295,165022.6692,165022.6692,-1.39698386192e-09,0.0
296,165022.6692,165022.6692,1.39698386192e-09,0.0
297,165022.6692,165022.6692,-1.42608769238e-09,0.0
298,165022.6692,165022.6692,1.33877620101e-09,0.0
299,139357.1921,139357.1921,-1.45519152284e-09,0.0
300,139357.1921,139357.1921,1.33877620101e-09,0.0
301,139357.1921,139357.1921,-1.36788003147e-09,0.0
302,139357.1921,139357.1921,1.42608769238e-09,0.0
303,139357.1921,139357.1921,-1.42608769238e-09,0.0
304,139357.1921,139357.1921,1.45519152284e-09,0.0
305,139357.1921,139357.1921,-1.42608769238e-09,0.0
306,164961.4476,164961.4476,1.36788003147e-09,0.0
307,164961.4476,164961.4476,-1.51339918375e-09,0.0
308,164961.4476,164961.4476,1.54250301421e-09,0.0
309,164961.4476,164961.4476,-1.62981450558e-09,0.0
310,164961.4476,164961.4476,1.65891833603e-09,0.0
311,164961.4476,164961.4476,-1.68802216649e-09,0.0
312,164961.4476,164961.4476,1.65891833603e-09,0.0
313,151916.0033,151916.0033,-1.60071067512e-09,0.0
314,151916.0033,151916.0033,1.48429535329e-09,0.0
315,151916.0033,151916.0033,-1.51339918375e-09,0.0
316,151916.0033,151916.0033,1.45519152284e-09,0.0
317,151916.0033,151916.0033,-1.57160684466e-09,0.0
318,151916.0033,151916.0033,1.48429535329e-09,0.0
319,151916.0033,151916.0033,-1.36788003147e-09,0.0
320,137053.0701,137053.0701,1.30967237055e-09,0.0
321,137053.0701,137053.0701,-1.2805685401e-09,0.0
322,137053.0701,137053.0701,1.2805685401e-09,0.0
323,137053.0701,137053.0701,-1.2805685401e-09,0.0
324,137053.0701,137053.0701,1.33877620101e-09,0.0
325,137053.0701,137053.0701,-1.2805685401e-09,0.0
326,137053.0701,137053.0701,1.22236087918e-09,0.0
327,162814.2312,162814.2312,-1.2805685401e-09,0.0
328,162814.2312,162814.2312,1.36788003147e-09,0.0
329,162814.2312,162814.2312,-1.33877620101e-09,0.0
330,162814.2312,162814.2312,1.39698386192e-09,0.0
331,162814.2312,162814.2312,-1.48429535329e-09,0.0
332,162814.2312,162814.2312,1.48429535329e-09,0.0
333,162814.2312,162814.2312,-1.33877620101e-09,0.0
334,160285.2459,160285.2459,1.33877620101e-09,0.0
335,160285.2459,160285.2459,-1.36788003147e-09,0.0
336,160285.2459,160285.2459,1.42608769238e-09,0.0
337,160285.2459,160285.2459,-1.51339918375e-09,0.0
338,160285.2459,160285.2459,1.54250301421e-09,0.0
339,160285.2459,160285.2459,-1.48429535329e-09,0.0
340,160285.2459,160285.2459,1.45519152284e-09,0.0
341,145343.1407,145343.1407,-1.51339918375e-09,0.0
342,145343.1407,145343.1407,1.45519152284e-09,0.0
343,145343.1407,145343.1407,-1.45519152284e-09,0.0
344,145343.1407,145343.1407,1.48429535329e-09,0.0
345,145343.1407,145343.1407,-1.57160684466e-09,0.0
346,145343.1407,145343.1407,1.54250301421e-09,0.0
347,145343.1407,145343.1407,-1.48429535329e-09,0.0
348,119453.5293,119453.5293,1.51339918375e-09,0.0
349,119453.5293,119453.5293,-1.57160684466e-09,0.0
350,119453.5293,119453.5293,1.55705492944e-09,0.0
351,119453.5293,119453.5293,-1.52795109898e-09,0.0
352,119453.5293,119453.5293,1.60071067512e-09,0.0
353,119453.5293,119453.5293,-1.58615875989e-09,0.0
