,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Coal,Gas-CCGT,Gas-CT,Diesel,Other
0,1396.73355,2295.33513,3430.0,748.413,0.0,19002.7462453,205656.226075,2112.246,8.1,19.2,0.0
1,1396.73355,2295.33513,3430.0,748.413,0.0,18582.1408525,201534.831467,2112.246,8.1,19.2,0.0
2,1396.73355,2295.33513,3430.0,748.413,0.0,17737.2159078,202841.756412,2112.246,8.1,19.2,0.0
3,1396.73355,2295.33513,3430.0,748.413,0.0,16529.1196412,205948.852679,2112.246,8.1,19.2,0.0
4,1396.73355,2295.33513,3430.0,748.413,0.0,15274.6435826,210736.773,3490.50173738,176.4,19.2,0.0
5,8642.82750031,2295.33513,3430.0,748.413,0.0,14782.8483697,210736.773,3970.692,484.911,19.2,0.0
6,18089.7840057,2295.33513,3430.0,748.413,0.0,14609.8918643,210736.773,3970.692,484.911,19.2,0.0
7,22453.4555352,2295.33513,3430.0,748.413,5251.38181767,14859.3013323,210736.773,3970.692,426.448184914,19.2,0.0
8,5005.45072601,2295.33513,3430.0,748.413,31647.1330068,13745.0921372,210736.773,3970.692,484.911,19.2,0.0
9,1396.73355,2295.33513,3430.0,748.413,58872.0949769,12922.210751,195274.666592,2112.246,8.1,19.2,0.0
10,1396.73355,2295.33513,3430.0,748.413,81000.4942534,14007.1057671,171474.272299,1985.346,8.1,19.2,0.0
11,1396.73355,2295.33513,3430.0,748.413,94356.7096518,14909.1756859,153663.986982,1985.346,8.1,19.2,0.0
12,1396.73355,2295.33513,3430.0,748.413,96095.8995635,14464.5316565,147515.7411,1985.346,0.0,0.0,0.0
13,1396.73355,2295.33513,3430.0,748.413,93050.1850719,12411.2461481,147515.7411,1985.346,0.0,0.0,0.0
14,1396.73355,2295.33513,3430.0,748.413,88476.1509124,11500.8553204,148547.166087,1985.346,0.0,0.0,0.0
15,1396.73355,2295.33513,3430.0,748.413,71946.5956152,11902.7836177,163363.493087,1985.346,8.1,19.2,0.0
16,1396.73355,2295.33513,3430.0,748.413,43278.8086509,12846.8992759,192715.264393,2112.246,8.1,19.2,0.0
17,21408.5123828,2295.33513,3430.0,748.413,5651.22676754,12632.9367197,210736.773,3970.692,484.911,19.2,0.0
18,23673.45,2295.33513,3430.0,748.413,0.0,14474.6131461,210736.773,3970.692,1312.803,1614.92072391,0.0
19,21240.543468,2295.33513,3430.0,748.413,0.0,18048.132402,210736.773,3970.692,484.911,19.2,0.0
20,14688.5903707,2295.33513,3430.0,748.413,0.0,20148.0854993,210736.773,3970.692,484.911,19.2,0.0
21,6687.04818653,2295.33513,3430.0,748.413,0.0,20368.6276835,210736.773,3970.692,484.911,19.2,0.0
22,1396.73355,2295.33513,3430.0,748.413,0.0,19904.9683624,209931.563958,2485.386,176.4,19.2,0.0
23,1396.73355,2295.33513,3430.0,748.413,0.0,18634.1484828,205196.823837,2112.246,8.1,19.2,0.0
24,1361.223375,2280.89906,3430.0,748.413,0.0,17212.7396528,201199.552912,2800.872,8.1,19.2,0.0
25,1361.223375,2280.89906,3430.0,748.413,0.0,16016.3417581,198832.950807,2800.872,8.1,19.2,0.0
26,1361.223375,2280.89906,3430.0,748.413,0.0,15134.6903157,198559.602249,2800.872,8.1,19.2,0.0
27,1361.223375,2280.89906,3430.0,748.413,0.0,13684.7372984,202316.555267,2800.872,8.1,19.2,0.0
28,1361.223375,2280.89906,3430.0,748.413,0.0,12577.585226,209243.707339,2800.872,8.1,19.2,0.0
