Timepoint,load,dateTime,Day
1876,111692,3/20/2014 3:55,79
1877,112355,3/20/2014 4:55,79
1878,113407,3/20/2014 5:55,79
1879,114552,3/20/2014 6:55,79
1880,115832,3/20/2014 7:55,79
1881,116549,3/20/2014 8:55,79
1882,116906,3/20/2014 9:55,79
1883,116858,3/20/2014 10:55,79
1884,116640,3/20/2014 11:55,79
1885,116198,3/20/2014 12:55,79
1886,115669,3/20/2014 13:55,79
1887,114996,3/20/2014 14:55,79
1888,114268,3/20/2014 15:55,79
1889,113822,3/20/2014 16:55,79
1890,114614,3/20/2014 17:55,79
1891,115804,3/20/2014 18:55,79
1892,116847,3/20/2014 19:55,79
1893,117992,3/20/2014 20:55,79
1894,118547,3/20/2014 21:55,79
1895,117324,3/20/2014 22:55,79
1896,115318,3/20/2014 23:55,79
1897,113272,3/21/2014 0:55,80
1898,111410,3/21/2014 1:55,80
1899,110319,3/21/2014 2:55,80
1900,110462,3/21/2014 3:55,80
1901,111481,3/21/2014 4:55,80
1902,113004,3/21/2014 5:55,80
1903,114611,3/21/2014 6:55,80
1904,115890,3/21/2014 7:55,80
1905,116464,3/21/2014 8:55,80
1906,116548,3/21/2014 9:55,80
1907,116298,3/21/2014 10:55,80
1908,115512,3/21/2014 11:55,80
1909,114832,3/21/2014 12:55,80
1910,114138,3/21/2014 13:55,80
1911,113438,3/21/2014 14:55,80
1912,112844,3/21/2014 15:55,80
1913,113457,3/21/2014 16:55,80
1914,115248,3/21/2014 17:55,80
1915,116736,3/21/2014 18:55,80
1916,117904,3/21/2014 19:55,80
1917,118915,3/21/2014 20:55,80
1918,118777,3/21/2014 21:55,80
1919,117000,3/21/2014 22:55,80
1920,115215,3/21/2014 23:55,80
1921,113509,3/22/2014 0:55,81
1922,112047,3/22/2014 1:55,81
1923,111216,3/22/2014 2:55,81
1924,111509,3/22/2014 3:55,81
1925,112505,3/22/2014 4:55,81
1926,114001,3/22/2014 5:55,81
1927,115571,3/22/2014 6:55,81
1928,116972,3/22/2014 7:55,81
1929,117595,3/22/2014 8:55,81
1930,117662,3/22/2014 9:55,81
1931,117247,3/22/2014 10:55,81
1932,116457,3/22/2014 11:55,81
1933,115706,3/22/2014 12:55,81
1934,115092,3/22/2014 13:55,81
1935,114552,3/22/2014 14:55,81
1936,114308,3/22/2014 15:55,81
1937,115023,3/22/2014 16:55,81
1938,116869,3/22/2014 17:55,81
1939,118337,3/22/2014 18:55,81
1940,119566,3/22/2014 19:55,81
1941,120594,3/22/2014 20:55,81
1942,120518,3/22/2014 21:55,81
1943,118570,3/22/2014 22:55,81
1944,116590,3/22/2014 23:55,81
1945,114682,3/23/2014 0:55,82
1946,112716,3/23/2014 1:55,82
1947,111120,3/23/2014 2:55,82
1948,110753,3/23/2014 3:55,82
1949,111333,3/23/2014 4:55,82
1950,112351,3/23/2014 5:55,82
1951,113574,3/23/2014 6:55,82
1952,114790,3/23/2014 7:55,82
1953,115533,3/23/2014 8:55,82
1954,115541,3/23/2014 9:55,82
1955,115064,3/23/2014 10:55,82
1956,114413,3/23/2014 11:55,82
1957,113819,3/23/2014 12:55,82
1958,113093,3/23/2014 13:55,82
1959,112277,3/23/2014 14:55,82
1960,111604,3/23/2014 15:55,82
1961,111960,3/23/2014 16:55,82
1962,113746,3/23/2014 17:55,82
1963,115140,3/23/2014 18:55,82
1964,116399,3/23/2014 19:55,82
1965,117418,3/23/2014 20:55,82
1966,117154,3/23/2014 21:55,82
1967,114807,3/23/2014 22:55,82
1968,112423,3/23/2014 23:55,82
1969,110082,3/24/2014 0:55,83
1970,108017,3/24/2014 1:55,83
1971,106627,3/24/2014 2:55,83
1972,106581,3/24/2014 3:55,83
1973,107801,3/24/2014 4:55,83
1974,110023,3/24/2014 5:55,83
1975,112129,3/24/2014 6:55,83
1976,114268,3/24/2014 7:55,83
1977,115861,3/24/2014 8:55,83
1978,116659,3/24/2014 9:55,83
1979,116697,3/24/2014 10:55,83
1980,116652,3/24/2014 11:55,83
1981,116523,3/24/2014 12:55,83
1982,116335,3/24/2014 13:55,83
1983,115961,3/24/2014 14:55,83
1984,115440,3/24/2014 15:55,83
1985,115808,3/24/2014 16:55,83
1986,117122,3/24/2014 17:55,83
1987,117856,3/24/2014 18:55,83
1988,118280,3/24/2014 19:55,83
1989,118713,3/24/2014 20:55,83
1990,118163,3/24/2014 21:55,83
1991,115839,3/24/2014 22:55,83
1992,113653,3/24/2014 23:55,83
1993,111680,3/25/2014 0:55,84
1994,109933,3/25/2014 1:55,84
1995,108794,3/25/2014 2:55,84
1996,109074,3/25/2014 3:55,84
1997,110333,3/25/2014 4:55,84
1998,112240,3/25/2014 5:55,84
1999,114239,3/25/2014 6:55,84
2000,116107,3/25/2014 7:55,84
2001,117358,3/25/2014 8:55,84
2002,117862,3/25/2014 9:55,84
2003,117776,3/25/2014 10:55,84
2004,117449,3/25/2014 11:55,84
2005,117217,3/25/2014 12:55,84
2006,117027,3/25/2014 13:55,84
2007,116903,3/25/2014 14:55,84
2008,116730,3/25/2014 15:55,84
2009,117308,3/25/2014 16:55,84
2010,119030,3/25/2014 17:55,84
2011,120222,3/25/2014 18:55,84
2012,121011,3/25/2014 19:55,84
2013,121921,3/25/2014 20:55,84
2014,121738,3/25/2014 21:55,84
2015,119506,3/25/2014 22:55,84
2016,117237,3/25/2014 23:55,84
2017,115173,3/26/2014 0:55,85
2018,113137,3/26/2014 1:55,85
2019,111793,3/26/2014 2:55,85
2020,111834,3/26/2014 3:55,85
2021,112865,3/26/2014 4:55,85
2022,114472,3/26/2014 5:55,85
2023,116175,3/26/2014 6:55,85
2024,117910,3/26/2014 7:55,85
2025,119057,3/26/2014 8:55,85
2026,119723,3/26/2014 9:55,85
2027,119862,3/26/2014 10:55,85
2028,119722,3/26/2014 11:55,85
2029,119508,3/26/2014 12:55,85
2030,119189,3/26/2014 13:55,85
2031,118740,3/26/2014 14:55,85
2032,118218,3/26/2014 15:55,85
2033,118688,3/26/2014 16:55,85
2034,120414,3/26/2014 17:55,85
2035,121623,3/26/2014 18:55,85
2036,122416,3/26/2014 19:55,85
2037,123030,3/26/2014 20:55,85
2038,122524,3/26/2014 21:55,85
2039,120170,3/26/2014 22:55,85
2040,117960,3/26/2014 23:55,85
2041,115929,3/27/2014 0:55,86
2042,114177,3/27/2014 1:55,86
2043,113007,3/27/2014 2:55,86
2044,113004,3/27/2014 3:55,86
2045,114094,3/27/2014 4:55,86
2046,115621,3/27/2014 5:55,86
2047,117201,3/27/2014 6:55,86
2048,118903,3/27/2014 7:55,86
2049,119935,3/27/2014 8:55,86
2050,120172,3/27/2014 9:55,86
2051,119911,3/27/2014 10:55,86
2052,119481,3/27/2014 11:55,86
2053,118855,3/27/2014 12:55,86
2054,118411,3/27/2014 13:55,86
2055,118060,3/27/2014 14:55,86
2056,117838,3/27/2014 15:55,86
2057,118322,3/27/2014 16:55,86
2058,120080,3/27/2014 17:55,86
2059,121111,3/27/2014 18:55,86
2060,121688,3/27/2014 19:55,86
2061,122325,3/27/2014 20:55,86
2062,122006,3/27/2014 21:55,86
2063,119901,3/27/2014 22:55,86
2064,117958,3/27/2014 23:55,86
2065,116210,3/28/2014 0:55,87
2066,114576,3/28/2014 1:55,87
2067,113520,3/28/2014 2:55,87
2068,113461,3/28/2014 3:55,87
2069,114153,3/28/2014 4:55,87
2070,115240,3/28/2014 5:55,87
2071,116353,3/28/2014 6:55,87
2072,117680,3/28/2014 7:55,87
2073,118621,3/28/2014 8:55,87
2074,119021,3/28/2014 9:55,87
2075,118841,3/28/2014 10:55,87
2076,118294,3/28/2014 11:55,87
2077,117613,3/28/2014 12:55,87
2078,116648,3/28/2014 13:55,87
2079,115720,3/28/2014 14:55,87
2080,114958,3/28/2014 15:55,87
2081,115491,3/28/2014 16:55,87
2082,117122,3/28/2014 17:55,87
2083,118583,3/28/2014 18:55,87
2084,119720,3/28/2014 19:55,87
2085,121000,3/28/2014 20:55,87
2086,120878,3/28/2014 21:55,87
2087,119020,3/28/2014 22:55,87
2088,117035,3/28/2014 23:55,87
2089,115141,3/29/2014 0:55,88
2090,113335,3/29/2014 1:55,88
2091,112250,3/29/2014 2:55,88
2092,112241,3/29/2014 3:55,88
2093,113067,3/29/2014 4:55,88
2094,114394,3/29/2014 5:55,88
2095,115790,3/29/2014 6:55,88
2096,116950,3/29/2014 7:55,88
2097,117775,3/29/2014 8:55,88
2098,118087,3/29/2014 9:55,88
2099,117946,3/29/2014 10:55,88
2100,117554,3/29/2014 11:55,88
2101,117230,3/29/2014 12:55,88
2102,116583,3/29/2014 13:55,88
2103,115924,3/29/2014 14:55,88
2104,115313,3/29/2014 15:55,88
2105,115769,3/29/2014 16:55,88
2106,117339,3/29/2014 17:55,88
2107,118715,3/29/2014 18:55,88
2108,119744,3/29/2014 19:55,88
2109,120982,3/29/2014 20:55,88
2110,121094,3/29/2014 21:55,88
2111,119457,3/29/2014 22:55,88
2112,117800,3/29/2014 23:55,88
2113,116295,3/30/2014 0:55,89
2114,114706,3/30/2014 1:55,89
2115,113419,3/30/2014 2:55,89
2116,113335,3/30/2014 3:55,89
2117,113770,3/30/2014 4:55,89
2118,114573,3/30/2014 5:55,89
2119,115226,3/30/2014 6:55,89
2120,115637,3/30/2014 7:55,89
2121,115305,3/30/2014 8:55,89
2122,114577,3/30/2014 9:55,89
2123,113442,3/30/2014 10:55,89
2124,112387,3/30/2014 11:55,89
2125,111557,3/30/2014 12:55,89
2126,110887,3/30/2014 13:55,89
2127,110368,3/30/2014 14:55,89
2128,110028,3/30/2014 15:55,89
2129,110612,3/30/2014 16:55,89
2130,112652,3/30/2014 17:55,89
2131,114479,3/30/2014 18:55,89
2132,116230,3/30/2014 19:55,89
2133,118003,3/30/2014 20:55,89
2134,118542,3/30/2014 21:55,89
2135,117198,3/30/2014 22:55,89
2136,115708,3/30/2014 23:55,89
2137,114063,3/31/2014 0:55,90
2138,112461,3/31/2014 1:55,90
2139,111626,3/31/2014 2:55,90
2140,111954,3/31/2014 3:55,90
2141,112992,3/31/2014 4:55,90
2142,114343,3/31/2014 5:55,90
2143,115821,3/31/2014 6:55,90
2144,117271,3/31/2014 7:55,90
2145,117855,3/31/2014 8:55,90
2146,118067,3/31/2014 9:55,90
2147,117981,3/31/2014 10:55,90
2148,117482,3/31/2014 11:55,90
2149,116871,3/31/2014 12:55,90
2150,116420,3/31/2014 13:55,90
2151,115792,3/31/2014 14:55,90
2152,115164,3/31/2014 15:55,90
2153,115709,3/31/2014 16:55,90
2154,117474,3/31/2014 17:55,90
2155,118932,3/31/2014 18:55,90
2156,120292,3/31/2014 19:55,90
2157,121758,3/31/2014 20:55,90
2158,121870,3/31/2014 21:55,90
2159,119879,3/31/2014 22:55,90
2160,117843,3/31/2014 23:55,90
2161,115767,4/1/2014 0:55,91
2162,113807,4/1/2014 1:55,91
2163,112648,4/1/2014 2:55,91
2164,112887,4/1/2014 3:55,91
2165,113662,4/1/2014 4:55,91
2166,114768,4/1/2014 5:55,91
2167,115798,4/1/2014 6:55,91
2168,116863,4/1/2014 7:55,91
2169,117518,4/1/2014 8:55,91
2170,117872,4/1/2014 9:55,91
2171,118039,4/1/2014 10:55,91
2172,117888,4/1/2014 11:55,91
2173,117634,4/1/2014 12:55,91
2174,117159,4/1/2014 13:55,91
2175,116639,4/1/2014 14:55,91
2176,115882,4/1/2014 15:55,91
2177,116373,4/1/2014 16:55,91
2178,118084,4/1/2014 17:55,91
2179,119308,4/1/2014 18:55,91
2180,120152,4/1/2014 19:55,91
2181,121109,4/1/2014 20:55,91
2182,121074,4/1/2014 21:55,91
2183,119313,4/1/2014 22:55,91
2184,117664,4/1/2014 23:55,91
2185,116290,4/2/2014 0:55,92
2186,115026,4/2/2014 1:55,92
2187,114142,4/2/2014 2:55,92
2188,114274,4/2/2014 3:55,92
2189,115104,4/2/2014 4:55,92
2190,116143,4/2/2014 5:55,92
2191,117214,4/2/2014 6:55,92
2192,118307,4/2/2014 7:55,92
2193,118893,4/2/2014 8:55,92
2194,119089,4/2/2014 9:55,92
2195,118931,4/2/2014 10:55,92
2196,118732,4/2/2014 11:55,92
2197,118521,4/2/2014 12:55,92
2198,118207,4/2/2014 13:55,92
2199,117903,4/2/2014 14:55,92
2200,117572,4/2/2014 15:55,92
2201,118319,4/2/2014 16:55,92
2202,120240,4/2/2014 17:55,92
2203,121705,4/2/2014 18:55,92
2204,122707,4/2/2014 19:55,92
2205,123791,4/2/2014 20:55,92
2206,123554,4/2/2014 21:55,92
2207,121387,4/2/2014 22:55,92
2208,119155,4/2/2014 23:55,92
2209,117126,4/3/2014 0:55,93
2210,115259,4/3/2014 1:55,93
2211,113943,4/3/2014 2:55,93
2212,113888,4/3/2014 3:55,93
2213,114767,4/3/2014 4:55,93
2214,115980,4/3/2014 5:55,93
2215,117374,4/3/2014 6:55,93
2216,118657,4/3/2014 7:55,93
2217,119186,4/3/2014 8:55,93
2218,119448,4/3/2014 9:55,93
2219,119392,4/3/2014 10:55,93
2220,119228,4/3/2014 11:55,93
2221,119231,4/3/2014 12:55,93
2222,119215,4/3/2014 13:55,93
2223,119021,4/3/2014 14:55,93
2224,118626,4/3/2014 15:55,93
2225,119139,4/3/2014 16:55,93
2226,120970,4/3/2014 17:55,93
2227,122454,4/3/2014 18:55,93
2228,123414,4/3/2014 19:55,93
2229,124601,4/3/2014 20:55,93
2230,124620,4/3/2014 21:55,93
2231,122548,4/3/2014 22:55,93
2232,120428,4/3/2014 23:55,93
2233,118523,4/4/2014 0:55,94
2234,116702,4/4/2014 1:55,94
2235,115427,4/4/2014 2:55,94
2236,115345,4/4/2014 3:55,94
2237,116057,4/4/2014 4:55,94
2238,117007,4/4/2014 5:55,94
2239,118072,4/4/2014 6:55,94
2240,119053,4/4/2014 7:55,94
2241,119413,4/4/2014 8:55,94
2242,119494,4/4/2014 9:55,94
2243,119313,4/4/2014 10:55,94
2244,118917,4/4/2014 11:55,94
2245,118484,4/4/2014 12:55,94
2246,118298,4/4/2014 13:55,94
2247,118009,4/4/2014 14:55,94
2248,117588,4/4/2014 15:55,94
2249,118186,4/4/2014 16:55,94
2250,120131,4/4/2014 17:55,94
2251,121586,4/4/2014 18:55,94
2252,122599,4/4/2014 19:55,94
2253,123841,4/4/2014 20:55,94
2254,123851,4/4/2014 21:55,94
2255,121823,4/4/2014 22:55,94
2256,119678,4/4/2014 23:55,94
2257,117820,4/5/2014 0:55,95
2258,115931,4/5/2014 1:55,95
2259,114648,4/5/2014 2:55,95
2260,114543,4/5/2014 3:55,95
2261,115293,4/5/2014 4:55,95
2262,116230,4/5/2014 5:55,95
2263,117184,4/5/2014 6:55,95
2264,118406,4/5/2014 7:55,95
2265,119131,4/5/2014 8:55,95
2266,119371,4/5/2014 9:55,95
2267,119426,4/5/2014 10:55,95
2268,119285,4/5/2014 11:55,95
2269,119017,4/5/2014 12:55,95
2270,118638,4/5/2014 13:55,95
2271,118080,4/5/2014 14:55,95
2272,117647,4/5/2014 15:55,95
2273,118492,4/5/2014 16:55,95
2274,120264,4/5/2014 17:55,95
2275,121812,4/5/2014 18:55,95
2276,123235,4/5/2014 19:55,95
2277,124526,4/5/2014 20:55,95
2278,124552,4/5/2014 21:55,95
2279,122865,4/5/2014 22:55,95
2280,120956,4/5/2014 23:55,95
2281,118981,4/6/2014 0:55,96
2282,117053,4/6/2014 1:55,96
2283,115594,4/6/2014 2:55,96
2284,115192,4/6/2014 3:55,96
2285,115331,4/6/2014 4:55,96
2286,115517,4/6/2014 5:55,96
2287,115717,4/6/2014 6:55,96
2288,115898,4/6/2014 7:55,96
2289,115561,4/6/2014 8:55,96
2290,115130,4/6/2014 9:55,96
2291,114611,4/6/2014 10:55,96
2292,114081,4/6/2014 11:55,96
2293,113385,4/6/2014 12:55,96
2294,112770,4/6/2014 13:55,96
2295,111955,4/6/2014 14:55,96
2296,111480,4/6/2014 15:55,96
2297,112148,4/6/2014 16:55,96
2298,114667,4/6/2014 17:55,96
2299,116787,4/6/2014 18:55,96
2300,118712,4/6/2014 19:55,96
2301,120464,4/6/2014 20:55,96
2302,120846,4/6/2014 21:55,96
2303,119025,4/6/2014 22:55,96
2304,117087,4/6/2014 23:55,96
2305,115383,4/7/2014 0:55,97
2306,113857,4/7/2014 1:55,97
2307,112549,4/7/2014 2:55,97
2308,112387,4/7/2014 3:55,97
2309,113114,4/7/2014 4:55,97
2310,114004,4/7/2014 5:55,97
2311,115095,4/7/2014 6:55,97
2312,116634,4/7/2014 7:55,97
2313,117564,4/7/2014 8:55,97
2314,118069,4/7/2014 9:55,97
2315,118542,4/7/2014 10:55,97
2316,118832,4/7/2014 11:55,97
2317,119037,4/7/2014 12:55,97
2318,119082,4/7/2014 13:55,97
2319,118898,4/7/2014 14:55,97
2320,118338,4/7/2014 15:55,97
2321,118655,4/7/2014 16:55,97
2322,120291,4/7/2014 17:55,97
2323,121757,4/7/2014 18:55,97
2324,122941,4/7/2014 19:55,97
2325,124292,4/7/2014 20:55,97
2326,124445,4/7/2014 21:55,97
2327,122530,4/7/2014 22:55,97
2328,120544,4/7/2014 23:55,97
2329,118686,4/8/2014 0:55,98
2330,116932,4/8/2014 1:55,98
2331,115710,4/8/2014 2:55,98
2332,115622,4/8/2014 3:55,98
2333,116034,4/8/2014 4:55,98
2334,116840,4/8/2014 5:55,98
2335,117955,4/8/2014 6:55,98
2336,119115,4/8/2014 7:55,98
2337,119880,4/8/2014 8:55,98
2338,120459,4/8/2014 9:55,98
2339,120810,4/8/2014 10:55,98
2340,120782,4/8/2014 11:55,98
2341,120785,4/8/2014 12:55,98
2342,120606,4/8/2014 13:55,98
2343,120208,4/8/2014 14:55,98
2344,119408,4/8/2014 15:55,98
2345,119507,4/8/2014 16:55,98
2346,120910,4/8/2014 17:55,98
2347,121976,4/8/2014 18:55,98
2348,122896,4/8/2014 19:55,98
2349,124202,4/8/2014 20:55,98
2350,124561,4/8/2014 21:55,98
2351,122858,4/8/2014 22:55,98
2352,121152,4/8/2014 23:55,98
2353,119658,4/9/2014 0:55,99
2354,118286,4/9/2014 1:55,99
2355,117247,4/9/2014 2:55,99
2356,117213,4/9/2014 3:55,99
2357,117691,4/9/2014 4:55,99
2358,118216,4/9/2014 5:55,99
2359,118691,4/9/2014 6:55,99
2360,119445,4/9/2014 7:55,99
2361,119963,4/9/2014 8:55,99
2362,120366,4/9/2014 9:55,99
2363,120708,4/9/2014 10:55,99
2364,120911,4/9/2014 11:55,99
2365,120864,4/9/2014 12:55,99
2366,120512,4/9/2014 13:55,99
2367,119802,4/9/2014 14:55,99
2368,118820,4/9/2014 15:55,99
2369,118630,4/9/2014 16:55,99
2370,119828,4/9/2014 17:55,99
2371,120873,4/9/2014 18:55,99
2372,121837,4/9/2014 19:55,99
2373,122944,4/9/2014 20:55,99
2374,123221,4/9/2014 21:55,99
2375,121589,4/9/2014 22:55,99
2376,119896,4/9/2014 23:55,99
2377,118146,4/10/2014 0:55,100
2378,116470,4/10/2014 1:55,100
2379,115308,4/10/2014 2:55,100
2380,115136,4/10/2014 3:55,100
2381,115484,4/10/2014 4:55,100
2382,116228,4/10/2014 5:55,100
2383,117159,4/10/2014 6:55,100
2384,118000,4/10/2014 7:55,100
2385,118360,4/10/2014 8:55,100
2386,118510,4/10/2014 9:55,100
2387,118320,4/10/2014 10:55,100
2388,117708,4/10/2014 11:55,100
2389,117107,4/10/2014 12:55,100
2390,116636,4/10/2014 13:55,100
2391,116124,4/10/2014 14:55,100
2392,115679,4/10/2014 15:55,100
2393,116488,4/10/2014 16:55,100
2394,118706,4/10/2014 17:55,100
2395,120601,4/10/2014 18:55,100
2396,122000,4/10/2014 19:55,100
2397,123366,4/10/2014 20:55,100
2398,123640,4/10/2014 21:55,100
2399,121883,4/10/2014 22:55,100
2400,119803,4/10/2014 23:55,100
2401,117994,4/11/2014 0:55,101
2402,116443,4/11/2014 1:55,101
2403,115328,4/11/2014 2:55,101
2404,115273,4/11/2014 3:55,101
2405,116014,4/11/2014 4:55,101
2406,116973,4/11/2014 5:55,101
2407,117841,4/11/2014 6:55,101
2408,118723,4/11/2014 7:55,101
2409,119229,4/11/2014 8:55,101
2410,119361,4/11/2014 9:55,101
2411,119270,4/11/2014 10:55,101
2412,119140,4/11/2014 11:55,101
2413,118895,4/11/2014 12:55,101
2414,118560,4/11/2014 13:55,101
2415,118147,4/11/2014 14:55,101
2416,117746,4/11/2014 15:55,101
2417,118044,4/11/2014 16:55,101
2418,119678,4/11/2014 17:55,101
2419,121191,4/11/2014 18:55,101
2420,122481,4/11/2014 19:55,101
2421,123758,4/11/2014 20:55,101
2422,124031,4/11/2014 21:55,101
2423,122380,4/11/2014 22:55,101
2424,120420,4/11/2014 23:55,101
2425,118393,4/12/2014 0:55,102
2426,116553,4/12/2014 1:55,102
2427,115418,4/12/2014 2:55,102
2428,115322,4/12/2014 3:55,102
2429,115736,4/12/2014 4:55,102
2430,116392,4/12/2014 5:55,102
2431,117089,4/12/2014 6:55,102
2432,117805,4/12/2014 7:55,102
2433,117991,4/12/2014 8:55,102
2434,117957,4/12/2014 9:55,102
2435,117807,4/12/2014 10:55,102
2436,117497,4/12/2014 11:55,102
2437,117279,4/12/2014 12:55,102
2438,117142,4/12/2014 13:55,102
2439,116883,4/12/2014 14:55,102
2440,116509,4/12/2014 15:55,102
2441,116682,4/12/2014 16:55,102
2442,118000,4/12/2014 17:55,102
2443,118993,4/12/2014 18:55,102
2444,119606,4/12/2014 19:55,102
2445,120523,4/12/2014 20:55,102
2446,120876,4/12/2014 21:55,102
2447,119227,4/12/2014 22:55,102
2448,117467,4/12/2014 23:55,102
2449,115979,4/13/2014 0:55,103
2450,114331,4/13/2014 1:55,103
2451,112976,4/13/2014 2:55,103
2452,112550,4/13/2014 3:55,103
2453,112511,4/13/2014 4:55,103
2454,112648,4/13/2014 5:55,103
2455,112878,4/13/2014 6:55,103
2456,113164,4/13/2014 7:55,103
2457,113023,4/13/2014 8:55,103
2458,112791,4/13/2014 9:55,103
2459,112408,4/13/2014 10:55,103
2460,111943,4/13/2014 11:55,103
2461,111445,4/13/2014 12:55,103
2462,111052,4/13/2014 13:55,103
2463,110645,4/13/2014 14:55,103
2464,110151,4/13/2014 15:55,103
2465,110479,4/13/2014 16:55,103
2466,112239,4/13/2014 17:55,103
2467,113859,4/13/2014 18:55,103
2468,115281,4/13/2014 19:55,103
2469,117105,4/13/2014 20:55,103
2470,118100,4/13/2014 21:55,103
2471,117053,4/13/2014 22:55,103
2472,115795,4/13/2014 23:55,103
2473,114538,4/14/2014 0:55,104
2474,113069,4/14/2014 1:55,104
2475,111940,4/14/2014 2:55,104
2476,111882,4/14/2014 3:55,104
2477,112256,4/14/2014 4:55,104
2478,113198,4/14/2014 5:55,104
2479,114425,4/14/2014 6:55,104
2480,115812,4/14/2014 7:55,104
2481,116740,4/14/2014 8:55,104
2482,117476,4/14/2014 9:55,104
2483,117597,4/14/2014 10:55,104
2484,117410,4/14/2014 11:55,104
2485,116999,4/14/2014 12:55,104
2486,116378,4/14/2014 13:55,104
2487,115631,4/14/2014 14:55,104
2488,114990,4/14/2014 15:55,104
2489,115001,4/14/2014 16:55,104
2490,116255,4/14/2014 17:55,104
2491,117353,4/14/2014 18:55,104
2492,118389,4/14/2014 19:55,104
2493,119531,4/14/2014 20:55,104
2494,120008,4/14/2014 21:55,104
2495,118687,4/14/2014 22:55,104
2496,117191,4/14/2014 23:55,104
2497,115712,4/15/2014 0:55,105
2498,114259,4/15/2014 1:55,105
2499,113121,4/15/2014 2:55,105
2500,113091,4/15/2014 3:55,105
2501,113713,4/15/2014 4:55,105
2502,114585,4/15/2014 5:55,105
2503,115526,4/15/2014 6:55,105
2504,116566,4/15/2014 7:55,105
2505,117481,4/15/2014 8:55,105
2506,118158,4/15/2014 9:55,105
2507,118612,4/15/2014 10:55,105
2508,118883,4/15/2014 11:55,105
2509,119229,4/15/2014 12:55,105
2510,119194,4/15/2014 13:55,105
2511,118939,4/15/2014 14:55,105
2512,118389,4/15/2014 15:55,105
2513,118617,4/15/2014 16:55,105
2514,119846,4/15/2014 17:55,105
2515,120766,4/15/2014 18:55,105
2516,121799,4/15/2014 19:55,105
2517,123114,4/15/2014 20:55,105
2518,123632,4/15/2014 21:55,105
2519,122441,4/15/2014 22:55,105
2520,120958,4/15/2014 23:55,105
2521,119200,4/16/2014 0:55,106
2522,117431,4/16/2014 1:55,106
2523,116056,4/16/2014 2:55,106
2524,115576,4/16/2014 3:55,106
2525,115642,4/16/2014 4:55,106
2526,115879,4/16/2014 5:55,106
2527,116376,4/16/2014 6:55,106
2528,117187,4/16/2014 7:55,106
2529,117745,4/16/2014 8:55,106
2530,118328,4/16/2014 9:55,106
2531,119044,4/16/2014 10:55,106
2532,119565,4/16/2014 11:55,106
2533,119807,4/16/2014 12:55,106
2534,119914,4/16/2014 13:55,106
2535,119831,4/16/2014 14:55,106
2536,119525,4/16/2014 15:55,106
2537,119695,4/16/2014 16:55,106
2538,121059,4/16/2014 17:55,106
2539,122272,4/16/2014 18:55,106
2540,123304,4/16/2014 19:55,106
2541,124526,4/16/2014 20:55,106
2542,125227,4/16/2014 21:55,106
2543,123909,4/16/2014 22:55,106
2544,122275,4/16/2014 23:55,106
2545,120614,4/17/2014 0:55,107
2546,118889,4/17/2014 1:55,107
2547,117466,4/17/2014 2:55,107
2548,117072,4/17/2014 3:55,107
2549,117296,4/17/2014 4:55,107
2550,117803,4/17/2014 5:55,107
2551,118449,4/17/2014 6:55,107
2552,119127,4/17/2014 7:55,107
2553,119284,4/17/2014 8:55,107
2554,118684,4/17/2014 9:55,107
2555,117964,4/17/2014 10:55,107
2556,117676,4/17/2014 11:55,107
2557,117355,4/17/2014 12:55,107
2558,117107,4/17/2014 13:55,107
2559,116947,4/17/2014 14:55,107
2560,116597,4/17/2014 15:55,107
2561,116105,4/17/2014 16:55,107
2562,116787,4/17/2014 17:55,107
2563,117734,4/17/2014 18:55,107
2564,118959,4/17/2014 19:55,107
2565,120452,4/17/2014 20:55,107
2566,121320,4/17/2014 21:55,107
2567,120105,4/17/2014 22:55,107
2568,118121,4/17/2014 23:55,107
2569,115945,4/18/2014 0:55,108
2570,113721,4/18/2014 1:55,108
2571,111855,4/18/2014 2:55,108
2572,110756,4/18/2014 3:55,108
2573,110207,4/18/2014 4:55,108
2574,110222,4/18/2014 5:55,108
2575,110631,4/18/2014 6:55,108
2576,111496,4/18/2014 7:55,108
2577,112632,4/18/2014 8:55,108
2578,113850,4/18/2014 9:55,108
2579,114576,4/18/2014 10:55,108
2580,114874,4/18/2014 11:55,108
2581,114940,4/18/2014 12:55,108
2582,114803,4/18/2014 13:55,108
2583,114346,4/18/2014 14:55,108
2584,113665,4/18/2014 15:55,108
2585,113712,4/18/2014 16:55,108
2586,114919,4/18/2014 17:55,108
2587,116082,4/18/2014 18:55,108
2588,116974,4/18/2014 19:55,108
2589,118123,4/18/2014 20:55,108
2590,118429,4/18/2014 21:55,108
2591,116664,4/18/2014 22:55,108
2592,114627,4/18/2014 23:55,108
2593,112723,4/19/2014 0:55,109
2594,110962,4/19/2014 1:55,109
2595,109593,4/19/2014 2:55,109
2596,109284,4/19/2014 3:55,109
2597,109625,4/19/2014 4:55,109
2598,110159,4/19/2014 5:55,109
2599,111038,4/19/2014 6:55,109
2600,112220,4/19/2014 7:55,109
2601,113242,4/19/2014 8:55,109
2602,114084,4/19/2014 9:55,109
2603,114940,4/19/2014 10:55,109
2604,114869,4/19/2014 11:55,109
2605,115060,4/19/2014 12:55,109
2606,115065,4/19/2014 13:55,109
2607,114824,4/19/2014 14:55,109
2608,114377,4/19/2014 15:55,109
2609,115083,4/19/2014 16:55,109
2610,116549,4/19/2014 17:55,109
2611,117944,4/19/2014 18:55,109
